player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_receiving_yards,model_version
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,110.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,115.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,120.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,125.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,130.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,135.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,140.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,145.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,150.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,155.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,160.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,165.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,170.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,175.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,180.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,185.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,190.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,195.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0029892,Kyle Juszczyk,SF,TEN,RB,2026,PRE,1,200.0,0.0,VERY LOW,10.018,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,0.0,100.0,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,5.0,71.58,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,10.0,65.95,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,15.0,59.99,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,20.0,53.94,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,25.0,47.74,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,30.0,41.57,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,35.0,35.52,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,40.0,29.95,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,45.0,24.69,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,50.0,19.92,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,55.0,15.79,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,60.0,12.28,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,65.0,9.4,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,70.0,6.98,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,75.0,5.04,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,80.0,3.6,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,85.0,2.5,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,90.0,1.71,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,95.0,1.16,ELITE,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,100.0,0.76,HIGH,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,105.0,0.48,COIN FLIP,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,110.0,0.29,LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,115.0,0.18,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,120.0,0.11,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,125.0,0.06,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,130.0,0.03,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,135.0,0.01,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,140.0,0.01,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,145.0,0.01,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,150.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,155.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,160.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,165.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,170.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,175.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,180.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,185.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,190.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,195.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0030506,Travis Kelce,KC,LAR,TE,2026,PRE,1,200.0,0.0,VERY LOW,27.462,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,0.0,100.0,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,5.0,52.45,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,10.0,47.23,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,15.0,41.96,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,20.0,36.71,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,25.0,31.91,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,30.0,27.35,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,35.0,23.2,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,40.0,19.35,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,45.0,15.93,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,50.0,12.92,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,55.0,10.29,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,60.0,8.12,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,65.0,6.31,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,70.0,4.85,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,75.0,3.69,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,80.0,2.71,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,85.0,2.0,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,90.0,1.44,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,95.0,1.04,ELITE,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,100.0,0.71,HIGH,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,105.0,0.47,COIN FLIP,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,110.0,0.34,LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,115.0,0.22,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,120.0,0.14,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,125.0,0.09,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,130.0,0.06,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,135.0,0.03,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,140.0,0.01,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,145.0,0.01,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,150.0,0.01,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,155.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,160.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,165.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,170.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,175.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,180.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,185.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,190.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,195.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,2026,PRE,1,200.0,0.0,VERY LOW,18.996,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,0.0,100.0,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,5.0,66.65,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,10.0,62.65,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,15.0,58.55,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,20.0,54.29,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,25.0,50.08,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,30.0,45.77,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,35.0,41.45,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,40.0,37.2,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,45.0,33.21,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,50.0,29.46,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,55.0,25.86,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,60.0,22.49,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,65.0,19.49,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,70.0,16.67,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,75.0,14.1,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,80.0,11.84,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,85.0,9.91,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,90.0,8.14,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,95.0,6.64,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,100.0,5.35,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,105.0,4.28,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,110.0,3.36,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,115.0,2.62,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,120.0,2.04,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,125.0,1.56,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,130.0,1.18,ELITE,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,135.0,0.88,VERY HIGH,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,140.0,0.66,SOLID,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,145.0,0.48,COIN FLIP,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,150.0,0.35,LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,155.0,0.25,LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,160.0,0.19,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,165.0,0.14,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,170.0,0.1,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,175.0,0.07,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,180.0,0.05,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,185.0,0.04,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,190.0,0.03,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,195.0,0.02,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031381,Davante Adams,LAR,KC,WR,2026,PRE,1,200.0,0.01,VERY LOW,33.656,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,0.0,100.0,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,5.0,66.9,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,10.0,63.11,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,15.0,59.1,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,20.0,55.17,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,25.0,51.07,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,30.0,47.06,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,35.0,42.88,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,40.0,38.79,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,45.0,34.99,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,50.0,31.26,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,55.0,27.72,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,60.0,24.38,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,65.0,21.28,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,70.0,18.4,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,75.0,15.88,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,80.0,13.49,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,85.0,11.34,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,90.0,9.47,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,95.0,7.86,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,100.0,6.48,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,105.0,5.28,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,110.0,4.22,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,115.0,3.3,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,120.0,2.61,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,125.0,2.07,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,130.0,1.63,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,135.0,1.26,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,140.0,0.97,ELITE,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,145.0,0.73,HIGH,35.286,NFL_RECEIVING_YARDS_V1
00-0031408,Mike Evans,SF,TEN,WR,2026,PRE,1,150.0,0.55,LEAN,35.286,NFL_RECEIVING_YARDS_V1
