Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-09-14,824308,2026-09-15T00:40:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,669134,Luis Campusano,San Diego Padres,Colorado Rockies,C,R,No,,64,219,189,52,12,0,7,21,28,27,3,47,0.275,0.374,0.45,0.824,11,43,39,9,2,0.231,0.0465,19,70,61,12,2,0.197,0.0286,267,80,4.7,20.4,44.7,27.2,27.7,13.1,24.5,54.9,29.7,6.9,3.8,6.9,55.8,81.2,17.7,0.534,70.2,93.5,109.6,29.7,11.4,6.1,60.5,34.5,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.5,Weak,0.957,Good,3.8,58.8,91.4,0.501,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.48,5.48,Strong positive regression,Weak Pull Power profile. 4.7% barrel rate; 81.2 mph average exit velocity; 24.5% air-ball rate; 54.9% pull-air rate; 6.9% HR-launch rate.,0.032,0.032,4.15,24,6,27.0,0.89,88.9,Near normal interval,608372,Tomoyuki Sugano,R,RHB vs RHP,26,26,137.2,5.3,1.34,29,1.9,5.49,2.16,802,7.6,29.4,17.7,42.8,30.9,85.0,97.5,116.7,0.648,29,59.9,99.8,0.715,8.7,Split-Finger,R,RHB vs RHP,41.1,167,0.285,0.383,0.486,0.869,6,20,36,0.0359,6.1,0.561,259,0.0309,7.2,0.606,4,4,3,3/4,0.75,0.75,2.0,2.75,1,0,0,51.5,Neutral Matchup,Average,60.0,5,Pitch-level Statcast · last 5 MLB games,461,Split-Finger,22.125813449023862,102,4-Seam Fastball,21.0412147505423,97,Sinker,16.485900216919738,76,Curveball,11.062906724511931,51,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.02,1.001,49.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.1,51.8,59.9,40.6,82.4,45.0,53.7,6.42,1.081,1.128,0.985,1.0,0.957,0.957,1.0,12.62,11.24,73.2,31.5,D,Lineup unconfirmed,Cutter,10.629067245119305,49.0,Sweeper,10.195227765726681,47.0,Slider,8.459869848156183,39.0
12,2026-09-14,824386,2026-09-14T22:40:00Z,Scheduled,Progressive Field,Chicago White Sox @ Cleveland Guardians,Away,545341,Randal Grichuk,Chicago White Sox,Cleveland Guardians,DH,R,No,,105,238,227,65,23,1,13,34,38,9,1,57,0.286,0.315,0.568,0.883,10,27,25,10,2,0.4,0.0741,21,47,45,15,4,0.333,0.0851,323,68,7.0,30.6,46.7,21.8,30.1,17.7,31.7,42.3,34.3,6.8,3.2,6.8,66.4,85.0,24.1,0.613,72.3,98.0,113.0,45.5,17.6,13.7,57.4,44.6,Below Average,3.0,Pull Power,A-,Elevated power plane,44.6,Below Average,0.985,Good,7.4,41.7,97.7,0.593,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.83,6.83,Strong positive regression,Below Average Pull Power profile. 7.0% barrel rate; 85.0 mph average exit velocity; 31.7% air-ball rate; 42.3% pull-air rate; 6.8% HR-launch rate.,0.0546,0.047,4.15,0,0,17.5,0.0,0.0,Very recent HR,668909,Gavin Williams,R,RHB vs RHP,29,29,169.0,3.78,1.09,27,1.44,12.14,2.82,822,6.0,26.4,12.4,38.3,29.8,83.3,95.3,116.0,0.631,27,77.1,98.9,0.951,10.6,Sweeper,R,RHB vs RHP,48.1,83,0.232,0.229,0.463,0.692,4,0,20,0.0482,6.2,0.527,273,0.0513,6.1,0.653,0,0,0,0/0,,,,,0,0,0,58.6,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,33.93258426966292,151,Curveball,28.314606741573034,126,Sweeper,26.96629213483146,120,Sinker,8.98876404494382,40,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.054,0.985,54.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.1,39.3,77.1,51.6,50.0,45.0,53.5,6.35,1.272,1.054,0.985,1.03,0.985,1.014,0.98,18.12,14.32,72.8,36.6,D+,Lineup unconfirmed,Cutter,1.797752808988764,8.0,,,,,,
13,2026-09-14,823575,2026-09-14T23:10:00Z,Scheduled,Citi Field,Baltimore Orioles @ New York Mets,Home,665742,Juan Soto,New York Mets,Baltimore Orioles,LF,L,No,,98,421,349,95,10,2,25,57,60,69,0,58,0.272,0.39,0.527,0.917,11,53,48,10,3,0.208,0.0566,14,62,56,12,4,0.214,0.0645,483,62,9.7,33.1,53.7,23.8,22.0,20.7,32.7,49.4,27.4,10.8,6.0,10.8,57.8,86.6,18.3,0.68,70.6,99.1,113.4,29.9,16.3,10.0,68.4,51.1,Average,3.0,Pull Power,A,Excellent HR swing plane,51.1,Average,1.003,Good,11.3,47.6,99.6,0.65,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.23,17.23,Strong positive regression,Average Pull Power profile. 9.7% barrel rate; 86.6 mph average exit velocity; 32.7% air-ball rate; 49.4% pull-air rate; 10.8% HR-launch rate.,0.0594,0.0533,4.25,4,1,14.0,0.29,28.7,Very recent HR,687064,Brandon Young,R,LHB vs RHP,25,25,140.2,3.71,1.35,20,1.28,7.17,3.2,818,4.0,24.1,13.9,45.6,31.7,82.9,95.0,114.0,0.515,20,59.3,100.0,0.696,9.4,4-Seam Fastball,L,LHB vs RHP,55.5,279,0.284,0.423,0.59,1.013,20,55,34,0.0717,10.3,0.772,364,0.033,3.9,0.477,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,55.9,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,43.99092970521542,194,Slider,15.646258503401361,69,Split-Finger,15.192743764172336,67,Sinker,12.698412698412698,56,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.019,0.965,63.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.5,32.4,59.3,69.7,50.0,45.0,53.4,6.34,1.051,1.029,1.025,1.03,1.003,1.033,0.98,20.77,13.71,82.0,37.4,D+,Lineup unconfirmed,Curveball,12.471655328798185,55.0,,,,,,
14,2026-09-14,824465,2026-09-14T22:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Away,606192,Teoscar Hernández,Los Angeles Dodgers,Cincinnati Reds,LF,R,No,,112,437,393,104,17,2,13,57,58,38,3,118,0.265,0.332,0.417,0.749,11,46,39,16,1,0.41,0.0217,23,95,84,27,2,0.321,0.0211,528,110,7.4,26.9,44.6,26.5,28.7,14.9,26.9,45.5,31.9,6.2,4.0,6.2,32.8,84.3,20.1,0.669,71.1,96.5,112.6,26.2,10.9,6.0,51.0,39.0,Below Average,2.5,Pull Power,A-,Elevated power plane,39.0,Below Average,0.969,Good,10.0,61.3,97.8,0.762,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.48,20.48,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 84.3 mph average exit velocity; 26.9% air-ball rate; 45.5% pull-air rate; 6.2% HR-launch rate.,0.0297,0.0302,4.05,13,4,30.2,0.43,43.0,Recently homered,666157,Nick Lodolo,L,RHB vs LHP,18,18,89.2,5.12,1.53,17,1.71,7.53,3.81,518,6.8,26.6,13.9,38.6,34.0,83.9,96.2,115.9,0.625,17,44.0,100.0,0.631,5.0,4-Seam Fastball,R,RHB vs LHP,55.1,132,0.301,0.394,0.522,0.916,6,17,28,0.0455,7.5,0.712,311,0.0482,7.9,0.642,8,6,3,3/6,0.5,0.625,0.833,1.458,0,1,2,52.2,Neutral Matchup,Average,60.0,5,Pitch-level Statcast · last 5 MLB games,456,4-Seam Fastball,27.412280701754387,125,Sinker,26.535087719298247,121,Curveball,24.780701754385966,113,Changeup,21.271929824561404,97,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.988,0.993,57.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.1,43.4,44.0,67.4,71.6,45.0,53.2,6.27,0.884,1.098,1.025,1.0,0.969,0.969,1.0,11.69,9.0,84.6,27.7,F,Lineup unconfirmed,,,,,,,,,
15,2026-09-14,824308,2026-09-15T00:40:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Home,696100,Hunter Goodman,Colorado Rockies,San Diego Padres,C,R,No,,128,531,479,116,18,1,38,79,81,43,5,170,0.242,0.309,0.522,0.831,10,43,39,4,2,0.103,0.0465,17,71,65,12,4,0.185,0.0563,653,101,7.0,26.0,54.2,24.7,20.7,15.4,24.7,59.0,26.6,7.1,3.7,7.1,74.6,84.0,22.7,0.606,73.4,95.7,113.9,43.5,10.1,10.1,67.3,43.1,Below Average,2.5,Pull Power,A-,Elevated power plane,43.1,Below Average,0.981,Good,5.0,66.7,94.2,0.442,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.11,4.11,Strong positive regression,Below Average Pull Power profile. 7.0% barrel rate; 84.0 mph average exit velocity; 24.7% air-ball rate; 59.0% pull-air rate; 7.1% HR-launch rate.,0.0716,0.0643,4.09,0,0,12.6,0.0,0.0,Very recent HR,663554,Casey Mize,R,RHB vs RHP,23,23,119.1,3.7,1.11,14,1.06,8.07,2.19,641,5.0,24.6,17.5,41.6,26.7,83.2,95.2,113.0,0.498,14,54.0,100.0,0.691,6.9,4-Seam Fastball,R,RHB vs RHP,61.8,353,0.233,0.292,0.522,0.814,27,23,107,0.0765,8.6,0.692,212,0.0425,7.4,0.633,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,55.7,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,385,4-Seam Fastball,35.84415584415584,138,Slider,31.68831168831169,122,Split-Finger,23.116883116883116,89,Sinker,6.233766233766234,24,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.008,0.975,61.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,61.8,33.1,54.0,48.9,82.4,45.0,53.0,6.22,0.917,0.994,0.985,1.03,0.981,1.01,0.98,23.79,14.42,82.7,37.4,D+,Lineup unconfirmed,Slurve,3.116883116883117,12.0,,,,,,
16,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Away,671277,Luis García Jr.,New York Yankees,Minnesota Twins,1B,L,No,,138,506,481,139,26,5,30,65,91,23,0,86,0.289,0.32,0.551,0.871,10,35,35,12,2,0.343,0.0571,24,91,85,29,6,0.341,0.0659,723,122,8.2,30.3,58.2,18.9,22.3,12.7,26.9,51.2,26.7,8.0,4.9,8.0,53.9,84.7,13.8,0.666,73.0,97.2,114.1,43.2,16.4,13.9,62.7,48.7,Average,3.0,Pull Power,A,Excellent HR swing plane,48.7,Average,0.996,Good,9.0,52.9,97.3,0.747,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.03,22.03,Strong positive regression,Average Pull Power profile. 8.2% barrel rate; 84.7 mph average exit velocity; 26.9% air-ball rate; 51.2% pull-air rate; 8.0% HR-launch rate.,0.0593,0.0541,4.15,7,2,16.0,0.44,43.7,Recently homered,665152,Dean Kremer,R,LHB vs RHP,14,14,71.2,5.65,1.3,16,2.01,8.67,3.14,374,5.9,22.5,17.6,55.8,32.4,81.7,93.9,109.9,0.606,16,39.8,99.8,0.554,6.7,4-Seam Fastball,L,LHB vs RHP,55.2,421,0.3,0.33,0.59,0.92,27,19,71,0.0641,8.2,0.659,184,0.0543,5.2,0.549,3,3,1,1/3,0.333,0.333,0.667,1.0,0,0,0,49.0,Neutral Matchup,Average,51.3,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,29.906542056074766,128,Split-Finger,22.897196261682243,98,Cutter,21.72897196261682,93,Curveball,12.616822429906541,54,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.98,0.984,62.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.2,44.3,39.8,64.1,50.0,45.0,52.4,6.06,1.052,1.146,1.025,1.03,0.996,1.026,1.0,20.6,14.45,84.3,38.2,D+,Lineup unconfirmed,Sinker,12.149532710280374,52.0,Slider,0.7009345794392523,3.0,,,
17,2026-09-14,824465,2026-09-14T22:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Away,571970,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,3B,L,No,,137,517,448,114,23,1,28,76,71,63,5,130,0.254,0.352,0.498,0.85,11,44,37,11,2,0.297,0.0455,23,90,74,21,5,0.284,0.0556,628,111,7.9,29.5,56.7,22.2,21.0,17.3,29.6,55.5,30.4,10.5,5.6,10.5,58.1,83.7,18.2,0.665,69.7,96.4,110.5,13.1,16.4,3.9,46.6,42.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.1,Below Average,0.978,Good,6.3,50.0,96.3,0.668,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.59,17.59,Strong positive regression,Below Average Pull Power profile. 7.9% barrel rate; 83.7 mph average exit velocity; 29.6% air-ball rate; 55.5% pull-air rate; 10.5% HR-launch rate.,0.0542,0.05,4.15,4,1,16.0,0.25,25.0,Very recent HR,666157,Nick Lodolo,L,LHB vs LHP,18,18,89.2,5.12,1.53,17,1.71,7.53,3.81,518,6.8,26.6,13.9,38.6,34.0,83.9,96.2,115.9,0.625,17,48.6,100.0,0.62,7.8,4-Seam Fastball,L,LHB vs LHP,40.6,120,0.264,0.35,0.5,0.85,6,12,32,0.05,6.8,0.593,97,0.0206,2.7,0.573,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,45.5,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,456,4-Seam Fastball,27.412280701754387,125,Sinker,26.535087719298247,121,Curveball,24.780701754385966,113,Changeup,21.271929824561404,97,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.997,0.993,56.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.6,43.4,48.6,54.4,71.6,45.0,52.2,6.02,1.0,1.098,0.985,1.0,0.978,0.978,0.98,19.17,13.11,84.2,35.8,D,Lineup unconfirmed,,,,,,,,,
18,2026-09-14,823575,2026-09-14T23:10:00Z,Scheduled,Citi Field,Baltimore Orioles @ New York Mets,Away,691723,Coby Mayo,Baltimore Orioles,New York Mets,3B,R,No,,121,407,371,83,14,3,23,59,60,30,5,127,0.224,0.29,0.464,0.754,11,41,37,10,4,0.27,0.0976,24,93,83,23,8,0.277,0.086,504,120,9.6,29.8,46.1,27.6,26.3,17.1,27.6,52.6,31.7,10.8,7.4,10.8,54.8,83.5,22.9,0.773,74.3,98.2,115.7,57.2,15.9,13.2,46.7,55.1,Average,3.0,Pull Power,A-,Elevated power plane,55.1,Average,1.014,Good,10.8,50.0,97.5,0.902,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.41,18.41,Strong positive regression,Average Pull Power profile. 9.6% barrel rate; 83.5 mph average exit velocity; 27.6% air-ball rate; 52.6% pull-air rate; 10.8% HR-launch rate.,0.0565,0.0509,4.05,8,2,16.1,0.5,49.6,Recently homered,804636,Jonah Tong,R,RHB vs RHP,4,1,15.0,4.8,1.33,2,1.2,8.4,4.8,95,3.2,17.9,18.9,44.0,34.7,82.2,93.2,104.6,0.465,2,63.8,100.0,0.76,8.4,4-Seam Fastball,R,RHB vs RHP,39.5,252,0.169,0.234,0.307,0.541,7,17,83,0.0278,6.8,0.536,28,0.0357,4.5,0.592,0,0,0,0/0,,,,,0,0,0,50.1,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,274,4-Seam Fastball,40.87591240875913,112,Changeup,31.021897810218977,85,Cutter,21.16788321167883,58,Curveball,6.934306569343065,19,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.028,0.957,62.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.5,27.5,63.8,66.8,50.0,45.0,52.2,6.02,1.325,1.003,0.985,1.0,1.014,1.014,1.0,19.08,14.26,84.4,36.2,D+,Lineup unconfirmed,,,,,,,,,
19,2026-09-14,824386,2026-09-14T22:40:00Z,Scheduled,Progressive Field,Chicago White Sox @ Cleveland Guardians,Away,695657,Colson Montgomery,Chicago White Sox,Cleveland Guardians,SS,L,No,,141,595,529,109,23,0,31,67,84,52,12,206,0.206,0.291,0.425,0.716,12,50,42,5,2,0.119,0.04,25,104,90,17,5,0.189,0.0481,669,119,9.4,28.1,55.8,24.9,18.9,13.0,23.3,58.7,31.4,8.9,5.6,8.9,48.8,83.4,24.5,0.704,74.6,96.7,115.7,65.3,14.8,13.3,51.7,51.1,Average,3.0,Pull Power,A-,Elevated power plane,51.1,Average,1.003,Good,10.9,63.6,96.6,0.769,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,53.48,22.48,Strong positive regression,Average Pull Power profile. 9.4% barrel rate; 83.4 mph average exit velocity; 23.3% air-ball rate; 58.7% pull-air rate; 8.9% HR-launch rate.,0.0521,0.0487,4.05,23,7,17.1,1.35,134.8,Near normal interval,668909,Gavin Williams,R,LHB vs RHP,29,29,169.0,3.78,1.09,27,1.44,12.14,2.82,822,6.0,26.4,12.4,38.3,29.8,83.3,95.3,116.0,0.631,27,37.4,98.9,0.55,5.7,Sweeper,L,LHB vs RHP,51.2,412,0.189,0.274,0.399,0.673,21,38,152,0.051,9.1,0.679,409,0.0318,5.9,0.616,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,0,45.3,Neutral Matchup,Average,45.5,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,33.93258426966292,151,Curveball,28.314606741573034,126,Sweeper,26.96629213483146,120,Sinker,8.98876404494382,40,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.985,64.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.2,39.3,37.4,67.1,50.0,45.0,51.7,5.9,0.958,1.054,1.025,1.0,1.003,1.003,1.0,18.32,11.46,85.0,34.0,D,Lineup unconfirmed,Cutter,1.797752808988764,8.0,,,,,,
20,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Away,700250,Ben Rice,New York Yankees,Minnesota Twins,DH,L,No,,142,612,530,138,22,3,38,95,90,74,6,150,0.26,0.356,0.528,0.884,10,45,38,14,3,0.368,0.0667,24,108,92,28,6,0.304,0.0556,736,123,8.3,28.8,51.8,22.9,25.3,17.8,30.2,42.5,30.9,9.6,5.6,9.6,56.4,84.8,15.1,0.705,70.8,96.9,110.7,23.0,13.5,6.5,53.2,41.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.8,Below Average,0.977,Good,7.3,36.6,96.0,0.706,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,53.38,15.38,Strong positive regression,Below Average Pull Power profile. 8.3% barrel rate; 84.8 mph average exit velocity; 30.2% air-ball rate; 42.5% pull-air rate; 9.6% HR-launch rate.,0.0621,0.0572,4.15,0,0,13.9,0.0,0.0,Very recent HR,665152,Dean Kremer,R,LHB vs RHP,14,14,71.2,5.65,1.3,16,2.01,8.67,3.14,374,5.9,22.5,17.6,55.8,32.4,81.7,93.9,109.9,0.606,16,51.1,99.8,0.666,6.7,4-Seam Fastball,L,LHB vs RHP,60.6,404,0.261,0.364,0.554,0.917,27,55,93,0.0668,10.2,0.738,184,0.0543,5.2,0.549,6,6,2,2/6,0.333,0.333,0.5,0.833,0,0,1,54.6,Neutral Matchup,Average,47.3,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,29.906542056074766,128,Split-Finger,22.897196261682243,98,Cutter,21.72897196261682,93,Curveball,12.616822429906541,54,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.984,57.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,60.6,44.3,51.1,43.3,50.0,45.0,51.0,5.72,1.032,1.146,1.025,1.03,0.977,1.006,0.98,21.67,14.45,85.0,38.5,D+,Lineup unconfirmed,Sinker,12.149532710280374,52.0,Slider,0.7009345794392523,3.0,,,
21,2026-09-14,823981,2026-09-15T01:38:00Z,Scheduled,Angel Stadium,Seattle Mariners @ Los Angeles Angels,Away,663728,Cal Raleigh,Seattle Mariners,Los Angeles Angels,C,S,No,,115,482,411,74,13,0,21,45,60,65,3,149,0.18,0.295,0.365,0.66,11,50,43,11,1,0.256,0.02,25,102,84,23,9,0.274,0.0882,648,121,10.5,27.3,59.3,21.7,18.9,17.9,25.4,62.9,30.1,8.5,4.0,8.5,43.4,85.6,25.8,0.679,73.0,97.1,116.5,46.9,12.2,12.6,45.3,50.3,Average,3.0,Pull Power,A-,Elevated power plane,50.3,Average,1.001,Good,12.4,72.7,98.1,0.789,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,58.83,37.83,Strong positive regression,Average Pull Power profile. 10.5% barrel rate; 85.6 mph average exit velocity; 25.4% air-ball rate; 62.9% pull-air rate; 8.5% HR-launch rate.,0.0436,0.0413,4.05,31,8,19.6,1.58,158.4,Above normal drought,672282,Reid Detmers,L,Switch vs LHP,29,29,168.0,3.32,1.04,17,0.91,10.23,2.41,879,4.3,22.0,14.8,40.8,28.7,82.8,94.5,112.6,0.516,17,51.2,99.9,0.611,9.5,4-Seam Fastball,R,RHB vs LHP,37.0,172,0.158,0.273,0.301,0.575,7,23,59,0.0407,7.3,0.547,486,0.0267,4.2,0.517,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,44.1,Neutral Matchup,Average,47.5,5,Pitch-level Statcast · last 5 MLB games,478,4-Seam Fastball,46.23430962343096,221,Slider,35.14644351464435,168,Curveball,11.087866108786612,53,Changeup,7.531380753138075,36,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.968,61.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.0,29.8,51.2,73.2,50.0,45.0,50.9,5.72,1.04,0.97,1.035,1.0,1.001,1.001,1.035,15.69,10.53,85.0,32.7,D,Lineup unconfirmed,,,,,,,,,
