Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-07-30,824488,Yohan Ramírez,670990,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,R,Limited Starter Sample,True,False,0,44,0.0,248.0,-,3.21,9.96,22.52,23.2,22.72,3.92,1.018,Projected roster,0.62,-0.173,-0.045,0.0,86.6,53.4,24.3,75.0,16.68,65.1,0.6,1.0,1.0,1.0,1.0,1.0,3.99,3.99,4.5,3.5,Model fallback,0.49,MORE,SLIGHT MORE,56.2,43.8,56.2,3.5,56.2,SLIGHT MORE,True,56.155,43.845,56.2,43.8,75.1,24.9,56.2,24.9,18.9,56.2,43.8,37.6,43.8,18.6,37.6,62.4,22.1,62.4,15.4,22.1,77.9,11.7,77.9,10.4,11.7,88.3,5.4,88.3,6.3,5.4,94.6,2.3,94.6,3.1,2.3,97.7,0.8,97.7,1.4,0.8,99.2,0.3,99.2,0.6,0.3,99.7,0.1,99.7,0.2,75.1,56.2,37.6,22.1,11.7,5.4,2.3,0.8,0.3,0.1,0.0,19.3,22.7,25.9,28.8,31.8,17.4,50.1,22.6,9.3,0.6,51.1,0.045,0.014,0.045,0,,-0.224,18.8,28.3,19.6,30.6,23.48,23.24,26.34,27.01,59.62,26.32,16.26,53.4,43.9,36.9,16.7,35.7,0.9,-1.05,0.041,-,Henry Davis,1.0,2.05,42.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,1
2026-07-30,824894,Jake Irvin,663623,Atlanta Braves,Washington Nationals,Truist Park,R,Established Starter Sample,False,False,11,11,1.0,228.0,-,5.23,10.1,23.81,22.28,23.35,5.25,0.942,Projected roster,0.62,-0.735,-0.307,0.091,87.5,62.6,26.2,80.5,21.47,83.5,0.742,1.0,1.0,1.0,1.0,1.0,4.95,4.95,5.5,4.5,Model fallback,0.45,PASS,PASS,52.9,47.1,52.9,3.5,68.5,ELITE MORE,True,52.94,47.06,52.9,47.1,82.4,17.6,68.5,17.6,13.9,68.5,31.5,52.9,31.5,15.6,52.9,47.1,38.2,47.1,14.8,38.2,61.8,25.8,61.8,12.4,25.8,74.2,16.1,74.2,9.7,16.1,83.9,9.5,83.9,6.6,9.5,90.5,5.3,90.5,4.2,5.3,94.7,2.8,94.7,2.5,2.8,97.2,1.4,97.2,1.4,82.4,68.5,52.9,38.2,25.8,16.1,9.5,5.3,2.8,1.4,0.6,18.2,23.4,28.2,32.8,40.1,17.9,50.3,22.2,9.2,0.5,52.2,0.089,0.034,0.0808,11,39.1,0.249,26.2,26.0,24.7,33.1,24.46,25.0,29.0,28.5,60.0,24.0,20.0,46.2,48.5,31.9,37.4,39.6,2.08,2.64,0.746,-,Keibert Ruiz,1.0,2.58,49.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,823023,Andre Pallante,669467,Chicago Cubs,St. Louis Cardinals,Busch Stadium,R,Established Starter Sample,False,False,20,20,1.0,469.0,-,3.77,6.65,16.2,15.22,15.91,4.17,0.941,Projected roster,0.62,-0.694,-0.279,0.0,87.4,56.9,23.7,78.1,24.19,92.6,0.455,1.0,1.0,1.0,1.0,1.0,3.92,3.92,4.5,3.5,Model fallback,0.42,PASS,PASS,51.3,48.7,51.3,2.5,67.9,ELITE MORE,True,51.254999999999995,48.745,51.3,48.7,67.9,32.1,51.3,32.1,16.6,51.3,48.7,36.3,48.7,14.9,36.3,63.7,24.1,63.7,12.2,24.1,75.9,15.4,75.9,8.7,15.4,84.6,9.0,84.6,6.4,9.0,91.0,5.1,91.0,3.9,5.1,94.9,2.7,94.9,2.4,2.7,97.3,1.3,97.3,1.4,1.3,98.7,0.6,98.7,0.7,67.9,51.3,36.3,24.1,15.4,9.0,5.1,2.7,1.3,0.6,0.3,9.7,15.9,21.7,27.0,32.4,17.9,49.8,22.5,9.2,0.6,35.9,-0.474,-0.498,0.0824,18,28.1,-0.178,17.9,30.7,25.0,22.5,17.23,18.06,25.59,25.54,59.17,19.53,9.92,44.6,28.1,27.0,56.2,33.3,-0.38,6.38,0.372,-,Jimmy Crooks,1.0,2.49,86.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,822946,Shane McClanahan,663556,Texas Rangers,Tampa Bay Rays,Tropicana Field,L,Established Starter Sample,False,False,19,19,1.0,397.0,-,3.09,8.25,21.22,20.9,21.12,4.81,0.988,Projected roster,0.62,-0.133,-0.337,0.025,86.2,61.3,25.0,79.9,21.39,83.1,0.64,1.0,1.0,1.0,1.0,1.0,4.75,4.75,5.5,4.5,Model fallback,0.25,PASS,PASS,50.2,49.8,50.2,3.5,66.1,ELITE MORE,True,50.165000000000006,49.835,50.2,49.8,80.8,19.2,66.1,19.2,14.6,66.1,33.9,50.2,33.9,16.0,50.2,49.8,35.5,49.8,14.7,35.5,64.5,23.0,64.5,12.4,23.0,77.0,13.9,77.0,9.1,13.9,86.1,7.8,86.1,6.1,7.8,92.2,4.0,92.2,3.8,4.0,96.0,2.0,96.0,2.1,2.0,98.0,0.9,98.0,1.1,80.8,66.1,50.2,35.5,23.0,13.9,7.8,4.0,2.0,0.9,0.4,15.7,21.1,26.2,31.2,36.3,17.2,49.4,22.9,9.6,1.0,50.6,-0.004,0.012,0.0729,18,33.3,0.612,28.3,31.1,27.6,28.0,22.46,23.78,32.87,27.91,69.59,22.22,12.7,53.5,42.0,36.0,40.2,39.2,0.09,2.98,0.297,-,Nick Fortes,1.0,2.49,84.9,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,824894,Grant Holmes,656550,Washington Nationals,Atlanta Braves,Truist Park,R,Established Starter Sample,False,False,19,20,0.95,422.0,-,3.79,7.67,17.66,16.45,17.3,3.91,0.952,Projected roster,0.62,-0.425,-0.366,0.0,89.1,60.1,22.8,77.7,20.74,79.7,0.655,1.0,1.0,1.0,1.0,1.0,3.72,3.72,3.5,3.5,Model fallback,0.22,PASS,PASS,48.3,51.7,48.3,2.5,65.9,ELITE MORE,True,48.295,51.705,48.3,51.7,65.9,34.1,48.3,34.1,17.6,48.3,51.7,33.1,51.7,15.2,33.1,66.9,21.2,66.9,11.9,21.2,78.8,12.4,78.8,8.7,12.4,87.6,7.1,87.6,5.4,7.1,92.9,3.8,92.9,3.3,3.8,96.2,1.9,96.2,1.9,1.9,98.1,0.9,98.1,1.0,0.9,99.1,0.4,99.1,0.5,65.9,48.3,33.1,21.2,12.4,7.1,3.8,1.9,0.9,0.4,0.2,10.8,17.3,23.3,29.2,35.3,17.4,49.5,22.6,9.5,1.0,39.6,-0.347,-0.239,0.0863,18,29.8,0.8,28.9,30.2,34.2,28.6,18.84,21.47,28.41,25.62,60.11,22.12,12.82,46.6,32.4,27.0,38.2,31.4,-0.4,-5.19,-0.534,-,Drake Baldwin,1.0,2.36,85.4,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,823921,Bryan Woo,693433,Los Angeles Dodgers,Seattle Mariners,UNIQLO Field at Dodger Stadium,R,Established Starter Sample,False,False,20,20,1.0,475.0,-,4.37,8.9,23.03,21.9,22.7,5.99,0.944,Projected roster,0.62,-0.483,-0.356,0.0,85.7,59.8,23.4,79.8,24.5,95.3,0.59,1.0,1.0,1.0,1.0,1.0,5.65,5.65,5.5,5.5,Model fallback,0.15,PASS,PASS,48.2,51.8,48.2,4.5,61.9,STRONG MORE,True,48.2325,51.7675,48.2,51.8,86.5,13.5,75.3,13.5,11.2,75.3,24.7,61.9,24.7,13.4,61.9,38.1,48.2,38.1,13.7,48.2,51.8,35.4,51.8,12.8,35.4,64.6,24.8,64.6,10.6,24.8,75.2,16.4,75.2,8.4,16.4,83.6,10.2,83.6,6.2,10.2,89.8,6.3,89.8,3.9,6.3,93.7,3.5,93.7,2.8,86.5,75.3,61.9,48.2,35.4,24.8,16.4,10.2,6.3,3.5,1.9,15.6,22.7,29.3,35.7,42.1,17.4,48.8,23.1,9.7,1.0,53.1,-0.019,0.007,0.095,18,38.0,0.4,23.4,28.2,35.5,27.5,24.44,22.86,34.16,26.25,64.38,27.74,16.54,47.4,43.5,37.3,54.4,43.2,0.35,-0.74,-0.082,-,Mitch Garver,1.0,2.91,84.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,823595,Nolan McLean,690997,Miami Marlins,New York Mets,Citi Field,R,Established Starter Sample,False,False,21,21,1.0,496.0,-,3.32,10.71,26.91,25.13,26.38,7.01,0.928,Projected roster,0.62,-0.748,-0.394,0.0,87.8,60.3,22.9,78.1,24.9,97.6,0.535,1.0,1.0,1.0,1.0,1.0,6.51,6.51,6.5,6.5,Model fallback,0.01,PASS,PASS,47.0,53.0,47.0,5.5,60.0,MORE,True,46.965,53.035,47.0,53.0,92.1,7.9,83.9,7.9,8.2,83.9,16.1,72.6,16.1,11.3,72.6,27.4,60.0,27.4,12.6,60.0,40.0,47.0,40.0,13.0,47.0,53.0,34.7,53.0,12.2,34.7,65.3,24.3,65.3,10.4,24.3,75.7,16.2,75.7,8.1,16.2,83.8,10.2,83.8,6.0,10.2,89.8,6.1,89.8,4.1,92.1,83.9,72.6,60.0,47.0,34.7,24.3,16.2,10.2,6.1,3.4,20.0,26.4,32.4,38.3,44.5,17.1,47.9,23.5,10.3,1.3,56.2,0.095,0.047,0.0854,18,35.3,0.871,28.0,31.1,32.8,33.5,28.17,23.67,29.51,29.03,57.38,22.16,12.85,52.9,51.7,39.0,57.7,47.8,0.46,4.2,0.465,-,Francisco Alvarez,1.0,3.02,85.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,824568,Ryan Weathers,677960,Chicago White Sox,New York Yankees,Rate Field,L,Established Starter Sample,False,False,20,20,1.0,456.0,-,4.25,10.17,26.41,26.02,26.3,6.56,0.966,Projected roster,0.62,-0.178,-0.251,0.084,84.6,61.4,24.1,76.9,23.06,90.7,0.605,1.0,1.0,1.0,1.0,1.0,6.34,6.34,6.5,6.5,Model fallback,-0.16,PASS,PASS,44.6,55.4,44.6,5.5,57.9,MORE,True,44.597500000000004,55.402499999999996,44.6,55.4,91.4,8.6,82.8,8.6,8.6,82.8,17.2,71.2,17.2,11.5,71.2,28.8,57.9,28.8,13.3,57.9,42.1,44.6,42.1,13.3,44.6,55.4,32.3,55.4,12.3,32.3,67.7,22.4,67.7,10.0,22.4,77.6,14.6,77.6,7.8,14.6,85.4,9.0,85.4,5.6,9.0,91.0,5.4,91.0,3.6,91.4,82.8,71.2,57.9,44.6,32.3,22.4,14.6,9.0,5.4,3.0,19.7,26.3,32.8,38.9,45.2,16.4,47.2,23.5,10.8,2.0,63.0,0.34,0.324,0.0882,18,37.2,0.641,31.1,31.3,24.7,25.7,28.47,27.96,30.0,29.1,54.87,25.32,15.15,52.9,54.4,43.9,48.7,49.1,0.52,8.27,0.741,-,Austin Wells,1.0,2.96,80.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,823595,Eury Pérez,691587,New York Mets,Miami Marlins,Citi Field,R,Established Starter Sample,False,False,18,18,1.0,399.0,-,3.56,9.67,25.08,25.24,25.13,6.43,0.988,Projected roster,0.62,-0.126,-0.075,0.018,86.1,57.6,26.3,78.9,23.46,92.3,0.505,1.0,1.0,1.0,1.0,1.0,6.36,6.36,6.5,6.5,Model fallback,-0.14,PASS,PASS,44.5,55.5,44.5,5.5,57.3,MORE,True,44.5475,55.45250000000001,44.5,55.5,90.8,9.2,82.3,9.2,8.5,82.3,17.7,70.3,17.7,12.0,70.3,29.7,57.3,29.7,13.0,57.3,42.7,44.5,42.7,12.8,44.5,55.5,33.0,55.5,11.6,33.0,67.0,23.3,67.0,9.7,23.3,76.7,15.5,76.7,7.7,15.5,84.5,9.7,84.5,5.8,9.7,90.3,5.9,90.3,3.8,90.8,82.3,70.3,57.3,44.5,33.0,23.3,15.5,9.7,5.9,3.4,18.0,25.1,31.9,38.4,45.2,16.3,47.3,23.6,10.5,2.3,56.9,0.126,0.182,0.095,18,38.9,0.848,30.1,25.0,40.7,32.5,27.42,24.65,33.45,25.28,57.35,26.61,17.58,56.6,48.0,42.5,52.2,46.6,0.1,-4.81,-0.544,-,Joe Mack,1.0,3.06,80.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-07-30,824488,Rhett Lowder,695076,Pittsburgh Pirates,Cincinnati Reds,Great American Ball Park,R,Established Starter Sample,False,False,15,18,0.833,353.0,-,5.61,7.6,17.76,17.86,17.79,3.44,0.998,Projected roster,0.62,-0.454,0.067,0.0,83.7,55.9,25.4,76.4,17.98,69.3,0.655,1.0,1.0,1.0,1.0,1.0,3.44,3.44,3.5,3.5,Model fallback,-0.06,PASS,PASS,43.8,56.2,43.8,2.5,62.4,STRONG MORE,True,43.7725,56.2275,43.8,56.2,62.4,37.6,43.8,37.6,18.6,43.8,56.2,28.2,56.2,15.6,28.2,71.8,16.6,71.8,11.6,16.6,83.4,9.3,83.4,7.4,9.3,90.7,4.8,90.7,4.5,4.8,95.2,2.2,95.2,2.5,2.2,97.8,1.0,97.8,1.2,1.0,99.0,0.4,99.0,0.6,0.4,99.6,0.2,99.6,0.2,62.4,43.8,28.2,16.6,9.3,4.8,2.2,1.0,0.4,0.2,0.1,11.3,17.8,23.8,29.4,35.0,17.6,50.4,22.4,9.1,0.5,38.2,-0.319,-0.362,0.086,16,27.9,-0.235,19.4,29.5,20.9,24.3,19.15,20.19,27.44,26.0,59.89,21.9,13.22,42.9,32.1,31.2,22.3,29.8,0.12,-0.46,-0.117,-,Tyler Stephenson,1.0,2.18,82.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
