Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-08-28,824231,Drew Anderson,623454,Los Angeles Dodgers,Detroit Tigers,Comerica Park,R,Limited Starter Sample,True,False,6,44,0.136,348.0,-,4.09,10.07,22.78,22.08,22.57,4.04,0.977,Projected roster,0.62,-0.182,-0.318,0.009,87.7,58.9,22.6,79.8,17.36,67.5,0.6,1.0,1.0,1.0,1.0,1.0,3.95,3.95,4.5,3.5,Model fallback,0.45,MORE,SLIGHT MORE,54.9,45.1,54.9,3.5,54.9,SLIGHT MORE,True,54.94,45.06,54.9,45.1,73.8,26.2,54.9,26.2,18.9,54.9,45.1,36.8,45.1,18.1,36.8,63.2,22.0,63.2,14.8,22.0,78.0,11.6,78.0,10.4,11.6,88.4,5.3,88.4,6.3,5.3,94.7,2.4,94.7,2.9,2.4,97.6,1.0,97.6,1.4,1.0,99.0,0.4,99.0,0.6,0.4,99.7,0.1,99.7,0.2,73.8,54.9,36.8,22.0,11.6,5.3,2.4,1.0,0.4,0.1,0.1,19.2,22.6,25.8,28.7,31.7,17.8,50.5,22.2,9.1,0.4,50.2,0.042,-0.035,0.0494,4,23.7,-0.061,22.8,27.4,26.5,22.1,23.27,24.26,32.58,29.2,61.19,23.46,12.75,54.5,44.7,32.3,16.7,34.1,-1.14,-2.8,-0.46,-,Dillon Dingler,1.0,2.09,66.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,1
2026-08-28,823504,Patrick Sandoval,663776,New York Yankees,Boston Red Sox,Yankee Stadium,L,Established Starter Sample,False,False,8,8,1.0,184.0,-,4.54,9.3,20.43,21.08,20.62,4.97,1.003,Projected roster,0.62,-0.216,-0.033,0.0,84.3,60.1,25.4,76.0,23.1,89.5,0.727,1.0,1.0,1.0,1.0,1.0,4.99,4.99,5.5,4.5,Model fallback,0.49,PASS,PASS,53.8,46.2,53.8,3.5,69.2,ELITE MORE,True,53.8075,46.192499999999995,53.8,46.2,82.9,17.1,69.2,17.1,13.7,69.2,30.8,53.8,30.8,15.4,53.8,46.2,38.7,46.2,15.1,38.7,61.3,26.0,61.3,12.7,26.0,74.0,16.4,74.0,9.6,16.4,83.6,9.7,83.6,6.7,9.7,90.3,5.4,90.3,4.3,5.4,94.6,2.7,94.6,2.7,2.7,97.3,1.3,97.3,1.3,82.9,69.2,53.8,38.7,26.0,16.4,9.7,5.4,2.7,1.3,0.6,17.1,20.6,23.9,27.0,30.2,17.0,48.9,23.3,9.8,1.0,52.9,0.006,0.015,0.0497,8,28.0,0.198,24.8,27.4,31.1,22.8,21.51,22.5,28.65,26.34,56.52,27.45,16.87,49.1,39.5,39.5,46.4,40.9,-0.65,0.13,-0.015,-,Adley Rutschman,1.0,2.58,75.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,824231,Tarik Skubal,669373,Detroit Tigers,Los Angeles Dodgers,Comerica Park,L,Established Starter Sample,False,False,20,20,1.0,473.0,-,2.91,10.89,32.92,32.72,32.86,9.13,0.977,Projected roster,0.62,-0.13,-0.53,0.064,88.9,59.5,24.8,80.3,25.18,101.0,0.43,1.0,1.0,1.0,1.0,1.0,8.93,8.93,9.5,8.5,Model fallback,0.43,PASS,PASS,53.0,47.0,53.0,7.5,64.2,STRONG MORE,True,52.9825,47.0175,53.0,47.0,98.3,1.7,95.6,1.7,2.7,95.6,4.4,90.8,4.4,4.8,90.8,9.2,83.8,9.2,7.0,83.8,16.2,74.7,16.2,9.0,74.7,25.3,64.2,25.3,10.5,64.2,35.8,53.0,35.8,11.3,53.0,47.0,41.5,47.0,11.5,41.5,58.5,31.1,58.5,10.4,31.1,68.9,22.2,68.9,8.9,98.3,95.6,90.8,83.8,74.7,64.2,53.0,41.5,31.1,22.2,15.1,26.7,32.9,39.3,45.8,52.8,14.6,42.3,24.9,13.1,5.0,84.1,0.846,0.905,0.0826,18,43.0,2.0,40.5,35.9,41.1,34.7,36.26,32.1,37.95,30.71,69.04,33.33,21.54,62.5,69.1,50.5,60.2,59.9,0.37,-6.19,-0.36,-,Hunter Feduccia,1.0,3.41,83.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,822691,Eury Pérez,691587,Washington Nationals,Miami Marlins,Nationals Park,R,Established Starter Sample,False,False,23,23,1.0,515.0,-,3.17,9.66,26.92,26.95,26.93,7.08,0.987,Projected roster,0.62,-0.353,-0.273,0.032,88.3,59.3,23.6,75.8,24.12,95.2,0.47,1.0,1.0,1.0,1.0,1.0,6.99,6.99,7.5,6.5,Model fallback,0.49,PASS,PASS,52.8,47.2,52.8,5.5,65.5,ELITE MORE,True,52.7925,47.2075,52.8,47.2,93.9,6.1,86.9,6.1,7.0,86.9,13.1,77.1,13.1,9.8,77.1,22.9,65.5,22.9,11.7,65.5,34.5,52.8,34.5,12.7,52.8,47.2,40.9,47.2,11.9,40.9,59.1,29.9,59.1,11.0,29.9,70.1,21.0,70.1,8.9,21.0,79.0,13.9,79.0,7.1,13.9,86.1,8.6,86.1,5.3,93.9,86.9,77.1,65.5,52.8,40.9,29.9,21.0,13.9,8.6,5.1,19.8,26.9,33.9,40.5,47.4,16.3,46.8,23.8,11.0,2.1,64.7,0.341,0.398,0.095,18,38.9,0.848,30.1,25.0,40.7,32.5,29.37,28.06,33.14,26.71,60.0,27.32,16.08,56.8,54.4,43.5,55.5,50.3,0.04,5.26,0.419,-,Joe Mack,1.0,3.15,86.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,824877,Tomoyuki Sugano,608372,Atlanta Braves,Colorado Rockies,Truist Park,R,Established Starter Sample,False,False,23,23,1.0,516.0,-,4.96,5.25,12.91,12.06,12.66,3.11,0.951,Projected roster,0.62,-0.814,-0.163,0.038,86.6,61.2,27.9,78.5,23.01,87.3,0.635,1.0,1.0,1.0,1.0,1.0,2.96,2.96,3.5,2.5,Model fallback,0.46,PASS,PASS,52.7,47.3,52.7,2.5,52.7,PASS,False,52.68000000000001,47.32,52.7,47.3,52.7,47.3,34.4,47.3,18.3,34.4,65.6,20.9,65.6,13.6,20.9,79.1,11.6,79.1,9.3,11.6,88.4,6.2,88.4,5.4,6.2,93.8,3.0,93.8,3.2,3.0,97.0,1.3,97.0,1.7,1.3,98.7,0.6,98.7,0.8,0.6,99.4,0.3,99.4,0.3,0.3,99.7,0.1,99.7,0.1,52.7,34.4,20.9,11.6,6.2,3.0,1.3,0.6,0.3,0.1,0.0,8.4,12.7,16.6,20.3,23.9,18.0,50.3,22.2,9.0,0.5,26.2,-0.702,-0.734,0.0563,18,21.7,-0.81,17.9,24.1,22.2,14.6,13.51,16.78,29.89,22.19,57.59,18.1,11.05,37.9,21.3,23.7,47.1,27.4,0.14,-3.07,-0.23,-,Brett Sullivan,1.0,2.06,88.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,824396,Michael Wacha,608379,Cleveland Guardians,Kansas City Royals,Progressive Field,R,Established Starter Sample,False,False,26,26,1.0,658.0,-,3.49,6.97,16.88,14.89,16.29,4.32,0.897,Projected roster,0.62,-0.891,-0.491,0.0,89.9,64.0,27.3,81.7,24.77,94.7,0.485,1.0,1.0,1.0,1.0,1.0,3.87,3.87,4.5,3.5,Model fallback,0.37,PASS,PASS,51.0,49.0,51.0,2.5,68.2,ELITE MORE,True,51.019999999999996,48.980000000000004,51.0,49.0,68.2,31.8,51.0,31.8,17.2,51.0,49.0,35.3,49.0,15.7,35.3,64.7,22.9,64.7,12.3,22.9,77.1,13.9,77.1,9.0,13.9,86.1,8.0,86.1,5.9,8.0,92.0,4.4,92.0,3.6,4.4,95.6,2.2,95.6,2.2,2.2,97.8,1.1,97.8,1.1,1.1,98.9,0.5,98.9,0.6,68.2,51.0,35.3,22.9,13.9,8.0,4.4,2.2,1.1,0.5,0.2,10.7,16.3,21.5,26.3,31.1,18.2,49.9,22.4,9.1,0.5,32.1,-0.546,-0.695,0.0741,18,27.2,-0.58,18.9,28.0,17.9,18.1,17.42,16.94,28.47,23.82,60.45,17.06,10.62,38.6,26.7,23.1,58.3,31.6,-0.08,-1.38,-0.164,-,Luke Maile,1.0,2.4,88.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,822769,Dylan Cease,656302,Seattle Mariners,Toronto Blue Jays,Rogers Centre,R,Established Starter Sample,False,False,24,24,1.0,579.0,-,2.37,13.03,34.91,34.83,34.88,9.91,0.979,Projected roster,0.62,-0.007,-0.333,0.031,87.1,64.5,23.8,80.4,26.68,107.2,0.485,1.0,1.0,1.0,1.0,1.0,9.71,9.71,10.5,9.5,Model fallback,0.21,PASS,PASS,50.6,49.4,50.6,8.5,62.0,STRONG MORE,True,50.580000000000005,49.419999999999995,50.6,49.4,99.2,0.8,97.6,0.8,1.6,97.6,2.4,94.5,2.4,3.0,94.5,5.5,89.4,5.5,5.2,89.4,10.6,82.1,10.6,7.3,82.1,17.9,72.7,17.9,9.3,72.7,27.3,62.0,27.3,10.7,62.0,38.0,50.6,38.0,11.4,50.6,49.4,39.4,49.4,11.2,39.4,60.6,29.3,60.6,10.1,99.2,97.6,94.6,89.4,82.1,72.7,62.0,50.6,39.4,29.3,20.8,30.0,34.9,39.9,44.8,50.0,15.2,43.9,24.8,12.5,3.6,74.2,0.603,0.54,0.0657,18,42.5,1.187,33.8,31.2,28.7,38.4,37.15,28.25,32.42,30.0,63.64,29.35,16.27,59.3,68.1,55.7,64.8,62.5,-1.05,-2.25,-0.407,-,Alejandro Kirk,1.0,3.41,84.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,823744,Logan Henderson,701656,Texas Rangers,Milwaukee Brewers,American Family Field,R,Established Starter Sample,False,False,13,13,1.0,264.0,-,2.6,10.25,26.71,27.79,27.03,6.62,1.011,Projected roster,0.62,-0.199,0.02,0.01,85.4,53.5,23.4,75.5,23.25,91.8,0.455,1.0,1.0,1.0,1.0,1.0,6.7,6.7,7.5,6.5,Model fallback,0.2,PASS,PASS,50.2,49.8,50.2,5.5,63.8,STRONG MORE,True,50.1725,49.8275,50.2,49.8,94.0,6.0,86.6,6.0,7.3,86.6,13.4,76.4,13.4,10.3,76.4,23.6,63.8,23.6,12.5,63.8,36.1,50.2,36.1,13.7,50.2,49.8,37.1,49.8,13.1,37.1,62.9,25.7,62.9,11.4,25.7,74.3,16.8,74.3,8.9,16.8,83.2,10.1,83.2,6.7,10.1,89.9,5.8,89.9,4.3,94.0,86.6,76.4,63.8,50.2,37.1,25.7,16.8,10.1,5.8,3.1,22.0,27.0,31.8,36.4,41.2,16.5,48.2,23.6,10.3,1.3,52.2,0.055,-0.015,0.0714,13,37.8,0.734,26.7,31.0,27.0,37.7,28.47,22.75,31.85,28.16,63.79,21.38,13.19,49.1,50.0,48.4,50.7,49.5,1.18,1.12,0.396,-,Gary Sánchez,1.0,2.88,78.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,823013,Jared Jones,683003,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,R,Established Starter Sample,False,False,15,15,1.0,289.0,-,4.76,10.19,25.47,24.36,25.14,5.81,0.961,Projected roster,0.62,-0.256,-0.454,0.006,87.3,65.2,27.6,81.7,20.87,82.0,0.615,1.0,1.0,1.0,1.0,1.0,5.58,5.58,5.5,5.5,Model fallback,0.08,PASS,PASS,47.4,52.6,47.4,4.5,61.8,STRONG MORE,True,47.4225,52.5775,47.4,52.6,86.9,13.1,75.6,13.1,11.3,75.6,24.4,61.8,24.4,13.8,61.8,38.2,47.4,38.2,14.4,47.4,52.6,34.5,52.6,12.9,34.5,65.5,23.7,65.5,10.8,23.7,76.3,15.1,76.3,8.6,15.1,84.9,9.0,84.9,6.1,9.0,91.0,5.2,91.0,3.8,5.2,94.8,2.8,94.8,2.4,86.9,75.6,61.8,47.4,34.5,23.7,15.1,9.0,5.2,2.8,1.3,18.1,25.1,32.1,38.9,46.0,16.0,46.3,23.4,11.1,3.2,64.6,0.379,0.465,0.094,15,41.7,1.4,30.6,30.3,40.0,43.1,27.83,27.3,29.05,28.67,58.66,30.0,17.81,57.6,52.3,35.4,37.9,42.7,-0.44,-0.38,-0.216,-,Rafael Flores Jr.,1.0,2.8,80.2,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-28,824960,Brandon Young,687064,Athletics,Baltimore Orioles,Sutter Health Park,R,Established Starter Sample,False,False,22,22,1.0,529.0,-,3.5,7.22,18.22,18.26,18.23,4.63,0.983,Projected roster,0.62,-0.382,-0.062,0.0,84.3,58.1,24.8,77.0,23.96,92.3,0.605,1.0,1.0,1.0,1.0,1.0,4.55,4.55,4.5,4.5,Model fallback,0.05,PASS,PASS,46.7,53.3,46.7,3.5,62.7,STRONG MORE,True,46.67,53.33,46.7,53.3,78.3,21.7,62.7,21.7,15.5,62.7,37.2,46.7,37.2,16.1,46.7,53.3,32.3,53.3,14.4,32.3,67.7,21.0,67.7,11.3,21.0,79.0,12.7,79.0,8.3,12.7,87.3,6.9,87.3,5.7,6.9,93.1,3.6,93.1,3.3,3.6,96.4,1.7,96.4,1.9,1.7,98.3,0.8,98.3,0.9,78.3,62.7,46.7,32.3,21.0,12.7,6.9,3.6,1.7,0.8,0.3,13.9,18.2,22.2,26.1,30.0,17.1,48.9,23.2,9.8,1.0,44.4,-0.252,-0.213,0.0574,18,25.9,0.314,26.3,28.6,29.1,24.0,19.31,21.39,32.95,25.06,65.3,22.73,13.06,48.1,33.4,35.7,51.9,38.0,-0.33,-2.72,-0.343,-,Carlos Narváez,1.0,2.48,88.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
