Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-19,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.007,88.0,33.0,11.1,WSW,255.0,1.0,Mainly clear,3.1,4.5,56.8,C,92.0,Arizona Diamondbacks,Gabriel Moreno,Payton Tolle,0.0,0,1,4.3,0.85,1.16,0.57,0.81,2.59,2.0,1.0,5.0,30.0,6.5,40,98,72.5,3.8,6|1|3|7|2,08/18|08/17|08/16|08/15|08/14,3.2,6|1|3|7|2|3|1|4|3|2,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,2.73,6|1|3|7|2|3|1|4|3|2|1|4|3|0|1,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01,93.5,70.7,46.1,26.2,13.2,5.6,2.4,3.36,72.3
2026-08-19,Los Angeles Dodgers @ Colorado Rockies,Coors Field,1.08,1.014,90.2,20.0,9.2,NE,34.0,5.0,Overcast,6.3,9.1,63.9,B,75.0,Los Angeles Dodgers,Shohei Ohtani,Kyle Freeland,0.667,2,3,4.4,1.2,1.36,0.82,0.95,2.95,2.0,0.0,7.0,1.57,22.4,40,117,45.0,3.6,4|11|1|2|0,08/18|08/17|08/16|08/15|08/14,3.0,4|11|1|2|0|1|5|1|5|0,08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09,2.93,4|11|1|2|0|1|5|1|5|0|2|0|8|1|3,08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03,77.6,59.6,44.5,33.1,23.9,17.0,11.9,3.27,59.9
2026-08-19,New York Yankees @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.007,88.9,35.0,6.0,W,272.0,2.0,Clear,3.2,4.7,57.1,B,92.0,Baltimore Orioles,Pete Alonso,Will Warren,0.2,1,5,4.4,1.1,1.32,0.67,0.72,2.69,2.0,0.0,6.0,2.67,15.1,40,126,52.5,3.2,1|4|4|5|2,08/18|08/17|08/16|08/15|08/14,3.8,1|4|4|5|2|3|6|2|10|1,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,2.87,1|4|4|5|2|3|6|2|10|1|0|1|0|3|1,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,84.9,63.6,44.2,28.9,18.5,11.5,7.1,3.08,62.3
2026-08-19,Los Angeles Dodgers @ Colorado Rockies,Coors Field,1.08,1.014,90.2,20.0,9.2,NE,34.0,5.0,Overcast,6.3,9.1,63.9,B,75.0,Los Angeles Dodgers,Andy Pages,Kyle Freeland,0.667,2,3,4.3,1.2,1.28,0.63,0.67,2.54,2.0,0.0,5.0,3.96,16.1,40,125,50.0,3.4,1|7|3|0|6,08/18|08/17|08/16|08/15|08/14,2.2,1|7|3|0|6|0|1|1|0|3,08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09,2.0,1|7|3|0|6|0|1|1|0|3|2|3|1|0|2,08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03,83.9,63.6,42.8,27.0,15.8,9.2,5.3,2.64,58.7
2026-08-19,San Diego Padres @ New York Mets,Citi Field,1.0,1.006,86.2,40.0,8.2,SW,223.0,0.0,Clear,2.8,4.1,56.2,C,92.0,San Diego Padres,Fernando Tatis Jr.,Robert Stock,0.0,0,0,4.3,1.2,1.04,0.87,0.71,2.63,2.0,0.0,6.0,1.97,19.5,40,125,55.0,2.8,7|1|2|1|3,08/18|08/17|08/16|08/15|08/14,2.7,7|1|2|1|3|1|4|0|6|2,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,2.67,7|1|2|1|3|1|4|0|6|2|4|3|3|3|0,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03,80.5,59.8,41.6,28.5,19.0,12.7,8.3,2.9,60.0
2026-08-19,Toronto Blue Jays @ Tampa Bay Rays,Tropicana Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Tampa Bay Rays,Yandy Díaz,Max Scherzer,0.0,0,0,4.7,1.2,1.45,0.78,0.57,2.49,2.0,0.0,6.0,2.55,24.2,40,120,52.5,2.4,3|5|1|2|1,08/18|08/17|08/16|08/15|08/14,3.4,3|5|1|2|1|4|5|7|6|0,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,2.73,3|5|1|2|1|4|5|7|6|0|0|4|1|0|2,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/04|08/03|08/02|08/01,75.8,57.6,41.4,27.4,17.8,11.2,7.0,2.99,59.0
2026-08-19,Chicago White Sox @ Chicago Cubs,Wrigley Field,1.018,1.003,74.2,80.0,7.0,NE,50.0,1.0,Overcast,1.5,2.2,53.3,C,92.0,Chicago Cubs,Seiya Suzuki,Unknown,0.0,0,0,4.4,1.0,1.01,0.73,0.78,2.43,2.0,0.0,5.0,3.55,18.0,40,109,72.5,2.8,0|4|2|2|6,08/18|08/17|08/16|08/15|08/14,2.9,0|4|2|2|6|0|6|5|0|4,08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/08|08/07,2.73,0|4|2|2|6|0|6|5|0|4|0|2|2|5|3,08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02,82.0,60.8,41.3,25.5,15.0,8.5,4.6,3.08,66.0
2026-08-19,St. Louis Cardinals @ Cincinnati Reds,Great American Ball Park,1.045,1.006,83.7,56.0,6.9,SSW,193.0,29.0,Overcast,2.9,4.2,56.3,C,92.0,Cincinnati Reds,Sal Stewart,Matthew Liberatore,0.333,1,3,4.3,1.2,1.18,0.61,0.76,2.5,2.0,0.0,6.0,2.26,19.2,40,126,52.5,1.4,1|1|1|0|4,08/18|08/17|08/17|08/16|08/15,2.0,1|1|1|0|4|1|8|2|1|1,08/18|08/17|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09,2.13,1|1|1|0|4|1|8|2|1|1|2|0|5|2|3,08/18|08/17|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04,80.8,59.4,40.8,26.5,16.8,10.2,6.5,2.71,57.9
2026-08-19,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.007,88.0,33.0,11.1,WSW,255.0,1.0,Mainly clear,3.1,4.5,56.8,C,92.0,Boston Red Sox,Ceddanne Rafaela,Brandon Pfaadt,0.0,0,2,4.5,0.85,1.18,0.65,0.58,2.37,2.0,0.0,5.0,6.08,14.1,40,119,72.5,2.6,2|6|0|1|4,08/18|08/17|08/16|08/15|08/13,2.2,2|6|0|1|4|1|4|3|0|1,08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08,2.6,2|6|0|1|4|1|4|3|0|1|5|2|0|5|5,08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,85.9,63.9,40.5,23.4,12.3,6.2,3.0,3.11,67.6
2026-08-19,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.008,86.7,62.0,5.1,NW,311.0,7.0,Clear,3.8,5.4,58.3,B,92.0,Kansas City Royals,Jac Caglianone,Unknown,0.0,0,0,4.0,1.0,1.29,0.55,0.82,2.59,2.0,0.0,6.0,1.62,23.6,40,118,55.0,4.0,3|6|0|1|10,08/18|08/17|08/16|08/15|08/14,4.3,3|6|0|1|10|2|4|6|1|10,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,3.6,3|6|0|1|10|2|4|6|1|10|2|3|1|4|1,08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,76.4,57.1,40.4,28.0,19.0,12.7,8.4,3.24,61.0
