Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Andrew Abbott,0.286,2,7,4.8,1.03,1.99,0.69,1.21,3.89,73.3,3.0,1|3|4|6|1,08/22|08/21|08/19|08/18|08/17,3.1,1|3|4|6|1|3|7|2|3|1,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,3.0,1|3|4|6|1|3|7|2|3|1|4|3|2|1|4,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,95.4,83.8,67.5,50.5,34.8,22.7,14.3,3.63,177.8
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Nolan Arenado,Andrew Abbott,0.409,9,22,3.7,1.03,1.12,0.96,1.12,3.19,60.0,4.2,5|3|4|0|9,08/22|08/21|08/19|08/16|08/15,3.0,5|3|4|0|9|0|0|2|7|0,08/22|08/21|08/19|08/16|08/15|08/14|08/12|08/11|08/10|08/09,2.67,5|3|4|0|9|0|0|2|7|0|1|3|0|4|2,08/22|08/21|08/19|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03,92.6,76.6,57.8,38.7,24.2,14.3,7.7,3.37,161.9
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,James McCann,Andrew Abbott,0.0,0,2,4.4,1.03,1.5,0.47,0.87,2.84,53.3,0.6,0|0|1|0|2,08/21|08/19|08/18|08/17|08/16,1.1,0|0|1|0|2|0|1|0|4|3,08/21|08/19|08/18|08/17|08/16|08/11|08/08|08/05|08/04|08/03,2.4,0|0|1|0|2|0|1|0|4|3|7|6|2|8|2,08/21|08/19|08/18|08/17|08/16|08/11|08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18,90.1,71.1,50.0,32.1,19.2,10.6,5.2,2.89,141.1
2026-08-23,Athletics @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Athletics,Jeff McNeil,Cristian Javier,0.0,0,2,4.0,1.2,1.51,0.59,0.75,2.86,53.3,2.4,3|1|0|5|3,08/22|08/21|08/20|08/19|08/18,2.4,3|1|0|5|3|3|0|0|8|1,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/11,2.27,3|1|0|5|3|3|0|0|8|1|4|2|1|0|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/11|08/10|08/09|08/08|08/05|08/04,90.6,72.0,51.0,32.2,19.2,10.7,5.2,2.71,135.1
2026-08-23,Athletics @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Athletics,Henry Bolte,Cristian Javier,0.0,0,0,4.2,1.2,1.5,0.79,0.44,2.72,46.7,1.6,0|0|1|5|2,08/22|08/21|08/20|08/19|08/18,2.1,0|0|1|5|2|1|4|7|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,2.07,0|0|1|5|2|1|4|7|1|0|1|3|3|3|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,89.9,69.5,47.1,29.5,17.2,9.3,4.9,2.41,121.5
2026-08-23,Athletics @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Athletics,Lawrence Butler,Cristian Javier,0.0,0,2,3.7,1.2,1.16,0.54,0.54,2.27,53.3,2.0,4|0|3|2|1,08/22|08/21|08/20|08/19|08/18,2.2,4|0|3|2|1|1|5|0|3|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.93,4|0|3|2|1|1|5|0|3|3|4|2|0|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,85.6,62.0,37.9,21.3,10.8,5.4,2.5,2.31,118.1
2026-08-23,Atlanta Braves @ Milwaukee Brewers,Journey Bank Ballpark,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Atlanta Braves,Drake Baldwin,Shane Drohan,0.0,0,0,4.7,0.97,1.19,0.56,0.32,2.04,46.7,1.0,1|0|0|0|4,08/22|08/21|08/20|08/19|08/18,1.8,1|0|0|0|4|3|3|2|1|4,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.73,1|0|0|0|4|3|3|2|1|4|1|4|0|1|2,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,83.3,56.3,33.3,17.1,8.0,3.5,1.6,2.01,103.6
2026-08-23,Atlanta Braves @ Milwaukee Brewers,Journey Bank Ballpark,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Atlanta Braves,Austin Riley,Shane Drohan,0.0,0,0,5.0,0.97,0.93,0.68,0.34,1.96,40.0,1.0,0|0|4|1|0,08/22|08/21|08/20|08/19|08/18,1.7,0|0|4|1|0|2|4|0|0|6,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.53,0|0|4|1|0|2|4|0|0|6|0|2|0|1|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,82.2,55.5,31.7,15.5,6.7,2.7,1.1,1.83,94.7
2026-08-23,Atlanta Braves @ Milwaukee Brewers,Journey Bank Ballpark,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Atlanta Braves,Mauricio Dubón,Shane Drohan,0.0,0,0,3.8,0.97,1.16,0.26,0.39,1.8,46.7,1.8,2|2|4|1|0,08/22|08/21|08/20|08/19|08/18,1.1,2|2|4|1|0|0|0|1|0|1,08/22|08/21|08/20|08/19|08/18|08/17|08/15|08/14|08/12|08/11,1.87,2|2|4|1|0|0|0|1|0|1|3|2|1|7|4,08/22|08/21|08/20|08/19|08/18|08/17|08/15|08/14|08/12|08/11|08/10|08/08|08/07|08/06|08/05,79.1,50.6,27.1,13.2,5.7,2.7,1.0,2.15,106.8
2026-08-23,Tampa Bay Rays @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.005,82.6,49.0,11.4,W,274.0,0.0,Clear,2.3,3.3,55.0,C,92.0,Baltimore Orioles,Pete Alonso,Nick Martinez,0.0,0,0,3.7,0.86,1.45,0.62,0.79,2.83,80.0,2.8,2|6|2|3|1,08/22|08/21|08/20|08/19|08/18,3.2,2|6|2|3|1|4|4|5|2|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,3.4,2|6|2|3|1|4|4|5|2|3|6|2|10|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,91.2,71.9,50.1,31.6,18.4,10.1,5.2,4.09,192.7
