Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-21,Atlanta Braves,Milwaukee Brewers,Atlanta Braves @ Milwaukee Brewers,01:10 PM,03:10 PM CDT,American Family Field,OPEN,PROJECTED: FAVORABLE,Code 20,74.2,71.6,🟡 6.5 mph Cross (RF → LF),7.6,S,0.7,-3.1,-5.7,-6.5,,FORECAST MODEL,33.8,53.9,B,Density 69 | Wind 46 | Temp 53 | Altitude 62 | Confidence 78%,2,2,1.2,77.5,🟨 Neutral,-1.2,-1,0.0,39.3,21.2,1.2,1.1603,1622.0,989.6,65.0,74.5,72.9,FIRST RUN,0.0,-0.27,19,MODERATE,31.8,MEDIUM,22.5,2026-08-20 08:33:16 PM PDT,111.5,5
2026-08-21,St. Louis Cardinals,Philadelphia Phillies,St. Louis Cardinals @ Philadelphia Phillies,03:40 PM,06:40 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Partly cloudy,78.2,69.4,⚪ Light Variable,3.0,NE,-0.6,-2.2,-2.8,-1.9,,FORECAST MODEL,5.6,54.0,B,Density 64 | Wind 48 | Temp 55 | Altitude 58 | Confidence 91%,2,2,1.2,90.9,🟨 Neutral,-0.8,-1,28.1,39.4,42.5,1.2,1.1775,1093.0,1015.0,66.2,76.5,74.4,FIRST RUN,0.0,-0.2,20,LOW,4.5,LOW,10.3,2026-08-20 08:33:18 PM PDT,89.8,5
2026-08-21,Toronto Blue Jays,New York Yankees,Toronto Blue Jays @ New York Yankees,04:05 PM,07:05 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Partly cloudy,76.7,71.5,⚪ Light Variable,3.7,NE,-3.0,-3.1,-1.6,1.5,,FORECAST MODEL,10.4,51.8,B,Density 63 | Wind 44 | Temp 53 | Altitude 57 | Confidence 90%,1,1,0.5,89.9,🟨 Neutral,-1.8,-1,16.9,80.6,32.2,1.3,1.1812,981.0,1014.9,66.1,74.7,76.2,FIRST RUN,0.0,-0.11,14,LOW,7.5,LOW,11.6,2026-08-20 08:33:19 PM PDT,115.0,5
2026-08-21,San Francisco Giants,Boston Red Sox,San Francisco Giants @ Boston Red Sox,04:10 PM,07:10 PM EDT,Fenway Park,OPEN,OPEN-AIR PARK,Overcast,69.6,73.6,🔴 5.0 mph In from CF,6.0,NE,-3.5,-5.0,-3.8,-0.1,,FORECAST MODEL,30.4,46.6,C,Density 58 | Wind 37 | Temp 46 | Altitude 54 | Confidence 86%,-2,-2,-1.0,86.1,🟧 Below Average,-4.1,-4,0.0,100.0,8.2,0.7,1.198,541.0,1015.9,60.4,68.5,77.4,FIRST RUN,0.0,-0.24,18,MODERATE,24.7,MEDIUM,19.9,2026-08-20 08:33:20 PM PDT,35.0,5
2026-08-21,Washington Nationals,Miami Marlins,Washington Nationals @ Miami Marlins,04:10 PM,07:10 PM EDT,loanDepot park,OPEN,PROJECTED: FAVORABLE,Code 15,83.9,79.3,⚪ Light Variable,3.1,S,-0.5,-1.9,-2.5,-2.1,,FORECAST MODEL,24.7,53.3,B,Density 69 | Wind 46 | Temp 61 | Altitude 60 | Confidence 84%,2,2,1.0,84.2,🟨 Neutral,-1.3,-1,0.0,53.1,45.2,0.2,1.1618,1452.0,1016.4,76.3,82.6,82.1,FIRST RUN,0.0,-0.15,15,MODERATE,27.2,LOW,15.9,2026-08-20 08:33:22 PM PDT,346.1,5
2026-08-21,Tampa Bay Rays,Baltimore Orioles,Tampa Bay Rays @ Baltimore Orioles,04:15 PM,07:15 PM EDT,Oriole Park at Camden Yards,OPEN,OPEN-AIR PARK,Overcast,77.6,61.1,⚪ Light Variable,3.3,ESE,1.0,-0.7,-2.2,-3.2,,FORECAST MODEL,4.0,53.4,B,Density 63 | Wind 48 | Temp 54 | Altitude 57 | Confidence 95%,2,2,1.0,94.6,🟨 Neutral,-0.7,-1,0.0,43.1,15.0,0.5,1.1804,1044.0,1015.2,62.4,75.8,65.7,FIRST RUN,0.0,-0.02,15,LOW,4.4,LOW,4.6,2026-08-20 08:33:23 PM PDT,40.2,5
2026-08-21,New York Mets,Chicago White Sox,New York Mets @ Chicago White Sox,04:40 PM,06:40 PM CDT,Rate Field,OPEN,OPEN-AIR PARK,Code 15,73.6,75.7,🟡 8.5 mph Cross (RF → LF),8.7,SW,4.7,0.3,-4.3,-8.5,,FORECAST MODEL,23.5,56.5,B,Density 69 | Wind 51 | Temp 50 | Altitude 62 | Confidence 76%,4,3,1.9,75.9,🟨 Neutral,0.2,0,34.4,22.5,14.5,1.3,1.161,1572.0,992.5,64.8,72.1,79.8,FIRST RUN,0.0,-0.2,17,MODERATE,31.7,MEDIUM,26.6,2026-08-20 08:33:25 PM PDT,112.3,5
2026-08-21,Detroit Tigers,Kansas City Royals,Detroit Tigers @ Kansas City Royals,05:10 PM,07:10 PM CDT,Kauffman Stadium,OPEN,OPEN-AIR PARK,Code 22,85.0,54.1,🟢 7.0 mph Out to CF,7.2,SW,6.1,7.0,4.9,-1.2,,FORECAST MODEL,7.1,61.1,B+,Density 79 | Wind 54 | Temp 60 | Altitude 69 | Confidence 78%,7,5,3.3,78.0,🟢 Good,1.4,1,28.1,53.1,77.8,4.3,1.1282,2543.0,983.1,67.3,82.0,66.6,FIRST RUN,0.0,-0.33,16,LOW,18.2,MEDIUM,19.7,2026-08-20 08:33:26 PM PDT,281.5,5
2026-08-21,Athletics,Houston Astros,Athletics @ Houston Astros,05:10 PM,07:10 PM CDT,Daikin Park,CLOSED,PROJECTED: TEMPERATURE,Clear,94.8,48.7,⚪ Calm,0.0,S,0.0,0.0,0.0,0.0,,FORECAST MODEL,9.6,50.0,B,Density 62 | Wind 51 | Temp 70 | Altitude 57 | Confidence 84%,0,0,0.0,84.0,🟨 Neutral,0.4,0,100.0,0.0,22.2,0.5,1.186,947.0,1013.0,72.8,91.5,55.4,FIRST RUN,0.0,0.03,18,LOW,17.3,MEDIUM,18.1,2026-08-20 08:33:27 PM PDT,192.9,5
2026-08-21,Los Angeles Angels,Texas Rangers,Los Angeles Angels @ Texas Rangers,05:15 PM,07:15 PM CDT,Globe Life Field,CLOSED,PROJECTED: TEMPERATURE,Mostly clear,102.5,27.5,⚪ Calm,0.0,SSE,0.0,0.0,0.0,-0.0,,FORECAST MODEL,16.8,50.0,B,Density 61 | Wind 50 | Temp 79 | Altitude 57 | Confidence 92%,0,0,0.0,91.5,🟨 Neutral,0.0,0,56.2,0.0,34.7,1.6,1.1896,858.0,993.8,62.5,99.9,30.1,FIRST RUN,0.0,0.11,19,NONE (ROOF),0.0,LOW,8.8,2026-08-20 08:33:28 PM PDT,261.0,5
