Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-07-28,Cleveland Guardians,Cincinnati Reds,Cleveland Guardians @ Cincinnati Reds,10:40 AM,01:40 PM EDT,Great American Ball Park,OPEN,OPEN-AIR PARK,Code 13,84.9,71.0,🟡 6.1 mph Cross (LF → RF),10.4,NNW,2.8,8.0,9.6,6.1,,FORECAST MODEL,5.2,69.4,B+,Density 82 | Wind 69 | Temp 64 | Altitude 70 | Confidence 93%,12,9,5.8,93.4,🟢 Good,7.4,5,100.0,0.0,10.4,1.7,1.1188,2789.0,983.2,72.1,85.7,66.4,IMPROVING RAPIDLY,18.0,0.0,3,LOW,15.3,LOW,4.9,2026-07-27 11:11:39 PM PDT,22.8,5
2026-07-28,Baltimore Orioles,Detroit Tigers,Baltimore Orioles @ Detroit Tigers,03:40 PM,06:40 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Clear,78.0,57.6,🟢 11.2 mph Out to RF,12.5,N,5.3,10.5,11.2,5.4,,FORECAST MODEL,4.1,67.7,B+,Density 73 | Wind 72 | Temp 54 | Altitude 65 | Confidence 92%,11,8,5.3,92.2,🟢 Good,8.8,7,100.0,0.0,5.8,0.9,1.1472,2032.0,985.8,59.5,75.6,60.5,IMPROVING RAPIDLY,10.4,0.0,8,LOW,2.8,LOW,8.8,2026-07-27 11:11:40 PM PDT,142.0,5
2026-07-28,Arizona Diamondbacks,Pittsburgh Pirates,Arizona Diamondbacks @ Pittsburgh Pirates,03:40 PM,06:40 PM EDT,PNC Park,OPEN,OPEN-AIR PARK,Code 14,76.8,78.2,🟢 6.1 mph Out to CF,7.0,NW,3.5,6.1,5.8,2.1,,FORECAST MODEL,27.4,63.7,B+,Density 79 | Wind 62 | Temp 53 | Altitude 68 | Confidence 76%,9,6,4.1,76.4,🟢 Good,4.9,3,83.1,16.9,50.2,1.9,1.1298,2460.0,972.7,68.4,75.2,80.6,IMPROVING,3.3,0.0,7,MODERATE,28.3,MEDIUM,27.8,2026-07-27 11:11:41 PM PDT,145.1,5
2026-07-28,Texas Rangers,Tampa Bay Rays,Texas Rangers @ Tampa Bay Rays,03:40 PM,06:40 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Code 29,84.1,79.5,⚪ Calm,0.0,W,0.0,0.0,0.0,0.0,,FORECAST MODEL,26.9,50.0,B,Density 61 | Wind 50 | Temp 61 | Altitude 56 | Confidence 82%,0,0,0.0,81.7,🟨 Neutral,0.0,0,0.0,0.0,9.5,0.0,1.1896,858.0,1010.3,76.3,82.9,81.2,IMPROVING,2.8,0.0,6,NONE (ROOF),0.0,MEDIUM,22.1,2026-07-27 11:11:42 PM PDT,54.3,5
2026-07-28,Philadelphia Phillies,Miami Marlins,Philadelphia Phillies @ Miami Marlins,03:40 PM,06:40 PM EDT,loanDepot park,OPEN,PROJECTED: FAVORABLE,Partly cloudy,84.8,72.8,🟡 5.8 mph Cross (RF → LF),6.2,SW,3.9,1.4,-1.7,-5.8,,FORECAST MODEL,20.6,56.2,B,Density 71 | Wind 51 | Temp 62 | Altitude 62 | Confidence 84%,4,3,1.9,84.5,🟨 Neutral,0.5,0,26.9,0.0,8.6,0.4,1.1549,1678.0,1011.9,74.8,83.7,76.1,STEADY,0.6,0.0,7,MODERATE,23.3,LOW,10.3,2026-07-27 11:11:43 PM PDT,580.1,5
2026-07-28,Toronto Blue Jays,Washington Nationals,Toronto Blue Jays @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,OPEN,OPEN-AIR PARK,Code 15,77.4,88.1,🟡 5.0 mph Cross (RF → LF),5.9,E,0.4,-2.8,-4.9,-5.0,,FORECAST MODEL,67.6,55.2,B,Density 70 | Wind 47 | Temp 54 | Altitude 61 | Confidence 71%,3,2,1.6,70.9,🟨 Neutral,-0.9,-1,43.8,56.2,99.7,6.1,1.1571,1625.0,997.9,71.5,75.7,89.6,WORSENING,-2.9,0.0,7,ELEVATED,62.6,MEDIUM,28.3,2026-07-27 11:11:44 PM PDT,198.7,5
2026-07-28,Cleveland Guardians,Cincinnati Reds,Cleveland Guardians @ Cincinnati Reds,04:10 PM,07:10 PM EDT,Great American Ball Park,OPEN,OPEN-AIR PARK,Clear,83.5,62.1,🟡 6.9 mph Cross (LF → RF),9.4,N,0.9,6.0,8.5,6.9,,FORECAST MODEL,1.8,64.9,B+,Density 78 | Wind 61 | Temp 60 | Altitude 67 | Confidence 94%,9,7,4.5,93.6,🟢 Good,4.5,3,100.0,0.0,6.5,1.1,1.1314,2446.0,984.4,67.4,81.2,66.7,IMPROVING RAPIDLY,7.1,0.0,3,LOW,5.3,LOW,8.1,2026-07-27 11:11:44 PM PDT,22.9,5
2026-07-28,Atlanta Braves,New York Mets,Atlanta Braves @ New York Mets,04:10 PM,07:10 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Code 32,74.7,86.1,🟢 11.7 mph Out to CF,13.5,S,11.4,11.7,6.5,-5.0,,FORECAST MODEL,70.0,66.0,B+,Density 68 | Wind 75 | Temp 52 | Altitude 59 | Confidence 81%,10,7,4.8,81.4,🟢 Good,9.9,8,100.0,0.0,6.3,0.9,1.1663,1374.0,1001.9,69.5,74.0,86.9,IMPROVING RAPIDLY,9.4,0.0,7,ELEVATED,66.8,MEDIUM,21.4,2026-07-27 11:11:46 PM PDT,680.1,5
2026-07-28,Kansas City Royals,Minnesota Twins,Kansas City Royals @ Minnesota Twins,04:40 PM,06:40 PM CDT,Target Field,OPEN,OPEN-AIR PARK,Code 13,89.3,39.9,⚪ Light Variable,2.2,N,-1.4,-0.4,0.9,2.1,,FORECAST MODEL,5.6,59.3,B,Density 82 | Wind 46 | Temp 66 | Altitude 71 | Confidence 90%,6,4,2.8,89.5,🟨 Neutral,-1.4,-1,0.0,67.5,31.2,0.8,1.1184,2917.0,981.8,61.0,86.9,43.8,WORSENING RAPIDLY,-4.1,0.0,6,LOW,7.0,LOW,9.1,2026-07-27 11:11:46 PM PDT,35.3,5
2026-07-28,New York Yankees,Chicago White Sox,New York Yankees @ Chicago White Sox,04:40 PM,06:40 PM CDT,Rate Field,OPEN,OPEN-AIR PARK,Partly cloudy,70.4,69.8,🟡 9.3 mph Cross (LF → RF),12.5,N,1.1,7.9,11.0,9.3,,FORECAST MODEL,0.0,63.2,B+,Density 68 | Wind 67 | Temp 47 | Altitude 61 | Confidence 85%,8,6,4.0,84.9,🟢 Good,6.7,5,92.5,0.0,15.6,3.0,1.1661,1470.0,990.4,58.9,69.5,70.4,IMPROVING RAPIDLY,7.5,0.0,7,LOW,0.2,LOW,16.4,2026-07-27 11:11:47 PM PDT,4.2,5
