Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-19,Detroit Tigers,Pittsburgh Pirates,Detroit Tigers @ Pittsburgh Pirates,09:35 AM,12:35 PM EDT,PNC Park,OPEN,OPEN-AIR PARK,Code 15,78.7,62.3,🟡 5.0 mph Cross (RF → LF),7.6,WSW,6.2,5.1,1.4,-5.0,,FORECAST MODEL,5.2,64.2,B+,Density 77 | Wind 63 | Temp 58 | Altitude 67 | Confidence 92%,9,7,4.3,91.7,🟢 Good,5.0,3,100.0,0.0,3.9,0.3,1.1347,2371.0,983.2,64.3,79.4,61.6,FIRST RUN,0.0,-0.82,17,LOW,16.3,LOW,8.5,2026-08-18 09:05:18 PM PDT,307.0,5
2026-08-19,San Diego Padres,New York Mets,San Diego Padres @ New York Mets,10:10 AM,01:10 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Clear,85.2,46.8,🟢 4.8 mph Out to RF,5.5,WSW,0.7,3.6,4.8,3.9,,FORECAST MODEL,0.9,61.7,B+,Density 72 | Wind 60 | Temp 64 | Altitude 63 | Confidence 92%,7,5,3.5,92.0,🟢 Good,4.1,3,100.0,0.0,6.9,1.7,1.1531,1873.0,1010.0,61.6,85.7,45.9,FIRST RUN,0.0,-0.27,17,LOW,1.3,LOW,7.7,2026-08-18 09:05:19 PM PDT,571.3,5
2026-08-19,Atlanta Braves,Minnesota Twins,Atlanta Braves @ Minnesota Twins,10:40 AM,12:40 PM CDT,Target Field,OPEN,OPEN-AIR PARK,Clear,77.6,32.2,⚪ Light Variable,3.1,WSW,2.8,2.8,1.4,-1.3,,FORECAST MODEL,0.0,62.0,B+,Density 75 | Wind 58 | Temp 57 | Altitude 67 | Confidence 94%,7,6,3.6,93.7,🟢 Good,3.1,2,100.0,0.0,18.4,0.4,1.1428,2263.0,985.6,45.5,79.0,30.9,FIRST RUN,0.0,-1.05,17,LOW,0.0,LOW,9.2,2026-08-18 09:05:20 PM PDT,93.4,5
2026-08-19,Chicago White Sox,Chicago Cubs,Chicago White Sox @ Chicago Cubs,11:20 AM,01:20 PM CDT,Wrigley Field,OPEN,OPEN-AIR PARK,Code 13,74.0,77.2,🔴 6.7 mph In from CF,7.1,NE,-4.3,-6.7,-4.9,-0.5,,FORECAST MODEL,4.1,45.8,C,Density 65 | Wind 27 | Temp 52 | Altitude 59 | Confidence 89%,-3,-2,-1.3,88.6,🟧 Below Average,-7.6,-8,0.0,100.0,7.2,2.5,1.175,1158.0,1008.7,66.2,74.2,76.7,FIRST RUN,0.0,0.73,17,LOW,13.6,LOW,8.4,2026-08-18 09:05:21 PM PDT,114.1,5
2026-08-19,Arizona Diamondbacks,Boston Red Sox,Arizona Diamondbacks @ Boston Red Sox,01:10 PM,04:10 PM EDT,Fenway Park,OPEN,OPEN-AIR PARK,Clear,86.6,40.8,🟢 6.2 mph Out to CF,8.0,WSW,3.3,6.2,5.9,2.6,,FORECAST MODEL,4.0,62.0,B+,Density 72 | Wind 63 | Temp 64 | Altitude 63 | Confidence 91%,7,6,3.6,90.7,🟢 Good,5.0,3,100.0,0.0,9.3,0.6,1.1519,1936.0,1008.2,58.3,85.7,42.0,FIRST RUN,0.0,-0.32,17,LOW,2.7,LOW,11.8,2026-08-18 09:05:22 PM PDT,127.5,5
2026-08-19,Miami Marlins,Philadelphia Phillies,Miami Marlins @ Philadelphia Phillies,03:05 PM,06:05 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Clear,86.3,43.0,🟡 5.9 mph Cross (LF → RF),6.1,W,-2.4,0.9,3.9,5.9,,FORECAST MODEL,1.1,58.1,B,Density 70 | Wind 52 | Temp 63 | Altitude 62 | Confidence 92%,5,4,2.4,92.3,🟨 Neutral,0.8,0,36.3,0.0,14.6,1.0,1.1568,1766.0,1010.2,60.9,84.2,47.7,FIRST RUN,0.0,-0.18,19,LOW,0.6,LOW,6.6,2026-08-18 09:05:24 PM PDT,571.4,5
2026-08-19,New York Yankees,Baltimore Orioles,New York Yankees @ Baltimore Orioles,03:35 PM,06:35 PM EDT,Oriole Park at Camden Yards,OPEN,OPEN-AIR PARK,Clear,85.9,45.7,⚪ Light Variable,3.3,W,0.2,1.9,2.7,2.5,,FORECAST MODEL,1.1,58.0,B,Density 70 | Wind 54 | Temp 62 | Altitude 62 | Confidence 91%,5,4,2.4,91.0,🟨 Neutral,1.4,1,36.3,0.0,40.9,1.5,1.1591,1685.0,1010.8,62.3,83.3,51.2,FIRST RUN,0.0,-0.1,13,LOW,1.6,LOW,7.0,2026-08-18 09:05:26 PM PDT,72.5,5
2026-08-19,San Francisco Giants,Cleveland Guardians,San Francisco Giants @ Cleveland Guardians,03:40 PM,06:40 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Partly cloudy,76.4,68.1,⚪ Light Variable,4.2,NNW,-3.5,-3.3,-1.5,2.1,,FORECAST MODEL,23.2,53.7,B,Density 70 | Wind 43 | Temp 53 | Altitude 62 | Confidence 92%,2,2,1.1,92.3,🟨 Neutral,-2.2,-2,0.0,81.3,17.0,0.4,1.1586,1654.0,995.6,64.2,75.0,70.9,FIRST RUN,0.0,0.15,17,LOW,16.1,LOW,8.1,2026-08-18 09:05:27 PM PDT,498.9,5
2026-08-19,St. Louis Cardinals,Cincinnati Reds,St. Louis Cardinals @ Cincinnati Reds,03:40 PM,06:40 PM EDT,Great American Ball Park,OPEN,OPEN-AIR PARK,Code 15,79.5,72.5,⚪ Light Variable,3.5,SSW,1.6,-0.2,-2.0,-3.4,,FORECAST MODEL,31.1,57.5,B,Density 74 | Wind 49 | Temp 56 | Altitude 65 | Confidence 77%,5,3,2.3,76.6,🟨 Neutral,-0.2,0,34.4,56.2,43.2,1.4,1.1448,2026.0,990.2,68.5,77.8,76.4,FIRST RUN,0.0,-0.43,18,MODERATE,34.5,MEDIUM,26.3,2026-08-18 09:05:29 PM PDT,485.0,5
2026-08-19,Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays @ Tampa Bay Rays,03:40 PM,06:40 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Partly cloudy,86.3,74.3,⚪ Calm,0.0,WNW,0.0,0.0,0.0,0.0,,FORECAST MODEL,21.6,50.1,B,Density 61 | Wind 50 | Temp 64 | Altitude 56 | Confidence 93%,0,0,0.0,92.8,🟨 Neutral,0.0,0,0.0,0.0,24.0,0.0,1.1896,858.0,1014.2,77.2,85.1,77.7,FIRST RUN,0.0,0.15,17,NONE (ROOF),0.0,LOW,7.7,2026-08-18 09:05:31 PM PDT,9.0,5
