game_id,date,season_year,season_type,week,matchup,away_team,home_team,market_line_display,spread_home,over_under,pre_ats_home_margin,ats_5y_adjustment_home,ats_5y_home_games,ats_5y_away_games,ats_5y_home_cover_pct,ats_5y_away_cover_pct,ats_5y_home_margin_bias,ats_5y_away_margin_bias,ats_5y_spread_bucket,excel_history_adjustment_home,home_weighted_5y_cover_pct,away_weighted_5y_cover_pct,home_season_ats_records,away_season_ats_records,home_current_team_spread,away_current_team_spread,home_exact_spread_games,home_exact_spread_wins,home_exact_spread_losses,home_exact_spread_pushes,home_exact_spread_cover_pct,home_near_spread_games,home_near_spread_cover_pct,away_exact_spread_games,away_exact_spread_wins,away_exact_spread_losses,away_exact_spread_pushes,away_exact_spread_cover_pct,away_near_spread_games,away_near_spread_cover_pct,home_last5_ats_record,away_last5_ats_record,home_last5_cover_pct,away_last5_cover_pct,home_last5_avg_ats_margin,away_last5_avg_ats_margin,home_last5_lines,away_last5_lines,home_last5_results,away_last5_results,home_last5_opponents,away_last5_opponents,home_last5_locations,away_last5_locations,home_last5_dates,away_last5_dates,home_last5_games_json,away_last5_games_json,projected_home_margin,fair_spread_home,independent_home_margin,raw_market_residual_home,market_residual_shrink,market_residual_home,walk_forward_power_share,walk_forward_residual_shrink,walk_forward_sample,walk_forward_source,injury_adj_home,home_injury_impact,away_injury_impact,home_injury_details,away_injury_details,projected_total,fair_total,raw_projected_total,home_projected_points,away_projected_points,over_probability,under_probability,total_push_probability,total_edge_points,total_recommended_side,total_probability,total_probability_edge_vs_vig,total_recommendation,total_confidence,total_reason,total_simulation_sd,model_favorite,model_favorite_margin,recommended_team,recommended_side,recommended_line,home_cover_probability,away_cover_probability,cover_probability,spread_edge_points_home,model_confidence,tier,recommendation,model_reason,risk_flag,home_power_rating,away_power_rating,home_win_probability,away_win_probability,odds_provider,dk_pregame_spread_home,dk_pregame_total,dk_pregame_observed_at_utc,market_snapshot_source,dk_closing_spread_home,dk_closing_total,dk_closing_locked,dk_closing_locked_at_utc,dk_closing_source_observed_at_utc,final_line_cutoff_utc,final_line_minutes_before_kickoff,opening_spread_home,opening_total,spread_movement_points,total_movement_points,market_movement_vs_model,power_engine_margin,efficiency_engine_margin,market_engine_margin,ensemble_disagreement,advanced_data_available,home_off_epa,away_off_epa,home_def_epa_strength,away_def_epa_strength,home_success_rate,away_success_rate,home_pass_protection_rating,away_pass_protection_rating,home_pass_rush_rating,away_pass_rush_rating,home_run_offense_rating,away_run_offense_rating,home_run_defense_rating,away_run_defense_rating,home_pass_offense_rating,away_pass_offense_rating,home_pass_defense_rating,away_pass_defense_rating,home_secondary_rating,away_secondary_rating,home_yards_per_play,away_yards_per_play,home_third_down_pct,away_third_down_pct,home_red_zone_td_pct,away_red_zone_td_pct,home_strength_of_schedule,away_strength_of_schedule,home_opponent_adjusted_rating,away_opponent_adjusted_rating,home_points_for_per_game,away_points_for_per_game,home_points_allowed_per_game,away_points_allowed_per_game,home_last5_scoring_margin,away_last5_scoring_margin,home_qb_status,away_qb_status,home_qb_adjustment,away_qb_adjustment,home_ol_starters_available,away_ol_starters_available,home_receiver_health,away_receiver_health,home_defensive_starters_out,away_defensive_starters_out,home_injury_adjustment,away_injury_adjustment,home_injury_status_source,away_injury_status_source,home_rest_days,away_rest_days,home_travel_miles,away_travel_miles,home_time_zone_change,away_time_zone_change,home_short_week,away_short_week,home_after_bye,away_after_bye,home_surface,away_surface,efficiency_adj_home,trench_adj_home,explosive_adj_home,redzone_adj_home,turnover_regression_adj_home,sos_adj_home,advanced_adj_home,auto_qb_adj_home,home_auto_qb_name,away_auto_qb_name,home_auto_qb_value,away_auto_qb_value,preseason_depth_adj_home,preseason_recent_depth_adj_home,preseason_qb_depth_adj_home,preseason_starter_participation_adj_home,preseason_coach_adj_home,simulation_total_margin_correlation,sim_home_score_mean,sim_away_score_mean,key_number_crossing,prob_home_win_by_1,prob_home_win_by_2,prob_home_win_by_3,prob_home_win_by_4,prob_home_win_by_6,prob_home_win_by_7,prob_home_win_by_10,prob_home_win_by_14,prob_away_win_by_1,prob_away_win_by_2,prob_away_win_by_3,prob_away_win_by_4,prob_away_win_by_6,prob_away_win_by_7,prob_away_win_by_10,prob_away_win_by_14,component_power_home,component_efficiency_home,component_qb_home,component_trench_home,component_explosive_home,component_redzone_home,component_sos_home,component_ats_home,component_history_home,why_this_play_components,model_version,generated_at_utc
401856813,2026-09-26T16:00Z,2026,REGULAR,4,COLO @ BAY,COLO,BAY,,,,7.83,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,-7.829056616764792,7.829056616764792,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],7.83,-7.83,7.83,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,51.03,51.03,50.29,29.43,21.6,,,,,PASS,,,PASS,56.5,Model projects 51.0 total points; no DraftKings total is available for comparison.,14.5,BAY,7.829056616764792,,PASS,,,,,,55.7,PASS,PASS,BAY stronger power rating; matchup profile favors BAY,NO MARKET SPREAD,-0.17,-4.67,0.6578,0.3202,,,,,DRAFTKINGS_DIRECT,-9.5,55.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:24.032216+00:00,2026-09-26T15:00:00+00:00,60,-9.5,55.5,,,FLAT,7.83,7.83,7.83,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,29.191901883424652,17.332152817637205,29.692990939195116,25.206784382032744,0.32595651179721935,-9.753765727217054,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,0.0,0.0,0.0,0.0,0,0,True,True,False,False,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,29.31,21.74,NONE,0.65778,0.63628,0.61554,0.5937,0.5482,0.52518,0.45536,0.36726,0.3202,0.30012,0.28036,0.26126,0.22582,0.20848,0.16248,0.11202,4.491702365902284,,0.0,,,,,0.0,0.0,Power +4.49,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.125891+00:00
401858462,2026-09-26T17:30Z,2026,REGULAR,4,UCLA @ MD,UCLA,MD,,,,11.86,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,-11.856909296216951,11.856909296216951,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],11.86,-11.86,11.86,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,52.99,52.99,52.74,32.42,20.57,,,,,PASS,,,PASS,54.3,Model projects 53.0 total points; no DraftKings total is available for comparison.,14.5,MD,11.856909296216951,,PASS,,,,,,55.7,PASS,PASS,MD stronger power rating; matchup profile favors MD; rest advantage MD,NO MARKET SPREAD,-4.63,-11.14,0.7404,0.2422,,,,,DRAFTKINGS_DIRECT,1.5,56.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:19.862671+00:00,2026-09-26T16:30:00+00:00,60,1.5,56.5,,,FLAT,11.86,11.86,11.86,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,24.107931990892645,17.880687656960838,29.101174806591732,36.772098671741034,-19.116024611599833,-22.996430739793574,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,307.8541666666667,300.7083333333333,0.0,0.0,0,0,False,False,True,True,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,32.39,20.72,NONE,0.74038,0.72014,0.70122,0.68088,0.63884,0.618,0.5531,0.46288,0.24216,0.22464,0.20766,0.19242,0.16272,0.14882,0.11216,0.0754,6.506909296216952,,0.0,,,,,0.0,0.0,Power +6.51 | Rest +1.50,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.141483+00:00
401858467,2026-09-26T18:00Z,2026,REGULAR,4,ND @ PUR,ND,PUR,,,,-19.87,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,19.868351444986622,-19.868351444986622,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],-19.87,19.87,-19.87,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,56.49,56.49,57.12,18.31,38.18,,,,,PASS,,,PASS,56.5,Model projects 56.5 total points; no DraftKings total is available for comparison.,14.5,ND,19.868351444986622,,PASS,,,,,,55.7,PASS,PASS,ND stronger power rating; matchup profile favors ND; rest advantage PUR,NO MARKET SPREAD,-5.0,17.72,0.1209,0.8674,,,,,DRAFTKINGS_DIRECT,27.5,57.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:21.432812+00:00,2026-09-26T17:00:00+00:00,60,27.5,57.5,,,FLAT,-19.87,-19.87,-19.87,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,24.94138411830615,42.578148220889716,33.524151927124834,10.875334523949583,-9.977774915828011,31.0328750417246,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,14.083333333333334,6.770833333333333,0.0,0.0,0,0,False,False,True,False,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119,18.47,38.02,NONE,0.12092,0.11006,0.09934,0.08944,0.07264,0.06476,0.04468,0.02742,0.8674,0.85438,0.84092,0.82716,0.79618,0.7794,0.7249,0.6409,-22.718351444986624,,0.0,,,,,0.0,0.0,Power -22.72 | Rest +1.50,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.155937+00:00
401864511,2026-09-26T18:00Z,2026,REGULAR,4,NIU @ GAST,NIU,GAST,,,,4.47,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,-4.466041371899241,4.466041371899241,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],4.47,-4.47,4.47,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,57.25,57.25,60.1,30.86,26.39,,,,,PASS,,,PASS,52.9,Model projects 57.3 total points; no DraftKings total is available for comparison.,14.5,GAST,4.466041371899241,,PASS,,,,,,55.7,PASS,PASS,balanced matchup with limited model separation,NO MARKET SPREAD,-5.18,-6.78,0.5903,0.3871,,,,,DRAFTKINGS_DIRECT,-10.5,56.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:22.377276+00:00,2026-09-26T17:00:00+00:00,60,-10.5,56.5,,,FLAT,4.47,4.47,4.47,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,32.16931105270226,17.746628316618107,42.14212535732786,30.401335657976368,-6.756168012805175,-10.14563002173622,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,21.791666666666668,20.90625,0.0,0.0,0,0,False,False,True,True,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,30.88,26.33,NONE,0.59026,0.56894,0.54522,0.52132,0.47626,0.45428,0.38774,0.3058,0.38708,0.36454,0.34236,0.32218,0.28094,0.26228,0.2102,0.1498,1.5978520682259747,,0.0,,,,,0.0,0.0,Power +1.60,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.170405+00:00
401858237,2026-09-26T19:00Z,2026,REGULAR,4,CARK @ FSU,CARK,FSU,,,,10.88,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,-10.876584461516867,10.876584461516867,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],10.88,-10.88,10.88,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,55.39,55.39,57.48,33.13,22.26,,,,,PASS,,,PASS,52.2,Model projects 55.4 total points; no DraftKings total is available for comparison.,15.75,FSU,10.876584461516867,,PASS,,,,,,55.7,PASS,PASS,FSU stronger power rating; matchup profile favors FSU; rest advantage CARK,NO MARKET SPREAD | LIMITED TEAM SAMPLE,2.06,-6.46,0.7097,0.2726,,,,,DRAFTKINGS_DIRECT,-45.5,63.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:16.557477+00:00,2026-09-26T18:00:00+00:00,60,-45.5,63.5,,,FLAT,10.88,10.88,10.88,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,33.807793464819916,20.948764315852923,27.99342297109422,32.80530440024111,-3.4637593929629333,-10.35227090354678,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,6.90625,29.8125,0.0,0.0,0,0,False,False,False,True,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,33.09,22.35,NONE,0.70966,0.69118,0.6721,0.6527,0.61376,0.59308,0.53122,0.44708,0.27264,0.25518,0.238,0.22258,0.19374,0.1794,0.14056,0.09866,8.526584461516865,,0.0,,,,,0.0,0.0,Power +8.53 | Rest -1.50,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.184647+00:00
401864510,2026-09-26T19:00Z,2026,REGULAR,4,HAW @ WYO,HAW,WYO,,,,3.5,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,-3.5021620002478135,3.5021620002478135,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],3.5,-3.5,3.5,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,50.17,50.17,39.62,26.83,23.33,,,,,PASS,,,PASS,51.4,Model projects 50.2 total points; no DraftKings total is available for comparison.,15.75,WYO,3.5021620002478135,,PASS,,,,,,55.7,PASS,PASS,rest advantage WYO,NO MARKET SPREAD | LIMITED TEAM SAMPLE,-4.92,-4.4,0.559,0.4202,,,,,DRAFTKINGS_DIRECT,2.5,43.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:23.021220+00:00,2026-09-26T18:00:00+00:00,60,2.5,43.5,,,FLAT,3.5,3.5,3.5,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,7.872340425531916,24.34681426625482,16.48936170212766,32.176486387966925,-9.230769230769232,-7.8498413808148335,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,377.7916666666667,27.833333333333332,0.0,0.0,0,0,False,False,True,True,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,26.85,23.48,NONE,0.55904,0.5385,0.51758,0.49758,0.45656,0.43574,0.37576,0.29682,0.42024,0.39922,0.3791,0.35924,0.32042,0.3015,0.24848,0.187,-0.5191030842638229,,0.0,,,,,0.0,0.0,Rest +1.50 | Power -0.52,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.199084+00:00
401856700,2026-09-26T19:30Z,2026,REGULAR,4,OU @ UGA,OU,UGA,,,,15.38,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,-15.375572475385862,15.375572475385862,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],15.38,-15.38,15.38,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,50.7,50.7,49.88,33.04,17.66,,,,,PASS,,,PASS,57.2,Model projects 50.7 total points; no DraftKings total is available for comparison.,14.5,UGA,15.375572475385862,,PASS,,,,,,55.7,PASS,PASS,UGA stronger power rating; matchup profile favors UGA,NO MARKET SPREAD,16.39,4.86,0.7998,0.1847,,,,,DRAFTKINGS_DIRECT,-13.5,43.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:24.353844+00:00,2026-09-26T18:30:00+00:00,60,-13.5,44.5,,,FLAT,15.38,15.38,15.38,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,42.69290005472578,23.212092265752368,15.269862428078525,15.022411776282976,35.01816169957763,10.19746577268701,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,7.145833333333333,6.833333333333333,0.0,0.0,0,0,False,False,False,False,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,33.0,17.9,NONE,0.79984,0.78478,0.76778,0.75046,0.71342,0.69412,0.632,0.54368,0.1847,0.17072,0.15772,0.14436,0.11968,0.10898,0.0793,0.04956,11.525572475385863,,0.0,,,,,0.0,0.0,Power +11.53,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.213648+00:00
401856699,2026-09-26T19:30Z,2026,REGULAR,4,MISS @ FLA,MISS,FLA,,,,-9.44,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,9.440382420991224,-9.440382420991224,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],-9.44,9.44,-9.44,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,52.69,52.69,52.37,21.63,31.07,,,,,PASS,,,PASS,56.5,Model projects 52.7 total points; no DraftKings total is available for comparison.,14.5,MISS,9.440382420991224,,PASS,,,,,,55.7,PASS,PASS,MISS stronger power rating; matchup profile favors MISS; rest advantage FLA,NO MARKET SPREAD,-4.32,7.97,0.2829,0.6969,,,,,DRAFTKINGS_DIRECT,-3.5,59.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:19.193066+00:00,2026-09-26T18:30:00+00:00,60,-3.5,59.5,,,FLAT,-9.44,-9.44,-9.44,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,19.529634617141486,36.90883003213566,25.567798120001978,21.821631634044387,-13.22796481203561,11.187359877625365,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,307.7916666666667,6.833333333333333,0.0,0.0,0,0,False,False,True,False,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105,21.68,31.04,NONE,0.2829,0.26392,0.24704,0.2288,0.19586,0.18084,0.13884,0.0937,0.69686,0.6772,0.65554,0.63442,0.58888,0.56648,0.49916,0.40568,-12.290382420991223,,0.0,,,,,0.0,0.0,Power -12.29 | Rest +1.50,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.228276+00:00
401856816,2026-09-26T19:30Z,2026,REGULAR,4,UTAH @ ISU,UTAH,ISU,,,,-6.09,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,6.086103029600057,-6.086103029600057,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],-6.09,6.09,-6.09,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,55.99,55.99,56.49,24.95,31.04,,,,,PASS,,,PASS,57.2,Model projects 56.0 total points; no DraftKings total is available for comparison.,14.5,UTAH,6.086103029600057,,PASS,,,,,,55.7,PASS,PASS,UTAH stronger power rating; matchup profile favors UTAH,NO MARKET SPREAD,8.6,16.03,0.3523,0.6256,,,,,DRAFTKINGS_DIRECT,7.5,47.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:24.694891+00:00,2026-09-26T18:30:00+00:00,60,7.5,47.5,,,FLAT,-6.09,-6.09,-6.09,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,30.757639647516672,43.61204994578819,17.578406848208893,17.056450822368177,22.415235326739754,35.204685771057456,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,7.145833333333333,7.0,0.0,0.0,0,0,False,False,False,False,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084,24.99,30.97,NONE,0.35234,0.33212,0.3104,0.2909,0.25268,0.23362,0.18558,0.13094,0.62564,0.60412,0.58084,0.558,0.5113,0.48766,0.42038,0.33322,-7.436103029600057,,0.0,,,,,0.0,0.0,Power -7.44,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.242546+00:00
401858463,2026-09-26T19:30Z,2026,REGULAR,4,IOWA @ MICH,IOWA,MICH,,,,-4.83,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,4.82818789401073,-4.82818789401073,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],-4.83,4.83,-4.83,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,48.63,48.63,47.29,21.9,26.73,,,,,PASS,,,PASS,57.2,Model projects 48.6 total points; no DraftKings total is available for comparison.,14.5,IOWA,4.82818789401073,,PASS,,,,,,55.7,PASS,PASS,IOWA stronger power rating; matchup profile favors IOWA,NO MARKET SPREAD,4.82,11.29,0.3788,0.5997,,,,,DRAFTKINGS_DIRECT,-5.5,38.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:19.513425+00:00,2026-09-26T18:30:00+00:00,60,-5.5,38.5,,,FLAT,-4.83,-4.83,-4.83,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,27.11757107589488,31.5405271393547,19.28373563719586,14.10764584339603,11.069584804098081,28.982358708022428,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,7.0,6.979166666666667,0.0,0.0,0,0,False,False,False,False,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,21.97,26.8,NONE,0.37878,0.3569,0.33638,0.31494,0.27776,0.2586,0.20692,0.14834,0.59966,0.57826,0.55524,0.53352,0.48834,0.46638,0.39862,0.313,-6.468283308284765,,0.0,,,,,0.0,0.0,Power -6.47,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.256809+00:00
401856815,2026-09-26T19:30Z,2026,REGULAR,4,TCU @ UCF,TCU,UCF,,,,2.09,0.0,0,0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,,,-2.091331858231574,2.091331858231574,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0-0,0-0,0.5,0.5,0.0,0.0,,,,,,,,,,,[],[],2.09,-2.09,2.09,0.0,1.0,0.0,0.45,0.52,0,DEFAULT,0.0,0.0,0.0,,,52.21,52.21,51.77,27.15,25.06,,,,,PASS,,,PASS,55.8,Model projects 52.2 total points; no DraftKings total is available for comparison.,14.5,UCF,2.091331858231574,,PASS,,,,,,55.7,PASS,PASS,rest advantage TCU,NO MARKET SPREAD,0.37,-0.76,0.5413,0.4356,,,,,DRAFTKINGS_DIRECT,3.0,48.5,True,2026-09-26T20:43:26.475225+00:00,2026-09-25T21:32:22.689648+00:00,2026-09-26T18:30:00+00:00,60,3.0,48.5,,,FLAT,2.09,2.09,2.09,0.0,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,26.36414113288227,24.763473467322356,27.75615359439057,24.790465620668222,7.465186571381265,-5.787303105887176,NO VERIFIED QB CHANGE,NO VERIFIED QB CHANGE,0.0,0.0,5,5,100.0,100.0,0,0,-0.0,-0.0,NO LISTED ABSENCES,NO LISTED ABSENCES,22.854166666666668,28.145833333333332,0.0,0.0,0,0,False,False,True,True,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,27.29,25.02,NONE,0.5413,0.52002,0.49664,0.47488,0.4284,0.40662,0.34016,0.25954,0.4356,0.41418,0.39154,0.36944,0.32794,0.30846,0.2507,0.1834,1.1278338890478175,,0.0,,,,,0.0,0.0,Rest -1.50 | Power +1.13,NCAA_CFB_V1_7_KEYLESS_FULL_SLATE_HISTORY,2026-09-26T20:43:26.271081+00:00
