Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,PNC Park,San Francisco Giants @ Pittsburgh Pirates,Home,665833,Oneil Cruz,Pittsburgh Pirates,San Francisco Giants,CF,L,No,,77,339,299,81,11,1,17,53,57,37,3,117,0.271,0.357,0.485,0.842,11,49,43,13,2,0.302,0.0408,13,56,49,15,3,0.306,0.0536,343,57,10.1,29.4,53.4,23.8,22.0,11.8,23.9,52.5,27.8,7.4,4.3,7.4,50.0,84.3,12.6,0.808,76.1,98.1,117.2,67.0,12.6,12.1,37.6,51.6,Average,3.0,Pull Power,A,Excellent HR swing plane,51.6,Average,1.004,Good,10.5,58.3,94.4,0.806,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.47,11.47,Strong positive regression,Average Pull Power profile. 10.1% barrel rate; 84.3 mph average exit velocity; 23.9% air-ball rate; 52.5% pull-air rate; 7.4% HR-launch rate.,0.0501,0.0454,4.09,26,6,17.6,1.48,147.8,Above normal drought,694918,Blade Tidwell,R,LHB vs RHP,13,5,37.2,4.54,1.22,5,1.19,7.41,3.11,206,6.3,24.8,12.6,50.0,23.3,82.0,95.1,118.5,0.461,5,73.3,99.8,0.844,9.0,Sweeper,L,LHB vs RHP,61.3,230,0.254,0.361,0.487,0.848,13,31,72,0.0565,9.7,0.814,84,0.0476,9.5,0.541,0,0,0,0/0,,,,,0,0,0,63.2,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,452,Sweeper,34.07079646017699,154,4-Seam Fastball,26.991150442477878,122,Sinker,17.256637168141594,78,Slider,10.84070796460177,49,Changeup,6.1946902654867255,28.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.047,0.988,69.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,61.3,42.6,73.3,61.7,50.0,45.0,60.2,8.88,1.01,1.008,1.025,1.0,1.004,1.004,1.035,17.31,13.54,80.7,39.2,D+,Lineup unconfirmed,Curveball,4.646017699115045,21.0,,,
2,2026-09-03,824144,2026-09-03T18:10:00Z,Scheduled,Daikin Park,Chicago White Sox @ Houston Astros,Away,808959,Munetaka Murakami,Chicago White Sox,Houston Astros,1B,L,No,,104,456,372,80,14,0,29,72,59,81,2,154,0.215,0.357,0.487,0.844,12,54,42,5,0,0.119,0.0,27,121,97,13,5,0.134,0.0413,413,103,11.0,32.8,50.0,27.2,22.2,19.2,26.1,50.6,26.8,7.7,4.0,7.7,56.8,86.2,20.2,0.779,72.4,98.9,113.9,46.0,11.1,9.6,44.0,51.3,Average,3.0,Pull Power,A-,Elevated power plane,51.3,Average,1.004,Good,9.7,56.5,97.7,0.696,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.66,8.66,Strong positive regression,Average Pull Power profile. 11.0% barrel rate; 86.2 mph average exit velocity; 26.1% air-ball rate; 50.6% pull-air rate; 7.7% HR-launch rate.,0.0636,0.057,4.15,51,14,12.8,3.98,397.6,Very long drought,686613,Hunter Brown,R,LHB vs RHP,15,15,81.0,3.33,1.3,10,1.11,9.56,4.89,402,3.5,21.4,11.4,40.0,27.6,81.1,92.8,112.0,0.467,10,84.0,100.0,1.004,14.0,4-Seam Fastball,L,LHB vs RHP,64.8,312,0.227,0.369,0.537,0.906,23,55,102,0.0737,13.3,0.848,194,0.0361,5.1,0.582,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,67.8,Slight Hitter Advantage,Above average,46.0,5,Pitch-level Statcast · last 5 MLB games,475,Sinker,34.10526315789474,162,4-Seam Fastball,28.63157894736842,136,Knuckle Curve,17.68421052631579,84,Slider,10.105263157894736,48,Changeup,9.473684210526315,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.068,0.96,68.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,64.8,24.4,84.0,66.5,50.0,45.0,57.1,7.54,0.807,1.002,1.025,1.0,1.004,1.004,1.06,21.62,13.02,85.0,43.6,C-,Lineup unconfirmed,,,,,,
3,2026-09-03,824144,2026-09-03T18:10:00Z,Scheduled,Daikin Park,Chicago White Sox @ Houston Astros,Home,670541,Yordan Alvarez,Houston Astros,Chicago White Sox,DH,L,No,,138,605,495,157,29,1,37,91,94,96,9,105,0.317,0.433,0.604,1.037,12,52,40,12,1,0.3,0.0192,25,106,85,22,2,0.259,0.0189,745,127,8.3,30.6,50.9,17.1,31.7,19.7,33.5,46.6,33.3,8.6,5.2,8.6,43.1,86.1,23.3,0.738,74.9,98.4,118.5,56.8,15.8,16.9,39.1,52.1,Average,3.0,Pull Power,A-,Elevated power plane,52.1,Average,1.006,Good,6.3,48.8,97.9,0.555,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,55.25,18.25,Strong positive regression,Average Pull Power profile. 8.3% barrel rate; 86.1 mph average exit velocity; 33.5% air-ball rate; 46.6% pull-air rate; 8.6% HR-launch rate.,0.0612,0.0563,4.25,14,4,13.4,1.05,104.6,Near normal interval,622491,Luis Castillo,R,LHB vs RHP,25,22,122.0,5.31,1.44,23,1.7,7.82,2.8,803,5.5,25.5,14.1,39.6,29.6,83.7,95.3,113.8,0.586,23,69.8,99.9,0.815,8.7,4-Seam Fastball,L,LHB vs RHP,63.2,442,0.336,0.468,0.647,1.115,28,83,79,0.0633,9.7,0.866,319,0.0502,6.6,0.604,24,21,11,11/21,0.524,0.583,1.143,1.726,4,3,2,72.9,Strong Hitter Advantage,Above average,100.0,5,Pitch-level Statcast · last 5 MLB games,429,4-Seam Fastball,35.43123543123543,152,Sinker,25.407925407925408,109,Changeup,21.91142191142191,94,Slider,17.24941724941725,74,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.04,0.98,67.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,63.2,36.8,69.8,56.3,50.0,45.0,56.8,7.41,0.758,1.096,1.025,1.08,1.006,1.086,1.0,21.84,13.39,85.0,40.5,D+,Lineup unconfirmed,,,,,,
4,2026-09-03,824069,2026-09-03T23:40:00Z,Scheduled,Kauffman Stadium,Miami Marlins @ Kansas City Royals,Away,665052,Griffin Conine,Miami Marlins,Kansas City Royals,RF,L,No,,72,238,205,52,6,0,14,32,32,29,4,73,0.254,0.357,0.488,0.845,11,40,32,5,0,0.156,0.0,25,91,76,18,4,0.237,0.044,247,82,8.1,27.7,52.7,26.7,20.6,13.5,28.0,53.7,32.9,8.8,5.1,8.8,66.7,84.7,21.1,0.74,72.2,97.4,115.0,39.5,12.0,8.8,51.4,48.7,Average,3.0,Pull Power,A-,Elevated power plane,48.7,Average,0.996,Good,7.3,52.0,96.9,0.699,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.96,3.96,Positive regression,Average Pull Power profile. 8.1% barrel rate; 84.7 mph average exit velocity; 28.0% air-ball rate; 53.7% pull-air rate; 8.8% HR-launch rate.,0.0588,0.0498,4.15,36,12,14.6,2.46,245.9,Very long drought,608379,Michael Wacha,R,LHB vs RHP,27,27,170.2,3.32,1.1,22,1.16,7.17,2.21,930,4.5,22.9,16.1,43.3,31.9,81.7,94.3,115.8,0.521,22,66.1,99.9,0.787,8.2,4-Seam Fastball,L,LHB vs RHP,55.1,187,0.268,0.385,0.573,0.958,14,27,57,0.0749,10.5,0.848,406,0.0197,4.2,0.478,0,0,0,0/0,,,,,0,0,0,57.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,29.05982905982906,136,Changeup,28.205128205128204,132,Cutter,13.88888888888889,65,Sinker,10.256410256410257,48,Curveball,9.615384615384615,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.032,0.97,64.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.1,32.1,66.1,59.6,50.0,45.0,54.1,6.54,0.836,1.01,1.025,1.0,0.996,0.996,1.06,19.11,11.52,76.3,39.8,D+,Lineup unconfirmed,Slider,8.974358974358974,42.0,,,
5,2026-09-03,824144,2026-09-03T18:10:00Z,Scheduled,Daikin Park,Chicago White Sox @ Houston Astros,Home,676369,Nelson Velázquez,Houston Astros,Chicago White Sox,LF,R,No,,44,102,91,18,4,0,5,11,17,8,1,33,0.198,0.265,0.407,0.672,7,14,13,2,1,0.154,0.0714,10,19,17,2,1,0.118,0.0526,109,14,8.6,33.8,47.8,29.3,22.9,20.9,37.0,50.3,29.2,9.3,8.6,9.3,60.3,85.9,22.6,0.782,72.9,98.0,110.2,45.3,18.4,11.2,56.9,53.4,Average,3.0,Pull Power,A-,Elevated power plane,53.4,Average,1.01,Good,14.3,33.3,98.5,0.792,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.41,3.41,Positive regression,Average Pull Power profile. 8.6% barrel rate; 85.9 mph average exit velocity; 37.0% air-ball rate; 50.3% pull-air rate; 9.3% HR-launch rate.,0.049,0.0398,3.93,3,2,18.2,0.16,16.5,Very recent HR,622491,Luis Castillo,R,RHB vs RHP,25,22,122.0,5.31,1.44,23,1.7,7.82,2.8,803,5.5,25.5,14.1,39.6,29.6,83.7,95.3,113.8,0.586,23,70.7,99.9,0.835,8.1,4-Seam Fastball,R,RHB vs RHP,40.3,28,0.2,0.25,0.24,0.49,0,2,11,0.0,6.9,0.655,228,0.0307,3.8,0.558,5,5,1,1/5,0.2,0.2,0.2,0.4,0,0,1,50.4,Neutral Matchup,Average,37.5,5,Pitch-level Statcast · last 5 MLB games,429,4-Seam Fastball,35.43123543123543,152,Sinker,25.407925407925408,109,Changeup,21.91142191142191,94,Slider,17.24941724941725,74,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.041,0.98,56.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.3,36.8,70.7,60.8,50.0,45.0,53.2,6.28,1.159,1.096,0.985,1.0,1.01,1.01,0.98,14.76,11.71,60.8,27.6,F,Lineup unconfirmed,,,,,,
6,2026-09-03,824069,2026-09-03T23:40:00Z,Scheduled,Kauffman Stadium,Miami Marlins @ Kansas City Royals,Away,681715,Heriberto Hernández,Miami Marlins,Kansas City Royals,LF,R,No,,108,404,358,83,16,1,22,42,60,42,3,109,0.232,0.317,0.466,0.783,12,53,43,11,4,0.256,0.0755,25,108,92,20,6,0.217,0.0556,435,120,10.1,28.2,55.3,27.0,17.7,15.1,26.0,61.4,29.6,10.5,6.2,10.5,50.8,84.8,14.7,0.701,71.9,96.9,113.3,41.3,14.5,9.5,59.9,50.4,Average,3.0,Pull Power,A,Excellent HR swing plane,50.4,Average,1.001,Good,11.7,76.0,95.9,0.713,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.67,16.67,Strong positive regression,Average Pull Power profile. 10.1% barrel rate; 84.8 mph average exit velocity; 26.0% air-ball rate; 61.4% pull-air rate; 10.5% HR-launch rate.,0.0545,0.0493,4.05,13,4,16.3,0.8,79.9,Recently homered,608379,Michael Wacha,R,RHB vs RHP,27,27,170.2,3.32,1.1,22,1.16,7.17,2.21,930,4.5,22.9,16.1,43.3,31.9,81.7,94.3,115.8,0.521,22,58.6,99.9,0.697,8.9,4-Seam Fastball,R,RHB vs RHP,50.9,260,0.223,0.304,0.421,0.724,12,26,78,0.0462,8.8,0.659,280,0.05,4.9,0.581,0,0,0,0/0,,,,,0,0,0,53.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,29.05982905982906,136,Changeup,28.205128205128204,132,Cutter,13.88888888888889,65,Sinker,10.256410256410257,48,Curveball,9.615384615384615,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.017,0.97,63.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.9,32.1,58.6,67.4,50.0,45.0,52.9,6.2,1.139,1.01,0.985,1.0,1.001,1.001,1.0,18.52,12.65,85.0,34.4,D,Lineup unconfirmed,Slider,8.974358974358974,42.0,,,
7,2026-09-03,824632,2026-09-03T23:15:00Z,Scheduled,Wrigley Field,Milwaukee Brewers @ Chicago Cubs,Home,691718,Pete Crow-Armstrong,Chicago Cubs,Milwaukee Brewers,CF,L,No,,140,627,539,151,27,7,38,102,91,73,11,165,0.28,0.375,0.568,0.943,12,57,52,15,7,0.288,0.1228,26,126,113,30,14,0.265,0.1111,814,163,8.9,29.8,56.8,20.4,22.2,17.7,28.3,61.0,31.7,9.3,6.2,9.3,66.2,83.9,24.4,0.75,72.5,96.8,114.2,47.3,14.1,13.8,50.0,51.8,Average,3.0,Pull Power,A-,Elevated power plane,51.8,Average,1.005,Good,10.4,62.0,96.5,0.82,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,64.29,26.29,Strong positive regression,Average Pull Power profile. 8.9% barrel rate; 83.9 mph average exit velocity; 28.3% air-ball rate; 61.0% pull-air rate; 9.3% HR-launch rate.,0.0606,0.056,4.17,12,3,14.2,0.85,84.6,Near normal interval,701656,Logan Henderson,R,LHB vs RHP,14,14,76.1,2.48,0.83,11,1.3,10.14,1.65,406,4.9,21.9,14.0,46.2,30.8,80.8,93.4,111.1,0.502,11,49.4,100.0,0.64,7.2,4-Seam Fastball,L,LHB vs RHP,55.5,418,0.269,0.36,0.573,0.933,27,48,106,0.0646,9.3,0.761,189,0.037,5.0,0.528,0,0,0,0/0,,,,,0,0,0,52.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,458,4-Seam Fastball,47.81659388646288,219,Changeup,34.71615720524017,159,Cutter,15.065502183406114,69,Sweeper,2.4017467248908297,11,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.999,0.974,64.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.5,34.1,49.4,65.8,50.0,45.0,52.3,6.03,1.35,1.032,1.025,1.03,1.005,1.035,1.0,21.37,16.61,85.0,43.3,C-,Lineup unconfirmed,,,,,,
8,2026-09-03,822853,2026-09-04T00:05:00Z,Scheduled,Globe Life Field,Tampa Bay Rays @ Texas Rangers,Away,691406,Junior Caminero,Tampa Bay Rays,Texas Rangers,3B,R,No,,139,606,531,149,20,1,37,85,88,70,3,111,0.281,0.366,0.531,0.897,12,51,46,16,2,0.348,0.0392,26,112,101,27,5,0.267,0.0446,708,122,7.7,34.0,47.1,33.7,19.2,13.6,24.9,58.0,23.3,5.2,3.5,5.2,63.8,86.4,14.6,0.579,77.8,100.3,116.9,76.8,11.1,19.2,63.6,51.4,Average,3.0,Pull Power,A,Excellent HR swing plane,51.4,Average,1.004,Good,5.7,56.7,99.6,0.496,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.24,12.24,Strong positive regression,Average Pull Power profile. 7.7% barrel rate; 86.4 mph average exit velocity; 24.9% air-ball rate; 58.0% pull-air rate; 5.2% HR-launch rate.,0.0611,0.0563,4.15,13,3,14.4,0.91,90.6,Near normal interval,615698,Cal Quantrill,R,RHB vs RHP,28,11,89.2,3.01,1.1,11,1.1,6.83,2.21,507,4.3,21.3,15.0,36.4,30.2,82.1,94.0,111.2,0.516,11,65.9,99.7,0.75,9.9,Sinker,R,RHB vs RHP,44.9,442,0.275,0.344,0.534,0.878,29,41,86,0.0656,9.0,0.619,164,0.0305,2.9,0.431,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,52.3,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,370,4-Seam Fastball,31.08108108108108,115,Split-Finger,27.027027027027028,100,Sinker,22.7027027027027,84,Cutter,15.135135135135135,56,Curveball,3.5135135135135136,13.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.032,0.968,61.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.9,26.4,65.9,61.6,57.2,45.0,52.0,5.97,0.896,1.0,0.985,1.03,1.004,1.034,1.0,21.36,12.44,85.0,36.2,D+,Lineup unconfirmed,Slider,0.5405405405405406,2.0,,,
9,2026-09-03,824069,2026-09-03T23:40:00Z,Scheduled,Kauffman Stadium,Miami Marlins @ Kansas City Royals,Away,669065,Kyle Stowers,Miami Marlins,Kansas City Royals,1B,L,No,,103,433,381,94,23,4,18,48,59,42,7,138,0.247,0.331,0.47,0.801,9,34,30,9,2,0.3,0.0588,14,55,49,16,2,0.327,0.0364,499,51,8.3,35.3,61.2,20.7,18.1,18.5,31.0,60.2,29.9,8.0,6.0,8.0,36.9,85.8,19.6,0.723,73.7,98.9,112.9,53.2,16.4,15.5,51.6,53.6,Average,3.0,Pull Power,A,Excellent HR swing plane,53.6,Average,1.01,Good,9.8,68.4,100.6,0.779,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.93,19.93,Strong positive regression,Average Pull Power profile. 8.3% barrel rate; 85.8 mph average exit velocity; 31.0% air-ball rate; 60.2% pull-air rate; 8.0% HR-launch rate.,0.0416,0.0395,4.15,0,0,21.2,0.0,0.0,Very recent HR,608379,Michael Wacha,R,LHB vs RHP,27,27,170.2,3.32,1.1,22,1.16,7.17,2.21,930,4.5,22.9,16.1,43.3,31.9,81.7,94.3,115.8,0.521,22,54.4,99.9,0.685,7.5,4-Seam Fastball,L,LHB vs RHP,45.1,329,0.264,0.351,0.51,0.861,16,33,107,0.0486,8.7,0.76,406,0.0197,4.2,0.478,4,3,0,0/3,0.0,0.25,0.0,0.25,0,1,1,47.3,Neutral Matchup,Average,40.0,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,29.05982905982906,136,Changeup,28.205128205128204,132,Cutter,13.88888888888889,65,Sinker,10.256410256410257,48,Curveball,9.615384615384615,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.009,0.97,61.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.1,32.1,54.4,72.5,50.0,45.0,51.8,5.91,1.093,1.01,1.025,1.0,1.01,1.01,0.98,15.4,10.8,81.4,30.9,D,Lineup unconfirmed,Slider,8.974358974358974,42.0,,,
10,2026-09-03,823095,2026-09-04T01:40:00Z,Scheduled,T-Mobile Park,Athletics @ Seattle Mariners,Home,663728,Cal Raleigh,Seattle Mariners,Athletics,C,S,No,,105,437,373,64,10,0,20,35,55,58,3,137,0.172,0.286,0.359,0.645,11,45,39,12,7,0.308,0.1556,24,91,73,15,8,0.205,0.0879,596,108,10.4,27.8,59.1,20.1,20.8,19.0,25.3,59.0,28.9,7.5,4.0,7.5,44.3,85.8,27.0,0.649,72.7,97.4,119.7,45.5,11.7,12.0,43.4,49.3,Average,3.0,Pull Power,A-,Elevated power plane,49.3,Average,0.998,Good,12.0,63.3,98.8,0.705,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,53.01,33.01,Strong positive regression,Average Pull Power profile. 10.4% barrel rate; 85.8 mph average exit velocity; 25.3% air-ball rate; 59.0% pull-air rate; 7.5% HR-launch rate.,0.0458,0.0428,3.81,5,1,18.6,0.27,26.8,Very recent HR,678022,Jack Perkins,R,Switch vs RHP,32,12,95.1,6.42,1.49,18,1.7,10.29,3.97,538,4.6,22.3,17.8,37.3,31.0,81.7,94.1,111.2,0.548,18,51.4,97.4,0.631,8.7,4-Seam Fastball,L,LHB vs RHP,50.3,284,0.182,0.299,0.384,0.684,13,39,82,0.0458,10.5,0.65,226,0.0442,4.6,0.563,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,50.1,Neutral Matchup,Average,47.5,5,Pitch-level Statcast · last 5 MLB games,391,Sweeper,30.17902813299233,118,Cutter,25.06393861892583,98,4-Seam Fastball,20.460358056265985,80,Changeup,14.578005115089514,57,Slider,5.370843989769821,21.0,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,1.003,0.971,66.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.3,29.3,51.4,73.9,35.6,45.0,51.7,5.88,1.35,1.096,1.035,0.975,0.998,0.973,0.98,15.35,12.11,84.3,31.2,D,Lineup unconfirmed,Sinker,4.3478260869565215,17.0,,,
