Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-07-19,St. Louis Cardinals @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Andre Pallante,0.0,0,1,4.7,0.99,1.79,0.89,0.49,3.15,73.3,3.4,4|3|2|4|4,07/18|07/17|07/12|07/11|07/10,2.7,4|3|2|4|4|1|3|2|3|1,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05,2.6,4|3|2|4|4|1|3|2|3|1|2|4|1|5|0,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04|07/03|07/01|06/30|06/29,92.0,75.8,56.1,37.3,23.2,13.7,7.9,3.02,154.1
2026-07-19,St. Louis Cardinals @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Nolan Arenado,Andre Pallante,0.333,1,3,3.7,0.99,0.9,0.7,0.58,2.14,73.3,2.6,4|0|3|4|2,07/18|07/17|07/12|07/11|07/10,2.2,4|0|3|4|2|3|3|0|3|0,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/04,2.27,4|0|3|4|2|3|3|0|3|0|3|2|2|5|0,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/04|07/03|07/01|06/30|06/29|06/28,84.4,59.5,35.8,18.6,9.1,4.1,1.6,2.79,141.2
2026-07-19,St. Louis Cardinals @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Geraldo Perdomo,Andre Pallante,0.222,2,9,4.6,0.99,0.87,0.8,0.48,2.13,40.0,1.4,0|1|1|2|3,07/18|07/17|07/12|07/11|07/10,2.0,0|1|1|2|3|3|1|5|4|0,07/18|07/17|07/12|07/11|07/10|07/09|07/07|07/06|07/05|07/04,1.8,0|1|1|2|3|3|1|5|4|0|0|1|1|4|1,07/18|07/17|07/12|07/11|07/10|07/09|07/07|07/06|07/05|07/04|07/03|07/01|06/30|06/29|06/28,84.6,58.7,35.2,18.7,9.0,4.1,1.7,2.2,108.6
2026-07-19,Washington Nationals @ Athletics,Sutter Health Park,1.01,1.008,90.6,27.0,5.3,WNW,285.0,0.0,Mainly clear,3.5,5.0,57.6,B,92.0,Athletics,Jacob Wilson,Foster Griffin,0.0,0,0,4.2,0.85,1.07,0.51,0.44,2.04,53.3,3.0,8|2|1|2|2,07/18|07/17|07/12|07/11|07/10,1.9,8|2|1|2|2|3|0|0|1|0,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|06/24|06/23,2.13,8|2|1|2|2|3|0|0|1|0|1|1|6|2|3,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|06/24|06/23|06/21|06/20|06/19|06/18|06/17,83.0,56.4,32.9,16.8,8.2,3.8,1.8,2.53,124.1
2026-07-19,Washington Nationals @ Athletics,Sutter Health Park,1.01,1.008,90.6,27.0,5.3,WNW,285.0,0.0,Mainly clear,3.5,5.0,57.6,B,92.0,Athletics,Tyler Soderstrom,Foster Griffin,0.0,0,0,3.7,0.85,0.78,0.67,0.39,1.84,60.0,2.8,7|4|0|3|0,07/18|07/17|07/11|07/10|07/09,1.9,7|4|0|3|0|2|0|0|3|0,07/18|07/17|07/11|07/10|07/09|07/08|06/27|06/26|06/25|06/24,2.2,7|4|0|3|0|2|0|0|3|0|2|3|0|6|3,07/18|07/17|07/11|07/10|07/09|07/08|06/27|06/26|06/25|06/24|06/23|06/21|06/20|06/19|06/18,79.6,52.4,29.1,13.6,5.5,2.2,0.8,2.67,130.2
2026-07-19,Washington Nationals @ Athletics,Sutter Health Park,1.01,1.008,90.6,27.0,5.3,WNW,285.0,0.0,Mainly clear,3.5,5.0,57.6,B,92.0,Athletics,Donovan Walton,Foster Griffin,0.0,0,0,4.6,0.85,0.76,0.42,0.49,1.64,46.7,1.0,2|0|2|1|0,07/18|07/17|07/05|07/04|07/02,0.9,2|0|2|1|0|0|0|2|2|0,07/18|07/17|07/05|07/04|07/02|06/30|06/27|06/26|06/24|06/23,1.6,2|0|2|1|0|0|0|2|2|0|1|5|5|0|4,07/18|07/17|07/05|07/04|07/02|06/30|06/27|06/26|06/24|06/23|06/22|06/21|06/20|06/19|06/16,77.4,46.6,23.2,10.2,4.1,1.6,0.5,1.95,98.6
2026-07-19,Texas Rangers @ Atlanta Braves,Truist Park,1.008,1.009,89.9,50.0,4.1,WSW,241.0,9.0,Overcast,4.2,6.1,59.2,B,92.0,Atlanta Braves,Drake Baldwin,Nathan Eovaldi,0.5,1,2,4.6,0.97,1.33,0.71,1.03,3.08,60.0,3.2,3|10|2|1|0,07/18|07/17|07/12|07/11|07/10,3.2,3|10|2|1|0|4|2|0|2|8,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05,2.6,3|10|2|1|0|4|2|0|2|8|1|0|2|3|1,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04|07/03|07/02|07/01|06/30,92.7,75.8,55.1,36.6,22.4,12.5,6.6,3.21,156.1
2026-07-19,Texas Rangers @ Atlanta Braves,Truist Park,1.008,1.009,89.9,50.0,4.1,WSW,241.0,9.0,Overcast,4.2,6.1,59.2,B,92.0,Atlanta Braves,Michael Harris II,Nathan Eovaldi,0.375,3,8,3.7,0.97,1.33,0.7,0.89,2.91,66.7,2.4,5|6|0|1|0,07/18|07/17|07/12|07/11|07/10,3.0,5|6|0|1|0|2|2|3|5|6,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05,3.07,5|6|0|1|0|2|2|3|5|6|8|5|1|2|0,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04|07/03|07/02|07/01|06/30,91.5,73.5,52.0,32.8,19.0,10.6,5.6,3.75,176.6
2026-07-19,Texas Rangers @ Atlanta Braves,Truist Park,1.008,1.009,89.9,50.0,4.1,WSW,241.0,9.0,Overcast,4.2,6.1,59.2,B,92.0,Atlanta Braves,Mauricio Dubón,Nathan Eovaldi,0.0,0,2,3.7,0.97,1.07,0.57,0.64,2.31,66.7,2.0,4|3|0|3|0,07/18|07/17|07/12|07/11|07/10,2.1,4|3|0|3|0|2|0|3|1|5,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05,2.4,4|3|0|3|0|2|0|3|1|5|5|1|4|3|2,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04|07/03|07/02|07/01|06/30,86.9,62.6,38.8,22.2,11.2,5.3,2.5,2.91,144.0
2026-07-19,Baltimore Orioles @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Baltimore Orioles,Gunnar Henderson,Hunter Brown,0.0,0,1,4.2,0.94,0.83,0.76,0.28,1.88,46.7,2.2,1|0|5|3|2,07/18|07/17|07/12|07/11|07/10,1.7,1|0|5|3|2|1|1|1|1|2,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/05|07/04,1.8,1|0|5|3|2|1|1|1|1|2|1|2|4|3|0,07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/05|07/04|07/03|07/01|06/30|06/29|06/28,80.5,52.9,29.7,14.4,6.5,2.7,1.0,2.15,107.5
