Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-09-10,823413,2026-09-10T17:05:00Z,Scheduled,Citizens Bank Park,Houston Astros @ Philadelphia Phillies,Home,656941,Kyle Schwarber,Philadelphia Phillies,Houston Astros,DH,L,No,,140,628,525,127,17,1,44,88,92,90,6,203,0.242,0.356,0.53,0.886,12,55,47,11,4,0.234,0.0727,25,116,102,21,9,0.206,0.0776,711,142,10.7,31.4,64.2,19.8,15.8,14.9,27.3,59.7,29.1,9.3,6.3,9.3,55.3,85.7,17.7,0.786,74.4,98.4,114.2,69.1,15.2,17.3,65.0,57.3,Average,3.5,Pull Power,A,Excellent HR swing plane,57.3,Average,1.02,Good,11.3,61.5,97.9,0.723,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,66.01,22.01,Strong positive regression,Average Pull Power profile. 10.7% barrel rate; 85.7 mph average exit velocity; 27.3% air-ball rate; 59.7% pull-air rate; 9.3% HR-launch rate.,0.0701,0.064,4.09,0,0,11.9,0.0,0.0,Very recent HR,664299,Cristian Javier,R,LHB vs RHP,14,9,49.2,5.98,1.55,9,1.63,9.06,3.99,298,5.0,20.1,20.1,48.0,32.6,82.1,93.7,112.4,0.585,9,67.7,99.8,0.764,10.2,4-Seam Fastball,L,LHB vs RHP,55.4,397,0.224,0.338,0.517,0.855,29,58,137,0.073,11.8,0.832,103,0.0194,3.7,0.45,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,1,57.1,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,420,4-Seam Fastball,45.95238095238095,193,Sweeper,30.714285714285715,129,Changeup,15.0,63,Cutter,7.142857142857143,30,Knuckle Curve,0.9523809523809523,4.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.035,0.975,66.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.4,38.8,67.7,70.4,64.4,45.0,59.0,8.32,1.069,1.06,1.025,1.03,1.02,1.051,0.98,23.69,18.06,85.0,44.3,C-,Lineup unconfirmed,Pitch Out,0.23809523809523808,1.0,,,
2,2026-09-10,824550,2026-09-10T23:40:00Z,Scheduled,Rate Field,Pittsburgh Pirates @ Chicago White Sox,Home,808959,Munetaka Murakami,Chicago White Sox,Pittsburgh Pirates,1B,L,No,,110,482,396,83,14,0,31,74,63,82,3,169,0.21,0.349,0.48,0.829,12,53,44,6,2,0.136,0.0377,27,119,97,12,5,0.124,0.042,442,106,9.5,32.2,51.5,24.0,23.9,18.6,24.9,48.7,24.5,6.9,3.7,6.9,59.8,86.0,22.4,0.71,72.7,98.7,113.4,46.4,9.9,9.6,43.0,47.1,Below Average,3.0,Pull Power,A-,Elevated power plane,47.1,Below Average,0.992,Good,6.6,52.4,97.2,0.553,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.51,4.51,Strong positive regression,Below Average Pull Power profile. 9.5% barrel rate; 86.0 mph average exit velocity; 24.9% air-ball rate; 48.7% pull-air rate; 6.9% HR-launch rate.,0.0643,0.0579,4.09,0,0,12.8,0.0,0.0,Very recent HR,683003,Jared Jones,R,LHB vs RHP,17,17,78.2,4.46,1.23,12,1.37,10.53,3.2,393,5.9,26.5,14.2,37.0,30.8,84.5,96.3,115.1,0.548,12,80.4,100.0,0.844,12.5,4-Seam Fastball,L,LHB vs RHP,62.8,336,0.219,0.354,0.514,0.869,24,56,114,0.0714,12.5,0.808,197,0.0355,4.8,0.578,0,0,0,0/0,,,,,0,0,0,66.4,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,418,4-Seam Fastball,47.84688995215311,200,Slider,34.44976076555024,144,Changeup,9.808612440191387,41,Curveball,7.894736842105263,33,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.061,0.984,64.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,62.8,36.5,80.4,58.6,50.0,45.0,57.7,7.77,0.874,1.043,1.025,1.0,0.992,0.992,0.98,21.64,13.55,85.0,36.3,D+,Lineup unconfirmed,,,,,,
3,2026-09-10,823499,2026-09-10T23:05:00Z,Scheduled,Yankee Stadium,Colorado Rockies @ New York Yankees,Home,700250,Ben Rice,New York Yankees,Colorado Rockies,DH,L,No,,139,599,519,133,22,3,36,90,88,72,6,148,0.256,0.352,0.518,0.87,11,49,44,13,1,0.295,0.0204,25,112,96,25,4,0.26,0.0357,717,126,7.9,30.0,53.7,22.3,24.0,17.3,29.9,46.0,32.1,9.2,5.3,9.2,54.6,84.9,15.4,0.704,71.1,97.1,110.7,22.8,14.4,6.7,52.9,43.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.1,Below Average,0.981,Good,6.3,43.9,96.8,0.695,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,50.72,14.72,Strong positive regression,Below Average Pull Power profile. 7.9% barrel rate; 84.9 mph average exit velocity; 29.9% air-ball rate; 46.0% pull-air rate; 9.2% HR-launch rate.,0.0601,0.0554,4.09,13,4,14.4,0.9,90.2,Near normal interval,663372,Ryan Feltner,R,LHB vs RHP,22,21,106.2,5.91,1.58,19,1.6,6.83,4.05,618,6.5,24.1,16.5,50.6,27.2,82.7,94.8,111.1,0.579,19,70.0,99.9,0.791,10.0,4-Seam Fastball,L,LHB vs RHP,59.4,391,0.259,0.366,0.554,0.92,26,55,91,0.0665,10.2,0.745,256,0.0352,6.9,0.581,0,0,0,0/0,,,,,0,0,0,61.2,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,32.359550561797754,144,Changeup,22.471910112359552,100,Slider,18.876404494382022,84,Sinker,15.280898876404494,68,Curveball,6.966292134831461,31.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.04,0.99,59.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,59.4,46.8,70.0,49.7,64.4,45.0,57.1,7.52,0.797,1.08,1.025,1.0,0.981,0.981,1.0,20.8,13.17,85.0,37.0,D+,Lineup unconfirmed,Sweeper,4.044943820224719,18.0,,,
4,2026-09-10,823499,2026-09-10T23:05:00Z,Scheduled,Yankee Stadium,Colorado Rockies @ New York Yankees,Home,592450,Aaron Judge,New York Yankees,Colorado Rockies,RF,R,No,,61,268,221,55,10,0,17,44,38,42,2,75,0.249,0.372,0.525,0.897,2,7,7,2,0,0.286,0.0,2,7,7,2,0,0.286,0.0,303,3,10.9,31.0,45.8,22.2,31.9,15.5,26.1,41.8,26.4,11.2,6.3,11.2,51.5,86.1,21.0,0.901,74.1,98.6,116.2,58.8,14.5,14.2,47.6,53.7,Average,3.0,Balanced Power,A-,Elevated power plane,53.7,Average,1.01,Good,0.0,0.0,87.4,0.422,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.01,11.01,Strong positive regression,Average Balanced Power profile. 10.9% barrel rate; 86.1 mph average exit velocity; 26.1% air-ball rate; 41.8% pull-air rate; 11.2% HR-launch rate.,0.0634,0.0537,4.09,29,8,13.0,2.23,223.1,Very long drought,663372,Ryan Feltner,R,RHB vs RHP,22,21,106.2,5.91,1.58,19,1.6,6.83,4.05,618,6.5,24.1,16.5,50.6,27.2,82.7,94.8,111.1,0.579,19,76.8,99.9,0.853,10.4,4-Seam Fastball,R,RHB vs RHP,62.4,187,0.245,0.351,0.528,0.88,12,24,53,0.0642,11.2,0.914,224,0.0446,6.0,0.577,0,0,0,0/0,,,,,0,0,0,65.0,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,32.359550561797754,144,Changeup,22.471910112359552,100,Slider,18.876404494382022,84,Sinker,15.280898876404494,68,Curveball,6.966292134831461,31.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.054,0.99,64.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,62.4,46.8,76.8,0.0,64.4,45.0,56.2,7.21,1.0,1.08,0.985,1.03,1.01,1.041,1.06,20.21,15.66,71.7,45.6,C-,Lineup unconfirmed; Limited recent games,Sweeper,4.044943820224719,18.0,,,
5,2026-09-10,824550,2026-09-10T23:40:00Z,Scheduled,Rate Field,Pittsburgh Pirates @ Chicago White Sox,Away,699013,Esmerlyn Valdez,Pittsburgh Pirates,Chicago White Sox,RF,R,No,,71,284,238,56,14,1,17,40,47,42,1,106,0.235,0.349,0.517,0.866,8,33,29,4,2,0.138,0.0606,20,84,74,16,3,0.216,0.0357,281,80,9.3,28.8,42.6,31.8,25.6,17.1,26.6,42.7,28.8,10.0,6.1,10.0,47.5,84.8,14.2,0.753,72.8,96.8,112.3,48.0,12.9,10.8,53.0,47.1,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.1,Below Average,0.992,Good,7.5,42.1,97.2,0.675,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.3,5.3,Strong positive regression,Below Average Pull Power profile. 9.3% barrel rate; 84.8 mph average exit velocity; 26.6% air-ball rate; 42.7% pull-air rate; 10.0% HR-launch rate.,0.0599,0.0516,4.15,0,0,14.0,0.0,0.0,Very recent HR,696146,Hagen Smith,L,RHB vs LHP,10,0,16.0,0.56,0.94,1,0.56,12.94,5.63,67,1.5,22.4,10.4,66.7,25.4,83.6,94.5,107.4,0.446,1,87.0,100.0,0.998,15.5,4-Seam Fastball,R,RHB vs LHP,62.6,107,0.241,0.383,0.655,1.038,9,20,36,0.0841,11.8,0.87,41,0.0,0.0,0.365,0,0,0,0/0,,,,,0,0,0,68.6,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,162,4-Seam Fastball,51.23456790123457,83,Slider,35.80246913580247,58,Cutter,9.876543209876543,16,Changeup,3.0864197530864197,5,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.074,0.94,60.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,62.6,32.4,87.0,51.3,50.0,45.0,55.4,6.95,0.983,0.98,1.025,1.0,0.992,0.992,0.98,19.73,12.45,79.0,34.2,D,Lineup unconfirmed,,,,,,
6,2026-09-10,824550,2026-09-10T23:40:00Z,Scheduled,Rate Field,Pittsburgh Pirates @ Chicago White Sox,Away,665833,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,CF,L,No,,83,363,319,86,12,1,17,55,60,41,3,125,0.27,0.358,0.473,0.831,11,49,43,15,0,0.349,0.0,19,80,69,20,3,0.29,0.0375,366,80,9.3,28.9,53.3,25.7,20.3,10.9,22.5,50.4,26.4,6.4,3.7,6.4,46.6,83.9,11.8,0.757,75.8,97.9,117.9,66.8,12.2,11.9,36.5,48.2,Average,3.0,Pull Power,A,Excellent HR swing plane,48.2,Average,0.995,Good,8.8,53.3,94.4,0.7,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.61,10.61,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 83.9 mph average exit velocity; 22.5% air-ball rate; 50.4% pull-air rate; 6.4% HR-launch rate.,0.0468,0.0431,4.15,46,12,18.8,2.45,245.1,Very long drought,696146,Hagen Smith,L,LHB vs LHP,10,0,16.0,0.56,0.94,1,0.56,12.94,5.63,67,1.5,22.4,10.4,66.7,25.4,83.6,94.5,107.4,0.446,1,69.2,100.0,0.823,7.9,4-Seam Fastball,L,LHB vs LHP,53.6,111,0.301,0.351,0.476,0.827,4,7,46,0.036,9.7,0.787,21,0.0476,5.3,0.555,0,0,0,0/0,,,,,0,0,0,58.3,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,162,4-Seam Fastball,51.23456790123457,83,Slider,35.80246913580247,58,Cutter,9.876543209876543,16,Changeup,3.0864197530864197,5,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.038,0.94,65.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.6,32.4,69.2,57.7,50.0,45.0,55.0,6.82,0.833,0.98,0.985,1.0,0.995,0.995,1.06,16.73,10.06,83.4,38.3,D+,Lineup unconfirmed,,,,,,
7,2026-09-10,823088,2026-09-10T20:10:00Z,Scheduled,T-Mobile Park,Texas Rangers @ Seattle Mariners,Home,663728,Cal Raleigh,Seattle Mariners,Texas Rangers,C,S,No,,111,462,394,72,13,0,21,42,59,62,3,143,0.183,0.297,0.376,0.673,11,46,40,13,3,0.325,0.0652,25,99,80,22,9,0.275,0.0909,618,110,11.2,28.5,59.7,21.1,19.2,18.6,26.5,60.5,29.9,8.7,4.3,8.7,43.4,85.9,26.6,0.694,72.7,97.5,116.5,45.4,12.5,12.4,44.0,51.5,Average,3.0,Pull Power,A-,Elevated power plane,51.5,Average,1.004,Good,13.6,66.7,98.8,0.806,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,59.05,38.05,Strong positive regression,Average Pull Power profile. 11.2% barrel rate; 85.9 mph average exit velocity; 26.5% air-ball rate; 60.5% pull-air rate; 8.7% HR-launch rate.,0.0455,0.0427,3.99,14,4,18.8,0.75,74.6,Recently homered,594798,Jacob deGrom,R,Switch vs RHP,27,27,143.1,3.96,1.12,19,1.19,10.93,2.39,748,4.7,25.9,13.6,46.0,31.1,83.8,95.2,114.9,0.57,19,54.1,99.5,0.635,9.8,4-Seam Fastball,L,LHB vs RHP,50.8,298,0.194,0.312,0.411,0.723,14,42,85,0.047,10.8,0.667,346,0.0347,5.1,0.59,4,3,0,0/3,0.0,0.25,0.0,0.25,0,1,2,49.8,Neutral Matchup,Average,40.0,5,Pitch-level Statcast · last 5 MLB games,409,4-Seam Fastball,39.85330073349633,163,Slider,31.540342298288508,129,Changeup,16.87041564792176,69,Sinker,6.112469437652812,25,Curveball,5.623471882640587,23.0,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,1.008,0.972,66.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.8,37.4,54.1,77.5,35.6,45.0,54.5,6.65,1.269,1.014,1.035,1.0,1.004,1.004,1.0,15.97,12.22,84.9,31.8,D,Lineup unconfirmed,,,,,,
8,2026-09-10,823499,2026-09-10T23:05:00Z,Scheduled,Yankee Stadium,Colorado Rockies @ New York Yankees,Home,671277,Luis García Jr.,New York Yankees,Colorado Rockies,1B,L,No,,135,494,469,135,26,5,29,64,89,23,0,86,0.288,0.32,0.55,0.87,11,37,36,12,1,0.333,0.027,25,95,89,28,5,0.315,0.0526,704,117,7.2,29.2,55.0,22.1,22.4,12.8,25.9,46.0,24.7,7.3,4.6,7.3,52.5,84.5,12.9,0.611,73.0,96.8,114.1,42.4,14.4,12.9,62.3,43.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.1,Below Average,0.981,Good,6.8,40.0,96.5,0.618,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.68,15.68,Strong positive regression,Below Average Pull Power profile. 7.2% barrel rate; 84.5 mph average exit velocity; 25.9% air-ball rate; 46.0% pull-air rate; 7.3% HR-launch rate.,0.0587,0.0535,4.09,0,0,16.2,0.0,0.0,Very recent HR,663372,Ryan Feltner,R,LHB vs RHP,22,21,106.2,5.91,1.58,19,1.6,6.83,4.05,618,6.5,24.1,16.5,50.6,27.2,82.7,94.8,111.1,0.579,19,56.0,99.9,0.684,8.3,4-Seam Fastball,L,LHB vs RHP,52.1,408,0.295,0.326,0.576,0.902,25,19,69,0.0613,7.8,0.642,256,0.0352,6.9,0.581,0,0,0,0/0,,,,,0,0,0,53.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,32.359550561797754,144,Changeup,22.471910112359552,100,Slider,18.876404494382022,84,Sinker,15.280898876404494,68,Curveball,6.966292134831461,31.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.012,0.99,56.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.1,46.8,56.0,46.5,64.4,45.0,53.4,6.33,0.888,1.08,1.025,1.03,0.981,1.01,0.98,20.13,12.98,84.6,35.9,D,Lineup unconfirmed,Sweeper,4.044943820224719,18.0,,,
9,2026-09-10,823413,2026-09-10T17:05:00Z,Scheduled,Citizens Bank Park,Houston Astros @ Philadelphia Phillies,Away,670541,Yordan Alvarez,Houston Astros,Philadelphia Phillies,DH,L,No,,144,633,519,162,30,1,38,95,96,99,10,110,0.312,0.428,0.593,1.021,12,53,43,10,2,0.233,0.0377,25,107,87,23,3,0.264,0.028,785,130,7.5,30.1,50.5,18.1,31.0,19.1,32.4,45.6,32.4,8.9,5.0,8.9,52.3,85.5,21.7,0.742,75.0,97.9,116.7,58.4,15.5,17.1,39.1,50.0,Average,3.0,Pull Power,A-,Elevated power plane,50.0,Average,1.0,Good,4.6,46.2,96.9,0.589,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,53.67,15.67,Strong positive regression,Average Pull Power profile. 7.5% barrel rate; 85.5 mph average exit velocity; 32.4% air-ball rate; 45.6% pull-air rate; 8.9% HR-launch rate.,0.06,0.0556,4.31,10,2,13.7,0.73,73.2,Recently homered,554430,Zack Wheeler,R,LHB vs RHP,24,24,136.1,3.23,1.08,20,1.32,10.76,2.84,696,3.9,21.0,12.5,41.4,31.2,81.6,93.4,113.3,0.49,20,72.8,100.0,0.835,9.2,4-Seam Fastball,L,LHB vs RHP,55.7,461,0.331,0.464,0.631,1.095,28,86,83,0.0607,9.5,0.861,320,0.0406,3.9,0.529,3,2,2,2/2,1.0,1.0,1.5,2.5,0,1,0,61.3,Slight Hitter Advantage,Above average,53.8,5,Pitch-level Statcast · last 5 MLB games,488,4-Seam Fastball,38.9344262295082,190,Sinker,17.21311475409836,84,Split-Finger,13.524590163934427,66,Sweeper,12.704918032786885,62,Curveball,9.01639344262295,44.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.046,0.964,62.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.7,26.7,72.8,48.2,64.4,45.0,53.2,6.26,0.84,1.035,1.025,1.055,1.0,1.055,1.0,21.84,13.48,85.0,39.0,D+,Lineup unconfirmed,Cutter,8.60655737704918,42.0,,,
10,2026-09-10,823499,2026-09-10T23:05:00Z,Scheduled,Yankee Stadium,Colorado Rockies @ New York Yankees,Home,682987,Spencer Jones,New York Yankees,Colorado Rockies,RF,L,No,,72,231,204,50,12,1,9,30,31,24,1,83,0.245,0.326,0.446,0.772,12,42,34,11,2,0.324,0.0476,26,95,84,25,4,0.298,0.0421,295,122,7.8,27.0,45.1,23.9,31.0,13.6,27.5,38.1,36.2,6.7,3.6,6.7,40.6,85.7,20.6,0.813,75.6,97.2,113.9,64.5,14.5,11.2,41.0,43.9,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,43.9,Below Average,0.983,Good,9.0,44.4,97.3,0.886,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.48,10.48,Strong positive regression,Below Average Contact-First Profile profile. 7.8% barrel rate; 85.7 mph average exit velocity; 27.5% air-ball rate; 38.1% pull-air rate; 6.7% HR-launch rate.,0.039,0.0366,3.99,20,6,22.7,0.88,88.2,Near normal interval,663372,Ryan Feltner,R,LHB vs RHP,22,21,106.2,5.91,1.58,19,1.6,6.83,4.05,618,6.5,24.1,16.5,50.6,27.2,82.7,94.8,111.1,0.579,19,51.7,99.9,0.695,5.6,4-Seam Fastball,L,LHB vs RHP,49.9,182,0.198,0.276,0.37,0.647,7,18,70,0.0385,7.2,0.779,256,0.0352,6.9,0.581,0,0,0,0/0,,,,,0,0,0,50.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,32.359550561797754,144,Changeup,22.471910112359552,100,Slider,18.876404494382022,84,Sinker,15.280898876404494,68,Curveball,6.966292134831461,31.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.003,0.99,55.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.9,46.8,51.7,57.1,64.4,45.0,53.0,6.22,1.094,1.08,1.025,1.0,0.983,0.983,1.0,13.82,11.24,76.1,31.1,D,Lineup unconfirmed,Sweeper,4.044943820224719,18.0,,,
