Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Field Elevation Ft,Projected Roof Status,Roof Status Basis,Weather Conditions,Weather Code WMO,Weather Condition Source,Data Quality,Data Quality Issues,Data Quality Issue Count,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game P Effective Outward 5+ %,Game P Effective Outward 10+ %,Game P Effective Inward 5+ %,Game Wind Direction Confidence %,Game Wind Impact Confidence %,Game HR Trajectory Carry Ft,Wind Regime,Probability Direction Flips During Game %,Inning Wind Regimes,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Game Wind Profile Source,Game Avg Wind Profile Alpha,Game Avg Wind Field 10ft MPH,Game Avg Wind 50ft MPH,Game Avg Wind 100ft MPH,Game Avg Wind 200ft MPH,Game Avg Wind 300ft MPH,Game Avg Effective Wind Field 10ft MPH,Game Avg Effective Wind 50ft MPH,Game Avg Effective Wind 100ft MPH,Game Avg Effective Wind 200ft MPH,Game Avg Effective Wind 300ft MPH,Game Flight Weighted Wind MPH,Game Flight Weighted Effective Wind MPH,Forecast Trend,Carry Score Change Since Last Run,Temp Change Since Last Run F,Wind Toward CF Change Since Last Run MPH,Precip Change Since Last Run Pct,Wind Out Probability Change Since Last Run Pct,Previous Forecast Run UTC,Forecast Trend Carry Change,Forecast Trend CF Wind Change MPH,Forecast Trend Temperature Change F,Forecast Trend Precip Probability Change %,Previous CF Wind MPH,Previous Temperature F,Previous Precip Probability %,Current CF Wind MPH,Current Temperature F,Current Precip Probability %,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-09-08,Cleveland Guardians,Baltimore Orioles,Cleveland Guardians @ Baltimore Orioles,03:35 PM,06:35 PM EDT,Oriole Park at Camden Yards,33,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,81.7,52.4,🟡 7.0 mph Cross (RF → LF),5.9,SE,4.5,1.1,-2.8,-7.0,,FORECAST MODEL,0.0,54.8,B,Density 64 | Wind 51 | Temp 58 | Altitude 57 | Confidence 95%,3,2,1.5,95.0,🟨 Neutral,0.4,0,27.3,6.7,0.1,0.0,0.0,82.2,90.5,1.0,STABLE,19.6,1st-3rd: CROSS RF → LF +0.3 mph | 4th-5th: OUT TO LF +0.6 mph | 6th-7th: OUT TO LF +0.5 mph | 8th-9th: CROSS RF → LF +0.1 mph,17.7,0.9,1.1798,1066.0,1021.1,62.7,79.2,58.2,MODEL_VERTICAL_PROFILE,0.123,4.5,5.5,6.0,6.5,6.8,0.4,0.4,0.5,0.5,0.6,5.5,0.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.3,79.2,0.0,-0.07,23,LOW,0.2,LOW,4.3,2026-09-07 10:19:58 PM PDT,146.9,5
2026-09-08,Minnesota Twins,Detroit Tigers,Minnesota Twins @ Detroit Tigers,03:40 PM,06:40 PM EDT,Comerica Park,600,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,79.7,55.7,🔴 6.0 mph In from CF,5.3,SSE,-4.0,-6.0,-5.7,-1.5,,FORECAST MODEL,0.3,50.3,B,Density 70 | Wind 35 | Temp 55 | Altitude 63 | Confidence 92%,0,0,0.1,92.5,🟨 Neutral,-4.9,-5,0.0,100.0,0.0,0.0,85.1,88.9,98.0,-8.5,STABLE,21.6,1st-3rd: IN FROM RF -5.4 mph | 4th-5th: IN FROM CF -4.5 mph | 6th-7th: IN FROM CF -4.6 mph | 8th-9th: IN FROM CF -4.8 mph,15.6,0.6,1.1573,1717.0,997.7,62.3,77.0,63.0,MODEL_VERTICAL_PROFILE,0.134,4.7,5.8,6.4,7.1,7.5,-3.9,-4.8,-5.4,-6.0,-6.4,5.8,-4.9,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-5.4,77.0,0.3,-0.73,23,LOW,4.8,LOW,9.2,2026-09-07 10:20:12 PM PDT,210.5,5
2026-09-08,Houston Astros,Philadelphia Phillies,Houston Astros @ Philadelphia Phillies,03:40 PM,06:40 PM EDT,Citizens Bank Park,20,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,80.9,45.1,⚪ Light Variable,2.9,WNW,-2.0,-0.2,1.8,3.5,,FORECAST MODEL,0.3,55.9,B,Density 62 | Wind 53 | Temp 56 | Altitude 57 | Confidence 95%,4,3,1.8,94.8,🟨 Neutral,1.2,1,45.1,22.3,2.7,0.0,0.0,57.0,79.6,2.4,SHIFTING,31.6,1st-3rd: CROSS LF → RF -0.1 mph | 4th-5th: LIGHT / VARIABLE +1.8 mph | 6th-7th: OUT TO LCF +2.2 mph | 8th-9th: OUT TO CF +2.4 mph,44.8,1.2,1.1834,989.0,1021.3,59.0,78.1,54.2,MODEL_VERTICAL_PROFILE,0.122,2.3,2.8,3.0,3.3,3.5,1.0,1.2,1.3,1.5,1.5,2.8,1.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.3,78.1,0.3,-0.2,27,LOW,0.2,LOW,7.7,2026-09-07 10:20:23 PM PDT,550.6,5
2026-09-08,New York Mets,Miami Marlins,New York Mets @ Miami Marlins,03:40 PM,06:40 PM EDT,loanDepot park,10,OPEN,PROJECTED: FAVORABLE,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,83.3,81.6,⚪ Calm,1.3,SSE,-0.5,-1.2,-1.5,-1.0,,FORECAST MODEL,34.2,54.1,B,Density 69 | Wind 48 | Temp 61 | Altitude 60 | Confidence 87%,3,2,1.2,87.3,🟨 Neutral,-0.6,0,28.1,43.8,0.0,0.0,0.0,27.7,85.3,-1.4,STABLE,17.4,1st-3rd: LIGHT / VARIABLE -1.0 mph | 4th-5th: LIGHT / VARIABLE -0.5 mph | 6th-7th: LIGHT / VARIABLE -0.1 mph | 8th-9th: LIGHT / VARIABLE -0.7 mph,74.3,1.1,1.1633,1405.0,1017.0,76.5,82.2,83.5,MODEL_VERTICAL_PROFILE,0.155,0.9,1.2,1.3,1.5,1.5,-0.5,-0.6,-0.8,-0.9,-0.9,1.2,-0.6,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-0.8,82.2,34.2,-0.52,25,MODERATE,34.4,LOW,14.2,2026-09-07 10:20:34 PM PDT,544.0,5
2026-09-08,Los Angeles Angels,Boston Red Sox,Los Angeles Angels @ Boston Red Sox,03:45 PM,06:45 PM EDT,Fenway Park,20,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,71.2,64.0,🟡 5.4 mph Cross (RF → LF),5.5,E,-0.1,-3.5,-5.4,-5.4,,FORECAST MODEL,1.1,50.5,B,Density 57 | Wind 48 | Temp 47 | Altitude 53 | Confidence 91%,0,0,0.1,90.6,🟨 Neutral,-0.8,-1,6.0,37.6,0.0,0.0,0.2,87.9,74.6,-1.4,STABLE,22.6,1st-3rd: CROSS RF → LF -2.0 mph | 4th-5th: CROSS RF → LF -0.1 mph | 6th-7th: CROSS RF → LF +0.0 mph | 8th-9th: CROSS RF → LF -0.1 mph,16.3,0.6,1.2024,438.0,1020.8,58.0,69.5,68.4,MODEL_VERTICAL_PROFILE,0.133,4.7,5.9,6.5,7.1,7.5,-0.6,-0.8,-0.9,-1.1,-1.2,5.9,-0.8,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-1.4,69.5,1.1,0.0,25,LOW,0.7,LOW,13.7,2026-09-07 10:20:44 PM PDT,48.1,5
2026-09-08,Colorado Rockies,New York Yankees,Colorado Rockies @ New York Yankees,04:05 PM,07:05 PM EDT,Yankee Stadium,55,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,79.6,42.6,⚪ Calm,1.4,NE,-1.5,-1.4,-0.7,0.8,,FORECAST MODEL,0.8,52.1,B,Density 62 | Wind 46 | Temp 55 | Altitude 56 | Confidence 92%,1,1,0.6,92.3,🟨 Neutral,-1.2,-1,0.0,72.7,0.0,0.0,0.2,55.2,95.7,-2.4,SHIFTING,25.4,1st-3rd: LIGHT / VARIABLE -1.2 mph | 4th-5th: IN FROM RF -1.8 mph | 6th-7th: CROSS RF → LF -0.7 mph | 8th-9th: CROSS RF → LF -0.2 mph,34.3,0.8,1.1866,918.0,1021.0,55.8,76.8,49.9,MODEL_VERTICAL_PROFILE,0.135,1.8,2.2,2.5,2.7,2.9,-0.9,-1.2,-1.3,-1.4,-1.6,2.2,-1.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-1.5,76.8,0.8,-0.07,23,LOW,0.4,LOW,10.8,2026-09-07 10:20:54 PM PDT,661.0,5
2026-09-08,Tampa Bay Rays,Atlanta Braves,Tampa Bay Rays @ Atlanta Braves,04:15 PM,07:15 PM EDT,Truist Park,1000,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,85.3,46.0,🟡 8.5 mph Cross (LF → RF),7.5,E,-6.7,-2.8,2.3,8.5,,FORECAST MODEL,0.0,58.0,B,Density 77 | Wind 48 | Temp 61 | Altitude 68 | Confidence 91%,5,4,2.4,91.1,🟨 Neutral,-0.8,-1,0.0,32.1,0.0,0.0,0.0,96.2,99.2,-1.5,STABLE,15.8,1st-3rd: CROSS LF → RF -0.9 mph | 4th-5th: CROSS LF → RF -0.7 mph | 6th-7th: CROSS LF → RF -0.7 mph | 8th-9th: CROSS LF → RF -0.9 mph,5.5,0.2,1.136,2380.0,988.7,60.1,82.4,50.1,MODEL_VERTICAL_PROFILE,0.124,7.0,8.5,9.3,10.1,10.6,-0.7,-0.8,-0.9,-1.0,-1.1,8.5,-0.8,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-2.5,82.4,0.0,0.34,27,LOW,0.2,LOW,12.1,2026-09-07 10:21:05 PM PDT,654.1,5
2026-09-08,Arizona Diamondbacks,Kansas City Royals,Arizona Diamondbacks @ Kansas City Royals,04:40 PM,06:40 PM CDT,Kauffman Stadium,900,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,97.7,36.2,🟡 7.9 mph Cross (RF → LF),9.4,S,10.8,8.1,2.0,-7.9,,FORECAST MODEL,0.4,68.7,B+,Density 87 | Wind 63 | Temp 74 | Altitude 74 | Confidence 92%,12,9,5.6,92.3,🟢 Good,5.2,4,100.0,0.0,82.0,10.2,0.0,92.0,96.1,10.0,STABLE,22.2,1st-3rd: OUT TO LF +6.3 mph | 4th-5th: OUT TO LF +4.5 mph | 6th-7th: OUT TO LF +4.5 mph | 8th-9th: OUT TO LF +4.6 mph,6.9,1.4,1.1027,3387.0,982.7,65.6,94.6,40.4,MODEL_VERTICAL_PROFILE,0.121,8.8,10.7,11.6,12.6,13.2,4.3,5.2,5.7,6.1,6.5,10.6,5.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,7.0,94.6,0.4,-0.17,26,LOW,7.5,LOW,7.8,2026-09-07 10:21:16 PM PDT,29.3,5
2026-09-08,Pittsburgh Pirates,Chicago White Sox,Pittsburgh Pirates @ Chicago White Sox,04:40 PM,06:40 PM CDT,Rate Field,595,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,80.7,56.1,🔴 8.4 mph In from RF,7.4,SSE,-3.2,-7.4,-8.4,-4.7,,FORECAST MODEL,0.6,52.3,B,Density 72 | Wind 37 | Temp 58 | Altitude 64 | Confidence 90%,1,1,0.7,90.1,🟨 Neutral,-4.3,-4,0.0,100.0,0.0,0.0,54.0,86.9,96.4,-7.9,STABLE,28.8,1st-3rd: IN FROM RF -6.3 mph | 4th-5th: CROSS RF → LF -3.6 mph | 6th-7th: CROSS RF → LF -3.4 mph | 8th-9th: CROSS RF → LF -1.2 mph,13.0,1.9,1.1506,1918.0,996.0,62.6,79.2,58.3,MODEL_VERTICAL_PROFILE,0.124,7.3,8.9,9.8,10.7,11.2,-3.5,-4.3,-4.7,-5.1,-5.4,8.9,-4.3,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-5.8,79.2,0.6,0.35,26,LOW,0.8,LOW,13.2,2026-09-07 10:21:27 PM PDT,15.5,5
2026-09-08,Chicago Cubs,Milwaukee Brewers,Chicago Cubs @ Milwaukee Brewers,04:40 PM,06:40 PM CDT,American Family Field,635,OPEN,PROJECTED: FAVORABLE,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,76.2,66.7,🟡 4.5 mph Cross (RF → LF),5.4,S,-1.2,-4.5,-5.9,-4.5,,FORECAST MODEL,10.4,53.1,B,Density 71 | Wind 43 | Temp 53 | Altitude 63 | Confidence 92%,2,1,0.9,91.8,🟨 Neutral,-2.4,-2,0.0,94.7,0.0,0.0,15.0,96.5,98.2,-4.7,STABLE,19.4,1st-3rd: CROSS RF → LF -3.5 mph | 4th-5th: CROSS RF → LF -2.4 mph | 6th-7th: CROSS RF → LF -1.4 mph | 8th-9th: CROSS RF → LF -0.7 mph,3.9,0.4,1.154,1794.0,991.7,63.8,75.1,68.9,MODEL_VERTICAL_PROFILE,0.143,5.0,6.3,6.9,7.6,8.1,-1.8,-2.4,-2.7,-3.2,-3.4,6.3,-2.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-3.6,75.1,10.4,-0.46,26,LOW,8.6,LOW,11.9,2026-09-07 10:21:37 PM PDT,50.0,5
