Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-09-25,Arizona Diamondbacks @ San Diego Padres,Petco Park,0.965,1.003,76.4,77.0,8.1,NW,318.0,0.0,Overcast,1.5,2.2,53.3,C,75.0,Arizona Diamondbacks,Gabriel Moreno,Unknown,0.0,0,0,4.5,1.0,1.29,0.62,0.72,2.54,2.0,0.0,5.0,11.71,12.7,40,128,67.5,3.8,5|5|4|4|1,09/24|09/23|09/22|09/20|09/19,3.2,5|5|4|4|1|0|5|4|1|3,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,3.0,5|5|4|4|1|0|5|4|1|3|3|5|0|2|3,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07,87.3,67.4,45.5,27.1,14.4,7.0,3.0,3.23,68.7
2026-09-25,Arizona Diamondbacks @ San Diego Padres,Petco Park,0.965,1.003,76.4,77.0,8.1,NW,318.0,0.0,Overcast,1.5,2.2,53.3,C,75.0,Arizona Diamondbacks,Ketel Marte,Unknown,0.0,0,0,4.5,1.0,0.94,0.58,0.41,1.95,2.0,0.0,4.0,5.2,19.7,40,138,45.0,2.2,4|2|1|3|1,09/24|09/23|09/22|09/20|09/19,1.7,4|2|1|3|1|0|1|3|1|1,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.07,4|2|1|3|1|0|1|3|1|1|0|7|2|3|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07,80.3,54.2,31.0,15.8,7.8,3.6,1.5,2.36,51.4
2026-09-25,Arizona Diamondbacks @ San Diego Padres,Petco Park,0.965,1.003,76.4,77.0,8.1,NW,318.0,0.0,Overcast,1.5,2.2,53.3,C,75.0,Arizona Diamondbacks,Nolan Arenado,Unknown,0.0,0,0,4.0,1.0,1.17,0.6,0.78,2.33,2.0,0.0,6.0,1.64,28.2,40,149,52.5,5.0,7|3|6|6|3,09/24|09/23|09/22|09/20|09/19,4.0,7|3|6|6|3|2|4|1|1|7,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,3.4,7|3|6|6|3|2|4|1|1|7|0|4|4|0|3,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07,71.8,52.7,36.8,24.9,16.9,10.9,6.9,3.18,58.0
2026-09-25,Houston Astros @ Athletics,Sutter Health Park,1.01,1.006,85.5,26.0,11.1,SW,228.0,0.0,Overcast,2.5,3.7,55.6,C,75.0,Athletics,Shea Langeliers,Unknown,0.0,0,0,4.1,1.0,1.1,0.4,0.72,2.03,2.0,0.0,4.0,13.05,20.4,40,103,55.0,2.6,2|3|5|0|3,09/24|09/23|09/22|09/20|09/19,2.1,2|3|5|0|3|0|2|1|3|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/13|09/12,2.07,2|3|5|0|3|0|2|1|3|2|1|2|3|2|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/13|09/12|07/24|07/22|07/21|07/20|07/19,79.6,57.7,34.9,17.9,8.2,3.3,1.2,2.67,57.5
2026-09-25,Houston Astros @ Athletics,Sutter Health Park,1.01,1.006,85.5,26.0,11.1,SW,228.0,0.0,Overcast,2.5,3.7,55.6,C,75.0,Athletics,Zack Gelof,Unknown,0.0,0,0,4.1,1.0,0.95,0.71,0.6,2.11,2.0,0.0,5.0,2.39,26.2,40,104,50.0,3.2,3|3|4|2|4,09/24|09/23|09/22|09/20|09/19,2.9,3|3|4|2|4|5|1|0|0|7,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13,2.33,3|3|4|2|4|5|1|0|0|7|0|1|0|0|5,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07,73.8,52.2,34.3,21.5,12.3,7.3,4.3,2.75,54.3
2026-09-25,Houston Astros @ Athletics,Sutter Health Park,1.01,1.006,85.5,26.0,11.1,SW,228.0,0.0,Overcast,2.5,3.7,55.6,C,75.0,Athletics,Lawrence Butler,Unknown,0.0,0,0,4.0,1.0,0.94,0.48,0.56,1.95,2.0,0.0,4.0,3.12,22.2,40,146,60.0,2.6,1|3|6|0|3,09/24|09/23|09/22|09/20|09/19,2.7,1|3|6|0|3|1|4|1|0|8,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13,2.2,1|3|6|0|3|1|4|1|0|8|0|6|0|0|0,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07,77.8,51.6,30.7,17.1,8.9,4.6,2.3,2.38,54.1
2026-09-25,Atlanta Braves @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Atlanta Braves,Drake Baldwin,Eury Pérez,0.5,2,4,4.6,0.98,1.28,0.55,0.43,2.22,2.0,0.0,4.0,30.0,13.5,40,136,65.0,2.0,3|0|2|1|4,09/24|09/23|09/22|09/20|09/19,2.4,3|0|2|1|4|4|0|6|2|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.53,3|0|2|1|4|4|0|6|2|2|4|3|1|4|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08,86.5,63.6,38.8,19.5,8.5,3.3,1.2,2.69,62.8
2026-09-25,Atlanta Braves @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Atlanta Braves,Ronald Acuña Jr.,Eury Pérez,0.444,4,9,4.3,0.98,1.12,0.57,0.65,2.25,2.0,0.0,5.0,1.74,25.8,40,105,50.0,3.0,3|0|1|7|4,09/24|09/22|09/20|09/19|09/18,3.2,3|0|1|7|4|3|4|0|3|7,09/24|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12,2.4,3|0|1|7|4|3|4|0|3|7|1|0|1|2|0,09/24|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/07,74.2,52.5,35.7,23.2,14.8,9.0,5.8,2.89,55.4
2026-09-25,Atlanta Braves @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Atlanta Braves,Mauricio Dubón,Eury Pérez,0.4,2,5,4.2,0.98,1.19,0.38,0.35,1.84,2.0,0.0,4.0,7.73,22.1,40,151,52.5,2.2,4|3|1|2|1,09/24|09/23|09/22|09/20|09/19,2.3,4|3|1|2|1|2|4|1|2|3,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.07,4|3|1|2|1|2|4|1|2|3|4|2|0|1|1,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08,77.9,51.4,28.7,14.6,6.4,2.9,1.1,2.25,51.3
2026-09-25,Baltimore Orioles @ New York Yankees,Yankee Stadium,1.035,1.0,72.1,34.0,16.7,NNE,18.0,6.0,Overcast,0.1,0.2,50.3,C,84.0,Baltimore Orioles,Pete Alonso,Brendan Beck,0.0,0,0,4.3,1.2,1.01,0.73,1.01,2.54,2.0,0.0,6.0,2.44,23.2,40,159,62.5,2.4,1|4|7|0|0,09/23|09/23|09/21|09/20|09/19,2.7,1|4|7|0|0|5|3|3|0|4,09/23|09/23|09/21|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.6,1|4|7|0|0|5|3|3|0|4|4|0|2|5|1,09/23|09/23|09/21|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07,76.8,58.0,41.6,28.4,18.8,11.7,7.5,3.04,62.0
