Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-09-10,Tampa Bay Rays @ Atlanta Braves,Truist Park,1.008,1.007,85.9,49.0,3.3,SSE,160.0,0.0,Clear,3.4,4.9,57.4,B,92.0,Atlanta Braves,Drake Baldwin,Nick Martinez,0.0,0,0,4.6,0.85,1.44,0.48,0.55,2.46,73.3,2.2,4|2|0|3|2,09/09|09/08|09/07|09/06|09/05,2.1,4|2|0|3|2|1|1|2|4|2,09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30,2.4,4|2|0|3|2|1|1|2|4|2|1|3|3|5|3,09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/27|08/26|08/25,87.4,64.6,42.7,24.8,13.4,7.1,3.3,2.81,143.4
2026-09-10,Tampa Bay Rays @ Atlanta Braves,Truist Park,1.008,1.007,85.9,49.0,3.3,SSE,160.0,0.0,Clear,3.4,4.9,57.4,B,92.0,Atlanta Braves,Ronald Acuña Jr.,Nick Martinez,0.25,1,4,3.7,0.85,1.16,0.5,0.56,2.21,46.7,2.8,1|2|0|7|4,09/09|09/08|09/07|09/06|09/05,3.1,1|2|0|7|4|4|8|1|1|3,09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30,2.67,1|2|0|7|4|4|8|1|1|3|1|6|0|1|1,09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/23,85.3,60.7,37.6,20.1,9.5,4.4,2.1,3.18,145.9
2026-09-10,Tampa Bay Rays @ Atlanta Braves,Truist Park,1.008,1.007,85.9,49.0,3.3,SSE,160.0,0.0,Clear,3.4,4.9,57.4,B,92.0,Atlanta Braves,Austin Riley,Nick Martinez,0.286,2,7,5.0,0.85,0.9,0.23,0.45,1.59,53.3,1.2,0|1|0|2|3,09/09|09/08|09/07|09/06|09/05,1.7,0|1|0|2|3|3|4|0|2|2,09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30,1.4,0|1|0|2|3|3|4|0|2|2|0|0|2|0|2,09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/27|08/26|08/25|08/23,75.5,45.1,22.6,9.8,3.9,1.4,0.5,1.66,90.3
2026-09-10,Pittsburgh Pirates @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Chicago White Sox,Tristan Peters,Jared Jones,0.0,0,0,3.7,1.02,1.19,0.66,0.53,2.38,46.7,2.2,1|0|7|1|2,09/09|09/08|09/06|09/05|09/04,1.5,1|0|7|1|2|1|2|0|0|1,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30,2.4,1|0|7|1|2|1|2|0|0|1|0|2|7|8|4,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24,87.1,64.0,41.3,23.1,11.7,6.0,2.9,2.87,136.0
2026-09-10,Pittsburgh Pirates @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Chicago White Sox,Colson Montgomery,Jared Jones,0.0,0,0,4.4,1.02,0.71,0.71,0.86,2.26,40.0,1.8,0|1|1|3|4,09/09|09/08|09/06|09/05|09/04,2.0,0|1|1|3|4|1|0|5|5|0,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30,1.93,0|1|1|3|4|1|0|5|5|0|0|6|3|0|0,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/25|08/24|08/23,86.4,61.8,38.1,21.1,10.6,4.6,2.1,2.48,119.3
2026-09-10,Pittsburgh Pirates @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Chicago White Sox,Andrew Benintendi,Jared Jones,0.0,0,0,5.0,1.02,0.98,0.62,0.62,2.23,40.0,1.2,1|4|0|0|1,09/09|09/08|09/06|09/05|09/04,0.9,1|4|0|0|1|0|0|3|0|0,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30,1.67,1|4|0|0|1|0|0|3|0|0|7|5|0|2|2,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/24|08/23|08/22,85.8,61.5,37.0,20.3,10.3,4.6,1.8,2.04,103.9
2026-09-10,Colorado Rockies @ New York Yankees,Yankee Stadium,1.035,1.006,84.1,43.0,5.9,W,263.0,1.0,Overcast,2.5,3.7,55.6,C,92.0,Colorado Rockies,Connor Norby,Max Fried,0.0,0,3,4.6,0.85,0.97,0.56,0.71,2.26,53.3,2.2,4|0|0|4|3,09/09|09/08|09/06|09/05|09/04,1.7,4|0|0|4|3|1|0|1|2|2,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29,2.13,4|0|0|4|3|1|0|1|2|2|0|1|10|2|2,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/27|08/26|08/25|08/24,85.9,61.6,38.8,21.2,10.5,4.9,1.9,2.63,129.2
2026-09-10,Colorado Rockies @ New York Yankees,Yankee Stadium,1.035,1.006,84.1,43.0,5.9,W,263.0,1.0,Overcast,2.5,3.7,55.6,C,92.0,Colorado Rockies,Jake McCarthy,Max Fried,0.667,2,3,4.0,0.85,1.09,0.49,0.43,2.01,46.7,2.8,1|1|8|3|1,09/09|09/08|09/06|09/05|09/04,2.5,1|1|8|3|1|3|3|1|3|1,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29,2.2,1|1|8|3|1|3|3|1|3|1|3|0|3|1|1,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/27|08/26|08/25|08/24,82.9,56.1,31.7,16.5,7.6,3.5,1.4,2.59,123.8
2026-09-10,Colorado Rockies @ New York Yankees,Yankee Stadium,1.035,1.006,84.1,43.0,5.9,W,263.0,1.0,Overcast,2.5,3.7,55.6,C,92.0,Colorado Rockies,Hunter Goodman,Max Fried,0.5,1,2,4.2,0.85,0.7,0.64,0.58,1.93,46.7,2.0,0|4|1|4|1,09/09|09/08|09/06|09/05|09/04,1.6,0|4|1|4|1|2|0|2|1|1,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29,2.0,0|4|1|4|1|2|0|2|1|1|4|0|6|3|1,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/27|08/26|08/25|08/12,81.9,54.5,30.6,15.3,6.6,2.6,0.9,2.5,120.2
2026-09-10,Houston Astros @ Philadelphia Phillies,Citizens Bank Park,1.028,1.007,87.5,53.0,8.8,W,274.0,0.0,Partly cloudy,3.2,4.6,57.1,B,92.0,Houston Astros,Isaac Paredes,Zack Wheeler,0.0,0,3,4.4,0.85,0.86,0.6,0.74,2.23,60.0,2.8,6|1|0|5|2,09/09|09/08|09/06|09/05|09/04,2.6,6|1|0|5|2|4|2|3|2|1,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30,2.2,6|1|0|5|2|4|2|3|2|1|0|1|3|1|2,09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/27|08/26|08/25,86.0,61.6,37.6,20.1,9.9,4.9,2.1,2.75,135.7
2026-09-10,Houston Astros @ Philadelphia Phillies,Citizens Bank Park,1.028,1.007,87.5,53.0,8.8,W,274.0,0.0,Partly cloudy,3.2,4.6,57.1,B,92.0,Houston Astros,Daulton Varsho,Zack Wheeler,0.0,0,2,4.6,0.85,0.9,0.42,0.63,1.99,40.0,1.8,2|6|0|1|0,09/09|09/08|09/06|09/05|09/04,1.5,2|6|0|1|0|4|1|0|1|0,09/09|09/08|09/06|09/05|09/04|09/03|09/02|08/31|08/30|08/29,1.87,2|6|0|1|0|4|1|0|1|0|3|1|4|4|1,09/09|09/08|09/06|09/05|09/04|09/03|09/02|08/31|08/30|08/29|08/28|08/27|08/26|08/25|08/23,82.8,55.6,32.1,16.1,7.5,3.0,1.1,2.29,110.8
2026-09-10,Houston Astros @ Philadelphia Phillies,Citizens Bank Park,1.028,1.007,87.5,53.0,8.8,W,274.0,0.0,Partly cloudy,3.2,4.6,57.1,B,92.0,Houston Astros,Yainer Diaz,Zack Wheeler,0.0,0,3,3.7,0.85,0.95,0.45,0.4,1.8,53.3,2.6,3|3|0|3|4,09/09|09/08|09/06|09/05|09/04,1.9,3|3|0|3|4|1|0|3|0|2,09/09|09/08|09/06|09/05|09/04|09/03|09/01|08/30|08/29|08/28,2.13,3|3|0|3|4|1|0|3|0|2|1|9|0|2|1,09/09|09/08|09/06|09/05|09/04|09/03|09/01|08/30|08/29|08/28|08/27|08/25|08/23|08/22|08/21,79.4,51.4,27.5,12.7,5.3,2.1,0.7,2.53,122.6
2026-09-10,Colorado Rockies @ New York Yankees,Yankee Stadium,1.035,1.006,84.1,43.0,5.9,W,263.0,1.0,Overcast,2.5,3.7,55.6,C,92.0,New York Yankees,Cody Bellinger,Ryan Feltner,0.25,1,4,4.2,1.2,1.61,1.09,0.91,3.6,73.3,2.2,3|3|2|3|0,09/09|09/08|09/06|09/05|09/04,2.9,3|3|2|3|0|6|5|2|3|2,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29,2.67,3|3|2|3|0|6|5|2|3|2|1|0|1|4|5,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/29|08/28|08/27|08/26|08/25,94.6,81.6,63.9,46.0,30.6,18.8,10.9,3.24,163.5
2026-09-10,Colorado Rockies @ New York Yankees,Yankee Stadium,1.035,1.006,84.1,43.0,5.9,W,263.0,1.0,Overcast,2.5,3.7,55.6,C,92.0,New York Yankees,Ben Rice,Ryan Feltner,0.0,0,0,4.4,1.2,1.78,1.05,0.76,3.59,66.7,2.2,0|1|0|5|5,09/09|09/08|09/06|09/05|09/04,2.2,0|1|0|5|5|3|2|0|6|0,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/29|08/29,2.53,0|1|0|5|5|3|2|0|6|0|2|3|5|2|4,09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/29|08/29|08/28|08/27|08/26|08/25|08/23,94.6,80.8,63.5,45.2,30.6,18.8,11.6,3.02,153.3
