Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-08-22,823831,2026-08-22T20:10:00Z,Pre-Game,loanDepot park,Washington Nationals @ Miami Marlins,Home,665052,Griffin Conine,Miami Marlins,Washington Nationals,RF,L,Yes,2.0,62,202,176,47,6,0,14,28,31,23,3,62,0.267,0.361,0.54,0.901,11,41,33,10,4,0.303,0.0976,26,92,79,21,7,0.266,0.0761,217,89,9.1,32.9,50.9,30.0,19.2,15.7,29.5,53.9,33.9,9.9,7.0,9.9,76.1,86.2,19.5,0.816,71.9,99.0,115.0,40.6,13.0,10.4,48.2,55.3,Average,3.0,Pull Power,A,Excellent HR swing plane,55.3,Average,1.015,Good,9.0,50.0,100.1,0.812,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.99,3.99,Positive regression,Average Pull Power profile. 9.1% barrel rate; 86.2 mph average exit velocity; 29.5% air-ball rate; 53.9% pull-air rate; 9.9% HR-launch rate.,0.0693,0.0554,4.59,7,2,12.6,0.56,55.7,Recently homered,663623.0,Jake Irvin,R,LHB vs RHP,15,15,71.1,5.8,1.36,12,1.51,9.08,3.91,417.0,7.0,26.6,15.1,41.7,30.7,82.5,95.0,114.9,0.628,12.0,64.4,100.0,0.798,6.8,4-Seam Fastball,L,LHB vs RHP,70.4,166,0.282,0.386,0.62,1.005,14,22,51,0.0843,11.0,0.891,198,0.0354,8.3,0.667,0,0,0,0/0,,,,,0,0,0,64.2,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,410,4-Seam Fastball,31.70731707317073,130.0,Curveball,23.902439024390244,98.0,Sinker,11.951219512195122,49.0,Changeup,11.707317073170731,48.0,Sweeper,11.21951219512195,46.0,Roof Closed,72.0,"0 mph, None",0.0,Yes,94.0,0.94,1.0,39.2,1.029,0.995,70.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,70.4,44.9,64.4,67.9,39.2,86.0,60.3,8.94,1.235,1.066,1.025,1.03,1.015,1.045,1.0,23.02,18.47,85.8,45.3,C-,Good,Cutter,9.512195121951219,39.0,,,
2,2026-08-22,824560,2026-08-22T23:10:00Z,Scheduled,Rate Field,New York Mets @ Chicago White Sox,Home,808959,Munetaka Murakami,Chicago White Sox,New York Mets,1B,L,No,,93,406,333,75,13,0,29,68,58,70,2,133,0.225,0.362,0.526,0.888,12,52,42,6,3,0.143,0.0577,27,121,103,22,9,0.214,0.0744,371,109,12.9,37.3,47.5,28.1,23.2,20.7,30.3,47.8,29.8,9.2,5.3,9.2,62.0,86.4,17.8,0.864,72.2,100.0,113.9,42.8,15.0,10.6,45.0,57.0,Average,3.5,Pull Power,A,Excellent HR swing plane,57.0,Average,1.02,Good,13.8,51.4,99.8,0.879,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.89,9.89,Strong positive regression,Average Pull Power profile. 12.9% barrel rate; 86.4 mph average exit velocity; 30.3% air-ball rate; 47.8% pull-air rate; 9.2% HR-launch rate.,0.0714,0.0624,4.09,12,3,11.5,1.05,104.5,Near normal interval,681035.0,Christian Scott,R,LHB vs RHP,18,18,84.2,3.51,1.29,8,0.85,11.16,3.72,517.0,4.8,20.9,11.2,40.7,35.4,81.3,92.8,112.8,0.527,8.0,74.2,99.9,0.829,10.2,4-Seam Fastball,L,LHB vs RHP,65.6,276,0.243,0.38,0.588,0.969,23,48,85,0.0833,14.3,0.888,229,0.0306,5.2,0.522,0,0,0,0/0,,,,,0,0,0,65.5,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,455,4-Seam Fastball,46.81318681318681,213.0,Sweeper,23.736263736263737,108.0,Cutter,17.802197802197803,81.0,Curveball,7.472527472527473,34.0,Split-Finger,2.4175824175824174,11.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.048,0.973,69.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,65.6,30.1,74.2,79.3,50.0,45.0,58.5,8.12,1.018,0.96,1.025,1.03,1.02,1.05,1.0,23.18,15.58,85.0,41.7,D+,Lineup unconfirmed,Sinker,1.5384615384615385,7.0,Changeup,0.21978021978021978,1.0
3,2026-08-22,824073,2026-08-22T23:15:00Z,Scheduled,Kauffman Stadium,Detroit Tigers @ Kansas City Royals,Away,680664,Eduardo Valencia,Detroit Tigers,Kansas City Royals,DH,R,No,,22,63,61,21,6,0,6,12,17,1,1,18,0.344,0.365,0.738,1.103,8,24,23,6,2,0.261,0.0833,16,50,49,16,4,0.327,0.08,86,70,14.1,31.4,45.7,21.6,32.7,13.6,26.4,58.1,41.2,12.8,7.0,12.8,46.5,85.0,13.8,0.734,71.4,97.6,112.4,30.0,18.1,10.6,53.2,59.2,Average,3.5,Pull Power,A,Excellent HR swing plane,59.2,Average,1.026,Good,14.3,61.1,97.7,0.702,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.99,3.99,Positive regression,Average Pull Power profile. 14.1% barrel rate; 85.0 mph average exit velocity; 26.4% air-ball rate; 58.1% pull-air rate; 12.8% HR-launch rate.,0.0952,0.0538,4.23,9,4,10.2,0.89,88.5,Near normal interval,608379.0,Michael Wacha,R,RHB vs RHP,25,25,155.2,3.58,1.15,21,1.21,6.94,2.37,859.0,4.7,23.4,16.1,44.8,31.4,82.0,94.5,115.8,0.526,21.0,66.5,89.8,0.732,11.1,4-Seam Fastball,R,RHB vs RHP,52.8,33,0.355,0.394,0.645,1.039,2,1,5,0.0606,14.3,0.627,266,0.0489,4.9,0.579,0,0,0,0/0,,,,,0,0,0,57.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,464,Changeup,29.310344827586206,136.0,4-Seam Fastball,27.370689655172413,127.0,Cutter,14.008620689655173,65.0,Sinker,12.28448275862069,57.0,Curveball,9.267241379310345,43.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.033,0.972,68.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.8,34.1,66.5,76.7,50.0,45.0,57.7,7.78,1.209,1.018,0.985,1.08,1.026,1.108,1.0,20.85,16.54,60.5,41.5,D+,Small season sample; Lineup unconfirmed,Slider,7.758620689655173,36.0,,,
4,2026-08-22,824798,2026-08-22T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Home,691723,Coby Mayo,Baltimore Orioles,Tampa Bay Rays,3B,R,No,,102,334,305,64,12,3,17,46,47,24,4,109,0.21,0.275,0.436,0.711,11,41,37,9,2,0.243,0.0488,23,73,67,17,4,0.254,0.0548,412,96,8.8,30.8,54.1,24.1,21.8,17.4,29.0,53.5,34.3,9.1,5.9,9.1,47.1,83.7,22.3,0.715,74.0,97.8,115.7,53.3,16.8,13.7,44.9,52.8,Average,3.0,Pull Power,A-,Elevated power plane,52.8,Average,1.008,Good,9.4,50.0,96.0,0.804,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.31,14.31,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 83.7 mph average exit velocity; 29.0% air-ball rate; 53.5% pull-air rate; 9.1% HR-launch rate.,0.0509,0.0459,3.93,6,2,17.9,0.33,33.4,Very recent HR,663556.0,Shane McClanahan,L,RHB vs LHP,21,21,102.1,3.25,1.12,8,0.7,8.27,3.08,520.0,5.2,24.6,15.4,43.3,27.3,82.4,95.2,114.2,0.537,8.0,70.5,100.0,0.779,10.8,4-Seam Fastball,R,RHB vs LHP,61.0,116,0.292,0.353,0.726,1.08,13,9,33,0.1121,11.9,0.958,328,0.0183,4.9,0.527,4,4,3,3/4,0.75,0.75,1.75,2.5,1,0,0,64.1,Slight Hitter Advantage,Above average,60.0,5,Pitch-level Statcast · last 5 MLB games,349,4-Seam Fastball,40.97421203438395,143.0,Changeup,29.799426934097422,104.0,Slider,14.899713467048711,52.0,Curveball,14.326647564469914,50.0,,,,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.041,0.977,67.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,61.0,36.3,70.5,60.5,48.2,45.0,57.1,7.55,1.049,0.936,1.025,1.0,1.008,1.008,0.98,16.86,11.75,81.7,31.1,D,Lineup unconfirmed,,,,,,
5,2026-08-22,823422,2026-08-22T22:05:00Z,Scheduled,Citizens Bank Park,St. Louis Cardinals @ Philadelphia Phillies,Home,656941,Kyle Schwarber,Philadelphia Phillies,St. Louis Cardinals,DH,L,No,,123,550,458,111,15,1,37,73,74,81,6,185,0.242,0.361,0.522,0.883,11,53,44,10,4,0.227,0.0755,24,111,87,19,4,0.218,0.036,612,117,9.5,31.2,63.0,17.6,19.1,14.8,27.7,59.9,30.2,9.2,6.2,9.2,53.1,85.5,19.3,0.764,74.2,97.9,113.4,66.3,15.7,15.8,62.9,54.9,Average,3.0,Pull Power,A,Excellent HR swing plane,54.9,Average,1.014,Good,7.7,60.6,96.5,0.656,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,51.8,14.8,Strong positive regression,Average Pull Power profile. 9.5% barrel rate; 85.5 mph average exit velocity; 27.7% air-ball rate; 59.9% pull-air rate; 9.2% HR-launch rate.,0.0673,0.061,4.09,26,6,12.4,2.1,210.0,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,63.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,59.7,64.4,45.0,56.9,7.47,0.979,1.0,1.0,1.03,1.014,1.044,1.06,22.68,15.86,75.0,45.5,C-,Probable SP unavailable; Lineup unconfirmed,,,,,,
6,2026-08-22,822858,2026-08-22T23:05:00Z,Scheduled,Globe Life Field,Los Angeles Angels @ Texas Rangers,Away,642350,Jose Siri,Los Angeles Angels,Texas Rangers,CF,R,No,,75,160,145,37,8,0,7,27,23,10,2,50,0.255,0.31,0.455,0.765,12,29,28,6,1,0.214,0.0345,25,56,52,12,2,0.231,0.0357,189,66,8.0,27.3,44.8,27.6,26.9,18.2,27.1,44.9,25.2,8.7,5.9,8.7,44.2,82.2,18.9,0.742,70.9,95.6,111.5,39.7,11.8,10.7,48.1,42.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.4,Below Average,0.979,Good,9.1,44.4,96.5,0.82,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.59,5.59,Strong positive regression,Below Average Pull Power profile. 8.0% barrel rate; 82.2 mph average exit velocity; 27.1% air-ball rate; 44.9% pull-air rate; 8.7% HR-launch rate.,0.0438,0.0387,4.05,24,11,20.7,1.16,115.9,Near normal interval,674003.0,Cody Bradford,L,RHB vs LHP,3,3,15.1,2.93,1.43,1,0.59,5.87,2.35,81.0,6.2,27.2,21.0,63.3,28.4,82.5,96.0,111.5,0.62,1.0,71.2,100.0,0.88,7.6,4-Seam Fastball,R,RHB vs LHP,56.6,81,0.2,0.259,0.44,0.699,5,5,30,0.0617,9.0,0.868,42,0.0,7.1,0.599,4,4,1,1/4,0.25,0.25,1.0,1.25,1,0,1,62.4,Slight Hitter Advantage,Above average,60.0,3,Pitch-level Statcast · last 5 MLB games,226,4-Seam Fastball,49.557522123893804,112.0,Changeup,36.72566371681416,83.0,Slider,7.522123893805309,17.0,Curveball,6.1946902654867255,14.0,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.042,0.987,56.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.6,48.9,71.2,55.6,57.2,45.0,56.8,7.44,0.962,0.982,1.025,1.0,0.979,0.979,1.0,14.78,10.83,67.9,30.4,D,Lineup unconfirmed,,,,,,
7,2026-08-22,824798,2026-08-22T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Away,691406,Junior Caminero,Tampa Bay Rays,Baltimore Orioles,3B,R,No,,128,559,489,135,20,1,35,79,81,66,2,104,0.276,0.363,0.536,0.899,12,53,50,12,2,0.24,0.0377,26,112,102,24,6,0.235,0.0536,657,130,9.2,33.0,47.2,34.3,18.5,14.7,24.8,59.6,24.2,6.4,4.1,6.4,55.4,86.2,14.0,0.612,78.0,100.2,116.9,78.1,11.3,19.5,64.3,53.9,Average,3.0,Pull Power,A,Excellent HR swing plane,53.9,Average,1.011,Good,9.2,59.4,99.4,0.573,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.86,17.86,Strong positive regression,Average Pull Power profile. 9.2% barrel rate; 86.2 mph average exit velocity; 24.8% air-ball rate; 59.6% pull-air rate; 6.4% HR-launch rate.,0.0626,0.0572,4.15,38,9,14.0,2.72,272.0,Very long drought,687064.0,Brandon Young,R,RHB vs RHP,21,21,117.2,3.52,1.35,15,1.15,7.34,3.21,682.0,4.3,25.2,14.4,46.1,30.6,83.0,95.1,114.0,0.523,15.0,67.5,100.0,0.778,9.3,4-Seam Fastball,R,RHB vs RHP,54.7,412,0.268,0.34,0.539,0.879,28,40,82,0.068,9.5,0.638,208,0.0385,5.0,0.595,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,57.2,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,472,4-Seam Fastball,38.771186440677965,183.0,Slider,17.372881355932204,82.0,Split-Finger,17.372881355932204,82.0,Curveball,14.194915254237289,67.0,Sinker,12.288135593220339,58.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.035,0.968,65.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.7,34.0,67.5,68.9,48.2,45.0,56.0,7.12,0.914,1.008,0.985,1.03,1.011,1.041,1.06,21.69,13.61,85.0,45.4,C-,Lineup unconfirmed,,,,,,
8,2026-08-22,823831,2026-08-22T20:10:00Z,Pre-Game,loanDepot park,Washington Nationals @ Miami Marlins,Away,694673,Abimelec Ortiz,Washington Nationals,Miami Marlins,1B,L,No,,18,56,54,13,2,0,5,7,9,2,0,14,0.241,0.268,0.556,0.824,11,36,35,9,4,0.257,0.1111,17,54,52,12,5,0.231,0.0926,92,87,11.8,36.1,57.5,22.6,20.0,17.7,26.2,50.8,33.6,11.8,4.4,11.8,47.0,87.5,17.5,0.777,73.4,99.2,111.2,55.4,15.8,18.9,46.8,59.8,Average,3.5,Pull Power,A,Excellent HR swing plane,59.8,Average,1.027,Good,11.5,52.2,98.6,0.784,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.55,4.55,Strong positive regression,Average Pull Power profile. 11.8% barrel rate; 87.5 mph average exit velocity; 26.2% air-ball rate; 50.8% pull-air rate; 11.8% HR-launch rate.,0.0893,0.0502,4.09,14,4,10.8,1.3,129.6,Near normal interval,691587.0,Eury Pérez,R,LHB vs RHP,22,22,122.2,3.23,1.11,13,0.95,9.76,3.6,673.0,4.8,21.1,12.5,45.5,26.7,82.5,93.5,113.4,0.519,13.0,71.8,94.1,0.799,10.5,4-Seam Fastball,L,LHB vs RHP,50.8,52,0.26,0.288,0.6,0.888,5,2,10,0.0962,12.6,0.789,280,0.0143,4.8,0.48,0,0,0,0/0,,,,,0,0,0,58.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,492,Sinker,30.691056910569106,151.0,4-Seam Fastball,26.6260162601626,131.0,Slider,18.69918699186992,92.0,Sweeper,11.991869918699187,59.0,Changeup,6.504065040650406,32.0,Roof Closed,72.0,"0 mph, None",0.0,Yes,94.0,0.94,1.0,39.2,1.044,0.973,64.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.8,33.5,71.8,72.2,39.2,45.0,55.6,7.01,1.35,0.976,1.025,1.03,1.027,1.058,1.0,19.0,15.19,60.3,37.9,D+,Small season sample; Lineup unconfirmed,Curveball,5.487804878048781,27.0,,,
9,2026-08-22,823910,2026-08-22T23:15:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Away,804668,Rafael Flores Jr.,Pittsburgh Pirates,Los Angeles Dodgers,C,R,No,,20,60,52,15,2,0,6,10,12,8,0,17,0.288,0.383,0.673,1.056,9,32,30,10,5,0.333,0.1562,12,41,37,11,5,0.297,0.122,58,37,12.6,33.4,50.9,23.1,26.0,29.5,33.8,59.4,25.3,13.7,9.6,13.7,90.7,84.8,21.1,0.858,72.1,98.4,110.0,34.0,15.8,9.6,55.4,58.6,Average,3.5,Pull Power,A-,Elevated power plane,58.6,Average,1.024,Good,13.5,58.3,99.5,0.88,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.25,0.25,Near expected,Average Pull Power profile. 12.6% barrel rate; 84.8 mph average exit velocity; 33.8% air-ball rate; 59.4% pull-air rate; 13.7% HR-launch rate.,0.1,0.0547,4.31,4,1,8.7,0.46,46.2,Recently homered,669373.0,Tarik Skubal,L,RHB vs LHP,19,19,113.2,2.85,0.96,12,0.95,10.69,1.58,575.0,4.0,21.2,12.9,40.3,30.6,81.3,92.9,111.8,0.507,12.0,78.8,99.9,0.828,12.5,4-Seam Fastball,R,RHB vs LHP,49.2,31,0.32,0.452,0.68,1.132,3,6,9,0.0968,15.4,0.873,336,0.0238,4.2,0.499,0,0,0,0/0,,,,,0,0,0,59.7,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,472,4-Seam Fastball,29.872881355932204,141.0,Changeup,28.389830508474578,134.0,Sinker,23.728813559322035,112.0,Slider,12.288135593220339,58.0,Curveball,5.720338983050848,27.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.058,0.965,63.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.2,26.1,78.8,78.6,50.0,45.0,55.6,7.01,1.35,0.976,1.025,1.08,1.024,1.106,1.0,21.52,17.93,59.6,43.0,C-,Small season sample; Lineup unconfirmed,,,,,,
10,2026-08-22,823743,2026-08-22T18:10:00Z,Pre-Game,American Family Field,Atlanta Braves @ Milwaukee Brewers,Away,621566,Matt Olson,Atlanta Braves,Milwaukee Brewers,1B,L,Yes,3.0,129,561,499,130,31,0,36,89,77,56,3,143,0.261,0.337,0.539,0.876,12,49,45,9,3,0.2,0.0612,27,113,102,24,10,0.235,0.0885,780,158,9.7,28.4,49.8,22.8,27.2,16.0,25.0,47.3,33.5,10.1,6.1,10.1,53.9,84.8,22.3,0.793,72.9,97.3,111.7,45.8,14.3,13.7,46.0,51.1,Average,3.0,Pull Power,A-,Elevated power plane,51.1,Average,1.003,Good,11.4,47.4,96.2,0.908,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,64.41,28.41,Strong positive regression,Average Pull Power profile. 9.7% barrel rate; 84.8 mph average exit velocity; 25.0% air-ball rate; 47.3% pull-air rate; 10.1% HR-launch rate.,0.0642,0.0585,4.55,18,5,13.9,1.3,129.9,Near normal interval,701656.0,Logan Henderson,R,LHB vs RHP,12,12,63.1,2.7,0.87,10,1.42,10.66,1.71,336.0,5.1,21.1,12.5,47.0,30.1,80.6,92.9,111.1,0.5,10.0,62.5,100.0,0.754,8.1,4-Seam Fastball,L,LHB vs RHP,59.2,324,0.258,0.346,0.555,0.9,22,38,83,0.0679,9.7,0.782,162,0.0432,5.5,0.527,0,0,0,0/0,,,,,0,0,0,58.6,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,440,4-Seam Fastball,50.45454545454545,222.0,Changeup,32.04545454545455,141.0,Cutter,14.545454545454545,64.0,Sweeper,2.9545454545454546,13.0,,,,Partly Cloudy,77.0,"10 mph, Out To CF",10.0,No,100.0,1.0,1.073,66.1,1.025,0.976,62.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,59.2,34.5,62.5,62.9,66.1,80.0,55.6,7.01,1.103,1.046,1.025,1.03,1.003,1.033,1.0,23.99,17.56,95.0,47.3,C-,Good,,,,,,
