Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-07-31,Arizona Diamondbacks @ Cleveland Guardians,Progressive Field,0.995,1.006,83.9,43.0,4.5,N,9.0,1.0,Overcast,2.8,4.1,56.2,C,92.0,Arizona Diamondbacks,Gabriel Moreno,Tanner Bibee,0.0,0,3,4.5,0.94,1.21,0.69,0.73,2.57,2.0,1.0,5.0,30.0,9.2,40,82,72.5,3.4,5|4|0|5|3,07/29|07/28|07/27|07/26|07/25,3.4,5|4|0|5|3|3|6|4|3|1,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20,3.2,5|4|0|5|3|3|6|4|3|1|1|4|3|2|4,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,90.8,71.0,47.0,26.5,13.1,5.3,2.1,3.32,72.2
2026-07-31,Arizona Diamondbacks @ Cleveland Guardians,Progressive Field,0.995,1.006,83.9,43.0,4.5,N,9.0,1.0,Overcast,2.8,4.1,56.2,C,92.0,Arizona Diamondbacks,Ketel Marte,Tanner Bibee,0.0,0,3,4.6,0.94,0.96,0.51,0.48,1.9,2.0,0.0,4.0,14.05,17.2,40,104,60.0,1.2,1|1|1|3|0,07/29|07/28|07/27|07/26|07/25,2.1,1|1|1|3|0|3|3|2|4|3,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,1.87,1|1|1|3|0|3|3|2|4|3|4|1|0|0|2,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,82.8,54.8,30.0,13.9,5.7,2.2,0.7,2.43,55.9
2026-07-31,Arizona Diamondbacks @ Cleveland Guardians,Progressive Field,0.995,1.006,83.9,43.0,4.5,N,9.0,1.0,Overcast,2.8,4.1,56.2,C,92.0,Arizona Diamondbacks,Corbin Carroll,Tanner Bibee,0.333,1,3,4.6,0.94,0.82,0.67,0.33,1.81,1.0,0.0,4.0,2.31,25.6,40,105,47.5,1.8,2|1|2|3|1,07/29|07/28|07/27|07/26|07/25,2.1,2|1|2|3|1|1|3|5|2|1,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/19,1.8,2|1|2|3|1|1|3|5|2|1|0|4|0|0|2,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/19|07/18|07/17|07/12|07/11|07/10,74.4,46.9,27.4,15.4,8.4,4.6,2.1,2.25,48.0
2026-07-31,Detroit Tigers @ Athletics,Sutter Health Park,1.01,1.011,99.8,15.0,7.2,WSW,244.0,0.0,Clear,5.0,7.2,61.0,B,75.0,Athletics,Jacob Wilson,Casey Mize,0.0,0,0,4.2,0.85,1.08,0.34,0.42,1.89,1.0,0.0,4.0,3.34,19.6,40,69,50.0,1.2,3|1|1|0|1,07/30|07/29|07/28|07/27|07/26,1.5,3|1|1|0|1|0|0|1|4|4,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,2.07,3|1|1|0|1|0|0|1|4|4|3|8|2|1|2,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,80.4,49.6,28.8,15.5,7.8,3.7,1.7,2.33,50.4
2026-07-31,Detroit Tigers @ Athletics,Sutter Health Park,1.01,1.011,99.8,15.0,7.2,WSW,244.0,0.0,Clear,5.0,7.2,61.0,B,75.0,Athletics,Tyler Soderstrom,Casey Mize,0.5,1,2,4.1,0.85,0.79,0.45,0.45,1.7,1.0,0.0,4.0,1.44,32.1,40,97,60.0,1.2,0|0|0|3|3,07/30|07/29|07/28|07/27|07/26,1.5,0|0|0|3|3|1|2|2|2|2,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,2.07,0|0|0|3|3|1|2|2|2|2|2|7|4|0|3,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/11|07/10,67.9,41.9,24.9,14.5,9.0,5.1,3.1,2.22,48.7
2026-07-31,Detroit Tigers @ Athletics,Sutter Health Park,1.01,1.011,99.8,15.0,7.2,WSW,244.0,0.0,Clear,5.0,7.2,61.0,B,75.0,Athletics,Donovan Walton,Casey Mize,0.25,1,4,3.2,0.85,0.7,0.51,0.28,1.45,1.0,0.0,4.0,2.13,33.3,38,38,47.4,0.8,0|0|3|0|1,07/30|07/29|07/26|07/25|07/24,1.0,0|0|3|0|1|2|2|0|0|2,07/30|07/29|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,0.87,0|0|3|0|1|2|2|0|0|2|0|2|1|0|0,07/30|07/29|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/05|07/04|06/30|06/27,66.7,38.2,20.6,10.1,5.0,2.3,1.1,1.94,42.0
2026-07-31,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.009,90.1,31.0,4.7,WSW,253.0,0.0,Mainly clear,4.0,5.9,58.9,B,92.0,Atlanta Braves,Ozzie Albies,Foster Griffin,0.333,2,6,4.4,0.85,0.91,0.5,0.66,1.98,2.0,0.0,5.0,2.3,25.5,40,109,57.5,2.0,3|1|0|6|0,07/30|07/29|07/29|07/27|07/26,2.2,3|1|0|6|0|3|2|4|3|0,07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21,2.2,3|1|0|6|0|3|2|4|3|0|4|0|1|4|2,07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12,74.5,50.4,31.7,18.6,10.6,5.8,3.0,2.77,55.5
2026-07-31,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.009,90.1,31.0,4.7,WSW,253.0,0.0,Mainly clear,4.0,5.9,58.9,B,92.0,Atlanta Braves,Matt Olson,Foster Griffin,0.167,1,6,4.5,0.85,0.82,0.56,0.48,1.87,1.0,0.0,4.0,2.17,25.4,40,109,47.5,1.8,0|2|4|1|2,07/30|07/29|07/29|07/27|07/26,2.1,0|2|4|1|2|1|6|0|4|1,07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21,2.0,0|2|4|1|2|1|6|0|4|1|0|3|0|5|1,07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12,74.6,47.9,28.8,16.5,9.1,4.9,2.5,2.47,49.9
2026-07-31,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.009,90.1,31.0,4.7,WSW,253.0,0.0,Mainly clear,4.0,5.9,58.9,B,92.0,Atlanta Braves,Michael Harris II,Foster Griffin,0.333,1,3,4.1,0.85,0.93,0.45,0.42,1.86,1.0,0.0,4.0,1.9,24.4,40,103,52.5,0.6,0|0|0|1|2,07/30|07/29|07/29|07/27|07/26,1.4,0|0|0|1|2|1|3|5|1|1,07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21,2.07,0|0|0|1|2|1|3|5|1|1|3|3|5|6|0,07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12,75.6,46.5,27.6,16.1,9.3,5.0,2.8,2.32,49.5
2026-07-31,Philadelphia Phillies @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.006,85.3,48.0,4.8,SE,131.0,0.0,Clear,2.7,4.0,56.0,C,92.0,Baltimore Orioles,Pete Alonso,Unknown,0.0,0,0,4.6,1.0,0.95,0.62,0.49,2.07,2.0,0.0,5.0,2.36,22.8,40,109,52.5,1.8,1|0|3|4|1,07/29|07/28|07/27|07/26|07/25,1.8,1|0|3|4|1|2|2|3|1|1,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19,2.0,1|0|3|4|1|2|2|3|1|1|1|1|2|6|2,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/17|07/12|07/11|07/10,77.2,52.2,33.0,19.6,11.3,6.0,3.4,2.46,53.0
