player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_pass_tds,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,projected_attempts,pass_td_rate_per_attempt,red_zone_pass_rate,goal_to_go_pass_rate,end_zone_target_rate,qb_pressure_rate,qb_interception_rate,recent_pass_td_per_game,last_5_pass_td_avg,last_10_pass_td_avg,last_15_pass_td_avg,attempt_stability,opp_pass_td_allowed_pg,opp_rz_pass_td_rate,opp_goal_to_go_pass_td_rate,opp_pressure_rate,opp_int_rate_forced,opp_pass_td_factor,preseason_usage_multiplier,data_source,simulations,model_version,prob_1_plus,prob_2_plus,prob_3_plus,prob_4_plus,prob_5_plus
00-0037013,Zach Wilson,NO,DAL,QB,QB,ACT,5.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NO_DAL,,away,0.273,0.273,0.0,0.0,1.0,0.55,8.85,2.4,,,,,,0.433,0.4,0.4,0.533,58.4,1.673,23.81,38.46,17.86,2.07,1.145,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,22.91,3.75,0.57,0.07,0.01
00-0036679,Shane Buechele,BUF,PIT,QB,QB,ACT,5.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,home,0.229,0.229,0.0,0.0,1.0,0.497,6.72,3.6,,,,,,0.0,0.0,0.0,0.0,55.0,1.519,19.8,26.32,16.39,2.44,1.039,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,19.71,2.85,0.32,0.01,0.0
00-0026300,Josh Johnson,CIN,PHI,QB,QB,ACT,18.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CIN_PHI,,away,0.214,0.214,0.0,0.0,1.0,0.489,5.47,3.79,,,,,,0.2,0.2,0.2,0.2,48.9,1.456,20.08,30.6,14.94,1.97,0.997,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,18.34,2.67,0.38,0.03,0.0
00-0039398,Joe Milton III,DAL,NO,QB,QB,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NO_DAL,,home,0.186,0.186,0.0,0.0,1.0,0.455,5.09,4.32,8.33,0.0,0.0,4.17,8.33,0.4,0.4,0.4,0.4,42.4,1.294,17.86,31.58,13.46,2.38,0.886,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,16.13,2.19,0.28,0.01,0.0
00-0040494,Max Brosmer,MIN,DEN,QB,QB,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_MIN_DEN,,away,0.186,0.186,0.0,0.0,1.0,0.459,7.77,3.05,10.59,4.71,2.35,23.53,4.71,0.0,0.0,0.0,0.0,53.9,1.37,18.15,26.24,19.72,1.85,0.938,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,16.02,2.25,0.28,0.05,0.0
00-0038416,Tyson Bagent,CHI,TEN,QB,QB,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,away,0.178,0.178,0.0,0.0,1.0,0.439,6.06,2.82,12.9,4.52,4.52,9.68,3.87,0.183,0.0,0.333,0.333,48.3,1.51,23.67,27.41,14.5,1.37,1.034,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,15.72,1.86,0.16,0.03,0.01
00-0037012,Trey Lance,LAC,LAR,QB,QB,ACT,5.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,home,0.15,0.15,0.0,0.0,1.0,0.405,7.63,2.5,6.35,1.59,0.0,14.29,1.59,0.0,0.0,0.0,0.0,31.2,1.526,20.74,30.83,15.17,2.09,1.045,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,13.4,1.49,0.13,0.02,0.0
00-0038102,Kenny Pickett,CAR,HOU,QB,QB,ACT,4.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,home,0.101,0.101,0.0,0.0,0.0,0.322,4.72,1.97,,,,,,0.235,0.2,0.3,0.2,39.7,1.333,20.81,30.61,17.18,2.97,0.913,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,9.53,0.52,0.04,0.01,0.0
00-0031237,Teddy Bridgewater,DET,IND,QB,QB,ACT,12.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_DET_IND,,away,0.098,0.098,0.0,0.0,0.0,0.321,3.84,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.412,20.37,28.68,14.9,2.4,0.966,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,9.18,0.61,0.05,0.0,0.0
00-0038550,Hendon Hooker,TEN,CHI,QB,QB,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,home,0.05,0.05,0.0,0.0,0.0,0.229,1.44,3.6,,,,,,0.0,0.0,0.0,0.0,81.7,1.585,21.8,35.77,14.98,3.01,1.085,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,4.8,0.24,0.0,0.0,0.0
00-0034577,Kyle Allen,BUF,PIT,QB,QB,ACT,8.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,home,0.028,0.028,0.0,0.0,0.0,0.166,0.72,3.6,,,,,,0.0,0.0,0.0,0.0,55.0,1.519,19.8,26.32,16.39,2.44,1.039,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,2.71,0.04,0.0,0.0,0.0
00-0038391,Sean Clifford,CIN,PHI,QB,QB,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CIN_PHI,,away,0.019,0.019,0.0,0.0,0.0,0.137,0.48,3.6,,,,,,0.0,0.0,0.0,0.0,55.0,1.456,20.08,30.6,14.94,1.97,0.997,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,1.85,0.02,0.0,0.0,0.0
