Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-04,San Diego Padres @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Randy Vásquez,0.5,1,2,4.5,1.14,1.19,0.66,0.81,2.59,2.0,1.0,5.0,30.0,9.1,40,85,70.0,2.4,0|1|2|5|4,08/02|08/01|07/31|07/29|07/28,2.9,0|1|2|5|4|0|5|3|3|6,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/23,2.8,0|1|2|5|4|0|5|3|3|6|4|3|1|1|4,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18,90.9,71.5,47.6,27.0,13.4,5.8,2.2,3.01,69.7
2026-08-04,San Diego Padres @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Ketel Marte,Randy Vásquez,0.273,3,11,4.6,1.14,0.94,0.57,0.51,1.97,2.0,0.0,4.0,7.99,18.7,40,108,55.0,1.2,1|0|2|2|1,08/03|08/02|08/01|07/31|07/29,1.4,1|0|2|2|1|1|1|3|0|3,08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24,2.0,1|0|2|2|1|1|1|3|0|3|3|2|4|3|4,08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,81.3,55.2,31.9,16.4,7.3,3.3,1.2,2.27,53.7
2026-08-04,San Diego Padres @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Geraldo Perdomo,Randy Vásquez,0.0,0,0,4.6,1.14,1.06,0.56,0.44,1.98,2.0,0.0,5.0,2.83,23.8,40,109,47.5,3.0,2|1|8|4|0,08/03|08/02|08/01|07/31|07/29,2.3,2|1|8|4|0|2|2|4|0|0,08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24,2.0,2|1|8|4|0|2|2|4|0|0|0|0|1|2|4,08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19,76.2,51.1,31.2,18.3,10.3,5.3,2.5,2.28,50.1
2026-08-04,Athletics @ Cincinnati Reds,Great American Ball Park,1.045,1.008,88.5,34.0,0.8,SE,146.0,0.0,Clear,3.5,5.0,57.6,B,92.0,Athletics,Jacob Wilson,Brady Singer,0.0,0,2,4.3,1.1,1.12,0.48,0.47,2.07,2.0,0.0,4.0,3.9,18.0,40,71,50.0,2.0,3|2|3|1|1,08/01|07/31|07/30|07/29|07/28,1.2,3|2|3|1|1|0|1|0|0|1,08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22,2.2,3|2|3|1|1|0|1|0|0|1|4|4|3|8|2,08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,82.0,55.0,33.0,18.1,9.7,4.7,2.4,2.25,52.2
2026-08-04,Athletics @ Cincinnati Reds,Great American Ball Park,1.045,1.008,88.5,34.0,0.8,SE,146.0,0.0,Clear,3.5,5.0,57.6,B,92.0,Athletics,Tyler Soderstrom,Brady Singer,0.333,1,3,4.2,1.1,0.93,0.52,0.48,1.86,1.0,0.0,5.0,1.58,30.9,40,100,57.5,0.8,1|3|0|0|0,08/02|08/01|07/31|07/30|07/29,1.3,1|3|0|0|0|0|3|3|1|2,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24,1.87,1|3|0|0|0|0|3|3|1|2|2|2|2|2|7,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,69.1,45.5,29.0,17.5,10.6,6.2,3.7,2.14,49.1
2026-08-04,Athletics @ Cincinnati Reds,Great American Ball Park,1.045,1.008,88.5,34.0,0.8,SE,146.0,0.0,Clear,3.5,5.0,57.6,B,92.0,Athletics,Donovan Walton,Brady Singer,0.0,0,2,3.2,1.1,0.9,0.52,0.35,1.67,1.0,0.0,4.0,2.77,29.8,40,41,47.5,0.6,0|1|0|2|0,08/02|08/01|07/31|07/30|07/29,1.1,0|1|0|2|0|3|0|1|2|2,08/02|08/01|07/31|07/30|07/29|07/26|07/25|07/24|07/22|07/21,1.0,0|1|0|2|0|3|0|1|2|2|0|0|2|0|2,08/02|08/01|07/31|07/30|07/29|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/05,70.2,44.9,25.8,13.7,6.8,3.0,1.4,1.93,44.9
2026-08-04,Miami Marlins @ Atlanta Braves,Truist Park,1.008,1.006,79.9,74.0,1.8,SSE,150.0,18.0,Partly cloudy,2.7,3.9,55.9,C,92.0,Atlanta Braves,Matt Olson,Ryan Gusto,0.4,2,5,4.3,1.2,1.09,0.87,0.7,2.47,2.0,0.0,5.0,3.18,20.9,40,112,52.5,3.0,4|4|5|0|2,08/02|08/01|07/31|07/30|07/29,2.9,4|4|5|0|2|4|1|2|1|6,08/02|08/01|07/31|07/30|07/29|07/29|07/27|07/26|07/25|07/24,2.47,4|4|5|0|2|4|1|2|1|6|0|4|1|0|3,08/02|08/01|07/31|07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19,79.1,59.2,41.3,26.9,16.8,9.8,5.7,2.92,59.2
2026-08-04,Miami Marlins @ Atlanta Braves,Truist Park,1.008,1.006,79.9,74.0,1.8,SSE,150.0,18.0,Partly cloudy,2.7,3.9,55.9,C,92.0,Atlanta Braves,Ozzie Albies,Ryan Gusto,0.333,2,6,4.2,1.2,1.12,0.57,0.69,2.26,2.0,0.0,5.0,3.25,20.4,40,112,60.0,1.8,1|1|3|3|1,08/02|08/01|07/31|07/30|07/29,2.0,1|1|3|3|1|0|6|0|3|2,08/02|08/01|07/31|07/30|07/29|07/29|07/27|07/26|07/25|07/24,2.07,1|1|3|3|1|0|6|0|3|2|4|3|0|4|0,08/02|08/01|07/31|07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19,79.6,57.0,37.4,23.1,13.5,7.6,4.1,2.57,57.8
2026-08-04,Miami Marlins @ Atlanta Braves,Truist Park,1.008,1.006,79.9,74.0,1.8,SSE,150.0,18.0,Partly cloudy,2.7,3.9,55.9,C,92.0,Atlanta Braves,Mauricio Dubón,Ryan Gusto,0.0,0,0,4.0,1.2,0.98,0.59,0.39,1.95,2.0,0.0,4.0,9.86,17.2,40,107,55.0,1.6,2|4|0|1|1,08/02|07/31|07/30|07/29|07/29,1.4,2|4|0|1|1|0|0|2|2|2,08/02|07/31|07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23,1.6,2|4|0|1|1|0|0|2|2|2|3|1|1|1|4,08/02|07/31|07/30|07/29|07/29|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18,82.8,55.9,31.6,15.0,6.3,2.3,0.8,2.1,52.9
2026-08-04,Los Angeles Angels @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.006,86.3,52.0,8.1,E,87.0,1.0,Overcast,2.9,4.2,56.4,C,92.0,Baltimore Orioles,Pete Alonso,Grayson Rodriguez,0.0,0,0,4.3,1.2,1.05,0.66,0.55,2.16,2.0,0.0,5.0,2.23,23.3,40,112,47.5,1.6,1|0|6|1|0,08/02|08/01|07/31|07/29|07/28,2.0,1|0|6|1|0|3|4|1|2|2,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22,1.8,1|0|6|1|0|3|4|1|2|2|3|1|1|1|1,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/17,76.7,53.3,34.5,21.5,12.6,7.7,4.4,2.44,52.1
