player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_rushing_yards,model_version
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,140.0,30.65,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,145.0,26.25,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,150.0,22.25,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,155.0,18.54,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,160.0,15.34,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,165.0,12.46,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,170.0,9.96,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,175.0,7.86,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,180.0,6.1,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,185.0,4.68,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,190.0,3.48,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,195.0,2.54,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0038134,Kenneth Walker III,KC,MIA,RB,2026,REG,3,200.0,1.88,ELITE,120.381,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,0.0,100.0,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,5.0,97.58,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,10.0,96.99,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,15.0,96.23,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,20.0,95.38,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,25.0,94.3,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,30.0,93.0,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,35.0,91.58,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,40.0,89.84,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,45.0,87.88,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,50.0,85.8,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,55.0,83.43,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,60.0,80.7,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,65.0,77.73,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,70.0,74.51,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,75.0,71.09,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,80.0,67.5,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,85.0,63.88,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,90.0,60.06,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,95.0,56.06,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,100.0,52.08,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,105.0,47.97,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,110.0,43.95,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,115.0,39.92,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,120.0,35.91,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,125.0,32.08,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,130.0,28.43,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,135.0,25.14,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,140.0,21.99,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,145.0,19.17,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,150.0,16.46,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,155.0,13.96,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,160.0,11.86,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,165.0,9.91,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,170.0,8.24,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,175.0,6.82,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,180.0,5.59,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,185.0,4.49,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,190.0,3.56,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,195.0,2.84,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0032764,Derrick Henry,BAL,DAL,RB,2026,REG,3,200.0,2.23,ELITE,102.608,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,0.0,100.0,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,5.0,94.26,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,10.0,93.14,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,15.0,91.86,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,20.0,90.36,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,25.0,88.69,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,30.0,86.82,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,35.0,84.76,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,40.0,82.46,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,45.0,80.01,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,50.0,77.41,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,55.0,74.57,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,60.0,71.55,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,65.0,68.37,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,70.0,65.05,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,75.0,61.52,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,80.0,57.94,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,85.0,54.27,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,90.0,50.58,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,95.0,46.84,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,100.0,43.2,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,105.0,39.62,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,110.0,36.23,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,115.0,32.86,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,120.0,29.55,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,125.0,26.63,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,130.0,23.63,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,135.0,20.98,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,140.0,18.51,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,145.0,16.13,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,150.0,14.02,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,155.0,12.12,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,160.0,10.33,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,165.0,8.77,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,170.0,7.46,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,175.0,6.25,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,180.0,5.24,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,185.0,4.32,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,190.0,3.51,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,195.0,2.85,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,2026,REG,3,200.0,2.29,ELITE,92.03,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,0.0,100.0,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,5.0,95.86,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,10.0,94.81,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,15.0,93.57,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,20.0,92.17,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,25.0,90.61,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,30.0,88.72,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,35.0,86.62,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,40.0,84.29,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,45.0,81.56,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,50.0,78.68,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,55.0,75.53,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,60.0,72.08,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,65.0,68.39,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,70.0,64.62,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,75.0,60.71,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,80.0,56.55,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,85.0,52.39,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,90.0,48.27,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,95.0,44.27,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,100.0,40.29,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,105.0,36.28,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,110.0,32.4,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,115.0,28.8,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,120.0,25.36,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,125.0,22.17,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,130.0,19.17,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,135.0,16.45,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,140.0,13.92,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,145.0,11.65,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,150.0,9.72,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,155.0,8.03,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,160.0,6.56,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,165.0,5.24,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,170.0,4.25,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,175.0,3.4,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,180.0,2.73,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,185.0,2.14,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,190.0,1.69,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,195.0,1.31,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,200.0,0.98,ELITE,88.656,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,0.0,100.0,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,5.0,92.82,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,10.0,91.4,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,15.0,89.77,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,20.0,87.98,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,25.0,86.01,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,30.0,83.75,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,35.0,81.25,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,40.0,78.61,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,45.0,75.76,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,50.0,72.74,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,55.0,69.44,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,60.0,66.07,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,65.0,62.61,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,70.0,58.81,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,75.0,55.05,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,80.0,51.2,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,85.0,47.38,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,90.0,43.68,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,95.0,39.91,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,100.0,36.35,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,105.0,32.8,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,110.0,29.35,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,115.0,26.21,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,120.0,23.1,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,125.0,20.26,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,130.0,17.74,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,135.0,15.35,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,140.0,13.17,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,145.0,11.21,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,150.0,9.57,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,155.0,8.06,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,160.0,6.73,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,165.0,5.54,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,170.0,4.57,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,175.0,3.67,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,180.0,2.94,ELITE,82.923,NFL_RUSHING_YARDS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,185.0,2.41,ELITE,82.923,NFL_RUSHING_YARDS_V1
