Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-07,New York Mets,Pittsburgh Pirates,New York Mets @ Pittsburgh Pirates,03:40 PM,06:40 PM EDT,PNC Park,OPEN,OPEN-AIR PARK,Code 31,78.9,80.5,⚪ Light Variable,5.0,WSW,3.8,2.6,0.0,-3.9,,FORECAST MODEL,60.2,58.6,B,Density 75 | Wind 52 | Temp 55 | Altitude 65 | Confidence 84%,5,4,2.6,83.7,🟨 Neutral,0.6,0,40.0,0.0,12.4,0.7,1.1417,2081.0,986.8,71.5,76.8,85.3,FIRST RUN,0.0,0.0,9,ELEVATED,57.6,LOW,15.5,2026-08-06 07:38:34 PM PDT,11.6,5
2026-08-07,Toronto Blue Jays,Philadelphia Phillies,Toronto Blue Jays @ Philadelphia Phillies,03:40 PM,06:40 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Code 15,88.0,64.5,🟢 5.3 mph Out to CF,5.9,SSW,2.8,5.3,5.3,2.3,,FORECAST MODEL,30.7,59.2,B,Density 70 | Wind 57 | Temp 63 | Altitude 61 | Confidence 77%,6,4,2.8,77.0,🟨 Neutral,2.7,2,78.8,0.0,30.2,2.0,1.159,1575.0,1015.8,73.7,84.2,73.7,FIRST RUN,0.0,-0.05,14,ELEVATED,58.4,MEDIUM,25.6,2026-08-06 07:38:36 PM PDT,389.8,5
2026-08-07,Cincinnati Reds,Washington Nationals,Cincinnati Reds @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,OPEN,OPEN-AIR PARK,Code 42,84.7,69.8,🟢 6.3 mph Out to RF,7.0,WSW,1.5,5.1,6.3,4.4,,FORECAST MODEL,45.6,57.8,B,Density 69 | Wind 54 | Temp 61 | Altitude 60 | Confidence 75%,5,4,2.3,75.2,🟨 Neutral,1.7,1,30.0,42.5,30.2,1.6,1.1617,1494.0,1014.5,73.0,82.3,76.1,FIRST RUN,0.0,0.0,9,MODERATE,40.4,MEDIUM,23.5,2026-08-06 07:38:37 PM PDT,164.9,5
2026-08-07,Atlanta Braves,New York Yankees,Atlanta Braves @ New York Yankees,04:05 PM,07:05 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Code 13,83.8,70.0,⚪ Light Variable,3.3,ENE,-2.3,-3.0,-2.3,0.2,,FORECAST MODEL,31.6,53.9,B,Density 68 | Wind 46 | Temp 60 | Altitude 60 | Confidence 81%,2,2,1.2,81.2,🟨 Neutral,-1.4,-1,49.4,50.6,77.4,3.5,1.1641,1422.0,1015.0,73.2,81.5,77.4,FIRST RUN,0.0,0.0,8,ELEVATED,45.8,MEDIUM,22.0,2026-08-06 07:38:38 PM PDT,120.6,5
2026-08-07,Athletics,Boston Red Sox,Athletics @ Boston Red Sox,04:10 PM,07:10 PM EDT,Fenway Park,OPEN,OPEN-AIR PARK,Clear,88.2,56.0,⚪ Light Variable,4.7,SW,2.4,3.9,3.2,0.7,,FORECAST MODEL,11.5,59.7,B,Density 71 | Wind 58 | Temp 64 | Altitude 62 | Confidence 90%,6,4,2.9,90.1,🟨 Neutral,3.3,2,100.0,0.0,22.7,0.7,1.1564,1697.0,1014.3,69.9,85.2,63.2,FIRST RUN,0.0,-0.18,11,LOW,18.3,LOW,10.6,2026-08-06 07:38:40 PM PDT,499.4,5
2026-08-07,Los Angeles Angels,Miami Marlins,Los Angeles Angels @ Miami Marlins,04:10 PM,07:10 PM EDT,loanDepot park,OPEN,PROJECTED: FAVORABLE,Code 15,83.7,81.6,⚪ Light Variable,4.5,SE,-2.9,-3.8,-3.1,-0.2,,FORECAST MODEL,25.2,51.3,B,Density 69 | Wind 41 | Temp 61 | Altitude 60 | Confidence 85%,1,1,0.4,85.4,🟨 Neutral,-2.9,-2,0.0,100.0,5.8,0.4,1.162,1437.0,1016.6,77.0,82.5,84.1,FIRST RUN,0.0,0.0,9,MODERATE,32.5,MEDIUM,20.0,2026-08-06 07:38:41 PM PDT,381.7,5
2026-08-07,Cleveland Guardians,Chicago White Sox,Cleveland Guardians @ Chicago White Sox,04:40 PM,06:40 PM CDT,Rate Field,OPEN,OPEN-AIR PARK,Mostly clear,81.5,65.4,🟡 6.8 mph Cross (RF → LF),7.0,SW,4.0,0.6,-3.2,-6.8,,FORECAST MODEL,2.2,58.4,B,Density 74 | Wind 50 | Temp 58 | Altitude 65 | Confidence 87%,5,4,2.5,87.4,🟨 Neutral,0.1,0,40.0,0.0,8.4,0.3,1.1445,2043.0,993.3,68.4,79.7,70.4,FIRST RUN,0.0,-0.23,10,LOW,13.3,LOW,12.5,2026-08-06 07:38:42 PM PDT,32.0,5
2026-08-07,Minnesota Twins,Milwaukee Brewers,Minnesota Twins @ Milwaukee Brewers,04:40 PM,06:40 PM CDT,American Family Field,OPEN,PROJECTED: FAVORABLE,Partly cloudy,83.0,59.7,🟡 7.1 mph Cross (RF → LF),7.4,SW,4.3,1.1,-2.6,-7.1,,FORECAST MODEL,6.4,58.2,B,Density 76 | Wind 51 | Temp 59 | Altitude 66 | Confidence 91%,5,4,2.5,91.0,🟨 Neutral,0.2,0,22.5,0.0,8.3,0.2,1.1376,2265.0,989.2,66.9,80.9,64.1,FIRST RUN,0.0,-0.23,13,LOW,16.8,LOW,11.1,2026-08-06 07:38:43 PM PDT,61.7,5
2026-08-07,Chicago Cubs,Kansas City Royals,Chicago Cubs @ Kansas City Royals,05:10 PM,07:10 PM CDT,Kauffman Stadium,OPEN,OPEN-AIR PARK,Code 23,87.6,60.7,🟢 4.9 mph Out to LF,5.4,S,4.9,3.2,0.2,-4.3,,FORECAST MODEL,3.5,62.5,B+,Density 81 | Wind 54 | Temp 63 | Altitude 70 | Confidence 86%,8,6,3.7,86.4,🟢 Good,1.6,1,77.5,7.5,19.4,1.7,1.122,2728.0,983.1,68.6,84.7,65.1,FIRST RUN,0.0,0.0,9,LOW,17.1,LOW,8.8,2026-08-06 07:38:45 PM PDT,216.2,5
2026-08-07,Colorado Rockies,St. Louis Cardinals,Colorado Rockies @ St. Louis Cardinals,05:15 PM,07:15 PM CDT,Busch Stadium,OPEN,OPEN-AIR PARK,Code 20,84.5,75.8,⚪ Light Variable,3.5,SSW,3.1,2.8,1.2,-1.9,,FORECAST MODEL,16.1,61.2,B+,Density 73 | Wind 60 | Temp 60 | Altitude 64 | Confidence 76%,7,5,3.4,75.9,🟢 Good,3.9,3,88.7,3.8,42.8,2.9,1.1472,1906.0,1000.6,73.9,81.4,80.4,FIRST RUN,0.0,-0.9,11,MODERATE,25.5,MEDIUM,28.4,2026-08-06 07:38:46 PM PDT,117.4,5
