Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Field Elevation Ft,Projected Roof Status,Roof Status Basis,Weather Conditions,Weather Code WMO,Weather Condition Source,Data Quality,Data Quality Issues,Data Quality Issue Count,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game P Effective Outward 5+ %,Game P Effective Outward 10+ %,Game P Effective Inward 5+ %,Game Wind Direction Confidence %,Game Wind Impact Confidence %,Game HR Trajectory Carry Ft,Wind Regime,Probability Direction Flips During Game %,Inning Wind Regimes,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Game Wind Profile Source,Game Avg Wind Profile Alpha,Game Avg Wind Field 10ft MPH,Game Avg Wind 50ft MPH,Game Avg Wind 100ft MPH,Game Avg Wind 200ft MPH,Game Avg Wind 300ft MPH,Game Avg Effective Wind Field 10ft MPH,Game Avg Effective Wind 50ft MPH,Game Avg Effective Wind 100ft MPH,Game Avg Effective Wind 200ft MPH,Game Avg Effective Wind 300ft MPH,Game Flight Weighted Wind MPH,Game Flight Weighted Effective Wind MPH,Forecast Trend,Carry Score Change Since Last Run,Temp Change Since Last Run F,Wind Toward CF Change Since Last Run MPH,Precip Change Since Last Run Pct,Wind Out Probability Change Since Last Run Pct,Previous Forecast Run UTC,Forecast Trend Carry Change,Forecast Trend CF Wind Change MPH,Forecast Trend Temperature Change F,Forecast Trend Precip Probability Change %,Previous CF Wind MPH,Previous Temperature F,Previous Precip Probability %,Current CF Wind MPH,Current Temperature F,Current Precip Probability %,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-09-15,Los Angeles Dodgers,Cincinnati Reds,Los Angeles Dodgers @ Cincinnati Reds,03:40 PM,06:40 PM EDT,Great American Ball Park,490,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,90.3,51.9,⚪ Light Variable,3.6,S,-0.1,-2.6,-4.0,-3.5,,FORECAST MODEL,0.8,57.5,B,Density 77 | Wind 46 | Temp 65 | Altitude 67 | Confidence 88%,5,3,2.3,87.9,🟨 Neutral,-1.3,-1,18.0,82.0,0.3,0.0,6.1,51.8,85.6,-2.9,STABLE,25.6,1st-3rd: CROSS RF → LF -1.7 mph | 4th-5th: CROSS RF → LF -1.9 mph | 6th-7th: LIGHT / VARIABLE +0.0 mph | 8th-9th: LIGHT / VARIABLE -1.1 mph,46.9,2.0,1.1349,2364.0,997.3,67.4,86.6,57.1,MODEL_VERTICAL_PROFILE,0.124,2.7,3.2,3.5,3.8,4.0,-1.1,-1.3,-1.5,-1.6,-1.7,3.2,-1.3,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-1.9,86.6,0.8,-0.45,27,LOW,8.3,LOW,11.8,2026-09-14 07:56:29 PM PDT,254.7,5
2026-09-15,Athletics,Tampa Bay Rays,Athletics @ Tampa Bay Rays,03:40 PM,06:40 PM EDT,Tropicana Field,45,INDOOR,FIXED ROOF,Mostly clear,1,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,83.1,79.4,⚪ Calm,0.0,ENE,0.0,0.0,0.0,0.0,,FORECAST MODEL,44.1,50.1,B,Density 61 | Wind 50 | Temp 60 | Altitude 56 | Confidence 87%,0,0,0.0,87.0,🟨 Neutral,0.0,0,0.0,0.0,0.0,0.0,0.0,93.9,100.0,0.0,STABLE,18.0,1st-3rd: IN FROM RF +0.0 mph | 4th-5th: IN FROM CF +0.0 mph | 6th-7th: IN FROM RF +0.0 mph | 8th-9th: IN FROM RF +0.0 mph,10.4,0.0,1.1896,858.0,1017.3,75.9,82.0,81.8,MODEL_VERTICAL_PROFILE,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,82.0,44.1,0.27,28,NONE (ROOF),0.0,LOW,15.0,2026-09-14 07:56:41 PM PDT,474.9,5
2026-09-15,Chicago White Sox,Cleveland Guardians,Chicago White Sox @ Cleveland Guardians,03:40 PM,06:40 PM EDT,Progressive Field,660,OPEN,OPEN-AIR PARK,Mostly clear,1,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,80.7,50.8,🟢 12.2 mph Out to CF,10.8,S,9.8,12.2,9.4,-0.4,,FORECAST MODEL,0.4,67.6,B+,Density 69 | Wind 77 | Temp 57 | Altitude 62 | Confidence 92%,11,8,5.3,91.8,🟢 Good,10.4,8,100.0,0.0,100.0,95.6,0.0,95.7,96.6,17.8,STABLE,17.8,1st-3rd: OUT TO CF +10.9 mph | 4th-5th: OUT TO CF +10.5 mph | 6th-7th: OUT TO CF +9.8 mph | 8th-9th: OUT TO CF +9.8 mph,3.8,0.7,1.1606,1633.0,1002.6,61.3,78.3,57.0,MODEL_VERTICAL_PROFILE,0.125,10.3,12.6,13.7,15.0,15.7,8.2,10.3,11.5,12.8,13.6,12.6,10.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,11.7,78.3,0.4,-0.41,29,LOW,3.9,LOW,11.1,2026-09-14 07:56:43 PM PDT,54.7,5
2026-09-15,Milwaukee Brewers,Pittsburgh Pirates,Milwaukee Brewers @ Pittsburgh Pirates,03:40 PM,06:40 PM EDT,PNC Park,730,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,77.7,61.7,⚪ Light Variable,3.5,SE,-1.9,-3.7,-3.9,-1.8,,FORECAST MODEL,0.6,52.4,B,Density 71 | Wind 40 | Temp 53 | Altitude 63 | Confidence 92%,1,1,0.7,92.5,🟨 Neutral,-3.2,-3,0.0,100.0,0.0,0.0,16.1,82.6,98.0,-5.7,STABLE,17.0,1st-3rd: IN FROM RF -3.2 mph | 4th-5th: IN FROM RF -3.4 mph | 6th-7th: IN FROM RF -2.9 mph | 8th-9th: IN FROM RF -2.8 mph,21.1,0.8,1.1546,1774.0,991.2,63.8,74.5,70.5,MODEL_VERTICAL_PROFILE,0.14,3.3,4.2,4.6,5.1,5.4,-2.5,-3.1,-3.5,-4.0,-4.2,4.2,-3.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-3.6,74.5,0.6,-1.16,24,LOW,0.7,LOW,8.4,2026-09-14 07:56:55 PM PDT,80.6,5
2026-09-15,Philadelphia Phillies,Washington Nationals,Philadelphia Phillies @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,25,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,74.6,50.0,🟡 6.3 mph Cross (RF → LF),5.3,ESE,3.6,0.3,-3.2,-6.3,,FORECAST MODEL,0.0,53.0,B,Density 58 | Wind 51 | Temp 50 | Altitude 54 | Confidence 92%,2,1,0.9,92.2,🟨 Neutral,0.2,0,33.5,21.4,0.0,0.0,0.0,89.5,74.7,0.5,STABLE,15.8,1st-3rd: CROSS RF → LF +0.1 mph | 4th-5th: CROSS RF → LF +0.2 mph | 6th-7th: CROSS RF → LF +0.4 mph | 8th-9th: CROSS RF → LF +0.5 mph,15.0,0.6,1.2,533.0,1022.5,54.5,71.8,55.9,MODEL_VERTICAL_PROFILE,0.123,5.1,6.2,6.7,7.3,7.7,0.2,0.2,0.2,0.3,0.3,6.2,0.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.7,71.8,0.0,0.29,28,LOW,0.0,LOW,17.7,2026-09-14 07:57:08 PM PDT,4.4,5
2026-09-15,Detroit Tigers,Toronto Blue Jays,Detroit Tigers @ Toronto Blue Jays,04:07 PM,07:07 PM EDT,Rogers Centre,250,OPEN,PROJECTED: FAVORABLE,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,71.8,59.4,🟢 4.8 mph Out to RF,4.4,SSW,1.9,4.2,4.8,2.9,,FORECAST MODEL,4.5,55.0,B,Density 62 | Wind 56 | Temp 49 | Altitude 56 | Confidence 93%,3,2,1.5,92.6,🟨 Neutral,2.4,1,83.1,0.0,4.2,0.0,0.0,91.0,98.2,4.0,STABLE,27.6,1st-3rd: OUT TO RCF +3.5 mph | 4th-5th: OUT TO RF +1.1 mph | 6th-7th: OUT TO RCF +2.7 mph | 8th-9th: OUT TO RF +1.9 mph,12.6,0.7,1.1866,891.0,1009.4,57.6,70.6,63.9,MODEL_VERTICAL_PROFILE,0.147,3.8,4.8,5.3,5.9,6.3,1.7,2.4,2.7,3.2,3.5,4.8,2.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,3.2,70.6,4.5,-1.04,27,LOW,14.1,LOW,1.9,2026-09-14 07:57:20 PM PDT,0.0,4
2026-09-15,Baltimore Orioles,New York Mets,Baltimore Orioles @ New York Mets,04:10 PM,07:10 PM EDT,Citi Field,20,OPEN,OPEN-AIR PARK,Mostly clear,1,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,67.9,57.5,🟢 5.7 mph Out to LF,5.2,SSE,5.7,5.2,2.5,-3.0,,FORECAST MODEL,0.0,54.3,B,Density 52 | Wind 58 | Temp 44 | Altitude 50 | Confidence 92%,3,2,1.3,91.9,🟨 Neutral,3.2,2,100.0,0.0,41.4,0.0,0.0,88.7,97.1,6.2,STABLE,28.4,1st-3rd: OUT TO LCF +4.5 mph | 4th-5th: OUT TO LF +1.9 mph | 6th-7th: OUT TO LF +3.1 mph | 8th-9th: OUT TO LF +2.5 mph,11.5,1.2,1.2171,52.0,1026.1,53.1,66.3,62.5,MODEL_VERTICAL_PROFILE,0.123,5.1,6.2,6.8,7.4,7.8,2.6,3.2,3.5,3.9,4.1,6.2,3.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,4.2,66.3,0.0,-0.13,28,LOW,0.2,LOW,8.5,2026-09-14 07:57:32 PM PDT,175.7,5
2026-09-15,Atlanta Braves,Chicago Cubs,Atlanta Braves @ Chicago Cubs,04:40 PM,06:40 PM CDT,Wrigley Field,600,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,73.8,80.2,🟡 8.5 mph Cross (LF → RF),7.2,NW,-4.4,-0.1,4.3,8.5,,FORECAST MODEL,40.6,54.4,B,Density 62 | Wind 49 | Temp 51 | Altitude 57 | Confidence 74%,3,2,1.3,74.4,🟨 Neutral,-0.3,0,7.1,5.3,0.1,0.0,1.4,90.4,74.6,-0.7,STABLE,16.6,1st-3rd: CROSS LF → RF -0.0 mph | 4th-5th: CROSS LF → RF -0.4 mph | 6th-7th: CROSS LF → RF -0.6 mph | 8th-9th: CROSS LF → RF -0.7 mph,13.6,0.4,1.1837,895.0,1013.8,67.4,72.9,82.8,MODEL_VERTICAL_PROFILE,0.137,6.9,8.6,9.4,10.4,10.9,-0.3,-0.3,-0.4,-0.4,-0.4,8.6,-0.3,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-1.1,72.9,40.6,1.26,30,MODERATE,39.2,MEDIUM,28.2,2026-09-14 07:57:44 PM PDT,46.5,5
2026-09-15,New York Yankees,Minnesota Twins,New York Yankees @ Minnesota Twins,04:40 PM,06:40 PM CDT,Target Field,815,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,66.7,61.3,🟢 8.0 mph Out to RF,7.0,NW,2.6,6.8,8.0,4.8,,FORECAST MODEL,0.0,58.4,B,Density 63 | Wind 59 | Temp 41 | Altitude 58 | Confidence 93%,5,4,2.5,93.4,🟨 Neutral,3.4,2,93.3,0.0,49.2,10.0,0.0,77.3,94.0,7.7,SHIFTING,33.8,1st-3rd: OUT TO RCF +5.7 mph | 4th-5th: OUT TO RF +2.5 mph | 6th-7th: LIGHT / VARIABLE +1.9 mph | 8th-9th: LIGHT / VARIABLE +0.6 mph,22.0,0.8,1.1809,1087.0,990.9,51.4,63.9,66.9,MODEL_VERTICAL_PROFILE,0.125,4.7,5.7,6.2,6.8,7.2,2.8,3.4,3.7,4.0,4.2,5.7,3.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,4.2,63.9,0.0,-1.04,28,LOW,0.0,LOW,8.5,2026-09-14 07:57:57 PM PDT,10.6,5
2026-09-15,San Francisco Giants,St. Louis Cardinals,San Francisco Giants @ St. Louis Cardinals,04:45 PM,06:45 PM CDT,Busch Stadium,455,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,89.3,57.6,🟡 6.0 mph Cross (RF → LF),5.1,SE,2.4,-1.1,-4.1,-6.0,,FORECAST MODEL,28.7,57.5,B,Density 76 | Wind 48 | Temp 66 | Altitude 66 | Confidence 84%,5,3,2.3,83.8,🟨 Neutral,-0.6,0,0.0,56.6,0.1,0.0,1.1,77.5,80.6,-1.4,STABLE,25.2,1st-3rd: CROSS RF → LF -0.4 mph | 4th-5th: CROSS RF → LF -0.7 mph | 6th-7th: CROSS RF → LF +0.0 mph | 8th-9th: LIGHT / VARIABLE -1.8 mph,25.0,1.0,1.1378,2227.0,1001.9,72.0,86.9,63.4,MODEL_VERTICAL_PROFILE,0.123,4.6,5.6,6.1,6.6,7.0,-0.4,-0.6,-0.6,-0.7,-0.7,5.6,-0.6,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-1.3,86.9,28.7,-1.31,27,MODERATE,30.6,LOW,16.3,2026-09-14 07:58:09 PM PDT,26.7,5
