Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-07-19,Chicago White Sox,Toronto Blue Jays,Chicago White Sox @ Toronto Blue Jays,09:15 AM,12:15 PM EDT,Rogers Centre,OPEN,PROJECTED: FAVORABLE,Clear,69.5,58.4,⚪ Calm,0.6,SW,-0.0,0.3,0.5,0.5,,FORECAST MODEL,0.0,54.6,B,Density 63 | Wind 53 | Temp 49 | Altitude 58 | Confidence 95%,3,2,1.4,95.2,🟨 Neutral,1.2,1,56.2,41.9,94.1,2.4,1.1808,1083.0,1004.3,54.0,70.8,56.4,IMPROVING,3.4,0.0,2,LOW,0.5,LOW,0.0,2026-07-19 01:23:05 PM PDT,0.0,4
2026-07-19,Los Angeles Dodgers,New York Yankees,Los Angeles Dodgers @ New York Yankees,09:35 AM,12:35 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Clear,80.0,43.1,🟡 7.7 mph Cross (LF → RF),9.9,NW,0.2,5.3,8.3,7.7,,FORECAST MODEL,0.0,61.2,B+,Density 69 | Wind 62 | Temp 59 | Altitude 61 | Confidence 92%,7,5,3.4,92.3,🟢 Good,4.7,3,100.0,0.0,10.1,2.2,1.163,1621.0,1007.5,54.4,80.6,41.1,IMPROVING RAPIDLY,6.4,0.0,2,LOW,0.0,LOW,7.8,2026-07-19 01:23:06 PM PDT,121.0,5
2026-07-19,Tampa Bay Rays,Boston Red Sox,Tampa Bay Rays @ Boston Red Sox,10:35 AM,01:35 PM EDT,Fenway Park,OPEN,OPEN-AIR PARK,Clear,79.3,41.4,🟡 10.0 mph Cross (LF → RF),10.5,NW,-3.3,1.4,5.6,10.0,,FORECAST MODEL,0.0,56.3,B,Density 69 | Wind 52 | Temp 58 | Altitude 61 | Confidence 93%,4,3,1.9,93.0,🟨 Neutral,0.7,0,71.2,0.0,6.7,1.4,1.1627,1646.0,1004.9,51.4,79.7,39.3,IMPROVING,2.1,0.0,2,LOW,0.1,LOW,8.0,2026-07-19 01:23:07 PM PDT,111.0,5
2026-07-19,New York Mets,Philadelphia Phillies,New York Mets @ Philadelphia Phillies,10:35 AM,01:35 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Clear,81.1,50.8,🟡 7.4 mph Cross (LF → RF),8.9,NW,-7.3,-4.6,0.4,7.4,,FORECAST MODEL,0.0,51.5,B,Density 69 | Wind 38 | Temp 60 | Altitude 61 | Confidence 93%,1,1,0.5,92.7,🟨 Neutral,-3.9,-3,0.0,88.8,17.4,1.9,1.1612,1642.0,1008.9,58.9,81.6,47.6,WORSENING RAPIDLY,-5.8,0.0,3,LOW,0.1,LOW,9.1,2026-07-19 01:23:08 PM PDT,14.7,5
2026-07-19,Texas Rangers,Atlanta Braves,Texas Rangers @ Atlanta Braves,10:35 AM,01:35 PM EDT,Truist Park,OPEN,OPEN-AIR PARK,Code 14,91.0,56.7,⚪ Light Variable,3.7,W,2.5,0.9,-1.1,-3.5,,FORECAST MODEL,29.6,61.6,B+,Density 86 | Wind 50 | Temp 69 | Altitude 73 | Confidence 85%,7,5,3.5,85.3,🟢 Good,-0.0,0,7.5,18.7,20.7,1.2,1.1066,3174.0,981.2,72.5,90.5,57.1,WORSENING,-2.2,0.0,2,MODERATE,31.8,LOW,17.1,2026-07-19 01:23:09 PM PDT,116.1,5
2026-07-19,Pittsburgh Pirates,Cleveland Guardians,Pittsburgh Pirates @ Cleveland Guardians,10:40 AM,01:40 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Clear,75.1,57.4,🔴 6.9 mph In from CF,7.6,N,-5.1,-6.9,-5.5,-0.3,,FORECAST MODEL,0.0,48.1,C,Density 69 | Wind 32 | Temp 53 | Altitude 62 | Confidence 94%,-1,-1,-0.6,93.7,🟧 Below Average,-6.0,-6,0.0,100.0,12.9,0.6,1.1623,1599.0,997.9,58.3,75.3,55.5,WORSENING RAPIDLY,-9.2,0.0,2,LOW,0.2,LOW,4.7,2026-07-19 01:23:11 PM PDT,96.2,5
2026-07-19,Baltimore Orioles,Houston Astros,Baltimore Orioles @ Houston Astros,11:10 AM,01:10 PM CDT,Daikin Park,CLOSED,PROJECTED: TEMPERATURE,Mostly clear,91.8,60.2,⚪ Calm,0.0,WSW,-0.0,0.0,0.0,0.0,,FORECAST MODEL,1.6,50.0,B,Density 61 | Wind 50 | Temp 72 | Altitude 56 | Confidence 91%,0,0,0.0,90.8,🟨 Neutral,0.0,0,9.4,33.7,36.1,0.6,1.1896,858.0,1013.2,74.9,92.5,56.5,IMPROVING,3.3,0.0,2,NONE (ROOF),0.0,LOW,14.4,2026-07-19 01:23:12 PM PDT,81.8,5
2026-07-19,San Diego Padres,Kansas City Royals,San Diego Padres @ Kansas City Royals,11:10 AM,01:10 PM CDT,Kauffman Stadium,OPEN,OPEN-AIR PARK,Mostly clear,91.5,58.8,⚪ Light Variable,2.3,E,-0.4,-1.6,-2.1,-1.5,,FORECAST MODEL,40.0,61.0,B+,Density 86 | Wind 46 | Temp 71 | Altitude 73 | Confidence 91%,7,5,3.3,91.0,🟢 Good,-1.3,-1,7.5,62.5,28.1,1.1,1.1045,3230.0,981.6,73.6,91.6,57.0,WORSENING,-3.5,0.0,2,MODERATE,35.2,LOW,12.3,2026-07-19 01:23:13 PM PDT,111.6,5
2026-07-19,Miami Marlins,Milwaukee Brewers,Miami Marlins @ Milwaukee Brewers,11:10 AM,01:10 PM CDT,American Family Field,OPEN,PROJECTED: FAVORABLE,Clear,77.4,51.4,⚪ Light Variable,5.3,E,-4.3,-3.5,-1.1,3.4,,FORECAST MODEL,0.0,52.6,B,Density 72 | Wind 40 | Temp 56 | Altitude 64 | Confidence 93%,2,1,0.8,92.6,🟨 Neutral,-3.2,-3,0.0,100.0,2.2,0.3,1.1506,1958.0,992.1,57.0,77.7,49.1,WORSENING RAPIDLY,-4.3,0.0,2,LOW,0.0,LOW,10.6,2026-07-19 01:23:14 PM PDT,46.0,5
2026-07-19,Minnesota Twins,Chicago Cubs,Minnesota Twins @ Chicago Cubs,11:20 AM,01:20 PM CDT,Wrigley Field,OPEN,OPEN-AIR PARK,Clear,72.7,68.7,🔴 8.9 mph In from CF,10.2,ENE,-4.2,-8.9,-8.0,-3.8,,FORECAST MODEL,0.0,44.5,C,Density 63 | Wind 26 | Temp 51 | Altitude 58 | Confidence 92%,-3,-3,-1.7,92.0,🟧 Below Average,-7.9,-8,0.0,100.0,5.7,1.5,1.1814,1014.0,1010.8,61.4,73.1,65.8,WORSENING RAPIDLY,-10.5,0.0,2,LOW,0.0,LOW,8.9,2026-07-19 01:23:15 PM PDT,122.1,5
2026-07-19,Cincinnati Reds,Colorado Rockies,Cincinnati Reds @ Colorado Rockies,12:10 PM,01:10 PM MDT,Coors Field,OPEN,OPEN-AIR PARK,Clear,96.6,16.8,🟡 5.1 mph Cross (RF → LF),6.0,ENE,0.6,-2.9,-5.2,-5.1,,FORECAST MODEL,0.8,64.9,B+,Density 100 | Wind 44 | Temp 77 | Altitude 100 | Confidence 92%,9,7,4.5,92.4,🟢 Good,-2.0,-2,0.0,82.5,11.3,1.5,0.9469,8647.0,844.7,42.7,97.4,16.0,IMPROVING RAPIDLY,4.6,0.0,2,LOW,1.4,LOW,9.0,2026-07-19 01:23:16 PM PDT,96.9,5
2026-07-19,Washington Nationals,Athletics,Washington Nationals @ Athletics,01:05 PM,01:05 PM PDT,Sutter Health Park,OPEN,OPEN-AIR PARK,Partly cloudy,88.5,33.2,⚪ Light Variable,3.5,W,0.7,2.7,3.4,2.3,,FORECAST MODEL,0.3,62.6,B+,Density 74 | Wind 58 | Temp 70 | Altitude 65 | Confidence 92%,8,6,3.8,92.2,🟢 Good,3.2,2,100.0,0.0,25.9,0.9,1.1448,2209.0,1010.9,52.4,91.3,29.2,IMPROVING,3.8,0.0,2,LOW,0.2,LOW,5.3,2026-07-19 01:23:18 PM PDT,111.9,5
