Top 30 Rank,Overall Rank,Date,Player,Team,Opponent,Game,Side,Position,Analytical Projected FS,Projected FS,Sim Mean,Sim Median,Historical FS Std,Target FS Std,Raw Sim Std,Volatility-Calibrated Sim Std,Volatility Multiplier,Last 5 Avg FS,Last 10 Avg FS,Last 15 Avg FS,Last 5 Fantasy Scores,Last 10 Fantasy Scores,Last 15 Fantasy Scores,P Over 2.5 FS %,P Over 3.0 FS %,P Over 3.5 FS %,P Over 4.0 FS %,P Over 4.5 FS %,P Over 5.0 FS %,P Over 5.5 FS %,P Over 6.0 FS %,P Over 6.5 FS %,P Over 7.0 FS %,P Over 7.5 FS %,P Over 8.0 FS %,P Over 8.5 FS %,P Over 9.0 FS %,P Over 9.5 FS %,P Over 10.0 FS %,P Over 10.5 FS %,P Over 11.0 FS %,P Over 11.5 FS %,P Over 12.0 FS %,P Over 12.5 FS %,P Over 13.0 FS %,P Over 13.5 FS %,P Over 14.0 FS %,P Over 14.5 FS %,P Over 15.0 FS %,P Over 15.5 FS %,AI Score,Grade,Suggested Lean,Recommended Direction,Recommended Line,Recommended Probability %,Projection Edge,Even-Money EV %,Recommendation Strength,Lineup Spot,Lineup Source,Today Lineup Spot,Last 7 Mode Spot,Starts in Last 7,Last 7 Lineup Spots,Lineup Consistency %,Start Probability %,Expected PA,Rest/Usage Note,Recent Start Guess 14,Usage Factor,Opp Pitcher,Opp Pitcher Hand,Pitcher ERA,Pitcher WHIP,Pitcher H/BF,Pitcher HR/BF,Pitcher BB/BF,Bullpen ERA,Bullpen WHIP,Bullpen H/BF,Bullpen HR/BF,Venue,Park Factor,Weather Factor,Temp F,Wind MPH,Wind Direction,Precip %,Weather Note,PA,AB,AVG,OBP,SLG,OPS,Hand Split PA,Hand Split OPS,Season H,Season 2B,Season 3B,Season HR,Season R,Season RBI,Season BB,Season HBP,Season SB,Last 5 Fantasy Score Details,Last 10 Fantasy Score Details,Last 15 Fantasy Score Details,Recent FS Games Available,Historical Volatility Games,Historical FS Mean,Historical FS Median,Volatility Source,Last 7 FS/G,Last 14 FS/G,Last 14 AVG,14-Game Batter Status,Last 30 FS/G,Last 14 FS/PA,Last 14 Hit Rate,Last 14 XBH Rate,Last 14 HR Rate,Last 14 BB Rate,Last 14 SB Rate,Season Projected FS,Last 30 Projected FS,Last 14 Projected FS,Last 7 Projected FS,Hand Split Projected FS,Season Weight %,Last 30 Weight %,Last 14 Weight %,Last 7 Weight %,Hand Split Weight %,Statcast Samples,Avg Exit Velo,Hard Hit %,Barrel %,Sweet Spot %,Statcast xwOBA,Statcast Quality Factor,Elite Single Floor Boost,Walk Floor Boost,Run Scoring Boost,Pitch-Type Matchup Factor,Pitch-Type Samples,Pitch-Type Data Source,Release/Movement Matchup Factor,Release/Movement Samples,Release/Movement Source,Contact Quality Samples,Contact EV Mean,Contact EV Std,Contact LA Mean,Contact LA Std,Pull %,Center %,Oppo %,Directional Weather Factor,Park Single Factor,Park Double Factor,Park Triple Factor,Park HR Factor,EWMA Form Factor,EWMA Fantasy Score,EWMA Trend,Umpire,Umpire Source,Umpire Run Factor,Umpire BB Factor,Umpire K Factor,Defense Factor,Outfield Defense Factor,Infield Defense Factor,Defense Source,Bullpen Fatigue Factor,Bullpen Recent Games,Bullpen Recent Innings Proxy,Running Matchup Factor,Sprint Speed,Matchup DNA Factor,Single Rate,Double Rate,Triple Rate,HR Rate,BB Rate,HBP Rate,K Rate Model,Groundout Share,Flyout Share,Lineout Share,Run Rate Model,RBI Rate Model,SB Rate,_run_scoring_boost,Confirmed Starter,Sim Std,P25,P75,P90,Simulated PA,Zero PA Probability %,Probability Calibration,Raw P Over 2.5 FS %,Raw P Over 3.0 FS %,Raw P Over 3.5 FS %,Raw P Over 4.0 FS %,Raw P Over 4.5 FS %,Raw P Over 5.0 FS %,Raw P Over 5.5 FS %,Raw P Over 6.0 FS %,Raw P Over 6.5 FS %,Raw P Over 7.0 FS %,Raw P Over 7.5 FS %,Raw P Over 8.0 FS %,Raw P Over 8.5 FS %,Raw P Over 9.0 FS %,Raw P Over 9.5 FS %,Raw P Over 10.0 FS %,Raw P Over 10.5 FS %,Raw P Over 11.0 FS %,Raw P Over 11.5 FS %,Raw P Over 12.0 FS %,Raw P Over 12.5 FS %,Raw P Over 13.0 FS %,Raw P Over 13.5 FS %,Raw P Over 14.0 FS %,Raw P Over 14.5 FS %,Raw P Over 15.0 FS %,Raw P Over 15.5 FS %,Floor Uplift 2.5 FS,Floor Uplift 3.0 FS,Floor Uplift 3.5 FS,Floor Uplift 4.0 FS,Floor Uplift 4.5 FS,Floor Uplift 5.0 FS,Floor Uplift 5.5 FS,Floor Uplift 6.0 FS,Floor Uplift 6.5 FS,Floor Uplift 7.0 FS,Floor Uplift 7.5 FS,Floor Uplift 8.0 FS,Floor Uplift 8.5 FS,Floor Uplift 9.0 FS,Floor Uplift 9.5 FS,Floor Uplift 10.0 FS,Floor Uplift 10.5 FS,Floor Uplift 11.0 FS,Floor Uplift 11.5 FS,Floor Uplift 12.0 FS,Floor Uplift 12.5 FS,Floor Uplift 13.0 FS,Floor Uplift 13.5 FS,Floor Uplift 14.0 FS,Floor Uplift 14.5 FS,Floor Uplift 15.0 FS,Floor Uplift 15.5 FS,Confidence,Full Game Projected FS
1,1,2026-08-02,Jac Caglianone,KC,COL,KC @ COL,AWAY,RF,12.61,13.41,13.41,12.39,6.62,6.4,9.97,7.18,0.72,9.4,4.7,5.73,16|0|19|8|4,16|0|19|8|4|0|0|0|0|0,16|0|19|8|4|0|0|0|0|0|21|7|3|3|5,99.5,99.5,99.5,94.6,94.2,93.8,91.8,86.7,86.3,84.4,76.4,74.9,71.8,66.3,66.3,61.9,58.4,53.2,53.2,51.0,47.0,47.0,44.5,39.8,39.8,37.5,33.9,294.31,A+,MORE 10.5 | 58.4% | Edge +2.9,MORE,10.5,58.4,2.91,16.8,Playable,3,Today Posted,3.0,3.0,7,3-3-3-3-3-4-3,85.7,100.0,4.92,Regular,12,1.04,Kyle Freeland,L,7.34,1.55,0.2942,0.0465,0.0465,5.5,1.52,0.2583,0.0358,Coors Field,1.15,1.055,101.5,8.2,77.0,0.0,hot,399,367,0.251,0.308,0.455,0.763,112,0.685,92,17,2,18,48,42,27,4,3,2026-08-01 @ Colorado Rockies: 16 FS|2026-07-31 @ Colorado Rockies: 0 FS|2026-07-30 @ Minnesota Twins: 19 FS|2026-07-29 @ Minnesota Twins: 8 FS|2026-07-28 @ Minnesota Twins: 4 FS,2026-08-01 @ Colorado Rockies: 16 FS|2026-07-31 @ Colorado Rockies: 0 FS|2026-07-30 @ Minnesota Twins: 19 FS|2026-07-29 @ Minnesota Twins: 8 FS|2026-07-28 @ Minnesota Twins: 4 FS|2026-07-26 @ Detroit Tigers: 0 FS|2026-07-25 @ Detroit Tigers: 0 FS|2026-07-24 @ Detroit Tigers: 0 FS|2026-07-21 vs San Francisco Giants: 0 FS|2026-07-20 vs San Francisco Giants: 0 FS,2026-08-01 @ Colorado Rockies: 16 FS|2026-07-31 @ Colorado Rockies: 0 FS|2026-07-30 @ Minnesota Twins: 19 FS|2026-07-29 @ Minnesota Twins: 8 FS|2026-07-28 @ Minnesota Twins: 4 FS|2026-07-26 @ Detroit Tigers: 0 FS|2026-07-25 @ Detroit Tigers: 0 FS|2026-07-24 @ Detroit Tigers: 0 FS|2026-07-21 vs San Francisco Giants: 0 FS|2026-07-20 vs San Francisco Giants: 0 FS|2026-07-19 vs San Diego Padres: 21 FS|2026-07-18 vs San Diego Padres: 7 FS|2026-07-17 vs San Diego Padres: 3 FS|2026-07-12 @ Baltimore Orioles: 3 FS|2026-07-11 @ Baltimore Orioles: 5 FS,15,30,6.47,3.5,Last 30 games + shrinkage,6.71,5.79,0.192,Cold,6.47,1.5,0.1852,0.0926,0.0556,0.037,0.0,13.09,12.53,12.47,12.47,12.24,28.0,16.0,20.0,16.0,20.0,282,85.52,32.98,2.13,28.01,0.462,1.0326,1.0,1.0,1.0,1.0422,443,Statcast,1.0,6,Fallback,282,85.52,12.0,10.48,31.98,8.2,65.6,26.2,1.0219,1.0526,1.155,1.206,1.1948,1.0038,6.78,0.31,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.9428,27.0,1.0,0.1951,0.0866,0.0076,0.0766,0.0528,0.0081,0.2425,0.5154,0.2308,0.2538,0.1304,0.1454,0.009,1.0,Yes,7.18,7.35,17.43,23.19,4.72,0.0,Raw,100.0,100.0,100.0,91.7,91.7,91.7,89.4,83.4,83.4,81.7,73.9,73.9,71.8,66.3,66.3,61.9,58.4,53.2,53.2,51.0,47.0,47.0,44.5,39.8,39.8,37.5,33.9,0.0,0.0,0.0,2.9,2.5,2.1,2.4,3.3,2.9,2.7,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
2,2,2026-08-02,Salvador Perez,KC,COL,KC @ COL,AWAY,DH,12.17,12.87,12.87,11.52,5.88,5.92,9.58,6.9,0.72,8.2,8.4,9.07,14|6|0|13|8,14|6|0|13|8|4|14|7|2|16,14|6|0|13|8|4|14|7|2|16|4|18|5|16|9,99.5,99.5,99.5,95.0,94.6,94.2,91.7,86.6,84.7,84.2,75.5,71.8,70.8,64.4,59.9,59.9,56.5,51.1,51.1,48.5,44.2,42.1,42.1,36.8,34.7,34.7,31.2,294.31,A+,MORE 10.0 | 59.9% | Edge +2.9,MORE,10.0,59.9,2.87,19.8,Playable,4,Today Posted,4.0,4.0,7,4-4-4-4-4-3-4,85.7,100.0,4.82,Regular,14,1.04,Kyle Freeland,L,7.34,1.55,0.2942,0.0465,0.0465,5.5,1.52,0.2583,0.0358,Coors Field,1.15,1.055,101.5,8.2,77.0,0.0,hot,438,405,0.215,0.263,0.375,0.638,114,0.787,87,15,1,16,40,46,17,11,0,2026-08-01 @ Colorado Rockies: 14 FS|2026-07-31 @ Colorado Rockies: 6 FS|2026-07-30 @ Minnesota Twins: 0 FS|2026-07-29 @ Minnesota Twins: 13 FS|2026-07-28 @ Minnesota Twins: 8 FS,2026-08-01 @ Colorado Rockies: 14 FS|2026-07-31 @ Colorado Rockies: 6 FS|2026-07-30 @ Minnesota Twins: 0 FS|2026-07-29 @ Minnesota Twins: 13 FS|2026-07-28 @ Minnesota Twins: 8 FS|2026-07-26 @ Detroit Tigers: 4 FS|2026-07-25 @ Detroit Tigers: 14 FS|2026-07-24 @ Detroit Tigers: 7 FS|2026-07-23 @ Detroit Tigers: 2 FS|2026-07-22 vs San Francisco Giants: 16 FS,2026-08-01 @ Colorado Rockies: 14 FS|2026-07-31 @ Colorado Rockies: 6 FS|2026-07-30 @ Minnesota Twins: 0 FS|2026-07-29 @ Minnesota Twins: 13 FS|2026-07-28 @ Minnesota Twins: 8 FS|2026-07-26 @ Detroit Tigers: 4 FS|2026-07-25 @ Detroit Tigers: 14 FS|2026-07-24 @ Detroit Tigers: 7 FS|2026-07-23 @ Detroit Tigers: 2 FS|2026-07-22 vs San Francisco Giants: 16 FS|2026-07-21 vs San Francisco Giants: 4 FS|2026-07-20 vs San Francisco Giants: 18 FS|2026-07-19 vs San Diego Padres: 5 FS|2026-07-18 vs San Diego Padres: 16 FS|2026-07-17 vs San Diego Padres: 9 FS,15,30,7.13,5.0,Last 30 games + shrinkage,8.43,9.07,0.245,Neutral,7.13,2.153,0.2203,0.1186,0.0847,0.0508,0.0,11.5,12.39,12.69,12.51,12.14,28.0,16.0,20.0,16.0,20.0,296,82.38,25.0,2.36,30.07,0.374,0.9071,1.0,1.0,1.0,0.9897,440,Statcast,1.1389,24,Statcast,296,82.38,12.0,21.9,30.7,20.6,67.2,12.2,1.03,1.0489,1.1491,1.1974,1.1761,1.0126,8.19,1.05,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.8625,27.0,1.0,0.2028,0.0812,0.009,0.0722,0.0519,0.0145,0.2003,0.4254,0.3135,0.2611,0.1253,0.1556,0.0071,1.0,Yes,6.9,7.2,17.28,22.32,4.65,0.0,Raw,100.0,100.0,100.0,92.3,92.3,92.3,89.3,83.3,81.4,81.4,73.0,70.8,70.8,64.4,59.9,59.9,56.5,51.1,51.1,48.5,44.2,42.1,42.1,36.8,34.7,34.7,31.2,0.0,0.0,0.0,2.7,2.3,1.9,2.4,3.3,3.3,2.8,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
3,3,2026-08-02,John Rave,KC,COL,KC @ COL,AWAY,RF,9.84,13.67,13.67,12.47,7.82,6.79,9.73,7.0,0.72,7.4,5.3,6.58,17|3|17|0|0,17|3|17|0|0|5|0|0|0|11,17|3|17|0|0|5|0|0|0|11|24|2,99.5,99.5,99.5,95.6,95.3,95.0,92.6,88.6,88.2,86.3,78.9,77.4,74.4,68.2,68.2,64.1,60.8,60.8,55.2,52.7,47.8,47.8,45.3,40.3,40.3,38.0,34.1,293.36,A+,MORE 11.0 | 60.8% | Edge +2.7,MORE,11.0,60.8,2.67,21.6,Playable,6,Today Posted,6.0,8.0,3,8-7-2,33.3,100.0,3.55,Usage risk,8,0.88,Kyle Freeland,L,7.34,1.55,0.2942,0.0465,0.0465,5.5,1.52,0.2583,0.0358,Coors Field,1.15,1.055,101.5,8.2,77.0,0.0,hot,31,28,0.321,0.387,0.75,1.137,4,1.0,9,4,1,2,5,2,3,0,1,2026-08-01 @ Colorado Rockies: 17 FS|2026-07-31 @ Colorado Rockies: 3 FS|2026-07-30 @ Minnesota Twins: 17 FS|2026-06-30 vs Tampa Bay Rays: 0 FS|2026-06-27 @ Chicago White Sox: 0 FS,2026-08-01 @ Colorado Rockies: 17 FS|2026-07-31 @ Colorado Rockies: 3 FS|2026-07-30 @ Minnesota Twins: 17 FS|2026-06-30 vs Tampa Bay Rays: 0 FS|2026-06-27 @ Chicago White Sox: 0 FS|2026-06-24 @ Tampa Bay Rays: 5 FS|2026-06-23 @ Tampa Bay Rays: 0 FS|2026-06-22 @ Tampa Bay Rays: 0 FS|2026-06-21 vs St. Louis Cardinals: 0 FS|2026-06-19 vs St. Louis Cardinals: 11 FS,2026-08-01 @ Colorado Rockies: 17 FS|2026-07-31 @ Colorado Rockies: 3 FS|2026-07-30 @ Minnesota Twins: 17 FS|2026-06-30 vs Tampa Bay Rays: 0 FS|2026-06-27 @ Chicago White Sox: 0 FS|2026-06-24 @ Tampa Bay Rays: 5 FS|2026-06-23 @ Tampa Bay Rays: 0 FS|2026-06-22 @ Tampa Bay Rays: 0 FS|2026-06-21 vs St. Louis Cardinals: 0 FS|2026-06-19 vs St. Louis Cardinals: 11 FS|2026-06-17 @ Washington Nationals: 24 FS|2026-06-15 @ Washington Nationals: 2 FS,12,12,6.58,2.5,Last 12 games + shrinkage,6.0,6.58,0.321,Hot,6.58,2.548,0.2903,0.2258,0.0645,0.0968,0.0323,9.93,9.86,9.86,9.8,9.71,28.0,16.0,20.0,16.0,20.0,33,84.69,42.42,0.0,30.3,0.59,1.1295,1.0,1.0,1.0,1.1547,78,Statcast,1.0,3,Fallback,33,84.69,12.0,22.03,33.44,6.1,60.6,33.3,1.03,1.0555,1.1756,1.2125,1.2256,1.0048,6.98,0.4,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.3,27.0,1.0,0.2024,0.1102,0.0116,0.0777,0.0682,0.008,0.23,0.4118,0.3529,0.2353,0.1358,0.1218,0.0198,1.0,Yes,7.0,8.15,17.51,23.27,4.39,0.0,Raw,100.0,100.0,100.0,93.3,93.3,93.3,90.5,85.7,85.7,83.9,76.4,76.4,74.4,68.2,68.2,64.1,60.8,60.8,55.2,52.7,47.8,47.8,45.3,40.3,40.3,38.0,34.1,0.0,0.0,0.0,2.3,2.0,1.7,2.1,2.9,2.5,2.4,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
4,4,2026-08-02,Carter Jensen,KC,COL,KC @ COL,AWAY,C,11.44,12.02,12.02,10.57,6.06,6.04,9.21,6.63,0.72,8.2,5.8,7.33,12|14|6|9|0,12|14|6|9|0|2|6|0|7|2,12|14|6|9|0|2|6|0|7|2|14|0|5|14|19,99.5,99.5,93.9,93.7,93.2,90.0,89.7,85.2,82.4,73.3,72.8,69.7,61.4,61.4,57.3,53.0,53.0,48.0,45.6,45.6,41.2,39.0,33.4,33.4,31.5,27.9,27.9,275.78,A+,MORE 9.0 | 61.4% | Edge +3.0,MORE,9.0,61.4,3.02,22.8,Playable,1,Today Posted,1.0,1.0,6,1-1-1-1-1-1,100.0,100.0,5.13,Regular,13,1.04,Kyle Freeland,L,7.34,1.55,0.2942,0.0465,0.0465,5.5,1.52,0.2583,0.0358,Coors Field,1.15,1.055,101.5,8.2,77.0,0.0,hot,411,366,0.235,0.307,0.429,0.736,107,0.698,86,24,1,15,48,54,39,1,1,2026-08-01 @ Colorado Rockies: 12 FS|2026-07-31 @ Colorado Rockies: 14 FS|2026-07-30 @ Minnesota Twins: 6 FS|2026-07-29 @ Minnesota Twins: 9 FS|2026-07-28 @ Minnesota Twins: 0 FS,2026-08-01 @ Colorado Rockies: 12 FS|2026-07-31 @ Colorado Rockies: 14 FS|2026-07-30 @ Minnesota Twins: 6 FS|2026-07-29 @ Minnesota Twins: 9 FS|2026-07-28 @ Minnesota Twins: 0 FS|2026-07-26 @ Detroit Tigers: 2 FS|2026-07-25 @ Detroit Tigers: 6 FS|2026-07-24 @ Detroit Tigers: 0 FS|2026-07-23 @ Detroit Tigers: 7 FS|2026-07-22 vs San Francisco Giants: 2 FS,2026-08-01 @ Colorado Rockies: 12 FS|2026-07-31 @ Colorado Rockies: 14 FS|2026-07-30 @ Minnesota Twins: 6 FS|2026-07-29 @ Minnesota Twins: 9 FS|2026-07-28 @ Minnesota Twins: 0 FS|2026-07-26 @ Detroit Tigers: 2 FS|2026-07-25 @ Detroit Tigers: 6 FS|2026-07-24 @ Detroit Tigers: 0 FS|2026-07-23 @ Detroit Tigers: 7 FS|2026-07-22 vs San Francisco Giants: 2 FS|2026-07-21 vs San Francisco Giants: 14 FS|2026-07-20 vs San Francisco Giants: 0 FS|2026-07-19 vs San Diego Padres: 5 FS|2026-07-18 vs San Diego Padres: 14 FS|2026-07-17 vs San Diego Padres: 19 FS,15,30,6.77,5.5,Last 30 games + shrinkage,7.0,6.5,0.192,Cold,6.77,1.542,0.1695,0.1186,0.0339,0.1186,0.0,11.86,11.46,11.34,11.46,10.94,28.0,16.0,20.0,16.0,20.0,272,83.41,23.53,2.21,28.68,0.376,0.9152,1.0,1.0,1.0,1.0092,557,Statcast,0.88,12,Statcast,272,83.41,12.0,20.57,33.39,15.1,63.2,21.7,1.03,1.0512,1.1584,1.2027,1.1935,1.0024,6.97,0.2,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.8625,27.0,0.9415,0.1561,0.0861,0.009,0.0571,0.0714,0.0065,0.2511,0.4018,0.359,0.2392,0.1391,0.1106,0.0075,1.0,Yes,6.63,6.97,15.61,21.37,4.89,0.0,Raw,100.0,100.0,90.3,90.3,90.3,86.7,86.7,81.5,78.9,70.3,70.3,68.7,61.4,61.4,57.3,53.0,53.0,48.0,45.6,45.6,41.2,39.0,33.4,33.4,31.5,27.9,27.9,0.0,0.0,3.6,3.4,2.9,3.3,3.0,3.7,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
5,5,2026-08-02,Yordan Alvarez,HOU,TEX,TEX @ HOU,HOME,DH,11.98,10.78,10.78,8.23,9.1,8.08,8.8,8.08,0.918,12.2,10.5,11.73,13|14|2|21|11,13|14|2|21|11|4|4|9|19|8,13|14|2|21|11|4|4|9|19|8|31|7|9|14|10,95.1,90.5,90.1,85.0,84.0,78.5,69.3,68.8,64.4,63.9,56.1,54.6,49.3,49.3,44.9,44.9,40.3,37.7,37.7,34.7,34.7,33.1,33.1,29.2,29.2,28.2,28.2,268.87,A+,MORE 7.0 | 63.9% | Edge +3.8,MORE,7.0,63.9,3.78,27.8,Good,2,Today Posted,2.0,2.0,7,2-2-2-2-2-2-2,100.0,100.0,5.02,Regular,14,1.04,Kumar Rocker,R,4.03,1.29,0.2156,0.0298,0.0872,4.32,1.28,0.2228,0.033,Daikin Park,1.0,1.0,,,,,Weather unavailable,484,398,0.324,0.438,0.641,1.079,360,1.143,129,21,0,35,76,82,77,6,1,2026-08-01 vs Texas Rangers: 13 FS|2026-07-31 vs Texas Rangers: 14 FS|2026-07-29 @ Los Angeles Angels: 2 FS|2026-07-28 @ Los Angeles Angels: 21 FS|2026-07-27 @ Los Angeles Angels: 11 FS,2026-08-01 vs Texas Rangers: 13 FS|2026-07-31 vs Texas Rangers: 14 FS|2026-07-29 @ Los Angeles Angels: 2 FS|2026-07-28 @ Los Angeles Angels: 21 FS|2026-07-27 @ Los Angeles Angels: 11 FS|2026-07-26 @ Chicago White Sox: 4 FS|2026-07-25 @ Chicago White Sox: 4 FS|2026-07-24 @ Chicago White Sox: 9 FS|2026-07-22 vs Miami Marlins: 19 FS|2026-07-21 vs Miami Marlins: 8 FS,2026-08-01 vs Texas Rangers: 13 FS|2026-07-31 vs Texas Rangers: 14 FS|2026-07-29 @ Los Angeles Angels: 2 FS|2026-07-28 @ Los Angeles Angels: 21 FS|2026-07-27 @ Los Angeles Angels: 11 FS|2026-07-26 @ Chicago White Sox: 4 FS|2026-07-25 @ Chicago White Sox: 4 FS|2026-07-24 @ Chicago White Sox: 9 FS|2026-07-22 vs Miami Marlins: 19 FS|2026-07-21 vs Miami Marlins: 8 FS|2026-07-20 vs Miami Marlins: 31 FS|2026-07-19 vs Baltimore Orioles: 7 FS|2026-07-18 vs Baltimore Orioles: 9 FS|2026-07-17 vs Baltimore Orioles: 14 FS|2026-07-12 @ Texas Rangers: 10 FS,15,30,10.83,9.0,Last 30 games + shrinkage,9.86,11.86,0.367,Hot,10.83,2.594,0.2812,0.125,0.0625,0.2188,0.0,12.69,12.4,12.05,10.48,11.79,28.0,16.0,20.0,16.0,20.0,280,86.27,32.14,1.43,30.36,0.522,1.0784,1.0,1.0,1.0,1.1294,697,Statcast,1.14,126,Statcast,280,86.27,12.0,25.1,27.94,19.3,58.9,21.8,1.0,1.0098,1.0361,1.0197,1.0657,1.0076,11.47,0.63,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.8625,27.0,1.0,0.1582,0.0594,0.0026,0.0711,0.145,0.0112,0.189,0.331,0.4014,0.2675,0.1355,0.1482,0.0066,1.0,Yes,8.08,4.56,15.57,22.0,4.4,0.0,Raw,91.8,84.1,84.1,78.0,78.0,73.5,64.8,64.8,60.9,60.9,53.6,53.6,49.3,49.3,44.9,44.9,40.3,37.7,37.7,34.7,34.7,33.1,33.1,29.2,29.2,28.2,28.2,3.3,6.4,6.0,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
6,6,2026-08-02,Alec Burleson,STL,TOR,STL @ TOR,AWAY,1B,12.43,11.24,11.24,10.33,5.99,5.99,8.14,5.99,0.736,5.4,6.7,6.73,8|7|5|3|4,8|7|5|3|4|0|12|13|0|15,8|7|5|3|4|0|12|13|0|15|2|9|0|15|8,99.5,96.2,96.1,95.9,93.0,92.5,87.1,84.4,83.9,75.0,70.7,69.2,60.9,54.9,54.9,50.3,44.2,44.2,40.8,36.2,36.2,33.5,29.0,29.0,26.7,23.3,20.8,261.69,A+,MORE 8.5 | 60.9% | Edge +2.7,MORE,8.5,60.9,2.74,21.8,Playable,3,Today Posted,3.0,3.0,7,3-3-3-4-3-4-4,57.1,100.0,4.92,Regular,14,1.04,Max Scherzer,R,9.49,1.82,0.265,0.0769,0.1197,4.09,1.31,0.214,0.0282,Rogers Centre,1.0,1.0,,,,,Indoor/retractable neutral,467,422,0.284,0.347,0.46,0.807,326,0.942,120,27,1,15,57,71,38,4,3,2026-08-01 @ Toronto Blue Jays: 8 FS|2026-07-31 @ Toronto Blue Jays: 7 FS|2026-07-30 vs Chicago Cubs: 5 FS|2026-07-29 vs Chicago Cubs: 3 FS|2026-07-28 vs Chicago Cubs: 4 FS,2026-08-01 @ Toronto Blue Jays: 8 FS|2026-07-31 @ Toronto Blue Jays: 7 FS|2026-07-30 vs Chicago Cubs: 5 FS|2026-07-29 vs Chicago Cubs: 3 FS|2026-07-28 vs Chicago Cubs: 4 FS|2026-07-27 vs Chicago Cubs: 0 FS|2026-07-26 vs Cincinnati Reds: 12 FS|2026-07-25 vs Cincinnati Reds: 13 FS|2026-07-24 vs Cincinnati Reds: 0 FS|2026-07-23 vs Arizona Diamondbacks: 15 FS,2026-08-01 @ Toronto Blue Jays: 8 FS|2026-07-31 @ Toronto Blue Jays: 7 FS|2026-07-30 vs Chicago Cubs: 5 FS|2026-07-29 vs Chicago Cubs: 3 FS|2026-07-28 vs Chicago Cubs: 4 FS|2026-07-27 vs Chicago Cubs: 0 FS|2026-07-26 vs Cincinnati Reds: 12 FS|2026-07-25 vs Cincinnati Reds: 13 FS|2026-07-24 vs Cincinnati Reds: 0 FS|2026-07-23 vs Arizona Diamondbacks: 15 FS|2026-07-22 @ Los Angeles Angels: 2 FS|2026-07-21 @ Los Angeles Angels: 9 FS|2026-07-20 @ Los Angeles Angels: 0 FS|2026-07-19 @ Arizona Diamondbacks: 15 FS|2026-07-18 @ Arizona Diamondbacks: 8 FS,15,30,6.87,7.5,Last 30 games + shrinkage,5.57,6.64,0.345,Hot,6.87,1.55,0.3167,0.0667,0.0,0.0833,0.0,13.28,12.45,11.84,11.75,12.36,28.0,16.0,20.0,16.0,20.0,326,87.79,34.66,2.15,35.58,0.437,1.0458,1.0,1.0,1.0,1.0723,536,Statcast,1.14,19,Statcast,326,87.79,12.0,15.73,30.65,10.1,62.3,27.6,1.0,1.0109,1.0399,1.0218,1.0725,0.995,6.45,-0.42,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.8735,27.0,0.9982,0.2328,0.0867,0.0041,0.0545,0.108,0.0116,0.1666,0.4631,0.2592,0.2777,0.1289,0.1545,0.008,1.0,Yes,5.99,6.65,14.74,19.89,4.49,0.0,Raw,100.0,93.7,93.7,93.7,90.0,90.0,83.3,80.5,80.5,72.0,68.2,68.2,60.9,54.9,54.9,50.3,44.2,44.2,40.8,36.2,36.2,33.5,29.0,29.0,26.7,23.3,20.8,0.0,2.5,2.4,2.2,3.0,2.5,3.8,3.9,3.4,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
