Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Andrew Abbott,0.0,0,2,4.4,1.03,1.25,0.58,0.9,2.74,3.0,1.0,5.0,30.0,6.0,40,101,72.5,3.0,1|3|4|6|1,08/22|08/21|08/19|08/18|08/17,3.1,1|3|4|6|1|3|7|2|3|1,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,3.0,1|3|4|6|1|3|7|2|3|1|4|3|2|1|4,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,94.0,74.1,50.5,29.7,14.7,6.6,2.4,3.3,73.5
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Cincinnati Reds,Sal Stewart,Mitch Bratt,0.0,0,0,4.3,1.05,1.15,0.61,0.82,2.59,2.0,0.0,6.0,2.41,17.5,40,130,55.0,3.4,6|1|4|5|1,08/22|08/21|08/20|08/19|08/18,2.4,6|1|4|5|1|1|1|0|4|1,08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14,2.53,6|1|4|5|1|1|1|0|4|1|8|2|1|1|2,08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09|08/08,82.5,60.6,42.0,27.6,17.5,10.7,6.8,3.09,61.6
2026-08-23,St. Louis Cardinals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.004,78.7,70.0,5.9,SW,223.0,1.0,Clear,1.9,2.7,54.1,C,92.0,St. Louis Cardinals,Jordan Walker,Cristopher Sánchez,0.1,1,10,4.4,0.85,1.1,0.66,0.73,2.44,2.0,0.0,5.0,3.92,16.4,40,127,67.5,4.0,0|7|7|4|2,08/22|08/21|08/20|08/19|08/18,3.5,0|7|7|4|2|5|2|8|0|0,08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14,3.13,0|7|7|4|2|5|2|8|0|0|3|1|2|3|3,08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,83.6,62.2,41.6,25.2,14.6,7.7,4.4,3.32,67.0
2026-08-23,Minnesota Twins @ San Diego Padres,Petco Park,0.965,1.007,88.1,54.0,9.7,NW,308.0,1.0,Clear,3.3,4.8,57.3,B,92.0,San Diego Padres,Fernando Tatis Jr.,Bailey Ober,0.667,2,3,4.3,1.07,1.14,0.77,0.69,2.56,2.0,0.0,6.0,2.06,19.2,40,128,57.5,3.8,4|5|2|7|1,08/22|08/21|08/19|08/18|08/17,3.0,4|5|2|7|1|2|1|3|1|4,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,3.0,4|5|2|7|1|2|1|3|1|4|0|6|2|4|3,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,80.8,58.9,41.2,27.2,18.0,11.7,7.2,3.09,61.5
2026-08-23,Tampa Bay Rays @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.005,81.1,53.0,10.8,W,276.0,0.0,Mainly clear,2.1,3.0,54.6,C,92.0,Baltimore Orioles,Pete Alonso,Nick Martinez,0.167,1,6,4.3,0.86,1.26,0.55,0.66,2.51,2.0,0.0,5.0,2.73,14.3,40,130,57.5,2.8,2|6|2|3|1,08/22|08/21|08/20|08/19|08/18,3.2,2|6|2|3|1|4|4|5|2|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,3.4,2|6|2|3|1|4|4|5|2|3|6|2|10|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,85.7,61.0,40.5,26.2,15.9,9.2,5.3,3.22,63.3
2026-08-23,Tampa Bay Rays @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.005,81.1,53.0,10.8,W,276.0,0.0,Mainly clear,2.1,3.0,54.6,C,92.0,Tampa Bay Rays,Yandy Díaz,Shane Baz,0.333,1,3,4.5,1.03,1.32,0.71,0.51,2.39,2.0,0.0,5.0,2.98,21.6,40,124,60.0,2.6,3|0|2|5|3,08/22|08/21|08/20|08/19|08/18,2.6,3|0|2|5|3|5|1|2|1|4,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,2.93,3|0|2|5|3|5|1|2|1|4|5|7|6|0|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,78.4,58.3,40.2,25.6,15.7,9.4,5.2,2.95,60.9
2026-08-23,St. Louis Cardinals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.004,78.7,70.0,5.9,SW,223.0,1.0,Clear,1.9,2.7,54.1,C,92.0,Philadelphia Phillies,Luis Arraez,Kyle Leahy,0.0,0,2,4.3,0.93,1.36,0.6,0.51,2.32,2.0,0.0,5.0,4.78,19.2,40,122,62.5,3.6,2|4|6|4|2,08/22|08/21|08/19|08/18|08/17,2.9,2|4|6|4|2|2|4|3|2|0,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11,2.47,2|4|6|4|2|2|4|3|2|0|0|1|4|0|3,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06,80.8,59.8,39.9,23.8,13.4,7.0,3.6,2.99,62.5
2026-08-23,St. Louis Cardinals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.004,78.7,70.0,5.9,SW,223.0,1.0,Clear,1.9,2.7,54.1,C,92.0,St. Louis Cardinals,Alec Burleson,Cristopher Sánchez,0.5,1,2,4.2,0.85,1.1,0.73,0.73,2.54,2.0,0.0,6.0,1.46,22.8,40,130,55.0,2.2,2|3|3|2|1,08/22|08/21|08/20|08/19|08/18,3.2,2|3|3|2|1|2|4|9|6|0,08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14,3.33,2|3|3|2|1|2|4|9|6|0|6|1|6|4|1,08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,77.2,55.6,39.2,26.7,18.3,12.4,8.2,3.38,61.3
2026-08-23,Detroit Tigers @ Kansas City Royals,Kauffman Stadium,0.995,1.007,85.6,37.0,3.2,NE,34.0,0.0,Overcast,3.1,4.5,56.8,C,92.0,Kansas City Royals,Bobby Witt Jr.,Unknown,0.0,0,0,4.5,1.0,1.16,0.85,0.45,2.43,2.0,0.0,6.0,1.75,22.1,40,112,55.0,2.4,1|2|6|1|2,08/22|08/21|08/20|08/19|08/18,3.0,1|2|6|1|2|10|3|0|3|2,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,2.67,1|2|6|1|2|10|3|0|3|2|4|1|0|2|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,77.8,55.6,38.5,25.7,16.7,10.8,6.8,2.94,58.4
2026-08-23,St. Louis Cardinals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.004,78.7,70.0,5.9,SW,223.0,1.0,Clear,1.9,2.7,54.1,C,92.0,Philadelphia Phillies,Alec Bohm,Kyle Leahy,1.0,3,3,4.2,0.93,1.25,0.58,0.81,2.37,2.0,0.0,6.0,1.76,27.6,40,124,57.5,4.0,5|7|0|5|3,08/22|08/21|08/19|08/18|08/17,4.1,5|7|0|5|3|8|8|2|2|1,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11,3.27,5|7|0|5|3|8|8|2|2|1|4|0|0|2|2,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05,72.4,53.2,37.5,25.5,16.8,11.2,7.2,3.27,60.1
