player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_fg_made,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_0_5_plus,prob_1_plus,prob_1_5_plus,prob_2_plus,prob_2_5_plus,prob_3_plus,prob_3_5_plus,prob_4_plus,prob_4_5_plus,prob_5_plus,prob_5_5_plus
00-0040279,Ryan Fitzgerald,CAR,ARI,K,K,ACT,1.0,2026,PRE,0,2026 PRE W0,2026_HOF_CAR_ARI,2026-08-06T17:00:00-07:00,away,1.197,1.197,1.0,0.0,3.0,1.259,17,1.2,1.2,1.467,1.412,1.4,0.92,1.014,PLAYER_HISTORY,100000,NFL_FG_MADE_V1,64.55,64.55,32.49,32.49,14.05,14.05,5.5,5.5,2.0,2.0,0.72
