Top 30 Rank,Overall Rank,Date,Player,Team,Opponent,Game,Side,Position,Analytical Projected FS,Projected FS,Model Uncertainty,Model Uncertainty Tag,Uncertainty-Adjusted Probability %,Adaptive Weight Source,V7 Segment,Sim Mean,Sim Median,Historical FS Std,Target FS Std,Raw Sim Std,Volatility-Calibrated Sim Std,Volatility Multiplier,Last 5 Avg FS,Last 10 Avg FS,Last 15 Avg FS,Last 5 Fantasy Scores,Last 10 Fantasy Scores,Last 15 Fantasy Scores,P Over 2.5 FS %,P Over 3.0 FS %,P Over 3.5 FS %,P Over 4.0 FS %,P Over 4.5 FS %,P Over 5.0 FS %,P Over 5.5 FS %,P Over 6.0 FS %,P Over 6.5 FS %,P Over 7.0 FS %,P Over 7.5 FS %,P Over 8.0 FS %,P Over 8.5 FS %,P Over 9.0 FS %,P Over 9.5 FS %,P Over 10.0 FS %,P Over 10.5 FS %,P Over 11.0 FS %,P Over 11.5 FS %,P Over 12.0 FS %,P Over 12.5 FS %,P Over 13.0 FS %,P Over 13.5 FS %,P Over 14.0 FS %,P Over 14.5 FS %,P Over 15.0 FS %,P Over 15.5 FS %,AI Score,Grade,Suggested Lean,Recommended Direction,Recommended Line,Recommended Probability %,Projection Edge,Even-Money EV %,Recommendation Strength,Lineup Spot,Lineup Source,Today Lineup Spot,Last 7 Mode Spot,Starts in Last 7,Last 7 Lineup Spots,Lineup Consistency %,Start Probability %,Expected PA,Rest/Usage Note,Recent Start Guess 14,Usage Factor,Opp Pitcher,Opp Pitcher Hand,Pitcher ERA,Pitcher WHIP,Pitcher H/BF,Pitcher HR/BF,Pitcher BB/BF,Bullpen ERA,Bullpen WHIP,Bullpen H/BF,Bullpen HR/BF,Venue,Park Factor,Weather Factor,Temp F,Wind MPH,Wind Direction,Precip %,Weather Note,PA,AB,AVG,OBP,SLG,OPS,Hand Split PA,Hand Split OPS,Season H,Season 2B,Season 3B,Season HR,Season R,Season RBI,Season BB,Season HBP,Season SB,Last 5 Fantasy Score Details,Last 10 Fantasy Score Details,Last 15 Fantasy Score Details,Recent FS Games Available,Historical Volatility Games,Historical FS Mean,Historical FS Median,Volatility Source,Last 7 FS/G,Last 14 FS/G,Last 14 AVG,14-Game Batter Status,Last 30 FS/G,Last 14 FS/PA,Last 14 Hit Rate,Last 14 XBH Rate,Last 14 HR Rate,Last 14 BB Rate,Last 14 SB Rate,Season Projected FS,Last 30 Projected FS,Last 14 Projected FS,Last 7 Projected FS,Hand Split Projected FS,Season Weight %,Last 30 Weight %,Last 14 Weight %,Last 7 Weight %,Hand Split Weight %,V7 PA Adjustment,V7 Bias Correction,Statcast Samples,Avg Exit Velo,Hard Hit %,Barrel %,Sweet Spot %,Statcast xwOBA,Statcast Quality Factor,V7 Statcast EWMA Factor,V7 Statcast Reliability,V7 Recent 10 BBE EV,V7 Recent 25 BBE EV,V7 Matchup Expected xwOBA,V7 Matchup xwOBA Factor,V7 Bullpen Availability %,V7 Bullpen Availability Factor,Elite Single Floor Boost,Walk Floor Boost,Run Scoring Boost,Pitch-Type Matchup Factor,Pitch-Type Samples,Pitch-Type Data Source,Release/Movement Matchup Factor,Release/Movement Samples,Release/Movement Source,Contact Quality Samples,Contact EV Mean,Contact EV Std,Contact LA Mean,Contact LA Std,Pull %,Center %,Oppo %,Directional Weather Factor,Park Single Factor,Park Double Factor,Park Triple Factor,Park HR Factor,EWMA Form Factor,EWMA Fantasy Score,EWMA Trend,Umpire,Umpire Source,Umpire Run Factor,Umpire BB Factor,Umpire K Factor,Defense Factor,Outfield Defense Factor,Infield Defense Factor,Defense Source,Bullpen Fatigue Factor,Bullpen Recent Games,Bullpen Recent Innings Proxy,Running Matchup Factor,Sprint Speed,Matchup DNA Factor,Single Rate,Double Rate,Triple Rate,HR Rate,BB Rate,HBP Rate,K Rate Model,Groundout Share,Flyout Share,Lineout Share,Run Rate Model,RBI Rate Model,SB Rate,_run_scoring_boost,V7 Testing Model,Confirmed Starter,Sim Std,P25,P75,P90,Simulated PA,Zero PA Probability %,Probability Calibration,Raw P Over 2.5 FS %,Raw P Over 3.0 FS %,Raw P Over 3.5 FS %,Raw P Over 4.0 FS %,Raw P Over 4.5 FS %,Raw P Over 5.0 FS %,Raw P Over 5.5 FS %,Raw P Over 6.0 FS %,Raw P Over 6.5 FS %,Raw P Over 7.0 FS %,Raw P Over 7.5 FS %,Raw P Over 8.0 FS %,Raw P Over 8.5 FS %,Raw P Over 9.0 FS %,Raw P Over 9.5 FS %,Raw P Over 10.0 FS %,Raw P Over 10.5 FS %,Raw P Over 11.0 FS %,Raw P Over 11.5 FS %,Raw P Over 12.0 FS %,Raw P Over 12.5 FS %,Raw P Over 13.0 FS %,Raw P Over 13.5 FS %,Raw P Over 14.0 FS %,Raw P Over 14.5 FS %,Raw P Over 15.0 FS %,Raw P Over 15.5 FS %,Floor Uplift 2.5 FS,Floor Uplift 3.0 FS,Floor Uplift 3.5 FS,Floor Uplift 4.0 FS,Floor Uplift 4.5 FS,Floor Uplift 5.0 FS,Floor Uplift 5.5 FS,Floor Uplift 6.0 FS,Floor Uplift 6.5 FS,Floor Uplift 7.0 FS,Floor Uplift 7.5 FS,Floor Uplift 8.0 FS,Floor Uplift 8.5 FS,Floor Uplift 9.0 FS,Floor Uplift 9.5 FS,Floor Uplift 10.0 FS,Floor Uplift 10.5 FS,Floor Uplift 11.0 FS,Floor Uplift 11.5 FS,Floor Uplift 12.0 FS,Floor Uplift 12.5 FS,Floor Uplift 13.0 FS,Floor Uplift 13.5 FS,Floor Uplift 14.0 FS,Floor Uplift 14.5 FS,Floor Uplift 15.0 FS,Floor Uplift 15.5 FS,Confidence
1,1,2026-08-10,Junior Caminero,TB,ATH,TB @ ATH,AWAY,3B,13.67,11.3,1.073,MEDIUM,59.7,Manual — insufficient V7 history,projected|top4|LHP,11.3,9.64,7.67,7.09,9.91,7.13,0.72,6.4,9.2,7.93,4|0|4|16|8,4|0|4|16|8|32|6|2|18|2,4|0|4|16|8|32|6|2|18|2|0|15|0|7|5,100.0,100.0,83.5,83.5,83.5,78.7,74.4,74.4,71.0,64.6,61.7,61.7,55.8,52.1,52.1,47.8,44.0,44.0,41.5,38.0,38.0,36.1,32.4,31.0,31.0,27.6,25.1,270.4,A+,MORE 8.0 | 61.7% | Edge +3.3,MORE,8.0,61.7,3.3,23.4,Playable,3,Last 7 Confirmed,,3,7,4-3-3-3-3-3-3,85.7,97.0,4.98,Regular,14,1.04,Jacob Lopez,L,5.64,1.63,0.229,0.0377,0.1246,5.41,1.5,0.2346,0.039,Sutter Health Park,1.0,1.055,100.6,7.3,225.0,0.0,hot,511,443,0.278,0.37,0.546,0.916,140,0.967,123,18,1,33,71,71,64,2,2,2026-08-09 @ Seattle Mariners: 4 FS|2026-08-08 @ Seattle Mariners: 0 FS|2026-08-07 @ Seattle Mariners: 4 FS|2026-08-05 @ Colorado Rockies: 16 FS|2026-08-04 @ Colorado Rockies: 8 FS,2026-08-09 @ Seattle Mariners: 4 FS|2026-08-08 @ Seattle Mariners: 0 FS|2026-08-07 @ Seattle Mariners: 4 FS|2026-08-05 @ Colorado Rockies: 16 FS|2026-08-04 @ Colorado Rockies: 8 FS|2026-08-03 @ Colorado Rockies: 32 FS|2026-08-02 vs Chicago White Sox: 6 FS|2026-08-01 vs Chicago White Sox: 2 FS|2026-07-31 vs Chicago White Sox: 18 FS|2026-07-30 vs Texas Rangers: 2 FS,2026-08-09 @ Seattle Mariners: 4 FS|2026-08-08 @ Seattle Mariners: 0 FS|2026-08-07 @ Seattle Mariners: 4 FS|2026-08-05 @ Colorado Rockies: 16 FS|2026-08-04 @ Colorado Rockies: 8 FS|2026-08-03 @ Colorado Rockies: 32 FS|2026-08-02 vs Chicago White Sox: 6 FS|2026-08-01 vs Chicago White Sox: 2 FS|2026-07-31 vs Chicago White Sox: 18 FS|2026-07-30 vs Texas Rangers: 2 FS|2026-07-29 vs Texas Rangers: 0 FS|2026-07-28 vs Texas Rangers: 15 FS|2026-07-26 vs Cleveland Guardians: 0 FS|2026-07-25 vs Cleveland Guardians: 7 FS|2026-07-24 vs Cleveland Guardians: 5 FS,15,30,8.23,4.5,Last 30 games + shrinkage,10.0,8.14,0.216,Neutral,8.23,1.932,0.1864,0.1186,0.0678,0.1186,0.0,13.36,13.01,12.72,12.95,12.83,28.0,16.0,20.0,16.0,20.0,0.064,0.66,262,87.13,36.64,3.82,27.86,0.465,1.1094,1.0285,1.0,85.0,86.98,0.43,1.0978,79.8,1.1069,1.0,1.0,1.0,1.0795,634,Statcast,1.0977,39,Statcast,262,87.13,12.0,11.68,35.0,29.8,59.9,10.3,1.0396,1.0074,1.0677,1.0147,1.0907,0.9978,8.05,-0.19,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.9005,27.0,1.0,0.1795,0.0689,0.0048,0.078,0.1421,0.0129,0.1942,0.518,0.2733,0.2087,0.1341,0.1448,0.0083,1.0,Yes,Projected,7.13,5.32,16.12,21.16,4.01,11.1,Raw,100.0,100.0,83.5,83.5,83.5,78.7,74.4,74.4,71.0,64.6,61.7,61.7,55.8,52.1,52.1,47.8,44.0,44.0,41.5,38.0,38.0,36.1,32.4,31.0,31.0,27.6,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2,2,2026-08-10,Pete Alonso,BAL,MIN,BAL @ MIN,AWAY,1B,12.62,10.71,1.073,MEDIUM,59.0,Manual — insufficient V7 history,projected|top4|RHP,10.71,8.66,7.08,6.69,8.86,6.69,0.755,10.2,8.7,8.87,41|5|0|5|0,41|5|0|5|0|7|3|0|23|3,41|5|0|5|0|7|3|0|23|3|2|10|19|7|8,100.0,89.4,89.4,89.4,83.4,75.8,75.8,72.3,63.9,63.9,60.9,54.2,54.2,49.3,45.2,45.2,41.0,38.6,38.6,35.9,34.2,34.2,29.1,27.8,27.8,24.0,21.5,259.51,A+,MORE 7.5 | 60.9% | Edge +3.2,MORE,7.5,60.9,3.21,21.8,Playable,2,Last 7 Confirmed,,2,7,2-2-2-2-2-2-2,100.0,97.0,5.09,Regular,13,1.04,Dean Kremer,R,5.93,1.32,0.2384,0.0698,0.0756,4.59,1.38,0.2209,0.0297,Target Field,0.98,1.03,89.6,0.5,117.0,1.0,warm,511,441,0.252,0.346,0.472,0.818,363,0.861,111,22,0,25,71,75,59,7,5,2026-08-09 @ Texas Rangers: 41 FS|2026-08-08 @ Texas Rangers: 5 FS|2026-08-07 @ Texas Rangers: 0 FS|2026-08-06 vs Los Angeles Angels: 5 FS|2026-08-05 vs Los Angeles Angels: 0 FS,2026-08-09 @ Texas Rangers: 41 FS|2026-08-08 @ Texas Rangers: 5 FS|2026-08-07 @ Texas Rangers: 0 FS|2026-08-06 vs Los Angeles Angels: 5 FS|2026-08-05 vs Los Angeles Angels: 0 FS|2026-08-04 vs Los Angeles Angels: 7 FS|2026-08-02 vs Philadelphia Phillies: 3 FS|2026-08-01 vs Philadelphia Phillies: 0 FS|2026-07-31 vs Philadelphia Phillies: 23 FS|2026-07-29 @ Detroit Tigers: 3 FS,2026-08-09 @ Texas Rangers: 41 FS|2026-08-08 @ Texas Rangers: 5 FS|2026-08-07 @ Texas Rangers: 0 FS|2026-08-06 vs Los Angeles Angels: 5 FS|2026-08-05 vs Los Angeles Angels: 0 FS|2026-08-04 vs Los Angeles Angels: 7 FS|2026-08-02 vs Philadelphia Phillies: 3 FS|2026-08-01 vs Philadelphia Phillies: 0 FS|2026-07-31 vs Philadelphia Phillies: 23 FS|2026-07-29 @ Detroit Tigers: 3 FS|2026-07-28 @ Detroit Tigers: 2 FS|2026-07-27 @ Detroit Tigers: 10 FS|2026-07-26 vs Atlanta Braves: 19 FS|2026-07-25 vs Atlanta Braves: 7 FS|2026-07-24 vs Atlanta Braves: 8 FS,15,30,8.83,7.0,Last 30 games + shrinkage,8.71,8.93,0.269,Neutral,8.83,2.155,0.2414,0.1034,0.069,0.0862,0.0172,12.19,12.32,12.08,12.05,11.15,28.0,16.0,20.0,16.0,20.0,0.063,0.66,275,84.61,28.36,1.82,35.64,0.519,1.0983,1.0481,1.0,86.4,85.77,0.424,1.093,79.8,1.0624,1.0,1.0,1.0,1.0078,574,Statcast,0.9989,41,Statcast,275,84.61,12.0,20.94,29.96,13.8,73.1,13.1,1.0221,1.0045,1.0391,1.0091,1.053,1.0124,9.86,1.03,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.9758,27.0,1.0,0.1649,0.0614,0.0028,0.0697,0.0972,0.0127,0.2387,0.3874,0.3243,0.2883,0.1335,0.1431,0.0114,1.0,Yes,Projected,6.69,5.64,14.71,19.99,4.52,0.0,Raw,100.0,89.4,89.4,89.4,83.4,75.8,75.8,72.3,63.9,63.9,60.9,54.2,54.2,49.3,45.2,45.2,41.0,38.6,38.6,35.9,34.2,34.2,29.1,27.8,27.8,24.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
3,3,2026-08-10,Shohei Ohtani,LAD,KC,KC @ LAD,HOME,TWP,11.44,9.63,1.073,MEDIUM,57.5,Manual — insufficient V7 history,projected|top4|LHP,9.63,7.07,9.04,8.03,8.24,8.03,0.975,9.0,10.2,9.8,0|5|4|33|3,0|5|4|33|3|8|7|5|23|14,0|5|4|33|3|8|7|5|23|14|28|5|0|10|2,81.6,81.6,72.6,72.6,69.2,69.2,59.1,59.1,55.6,55.6,49.2,49.2,44.6,44.6,40.6,36.0,36.0,33.9,33.9,30.6,30.6,28.7,28.7,24.3,24.3,23.1,23.1,243.12,A+,MORE 6.0 | 59.1% | Edge +3.6,MORE,6.0,59.1,3.63,18.2,Playable,1,Last 7 Confirmed,,1,7,1-1-1-1-1-1-1,100.0,97.0,5.09,Regular,14,1.04,Noah Cameron,L,4.37,1.29,0.2258,0.0266,0.0759,4.84,1.43,0.2303,0.0335,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,Weather unavailable,496,415,0.292,0.395,0.542,0.937,162,0.936,121,22,2,26,73,71,69,5,6,2026-08-09 @ Arizona Diamondbacks: 0 FS|2026-08-08 @ Arizona Diamondbacks: 5 FS|2026-08-07 @ Arizona Diamondbacks: 4 FS|2026-08-05 @ Chicago Cubs: 33 FS|2026-08-04 @ Chicago Cubs: 3 FS,2026-08-09 @ Arizona Diamondbacks: 0 FS|2026-08-08 @ Arizona Diamondbacks: 5 FS|2026-08-07 @ Arizona Diamondbacks: 4 FS|2026-08-05 @ Chicago Cubs: 33 FS|2026-08-04 @ Chicago Cubs: 3 FS|2026-08-03 @ Chicago Cubs: 8 FS|2026-08-02 vs Boston Red Sox: 7 FS|2026-08-01 vs Boston Red Sox: 5 FS|2026-07-31 vs Boston Red Sox: 23 FS|2026-07-29 vs Seattle Mariners: 14 FS,2026-08-09 @ Arizona Diamondbacks: 0 FS|2026-08-08 @ Arizona Diamondbacks: 5 FS|2026-08-07 @ Arizona Diamondbacks: 4 FS|2026-08-05 @ Chicago Cubs: 33 FS|2026-08-04 @ Chicago Cubs: 3 FS|2026-08-03 @ Chicago Cubs: 8 FS|2026-08-02 vs Boston Red Sox: 7 FS|2026-08-01 vs Boston Red Sox: 5 FS|2026-07-31 vs Boston Red Sox: 23 FS|2026-07-29 vs Seattle Mariners: 14 FS|2026-07-28 vs Seattle Mariners: 28 FS|2026-07-26 @ New York Mets: 5 FS|2026-07-25 @ New York Mets: 0 FS|2026-07-24 @ New York Mets: 10 FS|2026-07-22 @ Philadelphia Phillies: 2 FS,15,30,8.77,5.0,Last 30 games + shrinkage,8.57,10.36,0.345,Hot,8.77,2.302,0.3016,0.1429,0.0635,0.1111,0.0,11.43,10.73,11.1,10.07,10.13,28.0,16.0,20.0,16.0,20.0,-0.035,0.66,221,86.2,33.03,3.17,35.75,0.528,1.0532,0.9589,1.0,73.65,75.79,0.43,1.0978,79.8,1.0777,1.0,1.0,1.0,1.0685,537,Statcast,0.9581,51,Statcast,221,86.2,12.0,17.89,31.19,14.0,57.5,28.5,1.0,1.0075,1.0275,1.015,1.0501,1.0023,8.96,0.19,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.0989,27.0,0.9746,0.1617,0.0578,0.0034,0.0539,0.1008,0.0097,0.2227,0.4298,0.3388,0.2314,0.1309,0.1196,0.0108,1.0,Yes,Projected,8.03,3.17,13.89,20.71,4.54,0.0,Raw,81.6,81.6,72.6,72.6,69.2,69.2,59.1,59.1,55.6,55.6,49.2,49.2,44.6,44.6,40.6,36.0,36.0,33.9,33.9,30.6,30.6,28.7,28.7,24.3,24.3,23.1,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
4,4,2026-08-10,JJ Wetherholt,STL,PHI,PHI @ STL,HOME,2B,11.68,9.99,1.073,MEDIUM,59.8,Manual — insufficient V7 history,projected|top4|RHP,9.99,8.47,5.86,5.91,7.72,5.91,0.766,8.4,8.3,7.2,20|3|2|15|2,20|3|2|15|2|11|2|2|22|4,20|3|2|15|2|11|2|2|22|4|5|8|2|6|4,91.0,91.0,91.0,85.6,85.6,78.6,74.6,74.6,65.1,61.8,61.8,53.8,48.5,48.5,43.6,38.4,38.4,35.4,35.4,31.1,28.8,28.8,24.2,22.3,22.3,19.4,16.8,242.02,A+,MORE 7.5 | 61.8% | Edge +2.5,MORE,7.5,61.8,2.49,23.6,Playable,1,Last 7 Confirmed,,1,6,1-1-1-1-1-1,100.0,97.0,5.1,Regular,14,1.04,Andrew Painter,R,6.48,1.57,0.2655,0.0442,0.0826,4.19,1.31,0.2251,0.0316,Busch Stadium,0.99,1.065,96.6,11.0,174.0,2.0,"hot, light wind",507,434,0.249,0.353,0.387,0.74,326,0.762,108,12,0,16,74,45,57,14,12,2026-08-09 vs Colorado Rockies: 20 FS|2026-08-08 vs Colorado Rockies: 3 FS|2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 15 FS|2026-08-04 @ New York Yankees: 2 FS,2026-08-09 vs Colorado Rockies: 20 FS|2026-08-08 vs Colorado Rockies: 3 FS|2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 15 FS|2026-08-04 @ New York Yankees: 2 FS|2026-08-03 @ New York Yankees: 11 FS|2026-08-01 @ Toronto Blue Jays: 2 FS|2026-07-31 @ Toronto Blue Jays: 2 FS|2026-07-30 vs Chicago Cubs: 22 FS|2026-07-29 vs Chicago Cubs: 4 FS,2026-08-09 vs Colorado Rockies: 20 FS|2026-08-08 vs Colorado Rockies: 3 FS|2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 15 FS|2026-08-04 @ New York Yankees: 2 FS|2026-08-03 @ New York Yankees: 11 FS|2026-08-01 @ Toronto Blue Jays: 2 FS|2026-07-31 @ Toronto Blue Jays: 2 FS|2026-07-30 vs Chicago Cubs: 22 FS|2026-07-29 vs Chicago Cubs: 4 FS|2026-07-28 vs Chicago Cubs: 5 FS|2026-07-27 vs Chicago Cubs: 8 FS|2026-07-26 vs Cincinnati Reds: 2 FS|2026-07-25 vs Cincinnati Reds: 6 FS|2026-07-24 vs Cincinnati Reds: 4 FS,15,30,7.07,6.0,Last 30 games + shrinkage,7.86,7.43,0.18,Cold,7.07,1.651,0.1429,0.0476,0.0159,0.2063,0.0317,11.59,10.86,11.05,11.19,10.17,28.0,16.0,20.0,16.0,20.0,-0.025,0.66,266,83.93,26.32,2.26,29.7,0.348,0.9047,0.9954,1.0,87.46,85.52,0.409,1.0801,79.8,1.0393,1.0,1.0,1.0,1.041,516,Statcast,1.14,27,Statcast,266,83.93,12.0,15.8,31.9,18.4,59.0,22.6,1.0595,1.0005,1.0615,1.001,1.0631,1.0111,7.99,0.92,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.2431,27.0,1.0,0.1864,0.0535,0.003,0.048,0.1123,0.0147,0.1747,0.5394,0.2484,0.2122,0.1468,0.0947,0.0184,1.0,Yes,Projected,5.91,5.4,13.06,18.42,4.66,0.0,Raw,91.0,91.0,91.0,85.6,85.6,78.6,74.6,74.6,65.1,61.8,61.8,53.8,48.5,48.5,43.6,38.4,38.4,35.4,35.4,31.1,28.8,28.8,24.2,22.3,22.3,19.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
5,5,2026-08-10,Alec Burleson,STL,PHI,PHI @ STL,HOME,1B,12.39,9.6,1.073,MEDIUM,62.3,Manual — insufficient V7 history,projected|top4|RHP,9.6,7.73,6.38,6.24,9.21,6.63,0.72,6.2,10.4,9.07,18|4|2|5|2,18|4|2|5|2|48|5|8|7|5,18|4|2|5|2|48|5|8|7|5|3|4|0|12|13,100.0,78.0,78.0,78.0,73.6,67.4,67.4,64.8,56.9,56.9,54.3,47.9,44.1,44.1,40.3,36.3,36.3,34.2,31.4,31.4,29.8,26.2,24.8,24.8,21.6,19.5,19.5,239.59,A+,MORE 6.0 | 64.8% | Edge +3.6,MORE,6.0,64.8,3.6,29.6,Good,3,Last 7 Confirmed,,3,6,3-4-3-3-3-3,83.3,97.0,4.89,Regular,13,1.04,Andrew Painter,R,6.48,1.57,0.2655,0.0442,0.0826,4.19,1.31,0.2251,0.0316,Busch Stadium,0.99,1.065,96.6,11.0,174.0,2.0,"hot, light wind",496,446,0.283,0.349,0.478,0.827,345,0.969,126,28,1,19,63,78,43,4,3,2026-08-09 vs Colorado Rockies: 18 FS|2026-08-08 vs Colorado Rockies: 4 FS|2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 5 FS|2026-08-04 @ New York Yankees: 2 FS,2026-08-09 vs Colorado Rockies: 18 FS|2026-08-08 vs Colorado Rockies: 4 FS|2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 5 FS|2026-08-04 @ New York Yankees: 2 FS|2026-08-03 @ New York Yankees: 48 FS|2026-08-02 @ Toronto Blue Jays: 5 FS|2026-08-01 @ Toronto Blue Jays: 8 FS|2026-07-31 @ Toronto Blue Jays: 7 FS|2026-07-30 vs Chicago Cubs: 5 FS,2026-08-09 vs Colorado Rockies: 18 FS|2026-08-08 vs Colorado Rockies: 4 FS|2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 5 FS|2026-08-04 @ New York Yankees: 2 FS|2026-08-03 @ New York Yankees: 48 FS|2026-08-02 @ Toronto Blue Jays: 5 FS|2026-08-01 @ Toronto Blue Jays: 8 FS|2026-07-31 @ Toronto Blue Jays: 7 FS|2026-07-30 vs Chicago Cubs: 5 FS|2026-07-29 vs Chicago Cubs: 3 FS|2026-07-28 vs Chicago Cubs: 4 FS|2026-07-27 vs Chicago Cubs: 0 FS|2026-07-26 vs Cincinnati Reds: 12 FS|2026-07-25 vs Cincinnati Reds: 13 FS,15,30,7.9,5.0,Last 30 games + shrinkage,12.0,8.79,0.26,Neutral,7.9,2.085,0.2203,0.1186,0.0678,0.1525,0.0,11.79,11.57,11.65,11.97,11.65,28.0,16.0,20.0,16.0,20.0,-0.025,0.66,331,87.04,33.53,2.11,34.14,0.435,1.0037,0.9724,1.0,75.86,82.23,0.365,1.0428,79.8,1.0393,1.0,1.0,1.0,1.0516,510,Statcast,0.8947,23,Statcast,331,87.04,12.0,15.88,30.99,9.7,64.3,26.0,1.0597,1.0089,1.0944,1.0178,1.1227,1.0156,9.2,1.3,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.8663,27.0,0.9762,0.1664,0.0736,0.0038,0.0679,0.0939,0.0087,0.1805,0.474,0.2728,0.2532,0.1336,0.163,0.0073,1.0,Yes,Projected,6.63,4.13,13.49,19.25,3.89,13.0,Raw,100.0,78.0,78.0,78.0,73.6,67.4,67.4,64.8,56.9,56.9,54.3,47.9,44.1,44.1,40.3,36.3,36.3,34.2,31.4,31.4,29.8,26.2,24.8,24.8,21.6,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
