Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-28,Cincinnati Reds,Chicago Cubs,Cincinnati Reds @ Chicago Cubs,11:20 AM,01:20 PM CDT,Wrigley Field,OPEN,OPEN-AIR PARK,Clear,77.5,58.0,🟡 7.5 mph Cross (RF → LF),8.2,ESE,2.7,-1.4,-4.6,-7.5,,FORECAST MODEL,2.2,54.2,B,Density 65 | Wind 47 | Temp 56 | Altitude 59 | Confidence 82%,3,2,1.2,82.5,🟨 Neutral,-1.0,-1,10.0,75.0,13.4,1.2,1.1757,1197.0,1014.2,60.7,77.6,57.5,FIRST RUN,0.0,0.6,19,LOW,5.3,LOW,12.5,2026-08-27 09:26:42 PM PDT,90.3,5
2026-08-28,Los Angeles Dodgers,Detroit Tigers,Los Angeles Dodgers @ Detroit Tigers,03:40 PM,06:40 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Clear,76.3,45.4,⚪ Light Variable,4.5,E,-3.8,-2.5,-0.2,3.5,,FORECAST MODEL,0.3,52.6,B,Density 68 | Wind 42 | Temp 52 | Altitude 61 | Confidence 95%,2,1,0.8,94.6,🟨 Neutral,-2.6,-2,0.0,100.0,19.5,0.9,1.1658,1516.0,997.9,55.1,74.1,53.8,FIRST RUN,0.0,-0.49,19,LOW,1.1,LOW,9.3,2026-08-27 09:26:44 PM PDT,482.2,5
2026-08-28,Miami Marlins,Washington Nationals,Miami Marlins @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,OPEN,OPEN-AIR PARK,Code 15,80.8,72.8,⚪ Light Variable,2.6,NE,-1.6,-2.5,-2.1,-0.4,,FORECAST MODEL,15.2,53.2,B,Density 67 | Wind 44 | Temp 57 | Altitude 59 | Confidence 86%,2,1,1.0,86.3,🟨 Neutral,-2.0,-2,0.0,85.0,37.0,1.2,1.1693,1297.0,1013.0,70.0,78.5,77.2,FIRST RUN,0.0,0.68,19,MODERATE,22.5,LOW,10.4,2026-08-27 09:26:45 PM PDT,93.8,5
2026-08-28,Kansas City Royals,Cleveland Guardians,Kansas City Royals @ Cleveland Guardians,04:10 PM,07:10 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Clear,72.6,54.6,🔴 5.3 mph In from RF,6.2,NE,-1.4,-4.3,-5.3,-3.8,,FORECAST MODEL,0.0,51.5,B,Density 64 | Wind 43 | Temp 48 | Altitude 58 | Confidence 93%,1,1,0.4,92.6,🟨 Neutral,-2.2,-2,0.0,75.6,11.4,0.7,1.1794,1112.0,1002.7,55.3,70.4,60.3,FIRST RUN,0.0,-0.06,19,LOW,0.0,LOW,9.1,2026-08-27 09:26:46 PM PDT,505.4,5
2026-08-28,Houston Astros,New York Mets,Houston Astros @ New York Mets,04:10 PM,07:10 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Code 15,77.4,78.6,⚪ Calm,0.8,W,-0.4,0.0,0.5,0.8,,FORECAST MODEL,30.4,54.3,B,Density 65 | Wind 49 | Temp 54 | Altitude 58 | Confidence 86%,3,2,1.3,86.4,🟨 Neutral,-0.3,0,21.3,58.7,63.3,1.4,1.1765,1089.0,1014.7,69.4,76.2,80.4,FIRST RUN,0.0,-0.46,21,MODERATE,29.1,MEDIUM,20.6,2026-08-27 09:26:47 PM PDT,260.4,5
2026-08-28,San Diego Padres,Tampa Bay Rays,San Diego Padres @ Tampa Bay Rays,04:10 PM,07:10 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Partly cloudy,83.9,76.6,⚪ Calm,0.0,WSW,0.0,0.0,0.0,0.0,,FORECAST MODEL,14.4,50.1,B,Density 61 | Wind 50 | Temp 61 | Altitude 56 | Confidence 92%,0,0,0.0,92.5,🟨 Neutral,0.0,0,0.0,0.0,14.5,0.0,1.1896,858.0,1015.2,75.6,82.8,78.8,FIRST RUN,0.0,0.17,19,NONE (ROOF),0.0,LOW,6.6,2026-08-27 09:26:49 PM PDT,14.5,5
2026-08-28,Seattle Mariners,Toronto Blue Jays,Seattle Mariners @ Toronto Blue Jays,04:15 PM,07:15 PM EDT,Rogers Centre,OPEN,PROJECTED: FAVORABLE,Clear,66.8,66.5,⚪ Light Variable,2.6,SSE,1.8,2.2,1.6,-0.2,,FORECAST MODEL,0.6,52.1,B,Density 58 | Wind 53 | Temp 43 | Altitude 54 | Confidence 92%,1,1,0.6,92.4,🟨 Neutral,1.0,1,51.3,13.7,30.3,0.7,1.1997,525.0,1009.8,55.2,65.2,70.3,FIRST RUN,0.0,-1.25,20,LOW,0.8,LOW,1.8,2026-08-27 09:26:49 PM PDT,0.0,4
2026-08-28,Colorado Rockies,Atlanta Braves,Colorado Rockies @ Atlanta Braves,04:15 PM,07:15 PM EDT,Truist Park,OPEN,OPEN-AIR PARK,Code 13,84.1,66.3,⚪ Light Variable,3.4,SSE,-2.6,-3.1,-2.2,0.4,,FORECAST MODEL,30.7,55.7,B,Density 79 | Wind 41 | Temp 60 | Altitude 69 | Confidence 84%,4,3,1.7,84.4,🟨 Neutral,-3.1,-3,0.0,100.0,16.8,0.8,1.1274,2523.0,982.7,71.4,81.4,73.9,FIRST RUN,0.0,0.51,23,MODERATE,30.1,LOW,14.6,2026-08-27 09:26:51 PM PDT,600.0,5
2026-08-28,Boston Red Sox,New York Yankees,Boston Red Sox @ New York Yankees,04:15 PM,07:15 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Partly cloudy,78.1,72.9,⚪ Calm,1.9,NW,-0.4,0.6,1.4,1.7,,FORECAST MODEL,31.2,54.9,B,Density 65 | Wind 51 | Temp 55 | Altitude 58 | Confidence 87%,3,2,1.5,87.2,🟨 Neutral,0.2,0,28.8,0.0,54.9,0.4,1.1761,1118.0,1014.4,67.8,76.5,76.0,FIRST RUN,0.0,-0.05,20,MODERATE,28.9,LOW,15.9,2026-08-27 09:26:52 PM PDT,260.5,5
2026-08-28,Texas Rangers,Milwaukee Brewers,Texas Rangers @ Milwaukee Brewers,04:40 PM,06:40 PM CDT,American Family Field,OPEN,PROJECTED: FAVORABLE,Clear,79.5,44.8,⚪ Light Variable,3.5,SSW,1.3,-0.4,-2.0,-3.4,,FORECAST MODEL,0.9,55.5,B,Density 71 | Wind 48 | Temp 55 | Altitude 63 | Confidence 93%,3,3,1.6,92.7,🟨 Neutral,-0.5,0,0.0,39.4,18.4,0.6,1.1558,1803.0,993.7,56.9,76.3,53.4,FIRST RUN,0.0,-0.54,22,LOW,0.7,LOW,7.8,2026-08-27 09:26:53 PM PDT,25.3,5
