Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-07-30,Chicago Cubs @ St. Louis Cardinals,Busch Stadium,0.995,1.008,89.0,39.0,0.9,SE,135.0,0.0,Clear,3.5,5.1,57.8,B,92.0,Chicago Cubs,Seiya Suzuki,Andre Pallante,0.5,1,2,4.7,0.95,1.16,0.74,0.85,2.69,2.0,0.0,6.0,4.41,13.6,40,92,72.5,3.6,1|7|3|4|3,07/29|07/28|07/27|07/26|07/25,3.2,1|7|3|4|3|1|3|3|4|3,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,2.93,1|7|3|4|3|1|3|3|4|3|3|2|2|3|2,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,86.4,66.9,46.9,29.5,18.3,10.2,5.4,3.48,71.4
2026-07-30,Pittsburgh Pirates @ Cincinnati Reds,Great American Ball Park,1.045,1.007,86.5,35.0,5.2,N,7.0,1.0,Overcast,3.1,4.5,56.8,C,92.0,Pittsburgh Pirates,Nick Gonzales,Rhett Lowder,0.333,1,3,4.3,1.2,1.5,0.64,0.46,2.58,2.0,0.0,5.0,6.2,13.7,40,103,60.0,1.8,1|3|2|2|1,07/29|07/28|07/27|07/26|07/25,2.5,1|3|2|2|1|2|2|6|2|4,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19,2.47,1|3|2|2|1|2|2|6|2|4|2|4|5|0|1,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/18|07/12|07/11|07/11,86.3,66.5,45.0,27.9,15.7,8.5,4.2,2.66,62.7
2026-07-30,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.008,88.5,34.0,8.2,NW,319.0,0.0,Clear,3.8,5.5,58.3,B,92.0,Washington Nationals,CJ Abrams,Grant Holmes,0.0,0,3,4.4,0.99,1.25,0.74,0.9,2.74,2.0,0.0,6.0,2.28,19.6,40,105,60.0,3.6,1|2|0|8|7,07/29|07/28|07/27|07/26|07/25,4.3,1|2|0|8|7|3|5|8|4|5,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,3.33,1|2|0|8|7|3|5|8|4|5|0|4|1|1|1,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,80.4,61.6,44.5,30.7,20.4,13.3,8.4,3.56,66.5
2026-07-30,Pittsburgh Pirates @ Cincinnati Reds,Great American Ball Park,1.045,1.007,86.5,35.0,5.2,N,7.0,1.0,Overcast,3.1,4.5,56.8,C,92.0,Pittsburgh Pirates,Brandon Lowe,Rhett Lowder,1.0,1,1,4.4,1.2,1.23,0.73,0.7,2.54,2.0,0.0,5.0,4.86,16.9,40,100,60.0,3.4,1|5|6|5|0,07/29|07/28|07/27|07/26|07/24,2.3,1|5|6|5|0|0|1|0|2|3,07/29|07/28|07/27|07/26|07/24|07/22|07/22|07/20|07/18|07/18,2.07,1|5|6|5|0|0|1|0|2|3|2|3|2|0|1,07/29|07/28|07/27|07/26|07/24|07/22|07/22|07/20|07/18|07/18|07/12|07/11|07/11|07/09|07/08,83.1,63.7,44.0,27.9,16.3,9.3,4.7,2.82,62.5
2026-07-30,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.008,88.5,34.0,8.2,NW,319.0,0.0,Clear,3.8,5.5,58.3,B,92.0,Washington Nationals,James Wood,Grant Holmes,0.25,1,4,4.8,0.99,1.08,0.89,0.69,2.58,2.0,0.0,6.0,2.67,18.4,40,109,57.5,2.6,3|1|1|7|1,07/29|07/28|07/27|07/26|07/25,2.3,3|1|1|7|1|1|1|5|3|0,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,2.8,3|1|1|7|1|1|1|5|3|0|0|5|3|5|6,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,81.6,61.7,42.6,28.3,17.5,10.8,6.6,3.27,63.9
2026-07-30,Kansas City Royals @ Minnesota Twins,Target Field,0.988,1.008,86.8,56.0,10.3,SSW,200.0,0.0,Overcast,3.6,5.2,57.9,B,92.0,Minnesota Twins,Ryan Jeffers,Noah Cameron,0.5,4,8,4.1,1.16,1.11,0.59,0.82,2.55,2.0,0.0,6.0,2.09,18.1,40,47,55.0,2.6,1|6|1|2|3,07/28|07/26|07/24|07/23|07/21,2.3,1|6|1|2|3|0|1|5|3|1,07/28|07/26|07/24|07/23|07/21|07/19|07/18|07/17|07/12|07/10,2.13,1|6|1|2|3|0|1|5|3|1|2|5|1|0|1,07/28|07/26|07/24|07/23|07/21|07/19|07/18|07/17|07/12|07/10|05/18|05/17|05/16|05/15|05/14,81.9,58.5,40.3,27.3,17.8,11.3,7.1,2.84,59.0
2026-07-30,Seattle Mariners @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Los Angeles Dodgers,Andy Pages,Bryan Woo,0.0,0,0,4.3,1.0,1.07,0.74,0.65,2.33,2.0,0.0,5.0,3.98,19.3,40,106,47.5,2.0,3|1|1|4|1,07/29|07/28|07/26|07/25|07/24,1.8,3|1|1|4|1|2|2|2|0|2,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/19,2.07,3|1|1|4|1|2|2|2|0|2|1|1|4|5|2,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/19|07/17|07/12|07/11|07/10|07/07,80.7,59.8,39.5,23.9,13.5,7.5,3.9,3.01,58.9
2026-07-30,Chicago Cubs @ St. Louis Cardinals,Busch Stadium,0.995,1.008,89.0,39.0,0.9,SE,135.0,0.0,Clear,3.5,5.1,57.8,B,92.0,Chicago Cubs,Pete Crow-Armstrong,Andre Pallante,0.1,1,10,4.6,0.95,1.02,0.7,0.7,2.43,2.0,0.0,5.0,2.46,17.8,40,108,65.0,3.4,4|1|0|2|10,07/29|07/28|07/27|07/26|07/25,2.8,4|1|0|2|10|4|0|5|0|2,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,2.2,4|1|0|2|10|4|0|5|0|2|0|1|4|0|0,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,82.2,58.5,39.5,25.2,15.6,9.4,5.5,3.08,63.1
2026-07-30,San Francisco Giants @ San Diego Padres,Petco Park,0.965,1.004,79.0,64.0,7.3,W,259.0,0.0,Mainly clear,1.8,2.6,54.0,C,75.0,San Francisco Giants,Luis Arraez,JP Sears,0.667,2,3,4.4,0.93,1.37,0.46,0.5,2.33,2.0,0.0,5.0,3.51,17.4,40,102,60.0,4.0,7|2|2|4|5,07/29|07/28|07/27|07/26|07/25,2.7,7|2|2|4|5|3|1|0|2|1,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/20|07/19|07/18,2.6,7|2|2|4|5|3|1|0|2|1|1|0|3|4|4,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,82.6,59.0,39.0,23.6,13.4,7.8,3.6,2.86,60.6
2026-07-30,San Francisco Giants @ San Diego Padres,Petco Park,0.965,1.004,79.0,64.0,7.3,W,259.0,0.0,Mainly clear,1.8,2.6,54.0,C,75.0,San Diego Padres,Manny Machado,Unknown,0.0,0,0,4.5,1.0,1.15,0.68,0.7,2.34,2.0,0.0,5.0,2.99,22.7,40,105,65.0,3.8,2|5|6|2|4,07/29|07/28|07/26|07/25|07/24,3.4,2|5|6|2|4|3|0|6|4|2,07/29|07/28|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19,2.93,2|5|6|2|4|3|0|6|4|2|0|0|5|3|2,07/29|07/28|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,77.3,57.4,38.8,24.8,15.2,8.9,5.5,3.14,63.0
