Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.009,92.3,38.0,7.9,NNW,328.0,8.0,Partly cloudy,4.2,6.1,59.2,B,92.0,Baltimore Orioles,Pete Alonso,Michael McGreevy,0.0,0,2,4.3,0.92,1.35,0.62,0.82,2.76,2.0,0.0,6.0,2.23,14.0,40,132,60.0,4.0,10|0|2|6|2,08/25|08/23|08/22|08/21|08/20,3.7,10|0|2|6|2|3|1|4|4|5,08/25|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15,4.0,10|0|2|6|2|3|1|4|4|5|2|3|6|2|10,08/25|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,86.0,63.0,44.1,29.5,19.5,12.7,7.9,3.55,67.0
2026-08-26,Boston Red Sox @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Ceddanne Rafaela,Ryan Gusto,0.0,0,0,4.6,1.08,1.32,0.57,0.59,2.48,2.0,0.0,5.0,5.13,12.8,40,125,65.0,2.0,1|1|5|1|2,08/25|08/24|08/23|08/22|08/21,2.0,1|1|5|1|2|1|2|6|0|1,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15,2.13,1|1|5|1|2|1|2|6|0|1|4|1|4|3|0,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09,87.2,64.7,42.4,24.9,14.0,7.3,3.8,2.85,64.4
2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.009,92.3,38.0,7.9,NNW,328.0,8.0,Partly cloudy,4.2,6.1,59.2,B,92.0,St. Louis Cardinals,Alec Burleson,Kyle Bradish,0.5,1,2,4.1,0.99,1.2,0.69,0.81,2.71,2.0,0.0,6.0,1.61,20.3,40,132,55.0,2.6,1|4|2|3|3,08/25|08/23|08/22|08/21|08/20,3.1,1|4|2|3|3|2|1|2|4|9,08/25|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16,3.33,1|4|2|3|3|2|1|2|4|9|6|0|6|1|6,08/25|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10,79.7,58.8,42.2,29.7,20.3,13.5,9.1,3.31,62.3
2026-08-26,Pittsburgh Pirates @ San Diego Padres,Petco Park,0.965,1.006,83.6,63.0,8.1,SW,226.0,0.0,Clear,2.6,3.8,55.8,C,92.0,San Diego Padres,Fernando Tatis Jr.,Bubba Chandler,0.0,0,2,4.3,1.04,1.23,0.72,0.73,2.68,2.0,0.0,6.0,1.63,20.4,40,131,55.0,4.0,1|0|10|4|5,08/25|08/24|08/23|08/22|08/21,3.3,1|0|10|4|5|2|7|1|2|1,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15,3.13,1|0|10|4|5|2|7|1|2|1|3|1|4|0|6,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,79.6,58.6,41.5,28.8,19.7,13.4,8.9,3.26,61.9
2026-08-26,Milwaukee Brewers @ New York Mets,Citi Field,1.0,1.002,75.2,70.0,9.0,SSE,167.0,0.0,Overcast,1.1,1.6,52.4,C,92.0,New York Mets,Carson Benge,Dustin May,0.0,0,3,4.1,1.07,1.35,0.59,0.53,2.36,2.0,0.0,5.0,4.55,17.6,40,125,60.0,4.0,3|3|7|2|5,08/25|08/23|08/22|08/21|08/19,2.6,3|3|7|2|5|0|1|0|3|2,08/25|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14,2.6,3|3|7|2|5|0|1|0|3|2|2|2|1|3|5,08/25|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/07,82.4,61.2,40.2,23.7,13.5,7.4,3.7,2.81,61.3
2026-08-26,Cleveland Guardians @ Los Angeles Angels,Angel Stadium,1.0,1.01,95.5,35.0,7.5,SW,231.0,1.0,Clear,4.5,6.6,60.0,B,92.0,Cleveland Guardians,Steven Kwan,Grayson Rodriguez,0.167,1,6,4.4,1.2,1.29,0.84,0.25,2.31,2.0,0.0,5.0,16.86,13.5,40,122,65.0,2.6,3|3|4|0|3,08/25|08/24|08/23|08/22|08/21,2.5,3|3|4|0|3|3|0|4|0|5,08/25|08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/16|08/15,2.4,3|3|4|0|3|3|0|4|0|5|2|0|2|4|3,08/25|08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/16|08/15|08/14|08/13|08/12|08/11|08/09,86.5,64.4,39.9,21.9,10.4,4.6,1.9,2.5,61.9
2026-08-26,Chicago Cubs @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Chicago Cubs,Seiya Suzuki,Eduardo Rodriguez,0.667,2,3,4.5,0.85,1.05,0.73,0.55,2.31,2.0,0.0,5.0,9.33,12.6,40,115,75.0,2.6,4|2|5|1|1,08/25|08/24|08/23|08/22|08/21,2.1,4|2|5|1|1|0|0|4|2|2,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15,2.53,4|2|5|1|1|0|0|4|2|2|6|0|6|5|0,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/08,87.4,63.7,39.9,21.6,10.4,4.5,1.9,3.08,67.9
2026-08-26,Los Angeles Dodgers @ Atlanta Braves,Truist Park,1.008,1.009,88.9,42.0,3.4,S,176.0,11.0,Partly cloudy,3.9,5.7,58.6,B,92.0,Los Angeles Dodgers,Shohei Ohtani,AJ Smith-Shawver,0.0,0,0,4.6,1.2,1.15,0.78,0.72,2.64,2.0,0.0,6.0,1.35,24.3,40,122,45.0,1.0,1|1|0|3|0,08/25|08/23|08/22|08/21|08/19,2.3,1|1|0|3|0|4|11|1|2|0,08/25|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14,2.33,1|1|0|3|0|4|11|1|2|0|1|5|1|5|0,08/25|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09,75.7,55.5,39.9,28.3,19.7,13.8,9.8,2.89,55.5
2026-08-26,Philadelphia Phillies @ Seattle Mariners,T-Mobile Park,0.97,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Philadelphia Phillies,Bryan De La Cruz,Bryan Woo,0.0,0,0,3.2,0.94,1.09,0.4,0.77,2.26,2.0,0.0,4.0,30.0,12.1,15,15,60.0,2.4,4|4|1|3|0,08/23|08/22|08/21|08/16|08/12,2.1,4|4|1|3|0|0|1|5|2|1,08/23|08/22|08/21|08/16|08/12|08/08|08/03|08/02|08/01|07/29,2.07,4|4|1|3|0|0|1|5|2|1|2|1|2|2|3,08/23|08/22|08/21|08/16|08/12|08/08|08/03|08/02|08/01|07/29|07/28|07/27|07/26|07/25|07/22,87.9,64.6,39.6,19.6,8.7,3.6,1.2,2.91,63.5
2026-08-26,Tampa Bay Rays @ Detroit Tigers,Comerica Park,0.982,1.005,80.5,46.0,11.3,SSW,198.0,0.0,Mainly clear,2.2,3.2,54.8,C,92.0,Detroit Tigers,Kevin McGonigle,Freddy Peralta,0.5,1,2,4.5,1.2,1.1,0.68,0.68,2.46,2.0,0.0,6.0,1.92,20.3,40,128,50.0,2.2,0|2|6|0|3,08/25|08/24|08/23|08/22|08/21,2.1,0|2|6|0|3|3|1|6|0|0,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15,2.2,0|2|6|0|3|3|1|6|0|0|2|2|1|6|1,08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09,79.7,57.3,39.2,25.9,16.6,10.3,6.6,2.72,56.4
