player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0040676,Cam Ward,TEN,SF,QB,QB,ACT,1.0,2026_PRE_W1_TEN_SF,,away,2026,PRE,1,QB
00-0040691,Jaxson Dart,NYG,MIN,QB,QB,ACT,1.0,2026_PRE_W1_MIN_NYG,,home,2026,PRE,1,QB
00-0040704,Dillon Gabriel,CLE,CHI,QB,QB,ACT,1.0,2026_PRE_W1_CLE_CHI,,away,2026,PRE,1,QB
00-0040743,Tyler Shough,NO,JAX,QB,QB,ACT,1.0,2026_PRE_W1_JAX_NO,,home,2026,PRE,1,QB
00-0040891,Cole Payton,PHI,BAL,QB,QB,ACT,0.0,2026_PRE_W1_PHI_BAL,,away,2026,PRE,1,QB
00-0040906,Garrett Nussmeier,KC,LAR,QB,QB,ACT,0.0,2026_PRE_W1_LAR_KC,,home,2026,PRE,1,QB
00-0040942,Kyron Drones,GB,PIT,QB,QB,ACT,0.0,2026_PRE_W1_GB_PIT,,away,2026,PRE,1,QB
00-0040981,Joe Fagnano,BAL,PHI,QB,QB,ACT,0.0,2026_PRE_W1_PHI_BAL,,home,2026,PRE,1,QB
00-0040985,Diego Pavia,BAL,PHI,QB,QB,ACT,0.0,2026_PRE_W1_PHI_BAL,,home,2026,PRE,1,QB
00-0040996,Jacob Clark,LV,ARI,QB,QB,ACT,0.0,2026_PRE_W1_ARI_LV,,home,2026,PRE,1,QB
00-0041056,Cade Klubnik,NYJ,TB,QB,QB,ACT,0.0,2026_PRE_W1_TB_NYJ,,home,2026,PRE,1,QB
00-0041092,Taylen Green,CLE,CHI,QB,QB,ACT,0.0,2026_PRE_W1_CLE_CHI,,away,2026,PRE,1,QB
00-0041117,Athan Kaliakmanis,WAS,MIA,QB,QB,ACT,0.0,2026_PRE_W1_MIA_WAS,,home,2026,PRE,1,QB
00-0041123,Behren Morton,NE,IND,QB,QB,ACT,0.0,2026_PRE_W1_IND_NE,,home,2026,PRE,1,QB
00-0041149,Haynes King,CAR,BUF,QB,QB,ACT,0.0,2026_PRE_W1_CAR_BUF,,away,2026,PRE,1,QB
00-0041156,Mark Gronowski,MIA,WAS,QB,QB,ACT,0.0,2026_PRE_W1_MIA_WAS,,away,2026,PRE,1,QB
00-0041172,Miller Moss,CHI,CLE,QB,QB,ACT,0.0,2026_PRE_W1_CLE_CHI,,home,2026,PRE,1,QB
00-0041194,Jack Strand,ATL,DEN,QB,QB,ACT,0.0,2026_PRE_W1_DEN_ATL,,home,2026,PRE,1,QB
00-0041203,Joey Aguilar,JAX,NO,QB,QB,ACT,0.0,2026_PRE_W1_JAX_NO,,away,2026,PRE,1,QB
00-0041251,Jalon Daniels,TB,NYJ,QB,QB,ACT,0.0,2026_PRE_W1_TB_NYJ,,away,2026,PRE,1,QB
00-0041414,Matthew Caldwell,LAR,KC,QB,QB,ACT,0.0,2026_PRE_W1_LAR_KC,,away,2026,PRE,1,QB
00-0041453,Luke Altmyer,DET,CIN,QB,QB,ACT,0.0,2026_PRE_W1_DET_CIN,,away,2026,PRE,1,QB
00-0041562,Fernando Mendoza,LV,ARI,QB,QB,RES,0.0,2026_PRE_W1_ARI_LV,,home,2026,PRE,1,QB
00-0041568,Ty Simpson,LAR,KC,QB,QB,RES,0.0,2026_PRE_W1_LAR_KC,,away,2026,PRE,1,QB
00-0041565,Drew Allar,PIT,GB,QB,QB,RES,0.0,2026_PRE_W1_GB_PIT,,home,2026,PRE,1,QB
