Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-08-28,824877,2026-08-28T23:15:00Z,Scheduled,Truist Park,Colorado Rockies @ Atlanta Braves,Home,621566,Matt Olson,Atlanta Braves,Colorado Rockies,1B,L,No,,134,582,518,134,32,0,37,92,78,58,3,147,0.259,0.335,0.535,0.87,12,49,44,10,2,0.227,0.0408,26,107,97,23,9,0.237,0.0841,801,148,9.5,29.1,48.9,22.1,28.8,17.3,27.4,46.7,35.8,10.5,6.2,10.5,54.0,84.9,21.9,0.784,73.0,97.5,111.7,46.6,15.6,14.4,45.3,52.0,Average,3.0,Pull Power,A-,Elevated power plane,52.0,Average,1.006,Good,10.8,45.5,96.8,0.874,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,65.65,28.65,Strong positive regression,Average Pull Power profile. 9.5% barrel rate; 84.9 mph average exit velocity; 27.4% air-ball rate; 46.7% pull-air rate; 10.5% HR-launch rate.,0.0636,0.0582,4.09,3,1,14.0,0.21,21.4,Very recent HR,608372.0,Tomoyuki Sugano,R,LHB vs RHP,23,23,121.2,4.96,1.32,26,1.92,5.25,2.07,699.0,8.3,29.8,18.0,44.1,30.8,84.9,97.7,116.7,0.665,26.0,56.7,99.8,0.69,8.3,Split-Finger,L,LHB vs RHP,72.7,334,0.26,0.347,0.558,0.906,23,39,83,0.0689,9.9,0.795,287,0.0662,9.0,0.706,0,0,0,0/0,,,,,0,0,0,62.5,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,442,Split-Finger,23.529411764705884,104.0,Sinker,19.457013574660632,86.0,4-Seam Fastball,16.742081447963802,74.0,Cutter,12.669683257918551,56.0,Curveball,10.633484162895927,47.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.013,1.008,66.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,72.7,56.1,56.7,61.1,55.4,45.0,60.2,8.89,1.015,1.131,1.025,1.03,1.006,1.036,0.98,21.74,16.89,85.0,42.2,C-,Lineup unconfirmed,Sweeper,9.049773755656108,40.0,Slider,7.918552036199095,35.0
2,2026-08-28,824877,2026-08-28T23:15:00Z,Scheduled,Truist Park,Colorado Rockies @ Atlanta Braves,Away,696100,Hunter Goodman,Colorado Rockies,Atlanta Braves,C,R,No,,114,471,425,107,16,1,36,72,72,39,4,154,0.252,0.318,0.548,0.866,3,11,11,3,2,0.273,0.1818,14,54,51,12,5,0.235,0.0926,565,69,9.3,28.7,48.9,24.4,26.2,18.5,27.7,51.8,27.3,7.9,5.0,7.9,71.8,83.4,22.4,0.748,73.5,96.5,114.8,42.9,12.4,9.8,63.6,48.8,Average,3.0,Pull Power,A-,Elevated power plane,48.8,Average,0.997,Good,10.1,47.4,95.9,0.745,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.39,7.39,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 83.4 mph average exit velocity; 27.7% air-ball rate; 51.8% pull-air rate; 7.9% HR-launch rate.,0.0764,0.0674,4.15,1,1,11.8,0.08,8.5,Very recent HR,656550.0,Grant Holmes,R,RHB vs RHP,25,24,123.2,3.64,1.32,19,1.38,7.28,3.93,640.0,5.8,28.6,15.6,44.6,28.1,85.0,97.0,114.8,0.55,19.0,73.6,99.8,0.823,10.1,Slider,R,RHB vs RHP,57.9,320,0.243,0.303,0.562,0.865,27,22,100,0.0844,9.2,0.743,214,0.0327,4.2,0.51,6,6,1,1/6,0.167,0.167,0.333,0.5,0,0,4,59.1,Slight Hitter Advantage,Above average,36.6,5,Pitch-level Statcast · last 5 MLB games,377,Slider,37.6657824933687,142.0,4-Seam Fastball,19.09814323607427,72.0,Sinker,14.058355437665783,53.0,Changeup,11.405835543766578,43.0,Curveball,9.283819628647215,35.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.047,0.983,65.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,57.9,42.1,73.6,59.5,55.4,45.0,58.7,8.18,1.067,1.045,0.985,1.03,0.997,1.027,0.98,25.15,17.51,81.3,42.6,C-,Lineup unconfirmed,Cutter,8.488063660477454,32.0,,,
3,2026-08-28,823666,2026-08-29T00:10:00Z,Scheduled,Target Field,Chicago White Sox @ Minnesota Twins,Away,808959,Munetaka Murakami,Chicago White Sox,Minnesota Twins,1B,L,No,,98,429,352,77,13,0,29,70,58,74,2,145,0.219,0.357,0.503,0.86,12,56,46,5,2,0.109,0.0357,26,116,98,16,6,0.163,0.0517,392,102,11.1,34.5,49.4,27.0,23.0,19.3,27.2,47.6,27.5,7.4,4.2,7.4,62.0,86.2,19.1,0.803,72.1,99.3,113.9,43.4,12.2,10.0,45.5,51.5,Average,3.0,Pull Power,A,Excellent HR swing plane,51.5,Average,1.004,Good,9.8,50.0,98.3,0.739,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.52,6.52,Strong positive regression,Average Pull Power profile. 11.1% barrel rate; 86.2 mph average exit velocity; 27.2% air-ball rate; 47.6% pull-air rate; 7.4% HR-launch rate.,0.0676,0.0598,4.15,31,8,12.1,2.55,255.4,Very long drought,665152.0,Dean Kremer,R,LHB vs RHP,11,11,58.2,5.22,1.18,14,2.15,8.9,2.91,299.0,5.0,22.1,19.1,56.4,31.1,81.1,93.3,108.6,0.602,14.0,60.2,99.8,0.73,8.1,Split-Finger,L,LHB vs RHP,70.1,293,0.237,0.372,0.56,0.932,23,50,95,0.0785,13.5,0.872,142,0.0563,5.1,0.575,0,0,0,0/0,,,,,0,0,0,62.6,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,28.125,126.0,Split-Finger,23.660714285714285,106.0,Cutter,21.875,98.0,Sinker,13.169642857142858,59.0,Curveball,10.9375,49.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.02,0.975,68.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,70.1,40.1,60.2,66.0,50.0,45.0,57.4,7.64,0.887,1.14,1.025,1.0,1.004,1.004,1.06,22.58,15.25,85.0,47.5,C-,Lineup unconfirmed,Slider,2.232142857142857,10.0,,,
4,2026-08-28,823666,2026-08-29T00:10:00Z,Scheduled,Target Field,Chicago White Sox @ Minnesota Twins,Away,545341,Randal Grichuk,Chicago White Sox,Minnesota Twins,DH,R,No,,92,207,198,55,20,1,11,32,32,7,1,47,0.278,0.304,0.556,0.86,9,18,18,7,2,0.389,0.1111,20,45,44,17,2,0.386,0.0444,278,59,8.5,33.8,49.9,21.2,27.5,16.2,32.2,44.4,30.8,5.4,3.8,5.4,45.7,85.5,20.7,0.616,72.9,98.9,113.4,45.7,17.6,17.2,56.7,48.5,Average,3.0,Pull Power,A-,Elevated power plane,48.5,Average,0.996,Good,10.2,45.5,100.6,0.581,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.49,8.49,Strong positive regression,Average Pull Power profile. 8.5% barrel rate; 85.5 mph average exit velocity; 32.2% air-ball rate; 44.4% pull-air rate; 5.4% HR-launch rate.,0.0531,0.0454,4.15,3,2,18.0,0.17,16.7,Very recent HR,665152.0,Dean Kremer,R,RHB vs RHP,11,11,58.2,5.22,1.18,14,2.15,8.9,2.91,299.0,5.0,22.1,19.1,56.4,31.1,81.1,93.3,108.6,0.602,14.0,84.1,99.8,0.959,14.1,Split-Finger,R,RHB vs RHP,45.1,69,0.206,0.203,0.382,0.585,2,0,14,0.029,6.6,0.507,98,0.0612,4.9,0.645,4,4,1,1/4,0.25,0.25,0.25,0.5,0,0,1,57.9,Neutral Matchup,Average,41.1,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,28.125,126.0,Split-Finger,23.660714285714285,106.0,Cutter,21.875,98.0,Sinker,13.169642857142858,59.0,Curveball,10.9375,49.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.068,0.975,56.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.1,40.1,84.1,67.1,50.0,45.0,56.9,7.45,1.26,1.14,0.985,1.03,0.996,1.026,0.98,17.53,15.39,70.4,37.6,D+,Lineup unconfirmed,Slider,2.232142857142857,10.0,,,
5,2026-08-28,824877,2026-08-28T23:15:00Z,Scheduled,Truist Park,Colorado Rockies @ Atlanta Braves,Home,663586,Austin Riley,Atlanta Braves,Colorado Rockies,3B,R,No,,133,531,476,105,20,1,15,54,61,41,10,170,0.221,0.294,0.361,0.655,12,46,41,8,0,0.195,0.0,25,93,84,22,3,0.262,0.0323,634,110,8.8,29.0,42.7,25.0,32.3,14.5,26.6,45.7,31.3,7.1,3.6,7.1,28.6,84.5,21.5,0.684,73.7,97.3,113.0,52.5,14.1,11.8,42.8,44.8,Below Average,3.0,Pull Power,A-,Elevated power plane,44.8,Below Average,0.985,Good,10.9,50.0,98.4,0.824,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.53,31.53,Strong positive regression,Below Average Pull Power profile. 8.8% barrel rate; 84.5 mph average exit velocity; 26.6% air-ball rate; 45.7% pull-air rate; 7.1% HR-launch rate.,0.0282,0.0289,3.99,44,13,31.7,1.39,138.7,Above normal drought,608372.0,Tomoyuki Sugano,R,RHB vs RHP,23,23,121.2,4.96,1.32,26,1.92,5.25,2.07,699.0,8.3,29.8,18.0,44.1,30.8,84.9,97.7,116.7,0.665,26.0,53.9,99.8,0.618,10.5,Split-Finger,R,RHB vs RHP,43.5,365,0.217,0.279,0.373,0.653,13,23,116,0.0356,6.8,0.603,229,0.0306,7.5,0.613,0,0,0,0/0,,,,,0,0,0,48.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,442,Split-Finger,23.529411764705884,104.0,Sinker,19.457013574660632,86.0,4-Seam Fastball,16.742081447963802,74.0,Cutter,12.669683257918551,56.0,Curveball,10.633484162895927,47.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.008,1.008,56.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.5,56.1,53.9,68.6,55.4,45.0,56.7,7.39,0.878,1.131,0.985,1.0,0.985,0.985,1.035,11.06,9.25,84.4,29.6,F,Lineup unconfirmed,Sweeper,9.049773755656108,40.0,Slider,7.918552036199095,35.0
6,2026-08-28,824960,2026-08-29T01:40:00Z,Scheduled,Sutter Health Park,Baltimore Orioles @ Athletics,Away,691723,Coby Mayo,Baltimore Orioles,Athletics,3B,R,No,,106,349,320,68,13,3,18,48,51,24,4,113,0.213,0.275,0.441,0.716,10,38,35,8,3,0.229,0.0789,22,74,70,17,4,0.243,0.0541,425,95,9.0,30.3,53.8,23.6,22.6,16.4,29.2,54.5,33.4,8.7,5.6,8.7,41.5,83.4,22.6,0.715,74.2,97.7,115.7,54.9,16.6,14.2,45.2,52.5,Average,3.0,Pull Power,A-,Elevated power plane,52.5,Average,1.007,Good,9.5,51.6,95.5,0.78,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.49,14.49,Strong positive regression,Average Pull Power profile. 9.0% barrel rate; 83.4 mph average exit velocity; 29.2% air-ball rate; 54.5% pull-air rate; 8.7% HR-launch rate.,0.0516,0.0466,3.99,0,0,17.8,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,64.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,61.3,50.0,45.0,56.4,7.27,1.182,1.0,1.0,1.0,1.007,1.007,0.98,17.33,12.99,72.8,32.0,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
7,2026-08-28,822691,2026-08-28T22:45:00Z,Scheduled,Nationals Park,Miami Marlins @ Washington Nationals,Away,681715,Heriberto Hernández,Miami Marlins,Washington Nationals,LF,R,No,,102,377,337,79,14,1,20,37,55,37,2,102,0.234,0.313,0.46,0.773,11,49,41,12,3,0.293,0.0612,23,98,84,18,4,0.214,0.0408,416,119,9.3,28.5,53.9,29.1,17.0,14.5,25.4,58.2,28.9,10.5,5.5,10.5,46.8,85.0,13.9,0.67,72.1,97.0,113.3,42.7,13.8,9.7,60.9,49.2,Average,3.0,Pull Power,A,Excellent HR swing plane,49.2,Average,0.998,Good,10.1,69.6,96.1,0.637,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.89,14.89,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 85.0 mph average exit velocity; 25.4% air-ball rate; 58.2% pull-air rate; 10.5% HR-launch rate.,0.0531,0.048,4.05,4,1,16.8,0.24,23.7,Very recent HR,800600.0,Jackson Kent,L,RHB vs LHP,3,3,12.1,8.03,2.11,1,0.73,10.22,8.03,83.0,3.6,25.3,7.2,73.3,27.7,80.9,93.5,111.3,0.589,1.0,67.3,100.0,0.775,9.4,4-Seam Fastball,R,RHB vs LHP,62.5,129,0.254,0.333,0.57,0.904,10,13,29,0.0775,9.7,0.781,46,0.0217,4.7,0.635,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,0,62.2,Slight Hitter Advantage,Above average,52.5,3,Pitch-level Statcast · last 5 MLB games,252,4-Seam Fastball,40.87301587301587,103.0,Changeup,23.80952380952381,60.0,Slider,22.61904761904762,57.0,Curveball,9.920634920634921,25.0,Sinker,2.7777777777777777,7.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.035,0.961,65.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,62.5,36.0,67.3,64.1,50.0,45.0,56.0,7.15,1.034,0.99,1.025,1.0,0.998,0.998,0.98,18.05,12.2,84.8,33.2,D,Lineup unconfirmed,,,,,,
8,2026-08-28,822935,2026-08-28T23:10:00Z,Scheduled,Tropicana Field,San Diego Padres @ Tampa Bay Rays,Home,691406,Junior Caminero,Tampa Bay Rays,San Diego Padres,3B,R,No,,133,579,507,142,20,1,35,81,84,68,2,106,0.28,0.366,0.531,0.897,12,49,47,15,0,0.319,0.0,26,112,100,27,6,0.27,0.0536,681,126,8.8,34.6,45.9,34.9,19.2,13.6,23.8,58.7,23.9,6.3,4.1,6.3,57.0,86.5,13.4,0.619,77.7,100.9,116.9,76.4,11.6,19.3,63.9,54.3,Average,3.0,Pull Power,A,Excellent HR swing plane,54.3,Average,1.012,Good,8.7,57.1,101.1,0.608,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,53.21,18.21,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 86.5 mph average exit velocity; 23.8% air-ball rate; 58.7% pull-air rate; 6.3% HR-launch rate.,0.0604,0.0556,4.09,56,14,14.5,3.87,386.6,Very long drought,663554.0,Casey Mize,R,RHB vs RHP,20,20,104.2,3.44,1.09,10,0.86,8.17,2.24,553.0,5.1,23.7,17.2,41.5,26.6,82.7,94.8,110.4,0.499,10.0,66.0,95.5,0.77,9.0,4-Seam Fastball,R,RHB vs RHP,56.5,427,0.274,0.344,0.535,0.88,28,41,84,0.0656,9.1,0.631,184,0.038,7.4,0.627,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,58.0,Slight Hitter Advantage,Above average,47.5,5,Pitch-level Statcast · last 5 MLB games,378,4-Seam Fastball,33.597883597883595,127.0,Slider,31.746031746031747,120.0,Split-Finger,23.544973544973544,89.0,Sinker,7.671957671957672,29.0,Slurve,3.439153439153439,13.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.032,0.976,66.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.5,33.0,66.0,71.2,50.0,45.0,56.0,7.13,0.851,0.962,0.985,1.03,1.012,1.042,1.06,20.85,12.4,85.0,43.5,C-,Lineup unconfirmed,,,,,,
9,2026-08-28,823583,2026-08-28T23:10:00Z,Scheduled,Citi Field,Houston Astros @ New York Mets,Away,670541,Yordan Alvarez,Houston Astros,New York Mets,DH,L,No,,132,580,476,152,28,1,36,88,91,91,9,102,0.319,0.434,0.609,1.043,11,45,37,10,0,0.27,0.0,24,106,84,26,1,0.31,0.0094,708,115,8.4,31.8,48.6,17.3,33.7,19.6,36.3,45.1,34.3,8.3,4.8,8.3,39.4,86.1,22.8,0.751,74.9,98.7,118.5,57.5,16.8,17.3,39.9,52.4,Average,3.0,Pull Power,A-,Elevated power plane,52.4,Average,1.007,Good,6.1,45.5,98.3,0.575,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.28,16.28,Strong positive regression,Average Pull Power profile. 8.4% barrel rate; 86.1 mph average exit velocity; 36.3% air-ball rate; 45.1% pull-air rate; 8.3% HR-launch rate.,0.0621,0.0569,4.31,37,11,13.2,2.8,279.8,Very long drought,681035.0,Christian Scott,R,LHB vs RHP,19,19,89.1,3.73,1.32,10,1.01,11.18,3.93,544.0,5.0,20.6,11.8,40.9,35.7,81.3,92.8,112.8,0.537,10.0,77.8,99.9,0.945,10.9,4-Seam Fastball,L,LHB vs RHP,57.8,423,0.342,0.47,0.655,1.125,27,78,74,0.0638,9.8,0.867,247,0.0364,5.4,0.544,0,0,0,0/0,,,,,0,0,0,63.3,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,460,4-Seam Fastball,43.69565217391305,201.0,Sweeper,25.652173913043477,118.0,Cutter,20.434782608695652,94.0,Curveball,6.739130434782608,31.0,Split-Finger,2.391304347826087,11.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.056,0.975,65.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,57.8,31.1,77.8,53.6,50.0,45.0,55.6,7.0,0.758,0.986,1.025,1.08,1.007,1.087,1.06,22.32,13.05,85.0,46.7,C-,Lineup unconfirmed,Sinker,0.8695652173913043,4.0,Changeup,0.21739130434782608,1.0
10,2026-08-28,823985,2026-08-29T01:38:00Z,Scheduled,Angel Stadium,Philadelphia Phillies @ Los Angeles Angels,Away,656941,Kyle Schwarber,Philadelphia Phillies,Los Angeles Angels,DH,L,No,,128,573,478,116,16,1,40,79,81,83,6,191,0.243,0.358,0.531,0.889,11,52,46,8,3,0.174,0.0577,25,116,93,19,7,0.204,0.0603,641,126,10.5,30.9,63.0,19.3,17.5,14.7,26.7,60.3,30.0,10.3,7.4,10.3,57.1,85.6,20.1,0.819,74.4,98.0,113.4,68.3,15.5,16.2,65.0,57.7,Average,3.5,Pull Power,A-,Elevated power plane,57.7,Average,1.022,Good,10.3,62.5,96.7,0.79,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,59.3,19.3,Strong positive regression,Average Pull Power profile. 10.5% barrel rate; 85.6 mph average exit velocity; 26.7% air-ball rate; 60.3% pull-air rate; 10.3% HR-launch rate.,0.0698,0.0633,4.15,0,0,12.0,0.0,0.0,Very recent HR,672282.0,Reid Detmers,L,LHB vs LHP,26,26,149.0,3.62,1.06,17,1.03,10.39,2.66,771.0,4.5,22.6,15.0,38.8,28.7,83.2,94.8,112.6,0.532,17.0,73.7,99.9,0.826,10.0,4-Seam Fastball,L,LHB vs LHP,51.6,205,0.267,0.38,0.529,0.91,12,28,60,0.0585,8.1,0.795,158,0.0253,5.2,0.528,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,1,57.5,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,434,4-Seam Fastball,46.54377880184332,202.0,Slider,31.797235023041473,138.0,Curveball,11.981566820276498,52.0,Changeup,9.67741935483871,42.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.047,0.97,64.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.6,30.3,73.7,65.9,50.0,45.0,55.5,6.95,0.972,0.989,0.985,1.03,1.022,1.052,0.98,23.75,14.44,85.0,38.6,D+,Lineup unconfirmed,,,,,,
