game_pk,game_date,game_time_utc,venue,home_away,player_id,player_name,team,team_id,opponent,opponent_id,handedness,probable_status,pitcher_role,season_games,season_starts,season_ip,season_k_pct,season_bb_pct,season_er9,recent_ip,recent_pitches,recent_bf,recent_k_pct,recent_bb_pct,recent_er9,recent_6ip_rate,last_pitches,days_rest,long_layoff,projected_ip,projected_outs,projected_bf,projected_pitches,bear_outs,base_outs,bull_outs,bear_pitches,base_pitches,bull_pitches,bear_prob,base_prob,bull_prob,manager_hook_factor,lineup_source,lineup_names,lineup_k_pct,lineup_bb_pct,lineup_hr_pct,lineup_ops,lineup_sample_pa,park_run_factor,weather_run_factor,weather_delay_risk,weather_source,defense_run_factor,team_win_probability,opposing_starter_er9,umpire_k_factor,catcher_k_factor,statcast_stuff_factor,arsenal_matchup_factor,umpire_source,catcher_source,statcast_source,arsenal_source,best_line,best_side,best_probability_pct,best_edge,best_line_score,best_push_probability_pct,model_line,next_model_line,model_line_more_probability_pct,next_line_more_probability_pct,model_line_target_probability_pct,projection,median,floor_p10,floor_p25,ceiling_p75,ceiling_p90,sim_avg_ip,sim_avg_outs,sim_avg_bf,sim_avg_pitches,sim_avg_k,sim_avg_er,sim_avg_bb,sim_avg_hits,model_k_pct,model_bb_pct,model_hit_pct,model_er9,win_probability_pct,quality_start_probability_pct,five_inning_probability_pct,six_inning_probability_pct,seven_inning_probability_pct,fs_outs_component,fs_k_component,fs_er_component,fs_win_component,fs_qs_component,data_quality_score,data_quality_flags,model_confidence_pct,simulations,more_10_0_pct,less_10_0_pct,push_10_0_pct,more_10_5_pct,less_10_5_pct,push_10_5_pct,more_11_0_pct,less_11_0_pct,push_11_0_pct,more_11_5_pct,less_11_5_pct,push_11_5_pct,more_12_0_pct,less_12_0_pct,push_12_0_pct,more_12_5_pct,less_12_5_pct,push_12_5_pct,more_13_0_pct,less_13_0_pct,push_13_0_pct,more_13_5_pct,less_13_5_pct,push_13_5_pct,more_14_0_pct,less_14_0_pct,push_14_0_pct,more_14_5_pct,less_14_5_pct,push_14_5_pct,more_15_0_pct,less_15_0_pct,push_15_0_pct,more_15_5_pct,less_15_5_pct,push_15_5_pct,more_16_0_pct,less_16_0_pct,push_16_0_pct,more_16_5_pct,less_16_5_pct,push_16_5_pct,more_17_0_pct,less_17_0_pct,push_17_0_pct,more_17_5_pct,less_17_5_pct,push_17_5_pct,more_18_0_pct,less_18_0_pct,push_18_0_pct,more_18_5_pct,less_18_5_pct,push_18_5_pct,more_19_0_pct,less_19_0_pct,push_19_0_pct,more_19_5_pct,less_19_5_pct,push_19_5_pct,more_20_0_pct,less_20_0_pct,push_20_0_pct,more_20_5_pct,less_20_5_pct,push_20_5_pct,more_21_0_pct,less_21_0_pct,push_21_0_pct,more_21_5_pct,less_21_5_pct,push_21_5_pct,more_22_0_pct,less_22_0_pct,push_22_0_pct,more_22_5_pct,less_22_5_pct,push_22_5_pct,more_23_0_pct,less_23_0_pct,push_23_0_pct,more_23_5_pct,less_23_5_pct,push_23_5_pct,more_24_0_pct,less_24_0_pct,push_24_0_pct,more_24_5_pct,less_24_5_pct,push_24_5_pct,more_25_0_pct,less_25_0_pct,push_25_0_pct,more_25_5_pct,less_25_5_pct,push_25_5_pct,more_26_0_pct,less_26_0_pct,push_26_0_pct,more_26_5_pct,less_26_5_pct,push_26_5_pct,more_27_0_pct,less_27_0_pct,push_27_0_pct,more_27_5_pct,less_27_5_pct,push_27_5_pct,more_28_0_pct,less_28_0_pct,push_28_0_pct,more_28_5_pct,less_28_5_pct,push_28_5_pct,more_29_0_pct,less_29_0_pct,push_29_0_pct,more_29_5_pct,less_29_5_pct,push_29_5_pct,more_30_0_pct,less_30_0_pct,push_30_0_pct,more_30_5_pct,less_30_5_pct,push_30_5_pct,more_31_0_pct,less_31_0_pct,push_31_0_pct,more_31_5_pct,less_31_5_pct,push_31_5_pct,more_32_0_pct,less_32_0_pct,push_32_0_pct,more_32_5_pct,less_32_5_pct,push_32_5_pct,more_33_0_pct,less_33_0_pct,push_33_0_pct,more_33_5_pct,less_33_5_pct,push_33_5_pct,more_34_0_pct,less_34_0_pct,push_34_0_pct,more_34_5_pct,less_34_5_pct,push_34_5_pct,more_35_0_pct,less_35_0_pct,push_35_0_pct,more_35_5_pct,less_35_5_pct,push_35_5_pct,more_36_0_pct,less_36_0_pct,push_36_0_pct,more_36_5_pct,less_36_5_pct,push_36_5_pct,more_37_0_pct,less_37_0_pct,push_37_0_pct,more_37_5_pct,less_37_5_pct,push_37_5_pct,more_38_0_pct,less_38_0_pct,push_38_0_pct,more_38_5_pct,less_38_5_pct,push_38_5_pct
822938,2026-08-18,2026-08-18T22:40:00Z,Tropicana Field,AWAY,667755,José Soriano,Toronto Blue Jays,141,Tampa Bay Rays,139,R,MLB Probable,STARTER,24,24,133.66666666666666,0.2423146473779385,0.11211573236889692,3.1645885286783044,5.533333333333333,88.2,21.4,0.17757009345794392,0.102803738317757,2.2771084337349397,0.4,90.0,5.0,0,5.555,16.665,22.385,90.2475,12.665,16.665,20.165,74.00295,90.2475,99.27225000000001,0.25,0.5,0.25,1.032,PROJECTED_ACTIVE_ROSTER,Junior Caminero | Jonathan Aranda | Yandy Díaz | Chandler Simpson | Liam Hicks | Cedric Mullins | Taylor Walls | Richie Palacios | Nick Fortes,0.16649404453650957,0.09166235111341274,0.027964785085447953,0.7594678922837907,3862,0.97,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,1.006,0.45889294502284167,2.739130434782609,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,20.5,MORE,65.5,4.24,70.3,0.0,21.5,22.0,61.7,57.4,57.99999999999999,24.74,24.0,12.0,18.0,31.0,38.0,4.64,13.92,22.03,88.4,4.66,1.55,2.34,4.76,21.04,10.62,21.62,2.98,18.0,10.4,42.6,10.8,1.1,13.92,13.98,-4.66,1.08,0.42,84.0,LINEUP_PROJECTED|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,62.8,20000,92.9,5.9,1.2,92.9,7.1,0.0,91.4,7.1,1.5,91.4,8.6,0.0,89.6,8.6,1.7,89.6,10.4,0.0,87.7,10.4,1.9,87.7,12.3,0.0,85.4,12.3,2.4,85.4,14.6,0.0,82.7,14.6,2.7,82.7,17.3,0.0,79.7,17.3,3.0,79.7,20.3,0.0,76.5,20.3,3.2,76.5,23.5,0.0,73.3,23.5,3.2,73.3,26.7,0.0,69.7,26.7,3.6,69.7,30.3,0.0,65.5,30.3,4.3,65.5,34.5,0.0,61.7,34.5,3.8,61.7,38.3,0.0,57.4,38.3,4.3,57.4,42.6,0.0,52.8,42.6,4.6,52.8,47.2,0.0,49.0,47.2,3.8,49.0,51.0,0.0,44.6,51.0,4.4,44.6,55.4,0.0,40.7,55.4,3.9,40.7,59.3,0.0,37.6,59.3,3.2,37.6,62.4,0.0,33.9,62.4,3.7,33.9,66.1,0.0,30.3,66.1,3.6,30.3,69.7,0.0,27.6,69.7,2.7,27.6,72.4,0.0,24.2,72.4,3.4,24.2,75.8,0.0,21.3,75.8,2.9,21.3,78.6,0.0,19.3,78.6,2.1,19.3,80.7,0.0,16.5,80.7,2.8,16.5,83.5,0.0,14.5,83.5,2.0,14.5,85.5,0.0,13.2,85.5,1.3,13.2,86.8,0.0,11.0,86.8,2.2,11.0,89.0,0.0,9.3,89.0,1.6,9.3,90.7,0.0
823586,2026-08-18,2026-08-18T23:10:00Z,Citi Field,AWAY,592662,Robbie Ray,San Diego Padres,135,New York Mets,121,L,MLB Probable,STARTER,24,23,131.66666666666666,0.20397111913357402,0.11732851985559567,3.2810126582278483,5.0,85.6,22.2,0.2072072072072072,0.11711711711711711,2.88,0.4,84.0,5.0,0,5.434782608695652,16.304347826086957,23.332173913043476,90.84739130434782,12.304347826086957,16.304347826086957,19.804347826086957,74.49486086956522,90.84739130434782,99.93213043478261,0.25,0.5,0.25,1.032,PROJECTED_ACTIVE_ROSTER,Bo Bichette | Carson Benge | Marcus Semien | Brett Baty | A.J. Ewing | Francisco Alvarez | Francisco Lindor | Jared Young | Luis Torrens,0.22378048780487805,0.08292682926829269,0.028658536585365855,0.7054911585365854,3280,0.96,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,0.991,0.49570309349946323,2.779411764705882,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,21.5,MORE,64.8,4.24,70.2,0.0,22.5,23.0,61.1,57.0,57.99999999999999,25.74,25.0,13.0,19.0,33.0,40.0,4.76,14.29,22.98,89.0,4.82,1.61,2.54,4.62,20.96,11.04,20.09,2.95,21.8,12.7,47.4,13.3,1.7,14.29,14.45,-4.82,1.31,0.51,84.0,LINEUP_PROJECTED|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,62.2,20000,93.7,5.3,1.1,93.7,6.3,0.0,92.4,6.3,1.2,92.4,7.6,0.0,91.0,7.6,1.5,91.0,9.0,0.0,89.2,9.0,1.7,89.2,10.8,0.0,87.0,10.8,2.2,87.0,13.0,0.0,84.7,13.0,2.3,84.7,15.3,0.0,82.3,15.3,2.5,82.3,17.7,0.0,78.8,17.7,3.5,78.8,21.2,0.0,75.9,21.2,2.9,75.9,24.1,0.0,72.3,24.1,3.6,72.3,27.7,0.0,68.5,27.7,3.8,68.5,31.5,0.0,64.8,31.5,3.7,64.8,35.2,0.0,61.1,35.2,3.7,61.1,38.9,0.0,57.0,38.9,4.1,57.0,43.0,0.0,53.4,43.0,3.6,53.4,46.6,0.0,49.2,46.6,4.2,49.2,50.8,0.0,45.3,50.8,3.9,45.3,54.7,0.0,41.9,54.7,3.3,41.9,58.1,0.0,37.9,58.1,4.0,37.9,62.1,0.0,34.3,62.1,3.6,34.3,65.7,0.0,31.6,65.7,2.7,31.6,68.4,0.0,28.1,68.4,3.4,28.1,71.9,0.0,25.0,71.9,3.1,25.0,75.0,0.0,22.8,75.0,2.3,22.8,77.2,0.0,19.7,77.2,3.1,19.7,80.3,0.0,17.2,80.3,2.5,17.2,82.8,0.0,15.5,82.8,1.6,15.5,84.5,0.0,13.1,84.5,2.4,13.1,86.9,0.0,11.2,86.9,1.9,11.2,88.8,0.0
823586,2026-08-18,2026-08-18T23:10:00Z,Citi Field,HOME,804267,Zac Thornton,New York Mets,121,San Diego Padres,135,L,MLB Probable,STARTER,8,8,45.333333333333336,0.1638418079096045,0.07344632768361582,2.779411764705882,5.6,79.8,22.0,0.12727272727272726,0.07272727272727272,2.8928571428571432,0.6,80.0,5.0,0,5.64,16.919999999999998,22.075000000000003,79.83375000000001,12.919999999999998,16.919999999999998,20.419999999999998,65.46367500000001,79.83375000000001,87.81712500000002,0.25,0.5,0.25,0.9880000000000001,PROJECTED_ACTIVE_ROSTER,Fernando Tatis Jr. | Manny Machado | Jackson Merrill | Xander Bogaerts | Gavin Sheets | Ty France | Luis Rengifo | Jake Cronenworth | Freddy Fermin,0.20165289256198346,0.09421487603305785,0.030578512396694214,0.7050380165289255,3630,0.96,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,1.009,0.5117948237275373,3.2810126582278483,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,27.5,LESS,68.3,4.49,69.7,0.0,20.5,21.0,58.5,54.9,57.99999999999999,23.01,23.0,11.0,16.0,29.0,36.0,4.85,14.54,21.76,78.3,3.61,1.47,1.68,4.38,16.6,7.75,20.07,2.67,24.5,14.8,50.5,15.4,1.8,14.54,10.82,-4.4,1.47,0.59,84.0,LINEUP_PROJECTED|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,65.6,20000,90.8,7.6,1.6,90.8,9.2,0.0,88.9,9.2,1.8,88.9,11.1,0.0,86.9,11.1,2.0,86.9,13.1,0.0,84.3,13.1,2.6,84.3,15.7,0.0,81.1,15.7,3.2,81.1,18.9,0.0,78.1,18.9,3.0,78.1,21.9,0.0,74.5,21.9,3.6,74.5,25.5,0.0,70.5,25.5,4.0,70.5,29.5,0.0,66.9,29.5,3.6,66.9,33.1,0.0,62.9,33.1,4.0,62.9,37.1,0.0,58.5,37.1,4.4,58.5,41.5,0.0,54.9,41.5,3.6,54.9,45.1,0.0,50.5,45.1,4.4,50.5,49.5,0.0,46.1,49.5,4.5,46.1,53.9,0.0,42.7,53.9,3.4,42.7,57.3,0.0,38.5,57.3,4.2,38.5,61.5,0.0,34.3,61.5,4.3,34.3,65.7,0.0,31.7,65.7,2.6,31.7,68.3,0.0,27.9,68.3,3.8,27.9,72.1,0.0,24.6,72.1,3.3,24.6,75.4,0.0,22.6,75.4,2.1,22.6,77.4,0.0,19.6,77.4,3.0,19.6,80.4,0.0,17.0,80.4,2.6,17.0,83.0,0.0,15.3,83.0,1.7,15.3,84.7,0.0,12.7,84.7,2.6,12.7,87.3,0.0,10.8,87.3,1.9,10.8,89.2,0.0,9.7,89.2,1.1,9.7,90.3,0.0,7.8,90.3,1.9,7.8,92.2,0.0,6.4,92.2,1.4,6.4,93.6,0.0
824475,2026-08-18,2026-08-18T22:40:00Z,Great American Ball Park,AWAY,681517,Kyle Leahy,St. Louis Cardinals,138,Cincinnati Reds,113,R,MLB Probable,STARTER,23,23,117.33333333333333,0.21084337349397592,0.07028112449799197,3.375,5.6,91.6,22.0,0.2727272727272727,0.01818181818181818,2.25,0.6,81.0,5.0,0,5.300869565217391,15.902608695652173,21.791304347826085,88.19956521739131,11.902608695652173,15.902608695652173,19.402608695652173,72.32364347826088,88.19956521739131,97.01952173913045,0.25,0.5,0.25,0.9880000000000001,PROJECTED_ACTIVE_ROSTER,Sal Stewart | Elly De La Cruz | JJ Bleday | Eugenio Suárez | Matt McLain | Tyler Stephenson | TJ Friedl | Dane Myers | Noelvi Marte,0.25934065934065936,0.1042386185243328,0.03799058084772371,0.7203124018838305,3185,1.07,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,0.991,0.5091002637485261,4.12781954887218,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,21.5,MORE,64.5,4.15,69.7,0.0,22.5,23.0,60.7,56.8,57.99999999999999,25.65,25.0,13.0,19.0,33.0,40.0,4.67,14.0,21.46,86.5,5.04,1.72,1.42,4.42,23.53,6.67,20.51,3.22,21.0,10.6,44.2,11.0,0.9,14.0,15.12,-5.16,1.26,0.42,84.0,LINEUP_PROJECTED|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,61.9,20000,93.1,6.0,1.0,93.1,6.9,0.0,91.7,6.9,1.3,91.7,8.3,0.0,90.2,8.3,1.5,90.2,9.8,0.0,88.5,9.8,1.8,88.5,11.5,0.0,86.2,11.5,2.2,86.2,13.8,0.0,83.8,13.8,2.5,83.8,16.2,0.0,81.1,16.2,2.6,81.1,18.9,0.0,78.0,18.9,3.2,78.0,22.0,0.0,75.1,22.0,2.9,75.1,24.9,0.0,71.8,24.9,3.3,71.8,28.2,0.0,68.0,28.2,3.8,68.0,32.0,0.0,64.5,32.0,3.5,64.5,35.5,0.0,60.7,35.5,3.8,60.7,39.3,0.0,56.8,39.3,3.9,56.8,43.2,0.0,53.2,43.2,3.6,53.2,46.8,0.0,49.5,46.8,3.7,49.5,50.5,0.0,45.2,50.5,4.2,45.2,54.8,0.0,41.9,54.8,3.3,41.9,58.1,0.0,38.3,58.1,3.7,38.3,61.7,0.0,34.5,61.7,3.8,34.5,65.5,0.0,31.5,65.5,3.0,31.5,68.5,0.0,28.3,68.5,3.2,28.3,71.7,0.0,25.3,71.7,3.1,25.3,74.7,0.0,22.9,74.7,2.4,22.9,77.1,0.0,20.0,77.1,2.9,20.0,80.0,0.0,17.6,80.0,2.4,17.6,82.4,0.0,15.9,82.4,1.7,15.9,84.1,0.0,13.4,84.1,2.5,13.4,86.6,0.0,11.8,86.6,1.6,11.8,88.2,0.0
824723,2026-08-18,2026-08-18T23:10:00Z,Fenway Park,HOME,624133,Ranger Suarez,Boston Red Sox,111,Arizona Diamondbacks,109,L,MLB Probable,STARTER,21,21,108.0,0.24719101123595505,0.0696629213483146,3.25,3.8666666666666663,66.6,16.8,0.21428571428571427,0.05952380952380952,4.655172413793104,0.0,81.0,5.0,0,4.632380952380952,13.897142857142857,19.434285714285714,73.61571428571429,9.897142857142857,13.897142857142857,17.397142857142857,60.36488571428571,73.61571428571429,80.97728571428573,0.25,0.5,0.25,1.12,PROJECTED_ACTIVE_ROSTER,Corbin Carroll | Geraldo Perdomo | Nolan Arenado | Gabriel Moreno | Ildemaro Vargas | Lars Nootbaar | Tim Tawa | Ryan Waldschmidt | Jose Fernandez,0.1828917969996808,0.0992658793488669,0.025534631343759974,0.750647941270348,3133,1.04,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,0.997,0.5408611694195116,5.111999999999999,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,24.5,LESS,68.7,4.42,69.5,0.0,17.5,18.0,61.3,57.2,57.99999999999999,20.08,20.0,8.0,14.0,26.0,32.0,4.0,11.99,19.14,72.1,4.3,1.81,1.41,4.1,22.45,7.36,21.37,3.97,8.8,2.3,18.3,2.4,0.0,11.99,12.9,-5.43,0.53,0.09,84.0,LINEUP_PROJECTED|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,66.0,20000,85.7,12.1,2.2,85.7,14.3,0.0,83.2,14.3,2.6,83.2,16.8,0.0,80.3,16.8,2.9,80.3,19.7,0.0,76.9,19.7,3.4,76.9,23.1,0.0,73.5,23.1,3.4,73.5,26.5,0.0,69.9,26.5,3.6,69.9,30.1,0.0,65.6,30.1,4.3,65.6,34.4,0.0,61.3,34.4,4.4,61.3,38.7,0.0,57.2,38.7,4.1,57.2,42.8,0.0,52.4,42.8,4.7,52.4,47.6,0.0,47.9,47.6,4.6,47.9,52.1,0.0,43.9,52.1,4.0,43.9,56.1,0.0,39.4,56.1,4.5,39.4,60.7,0.0,34.8,60.7,4.5,34.8,65.2,0.0,31.3,65.2,3.6,31.3,68.7,0.0,27.6,68.7,3.7,27.6,72.4,0.0,24.1,72.4,3.5,24.1,75.9,0.0,21.0,75.9,3.1,21.0,79.0,0.0,18.1,79.0,2.9,18.1,81.9,0.0,15.6,81.9,2.6,15.6,84.4,0.0,13.4,84.4,2.2,13.4,86.6,0.0,11.3,86.6,2.1,11.3,88.7,0.0,9.6,88.7,1.7,9.6,90.4,0.0,8.1,90.4,1.4,8.1,91.9,0.0,6.6,91.9,1.6,6.6,93.4,0.0,5.6,93.4,1.0,5.6,94.4,0.0,4.8,94.4,0.8,4.8,95.2,0.0,3.7,95.2,1.1,3.7,96.3,0.0,3.0,96.3,0.7,3.0,97.0,0.0
823749,2026-08-18,2026-08-18T23:40:00Z,American Family Field,HOME,690986,Kyle Harrison,Milwaukee Brewers,158,Seattle Mariners,136,L,MLB Probable,STARTER,19,19,93.33333333333333,0.296875,0.0625,2.9892857142857148,4.266666666666667,78.6,18.8,0.2872340425531915,0.06382978723404255,4.640625,0.0,90.0,6.0,0,4.654035087719298,13.962105263157895,19.646315789473682,81.50368421052632,9.962105263157895,13.962105263157895,17.462105263157895,66.83302105263158,81.50368421052632,89.65405263157895,0.25,0.5,0.25,1.12,PROJECTED_ACTIVE_ROSTER,Taylor Ward | Randy Arozarena | Cole Young | Josh Naylor | Julio Rodríguez | Cal Raleigh | Dominic Canzone | Brendan Donovan | Victor Robles,0.19803646563814867,0.0967741935483871,0.028892005610098175,0.727923141654979,3565,1.01,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,0.994,0.5361722525766897,3.388235294117647,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,19.5,MORE,67.5,4.37,69.0,0.0,21.5,22.0,59.4,54.9,57.99999999999999,23.87,24.0,12.0,18.0,30.0,37.0,4.11,12.33,19.37,79.9,5.23,1.64,1.36,4.0,27.02,6.96,20.73,3.54,10.9,2.7,21.8,2.8,0.0,12.33,15.69,-4.91,0.66,0.11,84.0,LINEUP_PROJECTED|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,64.8,20000,92.0,6.6,1.4,92.0,8.0,0.0,90.6,8.0,1.4,90.6,9.4,0.0,88.8,9.4,1.8,88.8,11.2,0.0,86.7,11.2,2.1,86.7,13.3,0.0,84.3,13.3,2.3,84.3,15.7,0.0,81.7,15.7,2.7,81.7,18.4,0.0,78.3,18.4,3.4,78.3,21.7,0.0,75.2,21.7,3.1,75.2,24.8,0.0,71.7,24.8,3.5,71.7,28.3,0.0,67.5,28.3,4.1,67.5,32.5,0.0,63.1,32.5,4.4,63.1,36.9,0.0,59.4,36.9,3.7,59.4,40.6,0.0,54.9,40.6,4.5,54.9,45.1,0.0,50.7,45.1,4.2,50.7,49.3,0.0,46.7,49.3,4.0,46.7,53.3,0.0,42.2,53.3,4.5,42.2,57.8,0.0,37.9,57.8,4.2,37.9,62.1,0.0,34.5,62.1,3.4,34.5,65.5,0.0,30.5,65.5,4.0,30.5,69.5,0.0,27.1,69.5,3.4,27.1,72.9,0.0,24.0,72.9,3.1,24.0,76.0,0.0,21.1,76.0,2.9,21.1,78.9,0.0,18.5,78.9,2.6,18.5,81.5,0.0,16.2,81.5,2.2,16.2,83.8,0.0,13.8,83.8,2.5,13.8,86.2,0.0,11.8,86.2,2.0,11.8,88.2,0.0,10.2,88.2,1.6,10.2,89.8,0.0,8.5,89.8,1.7,8.5,91.5,0.0,7.2,91.5,1.3,7.2,92.8,0.0
824154,2026-08-18,2026-08-19T00:10:00Z,Daikin Park,AWAY,691946,George Klassen,Los Angeles Angels,108,Houston Astros,117,R,MLB Probable,SPOT_STARTER,4,4,14.666666666666666,0.18421052631578946,0.18,5.5227272727272725,3.6666666666666665,78.75,19.0,0.18421052631578946,0.19736842105263158,5.5227272727272725,0.25,87.0,5.0,0,3.6666666666666665,11.0,19.0,78.75,8.0,11.0,13.5,64.575,78.75,86.625,0.3,0.5,0.2,1.12,PROJECTED_ACTIVE_ROSTER,Yordan Alvarez | Isaac Paredes | Christian Walker | Cam Smith | Jose Altuve | Daulton Varsho | Jeremy Peña | Yainer Diaz | Christian Vázquez,0.1932819383259912,0.08920704845814978,0.03854625550660793,0.7686910792951541,3632,1.0,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,1.006,0.48827032258931574,6.68041237113402,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,17.5,LESS,68.5,4.34,69.0,0.0,11.5,12.0,61.6,56.9,57.99999999999999,13.16,14.0,2.0,8.0,19.0,24.0,3.08,9.25,18.46,76.1,3.42,2.13,3.05,4.05,18.65,16.53,21.89,5.93,0.4,0.0,1.2,0.0,0.0,9.25,10.26,-6.38,0.02,0.0,74.0,LINEUP_PROJECTED|SMALL_START_SAMPLE|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,64.1,20000,65.9,29.8,4.3,65.9,34.1,0.0,61.6,34.1,4.3,61.6,38.5,0.0,56.9,38.5,4.7,56.9,43.1,0.0,51.6,43.1,5.2,51.6,48.4,0.0,46.6,48.4,5.0,46.6,53.4,0.0,41.6,53.4,5.0,41.6,58.4,0.0,36.5,58.4,5.2,36.5,63.5,0.0,31.5,63.5,5.0,31.5,68.5,0.0,27.0,68.5,4.4,27.0,73.0,0.0,23.1,73.0,4.0,23.1,76.9,0.0,19.2,76.9,3.9,19.2,80.8,0.0,15.9,80.8,3.2,15.9,84.1,0.0,13.1,84.1,2.8,13.1,86.9,0.0,10.5,86.9,2.5,10.5,89.5,0.0,8.6,89.5,1.9,8.6,91.4,0.0,6.8,91.4,1.8,6.8,93.2,0.0,5.4,93.2,1.4,5.4,94.6,0.0,4.1,94.6,1.3,4.1,95.9,0.0,3.2,95.9,0.9,3.2,96.8,0.0,2.4,96.8,0.8,2.4,97.6,0.0,1.8,97.6,0.6,1.8,98.2,0.0,1.4,98.2,0.4,1.4,98.6,0.0,1.0,98.6,0.4,1.0,99.0,0.0,0.7,99.0,0.3,0.7,99.3,0.0,0.5,99.3,0.2,0.5,99.5,0.0,0.4,99.5,0.2,0.4,99.6,0.0,0.3,99.6,0.1,0.3,99.7,0.0,0.2,99.7,0.1,0.2,99.8,0.0,0.1,99.8,0.0,0.1,99.9,0.0
823423,2026-08-18,2026-08-18T22:40:00Z,Citizens Bank Park,HOME,554430,Zack Wheeler,Philadelphia Phillies,143,Miami Marlins,146,R,MLB Probable,STARTER,20,20,115.33333333333333,0.30176211453744495,0.06387665198237885,2.88728323699422,4.466666666666667,78.6,19.8,0.29292929292929293,0.0707070707070707,6.044776119402986,0.2,84.0,5.0,0,5.246666666666667,15.740000000000002,21.54,84.76499999999999,11.740000000000002,15.740000000000002,19.240000000000002,69.50729999999999,84.76499999999999,93.24149999999999,0.25,0.5,0.25,1.076,PROJECTED_ACTIVE_ROSTER,Otto Lopez | Xavier Edwards | Jakob Marsee | Heriberto Hernández | Javier Sanoja | Owen Caissie | Joe Mack | Griffin Conine | Esteury Ruiz,0.2070073931211829,0.08936033429765348,0.028608164577306333,0.7508656380585021,3111,1.05,1.0,0.0,mlb_weather_professional_v5_backtest_history.csv,0.997,0.5357294465736775,5.6138613861386135,1.0,1.0,1.0,1.0,MISSING,MISSING,MISSING,MISSING,21.5,MORE,65.4,4.37,68.7,0.0,23.5,24.0,58.1,54.8,57.99999999999999,25.87,26.0,11.0,19.0,34.0,41.0,4.49,13.46,21.23,83.2,5.86,2.19,1.5,4.54,27.63,7.03,21.38,4.19,18.3,7.7,37.5,8.1,0.6,13.46,17.59,-6.58,1.1,0.31,84.0,LINEUP_PROJECTED|UMPIRE_NEUTRAL|CATCHER_NEUTRAL|STATCAST_NEUTRAL|ARSENAL_NEUTRAL,62.8,20000,91.0,7.8,1.1,91.0,9.0,0.0,89.8,9.0,1.3,89.8,10.2,0.0,88.2,10.2,1.5,88.2,11.8,0.0,86.6,11.8,1.6,86.6,13.4,0.0,84.7,13.4,2.0,84.7,15.3,0.0,82.6,15.3,2.0,82.6,17.4,0.0,80.5,17.4,2.1,80.5,19.5,0.0,77.9,19.5,2.6,77.9,22.1,0.0,75.3,22.1,2.6,75.3,24.7,0.0,72.3,24.7,3.0,72.3,27.7,0.0,68.7,27.7,3.7,68.7,31.3,0.0,65.4,31.3,3.2,65.4,34.6,0.0,62.0,34.6,3.5,62.0,38.0,0.0,58.1,38.0,3.8,58.1,41.9,0.0,54.8,41.9,3.3,54.8,45.2,0.0,51.1,45.2,3.7,51.1,48.9,0.0,47.3,48.9,3.8,47.3,52.7,0.0,44.1,52.7,3.2,44.1,55.9,0.0,40.4,55.9,3.6,40.4,59.6,0.0,36.8,59.6,3.7,36.8,63.2,0.0,33.8,63.2,3.0,33.8,66.2,0.0,30.5,66.2,3.3,30.5,69.5,0.0,27.5,69.5,3.0,27.5,72.5,0.0,25.1,72.5,2.5,25.1,74.9,0.0,22.1,74.9,3.0,22.1,77.9,0.0,19.8,77.9,2.2,19.8,80.2,0.0,17.9,80.2,1.9,17.9,82.1,0.0,15.7,82.1,2.2,15.7,84.3,0.0,13.9,84.3,1.8,13.9,86.1,0.0
