Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-07-21,Minnesota Twins,Cleveland Guardians,Minnesota Twins @ Cleveland Guardians,03:40 PM,06:40 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Partly cloudy,79.1,74.3,🟡 10.1 mph Cross (LF → RF),10.5,W,-5.9,-1.1,4.2,10.1,,FORECAST MODEL,23.1,56.8,B,Density 75 | Wind 47 | Temp 56 | Altitude 66 | Confidence 86%,4,3,2.0,85.8,🟨 Neutral,-1.0,-1,23.1,58.1,41.9,2.8,1.1405,2140.0,986.1,69.5,77.4,77.5,WORSENING RAPIDLY,-4.6,0.0,4,MODERATE,29.4,MEDIUM,26.6,2026-07-21 04:40:12 PM PDT,233.0,5
2026-07-21,Los Angeles Dodgers,Philadelphia Phillies,Los Angeles Dodgers @ Philadelphia Phillies,03:40 PM,06:40 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Code 15,78.5,87.0,🟢 5.7 mph Out to CF,5.8,S,4.5,5.7,4.1,-0.5,,FORECAST MODEL,75.1,63.5,B+,Density 70 | Wind 67 | Temp 56 | Altitude 61 | Confidence 82%,8,6,4.1,82.0,🟢 Good,6.6,5,77.5,0.0,29.4,2.9,1.1597,1538.0,1004.0,73.0,77.5,88.0,IMPROVING RAPIDLY,7.3,0.0,5,ELEVATED,57.2,MEDIUM,18.7,2026-07-21 04:40:13 PM PDT,211.8,5
2026-07-21,Pittsburgh Pirates,New York Yankees,Pittsburgh Pirates @ New York Yankees,04:05 PM,07:05 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Code 25,76.3,88.5,🟡 5.3 mph Cross (RF → LF),7.1,SSW,5.6,4.0,0.4,-5.3,,FORECAST MODEL,77.6,60.0,B,Density 69 | Wind 60 | Temp 54 | Altitude 60 | Confidence 86%,6,5,3.0,86.3,🟨 Neutral,3.8,2,41.9,0.0,18.0,1.7,1.1631,1447.0,1003.1,71.9,75.7,89.5,IMPROVING RAPIDLY,5.4,0.0,4,ELEVATED,59.4,LOW,12.7,2026-07-21 04:40:14 PM PDT,245.4,5
2026-07-21,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,04:07 PM,07:07 PM EDT,Rogers Centre,CLOSED,PROJECTED: WEATHER,Code 29,70.1,89.6,⚪ Calm,0.0,WSW,-0.0,-0.0,0.0,0.0,,FORECAST MODEL,36.9,50.0,B,Density 65 | Wind 49 | Temp 47 | Altitude 58 | Confidence 88%,0,0,0.0,88.4,🟨 Neutral,-0.2,0,0.0,13.1,19.4,0.4,1.1761,1176.0,990.5,65.6,69.2,88.8,STEADY,-0.8,0.0,4,MODERATE,26.5,LOW,8.0,2026-07-21 04:40:15 PM PDT,0.0,4
2026-07-21,Baltimore Orioles,Boston Red Sox,Baltimore Orioles @ Boston Red Sox,04:10 PM,07:10 PM EDT,Fenway Park,OPEN,OPEN-AIR PARK,Code 67,74.0,87.8,🟡 7.6 mph Cross (RF → LF),9.8,S,6.7,4.8,0.2,-7.6,,FORECAST MODEL,76.7,58.9,B,Density 66 | Wind 60 | Temp 51 | Altitude 58 | Confidence 88%,5,4,2.7,87.9,🟨 Neutral,4.0,3,83.1,0.0,12.0,1.9,1.1717,1213.0,1004.7,69.8,73.0,91.8,IMPROVING RAPIDLY,8.4,0.0,4,HIGH,73.4,LOW,11.1,2026-07-21 04:40:17 PM PDT,307.4,5
2026-07-21,San Diego Padres,Atlanta Braves,San Diego Padres @ Atlanta Braves,04:15 PM,07:15 PM EDT,Truist Park,OPEN,OPEN-AIR PARK,Code 14,88.3,58.9,🔴 7.5 mph In from RF,8.5,S,-3.2,-6.9,-7.5,-4.0,,FORECAST MODEL,14.0,53.1,B,Density 83 | Wind 32 | Temp 64 | Altitude 71 | Confidence 90%,2,1,0.9,89.6,🟨 Neutral,-6.0,-6,0.0,100.0,3.8,0.8,1.1148,2913.0,979.5,71.8,85.6,65.6,WORSENING RAPIDLY,-8.9,0.0,4,MODERATE,20.5,LOW,8.9,2026-07-21 04:40:19 PM PDT,68.1,5
2026-07-21,San Francisco Giants,Kansas City Royals,San Francisco Giants @ Kansas City Royals,04:40 PM,06:40 PM CDT,Kauffman Stadium,OPEN,OPEN-AIR PARK,Clear,87.4,46.3,🟡 8.3 mph Cross (LF → RF),11.0,N,-10.0,-6.9,-0.8,8.3,,FORECAST MODEL,0.0,52.8,B,Density 81 | Wind 31 | Temp 64 | Altitude 70 | Confidence 95%,2,1,0.9,95.1,🟨 Neutral,-6.2,-6,0.0,100.0,3.5,1.0,1.1217,2791.0,981.8,63.3,85.0,50.0,WORSENING RAPIDLY,-12.3,0.0,4,LOW,0.4,LOW,6.4,2026-07-21 04:40:20 PM PDT,63.0,5
2026-07-21,New York Mets,Milwaukee Brewers,New York Mets @ Milwaukee Brewers,04:40 PM,06:40 PM CDT,American Family Field,OPEN,PROJECTED: FAVORABLE,Code 15,72.4,70.2,🟡 9.1 mph Cross (LF → RF),10.7,N,-1.0,4.3,7.9,9.1,,FORECAST MODEL,28.7,59.2,B,Density 70 | Wind 59 | Temp 48 | Altitude 62 | Confidence 84%,6,4,2.8,83.6,🟨 Neutral,3.4,2,43.8,0.0,9.3,1.0,1.1599,1638.0,986.1,60.5,69.8,72.0,IMPROVING,3.9,0.0,4,MODERATE,20.3,LOW,16.2,2026-07-21 04:40:21 PM PDT,13.5,5
2026-07-21,Detroit Tigers,Chicago Cubs,Detroit Tigers @ Chicago Cubs,05:05 PM,07:05 PM CDT,Wrigley Field,OPEN,OPEN-AIR PARK,Code 14,76.3,70.7,🔴 13.1 mph In from LF,16.9,N,-13.1,-13.1,-4.6,9.0,,FORECAST MODEL,33.1,36.6,D,Density 66 | Wind 4 | Temp 52 | Altitude 59 | Confidence 79%,-8,-6,-4.0,78.8,🔴 Poor,-15.0,-19,0.0,100.0,13.0,6.4,1.1711,1275.0,1004.6,65.7,73.9,75.7,WORSENING RAPIDLY,-14.8,0.0,4,MODERATE,26.9,LOW,13.0,2026-07-21 04:40:22 PM PDT,224.3,5
2026-07-21,Chicago White Sox,Texas Rangers,Chicago White Sox @ Texas Rangers,05:05 PM,07:05 PM CDT,Globe Life Field,CLOSED,PROJECTED: TEMPERATURE,Clear,103.4,29.3,⚪ Calm,0.0,NE,-0.0,-0.0,-0.0,-0.0,,FORECAST MODEL,0.5,50.0,B,Density 61 | Wind 50 | Temp 80 | Altitude 57 | Confidence 94%,0,0,0.0,94.5,🟨 Neutral,0.0,0,5.6,52.5,34.2,0.6,1.1896,858.0,990.7,65.5,101.0,32.5,IMPROVING,3.4,0.0,4,NONE (ROOF),0.0,LOW,6.4,2026-07-21 04:40:23 PM PDT,313.7,5
