Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-13,Boston Red Sox @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Ceddanne Rafaela,Max Scherzer,0.667,2,3,4.6,1.2,1.38,0.73,0.88,2.81,3.0,0.0,6.0,8.12,13.9,40,114,72.5,1.8,1|4|3|0|1,08/12|08/11|08/10|08/09|08/08,2.6,1|4|3|0|1|5|2|0|5|5,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,3.07,1|4|3|0|1|5|2|0|5|5|6|7|4|2|1,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28,86.1,70.7,51.1,32.8,18.9,10.3,5.5,3.27,71.7
2026-08-13,Philadelphia Phillies @ Minnesota Twins,Field of Dreams,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Minnesota Twins,Royce Lewis,Aaron Nola,0.0,0,3,4.3,1.2,1.32,0.66,0.73,2.53,2.0,0.0,5.0,6.46,16.3,40,87,62.5,3.0,4|3|4|0|4,08/12|08/11|08/10|08/09|08/08,3.4,4|3|4|0|4|5|3|1|4|6,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,2.93,4|3|4|0|4|5|3|1|4|6|1|3|2|1|3,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28,83.7,65.0,45.1,27.9,15.7,8.5,4.1,2.96,64.6
2026-08-13,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,90.8,45.0,7.4,WNW,303.0,0.0,Overcast,3.7,5.4,58.1,B,92.0,Chicago Cubs,Alex Bregman,Cade Cavalli,0.0,0,1,4.7,0.96,1.21,0.87,0.91,2.88,2.0,0.0,7.0,1.5,21.2,40,118,60.0,5.6,13|6|6|1|2,08/12|08/11|08/09|08/08|08/07,3.9,13|6|6|1|2|5|2|2|2|0,08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02,3.53,13|6|6|1|2|5|2|2|2|0|2|1|5|1|5,08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28,78.8,59.8,43.9,31.8,22.5,15.7,10.9,3.78,67.1
2026-08-13,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,90.8,45.0,7.4,WNW,303.0,0.0,Overcast,3.7,5.4,58.1,B,92.0,Chicago Cubs,Seiya Suzuki,Cade Cavalli,0.0,0,0,4.5,0.96,1.08,0.69,0.83,2.5,2.0,0.0,5.0,4.03,17.6,40,103,72.5,3.0,6|5|0|4|0,08/12|08/11|08/08|08/07|08/06,2.9,6|5|0|4|0|2|2|5|3|2,08/12|08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01,3.0,6|5|0|4|0|2|2|5|3|2|1|1|7|3|4,08/12|08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/30|07/29|07/28|07/27|07/26,82.4,62.5,43.2,27.3,16.0,9.1,4.8,3.29,68.2
2026-08-13,Milwaukee Brewers @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Los Angeles Dodgers,Shohei Ohtani,Shane Drohan,0.0,0,1,4.4,0.97,1.13,0.68,0.79,2.55,2.0,0.0,6.0,2.06,20.6,40,111,50.0,2.4,4|1|5|0|2,08/12|08/11|08/10|08/09|08/08,2.5,4|1|5|0|2|0|8|1|3|1,08/12|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02,2.93,4|1|5|0|2|0|8|1|3|1|1|6|4|7|1,08/12|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/26,79.4,58.6,41.1,27.9,18.1,11.2,7.2,3.26,60.6
2026-08-13,Cincinnati Reds @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Cincinnati Reds,Sal Stewart,Davis Martin,0.0,0,0,4.3,1.04,1.08,0.6,0.73,2.42,2.0,0.0,5.0,3.3,17.1,40,119,60.0,1.2,2|1|1|2|0,08/12|08/11|08/09|08/08|08/07,1.9,2|1|1|2|0|5|2|3|3|0,08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,2.4,2|1|1|2|0|5|2|3|3|0|8|2|1|0|6,08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/28,82.9,60.5,41.1,25.4,14.7,8.0,4.5,2.9,61.6
2026-08-13,Boston Red Sox @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Wilyer Abreu,Max Scherzer,0.5,1,2,4.4,1.2,1.01,0.86,0.86,2.52,2.0,0.0,6.0,2.19,22.1,40,117,50.0,2.4,2|3|0|1|6,08/12|08/11|08/10|08/09|08/07,3.3,2|3|0|1|6|4|6|6|5|0,08/12|08/11|08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01,2.73,2|3|0|1|6|4|6|6|5|0|2|3|0|2|1,08/12|08/11|08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/27,77.9,58.3,41.0,27.9,18.2,11.8,7.0,3.06,59.1
2026-08-13,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,90.8,45.0,7.4,WNW,303.0,0.0,Overcast,3.7,5.4,58.1,B,92.0,Chicago Cubs,Pete Crow-Armstrong,Cade Cavalli,0.5,1,2,4.8,0.96,1.07,0.91,0.73,2.58,2.0,0.0,6.0,1.97,22.6,40,121,60.0,2.8,3|3|3|0|5,08/12|08/11|08/09|08/08|08/07,3.4,3|3|3|0|5|4|9|4|3|0,08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02,3.0,3|3|3|0|5|4|9|4|3|0|4|0|2|4|1,08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28,77.4,58.2,40.9,28.4,18.9,12.2,8.0,3.39,63.8
2026-08-13,Philadelphia Phillies @ Minnesota Twins,Field of Dreams,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Minnesota Twins,Ryan Jeffers,Aaron Nola,0.0,0,5,4.1,1.2,0.98,0.71,0.65,2.34,2.0,0.0,5.0,2.86,16.2,40,59,52.5,2.8,2|7|0|2|3,08/11|08/10|08/09|08/08|08/07,1.8,2|7|0|2|3|1|1|0|1|1,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,2.07,2|7|0|2|3|1|1|0|1|1|3|2|1|6|1,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/28|07/26|07/24,83.8,58.2,38.4,23.4,13.6,7.7,4.1,2.6,56.6
2026-08-13,Philadelphia Phillies @ Minnesota Twins,Field of Dreams,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Minnesota Twins,Josh Bell,Aaron Nola,0.194,7,36,4.4,1.2,1.17,0.62,0.7,2.36,2.0,0.0,5.0,2.21,22.7,40,117,55.0,2.6,5|0|6|1|1,08/12|08/11|08/10|08/09|08/08,3.2,5|0|6|1|1|9|2|1|4|3,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,2.53,5|0|6|1|1|9|2|1|4|3|2|0|0|3|1,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|07/31|07/30|07/29|07/28|07/25,77.3,56.0,38.0,24.6,15.6,9.5,5.9,2.75,57.3
