Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-07-23,San Diego Padres @ Atlanta Braves,Truist Park,1.008,1.008,85.2,66.0,8.4,SW,226.0,3.0,Mainly clear,3.5,5.0,57.7,B,92.0,Atlanta Braves,Drake Baldwin,Griffin Canning,0.0,0,0,4.6,1.2,2.04,1.07,1.47,4.59,60.0,3.4,4|0|0|10|3,07/22|07/21|07/20|07/19|07/18,3.4,4|0|0|10|3|10|2|1|0|4,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,3.13,4|0|0|10|3|10|2|1|0|4|2|0|2|8|1,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04,97.3,89.4,76.1,60.7,45.5,32.0,21.8,3.85,182.6
2026-07-23,San Diego Padres @ Atlanta Braves,Truist Park,1.008,1.008,85.2,66.0,8.4,SW,226.0,3.0,Mainly clear,3.5,5.0,57.7,B,92.0,Atlanta Braves,Austin Riley,Griffin Canning,0.333,1,3,5.0,1.2,1.58,1.06,1.06,3.71,53.3,2.8,3|0|0|9|2,07/22|07/21|07/20|07/19|07/18,2.3,3|0|0|9|2|5|1|1|2|0,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,2.33,3|0|0|9|2|5|1|1|2|0|0|3|0|3|6,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04,94.9,82.8,66.3,47.8,32.4,20.1,11.6,2.87,143.9
2026-07-23,San Diego Padres @ Atlanta Braves,Truist Park,1.008,1.008,85.2,66.0,8.4,SW,226.0,3.0,Mainly clear,3.5,5.0,57.7,B,92.0,San Diego Padres,Fernando Tatis Jr.,Chris Sale,0.333,4,12,5.0,0.85,1.67,1.01,1.09,3.75,60.0,4.8,4|8|0|9|3,07/22|07/21|07/20|07/19|07/18,3.1,4|8|0|9|3|4|0|1|1|1,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,3.0,4|8|0|9|3|4|0|1|1|1|5|2|0|5|2,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04,95.1,83.2,65.7,48.0,32.7,20.8,12.9,3.67,174.4
2026-07-23,San Diego Padres @ Atlanta Braves,Truist Park,1.008,1.008,85.2,66.0,8.4,SW,226.0,3.0,Mainly clear,3.5,5.0,57.7,B,92.0,Atlanta Braves,Michael Harris II,Griffin Canning,0.8,4,5,3.7,1.2,1.64,0.86,1.1,3.6,66.7,2.6,1|1|3|3|5,07/22|07/21|07/20|07/19|07/18,2.2,1|1|3|3|5|6|0|1|0|2,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,3.07,1|1|3|3|5|6|0|1|0|2|2|3|5|6|8,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/04,94.6,81.3,64.2,46.1,30.6,18.8,11.2,3.75,179.0
2026-07-23,Tampa Bay Rays @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Tampa Bay Rays,Chandler Simpson,Shane Bieber,0.0,0,3,4.7,1.2,2.17,0.98,0.3,3.47,60.0,3.2,3|6|1|2|4,07/22|07/21|07/20|07/19|07/18,2.6,3|6|1|2|4|0|0|2|5|3,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,2.33,3|6|1|2|4|0|0|2|5|3|1|0|2|1|5,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/06|07/05|07/02,93.5,78.9,60.4,43.1,28.6,17.7,10.6,2.63,136.7
2026-07-23,Arizona Diamondbacks @ St. Louis Cardinals,Busch Stadium,0.995,1.005,83.5,37.0,4.5,N,9.0,2.0,Overcast,2.5,3.6,55.5,C,92.0,St. Louis Cardinals,Jordan Walker,Brandon Pfaadt,0.3,3,10,4.0,1.08,1.25,0.92,1.08,3.27,73.3,1.6,0|1|2|3|2,07/22|07/21|07/20|07/19|07/18,2.1,0|1|2|3|2|1|3|2|2|5,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,2.6,0|1|2|3|2|1|3|2|2|5|5|3|4|0|6,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/07|07/06|07/05,93.3,77.9,58.5,40.0,25.1,15.0,8.4,3.25,162.8
2026-07-23,Minnesota Twins @ Cleveland Guardians,Progressive Field,0.995,1.002,74.2,49.0,8.0,NNW,337.0,0.0,Mainly clear,1.0,1.5,52.2,C,92.0,Cleveland Guardians,Chase DeLauter,Taj Bradley,0.667,2,3,4.7,0.95,1.63,0.54,0.86,3.02,60.0,2.8,1|2|7|1|3,07/22|07/21|07/20|07/19|07/18,2.6,1|2|7|1|3|1|3|0|5|3,07/22|07/21|07/20|07/19|07/18|07/18|07/12|07/11|07/10|07/09,2.6,1|2|7|1|3|1|3|0|5|3|4|2|6|1|0,07/22|07/21|07/20|07/19|07/18|07/18|07/12|07/11|07/10|07/09|07/08|07/07|07/05|07/04|07/03,92.0,74.2,53.9,35.2,21.5,12.2,6.7,3.11,152.1
2026-07-23,Minnesota Twins @ Cleveland Guardians,Progressive Field,0.995,1.002,74.2,49.0,8.0,NNW,337.0,0.0,Mainly clear,1.0,1.5,52.2,C,92.0,Cleveland Guardians,Brayan Rocchio,Taj Bradley,0.2,1,5,4.8,0.95,1.43,0.64,0.87,2.95,73.3,2.8,4|3|4|1|2,07/22|07/21|07/20|07/19|07/18,2.7,4|3|4|1|2|0|6|2|2|3,07/22|07/21|07/20|07/19|07/18|07/18|07/12|07/11|07/10|07/09,2.47,4|3|4|1|2|0|6|2|2|3|5|0|1|2|2,07/22|07/21|07/20|07/19|07/18|07/18|07/12|07/11|07/10|07/09|07/08|07/07|07/05|07/04|07/03,91.4,73.8,52.8,34.2,20.2,11.2,5.6,2.99,152.4
2026-07-23,Arizona Diamondbacks @ St. Louis Cardinals,Busch Stadium,0.995,1.005,83.5,37.0,4.5,N,9.0,2.0,Overcast,2.5,3.6,55.5,C,92.0,St. Louis Cardinals,JJ Wetherholt,Brandon Pfaadt,0.3,3,10,4.4,1.08,1.28,1.01,0.46,2.74,53.3,2.0,3|1|0|3|3,07/22|07/21|07/20|07/19|07/18,1.8,3|1|0|3|3|4|0|0|1|3,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,2.0,3|1|0|3|3|4|0|0|1|3|0|2|1|4|5,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/07|07/07|07/06|07/05|07/04,90.8,70.3,48.4,29.9,17.0,9.1,4.7,2.39,123.4
2026-07-23,Arizona Diamondbacks @ St. Louis Cardinals,Busch Stadium,0.995,1.005,83.5,37.0,4.5,N,9.0,2.0,Overcast,2.5,3.6,55.5,C,92.0,St. Louis Cardinals,Alec Burleson,Brandon Pfaadt,0.0,0,0,5.0,1.08,1.41,0.75,0.57,2.73,53.3,2.4,0|3|0|6|3,07/22|07/21|07/20|07/19|07/18,2.0,0|3|0|6|3|3|2|0|0|3,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,1.93,0|3|0|6|3|3|2|0|0|3|6|0|0|0|3,07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/07|07/06|07/05,89.5,69.7,48.0,30.2,17.4,9.4,4.6,2.29,119.7
