Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Andrew Abbott,0.0,0,2,4.4,1.03,1.25,0.58,0.9,2.74,3.0,1.0,5.0,30.0,6.0,40,101,72.5,3.0,1|3|4|6|1,08/22|08/21|08/19|08/18|08/17,3.1,1|3|4|6|1|3|7|2|3|1,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,3.0,1|3|4|6|1|3|7|2|3|1|4|3|2|1|4,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,94.0,74.1,50.5,29.7,14.7,6.6,2.4,3.3,73.5
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Corbin Carroll,Andrew Abbott,0.333,1,3,4.4,1.03,0.96,0.73,0.32,2.01,2.0,0.0,4.0,3.96,21.5,40,126,52.5,1.8,2|4|2|1|0,08/22|08/21|08/19|08/18|08/17,2.3,2|4|2|1|0|1|3|2|5|3,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,2.07,2|4|2|1|0|1|3|2|5|3|3|1|2|0|2,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,78.5,54.4,33.1,17.9,9.2,4.5,2.0,2.35,53.3
2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Nolan Arenado,Andrew Abbott,0.75,3,4,4.1,1.03,0.9,0.66,0.76,2.06,1.0,0.0,5.0,1.99,30.1,40,121,57.5,4.2,5|3|4|0|9,08/22|08/21|08/19|08/16|08/15,3.0,5|3|4|0|9|0|0|2|7|0,08/22|08/21|08/19|08/16|08/15|08/14|08/12|08/11|08/10|08/09,2.67,5|3|4|0|9|0|0|2|7|0|1|3|0|4|2,08/22|08/21|08/19|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03,69.9,49.3,32.4,21.2,13.5,8.0,4.7,2.82,55.4
2026-08-23,Athletics @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Athletics,Zack Gelof,Cristian Javier,0.25,1,4,4.2,1.2,0.9,0.79,0.52,2.22,2.0,0.0,4.0,8.46,14.4,40,75,67.5,1.2,1|0|0|3|2,08/22|08/21|08/20|08/19|08/18,1.8,1|0|0|3|2|1|5|0|1|5,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.8,1|0|0|3|2|1|5|0|1|5|2|6|0|0|1,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|07/09|07/08|07/07,85.6,61.9,37.2,20.5,9.8,4.0,1.6,2.44,61.0
2026-08-23,Athletics @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Athletics,Lawrence Butler,Cristian Javier,0.0,0,2,3.8,1.2,0.99,0.52,0.47,1.83,2.0,0.0,4.0,4.48,25.9,40,117,45.0,2.0,4|0|3|2|1,08/22|08/21|08/20|08/19|08/18,2.2,4|0|3|2|1|1|5|0|3|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.93,4|0|3|2|1|1|5|0|3|3|4|2|0|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,74.1,50.2,29.5,15.4,7.6,3.5,1.6,2.14,48.1
2026-08-23,Athletics @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Athletics,Jeff McNeil,Cristian Javier,0.0,0,2,3.8,1.2,1.14,0.43,0.6,2.03,1.0,0.0,5.0,1.92,27.6,40,114,47.5,2.4,3|1|0|5|3,08/22|08/21|08/20|08/19|08/18,2.4,3|1|0|5|3|3|0|0|8|1,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/11,2.27,3|1|0|5|3|3|0|0|8|1|4|2|1|0|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/11|08/10|08/09|08/08|08/05|08/04,72.4,49.6,32.1,19.9,12.0,7.2,4.1,2.35,49.9
2026-08-23,Atlanta Braves @ Milwaukee Brewers,Journey Bank Ballpark,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Atlanta Braves,Michael Harris II,Shane Drohan,0.0,0,0,3.9,0.97,1.11,0.36,0.41,1.92,1.0,0.0,4.0,2.17,23.7,40,124,47.5,2.6,3|3|2|2|3,08/22|08/21|08/20|08/19|08/18,1.7,3|3|2|2|3|1|1|1|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.6,3|3|2|2|3|1|1|1|1|0|1|3|2|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,76.3,48.7,29.7,16.9,9.6,5.3,2.8,2.23,48.7
2026-08-23,Atlanta Braves @ Milwaukee Brewers,Journey Bank Ballpark,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Atlanta Braves,Matt Olson,Shane Drohan,0.0,0,0,4.2,0.97,0.86,0.59,0.48,1.84,1.0,0.0,4.0,2.26,27.9,40,130,50.0,0.8,1|1|0|2|0,08/22|08/21|08/20|08/19|08/18,1.3,1|1|0|2|0|1|5|3|0|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.73,1|1|0|2|0|1|5|3|0|0|5|2|3|0|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,72.1,47.2,28.3,16.4,9.2,5.1,2.8,2.38,49.6
2026-08-23,Atlanta Braves @ Milwaukee Brewers,Journey Bank Ballpark,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Atlanta Braves,Drake Baldwin,Shane Drohan,0.0,0,0,4.3,0.97,0.95,0.52,0.4,1.91,1.0,0.0,5.0,1.31,27.4,40,107,55.0,1.0,1|0|0|0|4,08/22|08/21|08/20|08/19|08/18,1.8,1|0|0|0|4|3|3|2|1|4,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,1.73,1|0|0|0|4|3|3|2|1|4|1|4|0|1|2,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,72.6,44.0,28.0,17.5,10.9,6.6,4.0,2.26,48.6
2026-08-23,Tampa Bay Rays @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.005,81.1,53.0,10.8,W,276.0,0.0,Mainly clear,2.1,3.0,54.6,C,92.0,Baltimore Orioles,Pete Alonso,Nick Martinez,0.167,1,6,4.3,0.86,1.26,0.55,0.66,2.51,2.0,0.0,5.0,2.73,14.3,40,130,57.5,2.8,2|6|2|3|1,08/22|08/21|08/20|08/19|08/18,3.2,2|6|2|3|1|4|4|5|2|3,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12,3.4,2|6|2|3|1|4|4|5|2|3|6|2|10|1|0,08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,85.7,61.0,40.5,26.2,15.9,9.2,5.3,3.22,63.3
