Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-18,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.001,69.7,89.0,8.3,E,84.0,9.0,Clear,0.5,0.7,51.0,C,92.0,Arizona Diamondbacks,Gabriel Moreno,Ranger Suarez,1.0,2,2,4.3,0.88,1.2,0.56,0.65,2.45,2.0,1.0,5.0,30.0,6.9,40,97,72.5,3.2,1|3|7|2|3,08/17|08/16|08/15|08/14|08/12,2.7,1|3|7|2|3|1|4|3|2|1,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.47,1|3|7|2|3|1|4|3|2|1|4|3|0|1|2,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31,93.1,68.6,43.0,23.2,10.9,4.3,1.5,3.06,69.4
2026-08-18,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.001,69.7,89.0,8.3,E,84.0,9.0,Clear,0.5,0.7,51.0,C,92.0,Arizona Diamondbacks,Corbin Carroll,Ranger Suarez,0.4,4,10,4.3,0.88,0.83,0.62,0.35,1.79,1.0,0.0,4.0,3.49,22.7,40,122,50.0,2.2,0|1|3|2|5,08/17|08/16|08/15|08/14|08/12,2.0,0|1|3|2|5|3|3|1|2|0,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,1.8,0|1|3|2|5|3|3|1|2|0|2|5|0|0|0,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02,77.3,48.0,26.9,14.2,6.7,3.3,1.6,2.27,49.2
2026-08-18,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.001,69.7,89.0,8.3,E,84.0,9.0,Clear,0.5,0.7,51.0,C,92.0,Arizona Diamondbacks,Nolan Arenado,Ranger Suarez,0.2,1,5,3.9,0.88,0.77,0.47,0.65,1.81,1.0,0.0,5.0,1.58,32.5,40,118,57.5,2.2,0|9|0|0|2,08/16|08/15|08/14|08/12|08/11,2.2,0|9|0|0|2|7|0|1|3|0,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,2.2,0|9|0|0|2|7|0|1|3|0|4|2|0|5|0,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01|07/31,67.5,44.1,27.6,16.9,10.1,6.0,3.6,2.5,50.9
2026-08-18,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.012,98.1,26.0,7.3,SE,137.0,2.0,Mainly clear,5.3,7.7,61.8,B,92.0,Athletics,Zack Gelof,Unknown,0.0,0,0,4.0,1.0,1.0,0.72,0.46,2.2,2.0,0.0,4.0,10.07,13.2,40,70,67.5,2.4,1|5|0|1|5,08/17|08/16|08/15|08/14|08/12,2.1,1|5|0|1|5|2|6|0|0|1,08/17|08/16|08/15|08/14|08/12|08/11|08/10|07/09|07/08|07/07,2.13,1|5|0|1|5|2|6|0|0|1|2|1|0|5|3,08/17|08/16|08/15|08/14|08/12|08/11|08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19,86.8,60.9,36.9,19.7,9.2,3.8,1.3,2.62,61.7
2026-08-18,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.012,98.1,26.0,7.3,SE,137.0,2.0,Mainly clear,5.3,7.7,61.8,B,92.0,Athletics,Jacob Wilson,Unknown,0.0,0,0,4.0,1.0,0.85,0.57,0.35,1.79,1.0,0.0,4.0,2.85,23.5,40,80,50.0,1.2,0|1|2|2|1,08/16|08/14|08/11|08/10|08/09,1.6,0|1|2|2|1|4|0|0|3|3,08/16|08/14|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/01,1.53,0|1|2|2|1|4|0|0|3|3|2|3|1|1|0,08/16|08/14|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/01|07/31|07/30|07/29|07/28|07/27,76.5,47.4,27.0,14.7,7.2,3.6,1.7,2.12,48.0
2026-08-18,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.012,98.1,26.0,7.3,SE,137.0,2.0,Mainly clear,5.3,7.7,61.8,B,92.0,Athletics,Lawrence Butler,Unknown,0.0,0,0,3.7,1.0,0.78,0.48,0.48,1.64,1.0,0.0,4.0,3.9,27.5,40,112,40.0,2.4,1|5|0|3|3,08/17|08/16|08/15|08/14|08/12,1.9,1|5|0|3|3|4|2|0|1|0,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.0,1|5|0|3|3|4|2|0|1|0|2|3|1|1|4,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,72.5,45.3,24.2,12.0,5.7,2.4,1.1,2.11,44.5
2026-08-18,Atlanta Braves @ Minnesota Twins,Target Field,0.988,1.003,73.8,59.0,6.4,WNW,299.0,7.0,Clear,1.3,1.9,52.9,C,92.0,Atlanta Braves,Matt Olson,Zebby Matthews,0.0,0,0,4.2,1.18,1.02,0.81,0.72,2.33,2.0,0.0,5.0,3.14,21.4,40,125,60.0,1.8,1|5|3|0|0,08/17|08/16|08/15|08/14|08/12,2.2,1|5|3|0|0|5|2|3|0|3,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.53,1|5|3|0|0|5|2|3|0|3|6|0|2|4|4,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,78.5,57.4,39.2,24.3,14.7,8.6,4.8,2.89,60.1
2026-08-18,Atlanta Braves @ Minnesota Twins,Target Field,0.988,1.003,73.8,59.0,6.4,WNW,299.0,7.0,Clear,1.3,1.9,52.9,C,92.0,Atlanta Braves,Drake Baldwin,Zebby Matthews,0.0,0,0,4.4,1.18,1.24,0.61,0.52,2.39,2.0,0.0,6.0,1.54,23.2,40,102,57.5,2.6,3|3|2|1|4,08/17|08/16|08/15|08/14|08/12,2.1,3|3|2|1|4|1|4|0|1|2,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.0,3|3|2|1|4|1|4|0|1|2|2|4|0|0|3,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,76.8,53.1,36.5,25.1,16.7,10.8,7.1,2.58,55.5
2026-08-18,Atlanta Braves @ Minnesota Twins,Target Field,0.988,1.003,73.8,59.0,6.4,WNW,299.0,7.0,Clear,1.3,1.9,52.9,C,92.0,Atlanta Braves,Ronald Acuña Jr.,Zebby Matthews,0.0,0,0,4.3,1.18,1.01,0.63,0.68,2.13,2.0,0.0,5.0,2.75,25.5,40,73,60.0,2.8,3|2|4|0|5,08/17|08/16|08/15|08/14|08/12,2.1,3|2|4|0|5|0|2|0|3|2,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.4,3|2|4|0|5|0|2|0|3|2|7|1|2|1|4,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,74.5,53.0,34.5,21.2,12.9,7.3,4.0,2.61,56.2
2026-08-18,New York Yankees @ Baltimore Orioles,Oriole Park at Camden Yards,1.008,1.006,85.6,51.0,7.0,NW,315.0,4.0,Overcast,2.9,4.2,56.3,C,92.0,Baltimore Orioles,Pete Alonso,Carlos Rodón,0.2,2,10,4.4,0.85,1.18,0.61,0.63,2.41,2.0,0.0,5.0,2.25,18.4,40,125,52.5,3.6,4|4|5|2|3,08/17|08/16|08/15|08/14|08/12,3.7,4|4|5|2|3|6|2|10|1|0,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.8,4|4|5|2|3|6|2|10|1|0|1|0|3|1|0,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,81.6,57.3,38.7,25.0,15.6,9.5,5.7,3.19,60.2
