Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-09-08,824228,2026-09-08T22:40:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Home,682985,Riley Greene,Detroit Tigers,Minnesota Twins,LF,L,No,,123,519,448,125,29,1,19,70,64,62,4,140,0.279,0.368,0.475,0.843,6,27,26,10,3,0.385,0.1111,7,28,26,10,3,0.385,0.1071,645,26,10.5,27.8,49.0,19.6,31.4,19.8,34.6,44.0,37.3,10.1,6.4,10.1,39.2,83.3,20.6,0.902,74.1,97.1,112.0,50.6,16.9,11.1,36.8,50.9,Average,3.0,Pull Power,A-,Elevated power plane,50.9,Average,1.003,Good,15.4,50.0,98.7,1.267,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,54.78,35.78,Strong positive regression,Average Pull Power profile. 10.5% barrel rate; 83.3 mph average exit velocity; 34.6% air-ball rate; 44.0% pull-air rate; 10.1% HR-launch rate.,0.0366,0.0357,4.09,0,0,23.6,0.0,0.0,Very recent HR,665152.0,Dean Kremer,R,LHB vs RHP,13,13,66.2,5.81,1.31,15,2.02,8.91,3.24,350.0,5.7,23.1,17.7,53.6,31.4,81.7,94.1,109.9,0.61,15.0,68.9,99.8,0.806,8.7,4-Seam Fastball,L,LHB vs RHP,54.2,353,0.288,0.368,0.493,0.862,14,39,95,0.0397,9.8,0.783,171,0.0526,5.2,0.555,3,3,2,2/3,0.667,0.667,0.667,1.334,0,0,0,59.3,Slight Hitter Advantage,Above average,53.8,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,30.133928571428573,135.0,Split-Finger,22.544642857142858,101.0,Cutter,21.428571428571427,96.0,Curveball,12.276785714285714,55.0,Sinker,12.276785714285714,55.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.038,0.982,60.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.2,44.0,68.9,79.2,50.0,45.0,57.9,7.87,1.35,1.139,1.025,1.0,1.003,1.003,0.98,13.83,13.85,79.2,36.1,D+,Lineup unconfirmed,Slider,1.3392857142857142,6.0,,,
2,2026-09-08,824875,2026-09-08T23:15:00Z,Scheduled,Truist Park,Tampa Bay Rays @ Atlanta Braves,Away,691406,Junior Caminero,Tampa Bay Rays,Atlanta Braves,3B,R,No,,143,625,547,153,21,1,38,87,92,72,3,116,0.28,0.365,0.53,0.895,11,50,44,13,3,0.295,0.06,26,114,104,30,5,0.288,0.0439,742,142,7.6,34.7,48.2,31.7,20.1,12.9,25.3,56.9,24.6,5.5,3.6,5.5,60.5,86.5,14.3,0.582,77.8,100.2,116.9,76.5,12.0,20.3,63.0,52.4,Average,3.0,Pull Power,A,Excellent HR swing plane,52.4,Average,1.007,Good,5.6,54.1,99.6,0.504,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,51.18,13.18,Strong positive regression,Average Pull Power profile. 7.6% barrel rate; 86.5 mph average exit velocity; 25.3% air-ball rate; 56.9% pull-air rate; 5.5% HR-launch rate.,0.0608,0.0562,4.15,2,1,14.4,0.14,13.9,Very recent HR,700363.0,AJ Smith-Shawver,R,RHB vs RHP,4,4,17.2,7.13,1.75,2,1.02,7.64,5.6,113.0,5.3,27.4,13.3,57.1,31.9,83.6,96.0,112.1,0.466,2.0,72.0,100.0,0.827,9.2,4-Seam Fastball,R,RHB vs RHP,53.7,461,0.272,0.338,0.53,0.869,30,41,93,0.0651,8.8,0.619,34,0.0294,5.1,0.587,3,2,1,1/2,0.5,0.667,2.0,2.667,1,1,1,60.9,Slight Hitter Advantage,Above average,57.5,4,Pitch-level Statcast · last 5 MLB games,320,4-Seam Fastball,40.9375,131.0,Split-Finger,36.5625,117.0,Curveball,7.5,24.0,Sinker,7.5,24.0,Slider,7.5,24.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.044,0.978,63.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.7,39.8,72.0,61.3,55.4,45.0,57.5,7.7,0.976,0.997,0.985,1.03,1.007,1.037,0.98,21.33,14.04,85.0,38.0,D+,Lineup unconfirmed,,,,,,
3,2026-09-08,823414,2026-09-08T22:40:00Z,Scheduled,Citizens Bank Park,Houston Astros @ Philadelphia Phillies,Home,656941,Kyle Schwarber,Philadelphia Phillies,Houston Astros,DH,L,No,,138,618,515,125,17,1,43,86,87,90,6,200,0.243,0.358,0.53,0.888,11,50,42,11,4,0.262,0.08,25,115,98,22,8,0.224,0.0696,695,135,10.6,31.7,63.8,19.8,16.2,15.2,27.3,59.6,29.2,9.8,6.7,9.8,54.2,85.7,17.9,0.789,74.4,98.2,114.2,69.0,15.2,17.1,65.0,57.5,Average,3.5,Pull Power,A,Excellent HR swing plane,57.5,Average,1.021,Good,11.1,62.2,97.6,0.735,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,64.48,21.48,Strong positive regression,Average Pull Power profile. 10.6% barrel rate; 85.7 mph average exit velocity; 27.3% air-ball rate; 59.6% pull-air rate; 9.8% HR-launch rate.,0.0696,0.0635,4.09,0,0,12.0,0.0,0.0,Very recent HR,669713.0,Hayden Wesneski,R,LHB vs RHP,7,7,39.2,3.18,1.06,2,0.45,7.49,3.18,204.0,4.4,25.0,11.8,41.8,27.5,82.8,95.6,109.2,0.475,2.0,69.0,99.8,0.768,10.6,Sweeper,L,LHB vs RHP,60.9,389,0.22,0.338,0.511,0.848,28,58,136,0.072,11.7,0.827,93,0.0215,7.0,0.53,3,2,0,0/2,0.0,0.333,0.0,0.333,0,0,0,60.1,Slight Hitter Advantage,Above average,42.5,5,Pitch-level Statcast · last 5 MLB games,436,Sweeper,30.73394495412844,134.0,4-Seam Fastball,25.0,109.0,Sinker,16.05504587155963,70.0,Changeup,15.137614678899082,66.0,Cutter,13.073394495412844,57.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.038,0.969,67.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,60.9,30.8,69.0,69.4,64.4,45.0,57.5,7.68,1.075,0.942,1.025,1.03,1.021,1.052,0.98,23.52,16.32,85.0,41.6,D+,Lineup unconfirmed,,,,,,
4,2026-09-08,823092,2026-09-09T01:40:00Z,Scheduled,T-Mobile Park,Texas Rangers @ Seattle Mariners,Home,663728,Cal Raleigh,Seattle Mariners,Texas Rangers,C,S,No,,109,454,387,71,12,0,21,40,59,61,3,142,0.183,0.297,0.377,0.674,10,42,37,12,3,0.324,0.0714,24,95,77,21,9,0.273,0.0947,612,106,11.0,28.6,60.9,20.5,18.6,18.9,26.5,61.3,30.0,8.4,4.4,8.4,45.2,86.0,26.7,0.7,72.5,97.5,116.5,45.2,12.3,12.1,44.3,51.3,Average,3.0,Pull Power,A-,Elevated power plane,51.3,Average,1.004,Good,13.2,68.8,98.8,0.816,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,57.77,36.77,Strong positive regression,Average Pull Power profile. 11.0% barrel rate; 86.0 mph average exit velocity; 26.5% air-ball rate; 61.3% pull-air rate; 8.4% HR-launch rate.,0.0463,0.0433,3.99,7,2,18.4,0.38,38.0,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,1.0,1.0,66.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,76.6,35.6,45.0,57.0,7.52,1.296,1.0,1.0,1.0,1.004,1.004,1.0,16.18,12.74,74.6,31.2,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
5,2026-09-08,824551,2026-09-08T23:40:00Z,Scheduled,Rate Field,Pittsburgh Pirates @ Chicago White Sox,Away,665833,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,CF,L,No,,81,354,310,82,11,1,17,54,58,41,3,123,0.265,0.356,0.471,0.827,10,44,37,11,0,0.297,0.0,17,71,60,16,3,0.267,0.0423,360,74,9.0,27.9,53.5,24.4,21.3,11.3,22.7,52.1,26.1,6.6,3.8,6.6,50.0,83.5,11.8,0.75,75.7,97.3,117.2,65.8,12.0,11.5,36.6,47.6,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.6,Below Average,0.993,Good,8.1,57.1,92.9,0.684,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.52,9.52,Strong positive regression,Below Average Pull Power profile. 9.0% barrel rate; 83.5 mph average exit velocity; 22.7% air-ball rate; 52.1% pull-air rate; 6.6% HR-launch rate.,0.048,0.044,4.15,37,10,18.2,2.03,202.9,Very long drought,680732.0,Sean Burke,R,LHB vs RHP,28,24,154.2,3.2,1.14,18,1.05,9.72,3.14,862.0,4.6,22.5,14.6,47.6,34.3,83.2,94.3,114.0,0.518,18.0,77.3,100.0,0.864,10.6,4-Seam Fastball,L,LHB vs RHP,53.8,244,0.25,0.361,0.471,0.832,13,34,77,0.0533,9.2,0.786,372,0.0323,5.7,0.557,0,0,0,0/0,,,,,0,0,0,61.2,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,460,4-Seam Fastball,34.56521739130435,159.0,Slider,17.608695652173914,81.0,Knuckle Curve,17.608695652173914,81.0,Cutter,16.304347826086957,75.0,Sinker,13.26086956521739,61.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.055,0.971,65.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.8,35.4,77.3,53.4,50.0,45.0,56.8,7.43,0.85,0.992,1.025,1.0,0.993,0.993,1.06,17.02,11.26,82.7,38.1,D+,Lineup unconfirmed,Changeup,0.6521739130434783,3.0,,,
6,2026-09-08,823821,2026-09-08T22:40:00Z,Scheduled,loanDepot park,New York Mets @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,New York Mets,LF,R,No,,113,426,378,86,16,1,24,45,63,43,4,117,0.228,0.312,0.466,0.778,12,53,45,9,4,0.2,0.0755,25,110,92,21,8,0.228,0.0727,459,118,10.1,29.3,52.6,30.4,16.9,17.1,28.2,58.1,30.8,10.7,7.1,10.7,57.1,85.0,15.6,0.735,72.1,97.2,113.3,41.7,15.0,11.1,61.2,52.9,Average,3.0,Pull Power,A,Excellent HR swing plane,52.9,Average,1.008,Good,11.9,67.7,96.7,0.798,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.83,16.83,Strong positive regression,Average Pull Power profile. 10.1% barrel rate; 85.0 mph average exit velocity; 28.2% air-ball rate; 58.1% pull-air rate; 10.7% HR-launch rate.,0.0563,0.051,3.99,4,1,15.8,0.25,25.4,Very recent HR,640455.0,Sean Manaea,L,RHB vs LHP,29,15,128.1,4.7,1.36,21,1.47,8.56,2.88,785.0,5.6,22.9,14.8,48.6,31.3,81.0,94.2,114.6,0.6,21.0,57.8,100.0,0.674,9.7,4-Seam Fastball,R,RHB vs LHP,62.6,146,0.244,0.336,0.543,0.879,10,16,32,0.0685,10.7,0.784,389,0.0411,6.0,0.604,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,58.5,Slight Hitter Advantage,Above average,50.4,5,Pitch-level Statcast · last 5 MLB games,458,4-Seam Fastball,41.92139737991266,192.0,Sweeper,30.131004366812228,138.0,Sinker,14.62882096069869,67.0,Cutter,7.641921397379913,35.0,Changeup,5.676855895196507,26.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.016,0.981,67.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,62.6,42.4,57.8,69.3,39.2,45.0,56.3,7.26,1.182,1.059,1.025,1.0,1.008,1.008,0.98,18.85,13.92,85.0,36.1,D+,Lineup unconfirmed,,,,,,
7,2026-09-08,824063,2026-09-08T23:40:00Z,Scheduled,Kauffman Stadium,Arizona Diamondbacks @ Kansas City Royals,Home,695506,Jac Caglianone,Kansas City Royals,Arizona Diamondbacks,RF,L,No,,131,510,474,134,27,2,23,66,70,30,5,131,0.283,0.331,0.494,0.825,10,41,40,14,1,0.35,0.0244,21,84,80,30,3,0.375,0.0357,650,112,7.2,35.0,57.9,20.6,21.5,12.8,27.5,52.7,28.6,5.0,2.9,5.0,45.7,86.3,9.9,0.669,74.9,100.2,115.5,65.9,13.2,20.6,42.2,51.1,Average,3.0,Pull Power,C,Low line-drive plane,51.1,Average,1.003,Good,5.4,59.4,100.1,0.617,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.9,18.9,Strong positive regression,Average Pull Power profile. 7.2% barrel rate; 86.3 mph average exit velocity; 27.5% air-ball rate; 52.7% pull-air rate; 5.0% HR-launch rate.,0.0451,0.0426,4.09,30,8,20.6,1.46,145.6,Above normal drought,669203.0,Corbin Burnes,R,LHB vs RHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unavailable,L,LHB vs RHP,54.5,355,0.293,0.352,0.512,0.864,16,29,86,0.0451,9.5,0.744,0,,,,0,0,0,0/0,,,,,0,0,0,52.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,64.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.5,50.0,50.0,61.7,50.0,45.0,56.3,7.24,0.877,1.0,1.025,1.0,1.003,1.003,1.035,16.31,10.86,73.7,33.5,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
8,2026-09-08,823500,2026-09-08T23:05:00Z,Scheduled,Yankee Stadium,Colorado Rockies @ New York Yankees,Home,592450,Aaron Judge,New York Yankees,Colorado Rockies,RF,R,No,,59,261,214,53,10,0,17,43,38,42,2,72,0.248,0.375,0.533,0.908,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,300,0,11.0,31.0,46.2,22.4,31.5,15.3,26.0,42.3,26.3,11.0,6.3,11.0,51.5,86.1,20.9,0.904,74.1,98.7,116.2,58.7,14.3,14.1,47.8,54.0,Average,3.0,Pull Power,A-,Elevated power plane,54.0,Average,1.011,Good,,,,,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.91,10.91,Strong positive regression,Average Pull Power profile. 11.0% barrel rate; 86.1 mph average exit velocity; 26.0% air-ball rate; 42.3% pull-air rate; 11.0% HR-launch rate.,0.0651,0.0547,4.17,22,6,12.6,1.75,174.8,Above normal drought,687312.0,Gabriel Hughes,R,RHB vs RHP,11,10,52.1,6.19,1.43,5,0.86,7.22,3.61,321.0,2.8,18.7,13.7,52.2,28.7,81.8,92.9,109.0,0.45,5.0,78.8,99.8,1.011,11.4,4-Seam Fastball,R,RHB vs RHP,57.0,185,0.248,0.355,0.535,0.89,12,24,52,0.0649,11.3,0.919,82,0.0244,3.6,0.518,0,0,0,0/0,,,,,0,0,0,63.3,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,51.401869158878505,220.0,Sinker,13.08411214953271,56.0,Changeup,12.850467289719626,55.0,Curveball,11.91588785046729,51.0,Slider,5.607476635514018,24.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.058,0.953,63.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,57.0,30.7,78.8,50.0,64.4,45.0,55.8,7.06,1.0,0.971,0.985,1.03,1.011,1.042,1.035,20.91,14.34,70.6,41.3,D+,Lineup unconfirmed; Limited recent games,Sweeper,5.140186915887851,22.0,,,
9,2026-09-08,824228,2026-09-08T22:40:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Home,680664,Eduardo Valencia,Detroit Tigers,Minnesota Twins,DH,R,No,,30,91,89,27,8,0,6,14,18,1,1,26,0.303,0.319,0.596,0.915,6,19,19,4,0,0.211,0.0,15,48,48,11,2,0.229,0.0417,122,64,8.6,24.1,42.5,22.4,35.1,10.2,21.5,44.1,41.9,9.1,3.7,9.1,53.3,82.5,13.9,0.63,71.3,94.8,111.6,28.3,12.9,7.8,49.9,41.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.6,Below Average,0.976,Good,4.7,36.4,93.1,0.522,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.63,2.63,Positive regression,Below Average Pull Power profile. 8.6% barrel rate; 82.5 mph average exit velocity; 21.5% air-ball rate; 44.1% pull-air rate; 9.1% HR-launch rate.,0.0659,0.0466,4.17,37,12,14.8,2.49,249.4,Very long drought,665152.0,Dean Kremer,R,RHB vs RHP,13,13,66.2,5.81,1.31,15,2.02,8.91,3.24,350.0,5.7,23.1,17.7,53.6,31.4,81.7,94.1,109.9,0.61,15.0,83.9,73.6,0.87,13.9,4-Seam Fastball,R,RHB vs RHP,56.6,47,0.311,0.34,0.533,0.874,2,1,9,0.0426,11.7,0.642,110,0.0545,6.5,0.699,4,4,4,4/4,1.0,1.0,2.0,3.0,1,0,0,66.8,Slight Hitter Advantage,Above average,60.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,30.133928571428573,135.0,Split-Finger,22.544642857142858,101.0,Cutter,21.428571428571427,96.0,Curveball,12.276785714285714,55.0,Sinker,12.276785714285714,55.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.068,0.982,57.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.6,44.0,83.9,31.4,50.0,45.0,55.6,6.99,0.838,1.139,0.985,1.03,0.976,1.006,1.06,18.06,12.35,62.3,40.4,D+,Lineup unconfirmed,Slider,1.3392857142857142,6.0,,,
10,2026-09-08,824551,2026-09-08T23:40:00Z,Scheduled,Rate Field,Pittsburgh Pirates @ Chicago White Sox,Away,699013,Esmerlyn Valdez,Pittsburgh Pirates,Chicago White Sox,RF,R,No,,69,276,232,54,13,1,16,38,45,40,1,106,0.233,0.344,0.504,0.848,7,29,27,3,1,0.111,0.0345,19,79,71,15,2,0.211,0.0253,275,77,8.2,28.0,44.3,29.9,25.8,16.8,28.0,45.0,28.9,9.6,6.3,9.6,56.0,84.4,14.1,0.75,72.8,96.3,112.3,48.3,12.4,10.4,52.5,46.0,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.0,Below Average,0.989,Good,5.2,47.6,96.3,0.66,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.77,3.77,Positive regression,Below Average Pull Power profile. 8.2% barrel rate; 84.4 mph average exit velocity; 28.0% air-ball rate; 45.0% pull-air rate; 9.6% HR-launch rate.,0.058,0.0501,4.15,15,4,14.5,1.03,103.4,Near normal interval,680732.0,Sean Burke,R,RHB vs RHP,28,24,154.2,3.2,1.14,18,1.05,9.72,3.14,862.0,4.6,22.5,14.6,47.6,34.3,83.2,94.3,114.0,0.518,18.0,96.4,100.0,1.115,20.2,4-Seam Fastball,R,RHB vs RHP,41.7,170,0.226,0.318,0.411,0.729,7,20,70,0.0412,8.6,0.74,268,0.0224,3.3,0.465,0,0,0,0/0,,,,,0,0,0,62.5,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,460,4-Seam Fastball,34.56521739130435,159.0,Slider,17.608695652173914,81.0,Knuckle Curve,17.608695652173914,81.0,Cutter,16.304347826086957,75.0,Sinker,13.26086956521739,61.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.093,0.971,54.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.7,35.4,96.4,49.6,50.0,45.0,55.5,6.97,0.842,0.992,0.985,1.0,0.989,0.989,1.0,19.21,11.38,78.0,33.4,D,Lineup unconfirmed,Changeup,0.6521739130434783,3.0,,,
