player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0025565,Nick Folk,ATL,IND,K,K,ACT,19.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,K
00-0031136,Chris Boswell,PIT,NYJ,K,K,ACT,12.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,K
00-0031203,Cairo Santos,CHI,CIN,K,K,ACT,12.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,K
00-0031492,Jason Myers,SEA,TEN,K,K,ACT,11.0,2026_PRE_W2_SEA_TEN,,away,2026,PRE,2,K
00-0032569,Wil Lutz,DEN,GB,K,K,ACT,10.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,K
00-0032726,Ka'imi Fairbairn,HOU,LV,K,K,ACT,10.0,2026_PRE_W2_LV_HOU,,home,2026,PRE,2,K
00-0033303,Harrison Butker,KC,TB,K,K,ACT,9.0,2026_PRE_W2_KC_TB,,away,2026,PRE,2,K
00-0033787,Jake Elliott,PHI,NE,K,K,ACT,9.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,K
00-0033862,Zane Gonzalez,MIA,NYG,K,K,ACT,9.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,K
00-0034173,Eddy Pineiro,SF,LAC,K,K,ACT,8.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,K
00-0034794,Jason Sanders,NYJ,PIT,K,K,ACT,8.0,2026_PRE_W2_NYJ_PIT,,away,2026,PRE,2,K
00-0035192,Joey Slye,TEN,SEA,K,K,ACT,7.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,K
00-0035269,Matt Gay,LV,HOU,K,K,ACT,7.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,K
00-0035358,Chase McLaughlin,TB,KC,K,K,ACT,7.0,2026_PRE_W2_KC_TB,,home,2026,PRE,2,K
00-0036162,Tyler Bass,BUF,CLE,K,K,ACT,6.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,K
00-0036816,Riley Patterson,MIA,NYG,K,K,ACT,5.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,K
00-0036854,Evan McPherson,CIN,CHI,K,K,ACT,5.0,2026_PRE_W2_CHI_CIN,,home,2026,PRE,2,K
00-0037224,Cameron Dicker,LAC,SF,K,K,ACT,4.0,2026_PRE_W2_SF_LAC,,home,2026,PRE,2,K
00-0037692,Brandon Aubrey,DAL,ARI,K,K,ACT,4.0,2026_PRE_W2_DAL_ARI,,away,2026,PRE,2,K
00-0038097,Cade York,NYJ,PIT,K,K,ACT,4.0,2026_PRE_W2_NYJ_PIT,,away,2026,PRE,2,K
00-0038152,Lucas Havrisik,GB,DEN,K,K,ACT,4.0,2026_PRE_W2_GB_DEN,,away,2026,PRE,2,K
00-0038428,Andre Szmyt,CLE,BUF,K,K,ACT,3.0,2026_PRE_W2_BUF_CLE,,home,2026,PRE,2,K
00-0038562,Jake Moody,WAS,DET,K,K,ACT,3.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,K
00-0038748,B.T. Potter,TB,KC,K,K,ACT,3.0,2026_PRE_W2_KC_TB,,home,2026,PRE,2,K
00-0038905,Blake Grupe,IND,ATL,K,K,ACT,3.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,K
00-0039172,Jake Bates,DET,WAS,K,K,ACT,3.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,K
00-0039229,Charlie Smyth,NO,LAR,K,K,E14,2.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,K
00-0039404,Will Reichard,MIN,BAL,K,K,ACT,2.0,2026_PRE_W2_BAL_MIN,,home,2026,PRE,2,K
00-0039409,Cam Little,JAX,CAR,K,K,ACT,2.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,K
00-0039498,Harrison Mevis,LAR,NO,K,K,ACT,2.0,2026_PRE_W2_NO_LAR,,home,2026,PRE,2,K
00-0039576,Spencer Shrader,IND,ATL,K,K,ACT,2.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,K
00-0040074,Tyler Loop,BAL,MIN,K,K,ACT,1.0,2026_PRE_W2_BAL_MIN,,away,2026,PRE,2,K
00-0040200,Andy Borregales,NE,PHI,K,K,ACT,1.0,2026_PRE_W2_PHI_NE,,home,2026,PRE,2,K
00-0040279,Ryan Fitzgerald,CAR,JAX,K,K,ACT,1.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,K
00-0040530,Ben Sauls,NYG,MIA,K,K,ACT,1.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,K
00-0040899,Trey Smack,GB,DEN,K,K,ACT,0.0,2026_PRE_W2_GB_DEN,,away,2026,PRE,2,K
00-0041145,Dominic Zvada,NYG,MIA,K,K,ACT,0.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,K
00-0041174,Gabriel Plascencia,CHI,CIN,K,K,ACT,0.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,K
00-0041182,Drew Stevens,WAS,DET,K,K,ACT,0.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,K
00-0041262,Laith Marjan,PIT,NYJ,K,K,ACT,0.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,K
00-0041333,Mason Shipley,NO,LAR,K,K,ACT,0.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,K
00-0041582,Kansei Matsuzawa,LV,HOU,K,K,E14,0.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,K
