Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
60,2026-07-30,823595,2026-07-30T23:10:00Z,Scheduled,Citi Field,Miami Marlins @ New York Mets,Home,682626,Francisco Alvarez,New York Mets,Miami Marlins,C,R,No,,73,267,236,61,8,0,12,24,27,25,3,71,0.258,0.336,0.445,0.781,8,31,24,6,1,0.25,0.0323,17,67,56,16,3,0.286,0.0448,11,11,18.2,36.4,40.0,40.0,20.0,27.3,45.5,40.0,36.4,18.2,9.1,18.2,50.0,81.3,20.7,1.188,71.9,55.9,Average,3.0,Balanced Power,A-,Elevated power plane,55.9,Average,1.017,Small Statcast sample,1.47,-10.53,Strong negative regression,Average Balanced Power profile. 18.2% barrel rate; 81.3 mph average exit velocity; 45.5% air-ball rate; 40.0% pull-air rate; 18.2% HR-launch rate.,0.0449,0.0409,3.99,11,4,19.7,0.56,55.9,Recently homered,691587.0,Eury Pérez,R,RHB vs RHP,18,18,98.2,3.56,1.11,13,1.19,9.67,3.47,0.97,1.014,0.985,1.0,1.017,1.017,1.0,15.36,15.15,76.4,36.9,D+,Lineup unconfirmed
61,2026-07-30,823595,2026-07-30T23:10:00Z,Scheduled,Citi Field,Miami Marlins @ New York Mets,Home,543760,Marcus Semien,New York Mets,Miami Marlins,2B,R,No,,90,353,323,68,8,1,12,35,35,25,1,80,0.211,0.267,0.353,0.62,10,35,33,6,3,0.182,0.0857,10,35,33,6,3,0.182,0.0857,20,20,5.0,30.0,50.0,33.3,16.7,25.0,40.0,50.0,45.0,10.0,10.0,10.0,300.0,83.2,18.6,0.718,66.6,41.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.4,Below Average,0.976,Good,1.05,-10.95,Strong negative regression,Below Average Pull Power profile. 5.0% barrel rate; 83.2 mph average exit velocity; 40.0% air-ball rate; 50.0% pull-air rate; 10.0% HR-launch rate.,0.034,0.0335,3.81,5,2,26.9,0.19,18.6,Very recent HR,691587.0,Eury Pérez,R,RHB vs RHP,18,18,98.2,3.56,1.11,13,1.19,9.67,3.47,1.35,1.014,0.985,0.975,0.976,0.952,0.98,12.17,15.12,79.8,35.4,D,Lineup unconfirmed
62,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Chicago Cubs,RF,R,No,,106,451,408,115,23,0,22,67,78,37,3,111,0.282,0.344,0.5,0.844,13,56,51,10,0,0.196,0.0,26,109,95,25,4,0.263,0.0367,29,29,6.9,31.0,36.8,31.6,31.6,13.8,37.9,36.4,24.1,3.4,3.4,3.4,0.0,83.5,21.7,0.467,75.7,21.7,Weak,2.0,Contact-First Profile,A-,Elevated power plane,21.7,Weak,0.921,Good,1.57,-20.43,Strong negative regression,Weak Contact-First Profile profile. 6.9% barrel rate; 83.5 mph average exit velocity; 37.9% air-ball rate; 36.4% pull-air rate; 3.4% HR-launch rate.,0.0488,0.0453,4.09,61,16,18.5,3.29,328.9,Very long drought,665871.0,Javier Assad,R,RHB vs RHP,17,8,65.1,3.86,1.12,12,1.65,5.79,2.2,0.823,1.082,0.985,1.0,0.921,0.921,1.06,17.26,14.92,85.0,46.7,C-,Lineup unconfirmed
63,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,New York Yankees,3B,R,No,,106,463,392,95,25,1,22,72,63,59,7,78,0.242,0.348,0.48,0.828,12,54,49,11,1,0.224,0.0185,23,102,89,20,3,0.225,0.0294,34,34,5.9,44.1,50.0,25.0,25.0,20.6,32.4,54.5,32.4,5.9,5.9,5.9,50.0,91.7,29.9,0.545,72.4,43.4,Below Average,2.5,Pull Power,C+,High fly-ball plane,43.4,Below Average,0.982,Good,2.16,-19.84,Strong negative regression,Below Average Pull Power profile. 5.9% barrel rate; 91.7 mph average exit velocity; 32.4% air-ball rate; 54.5% pull-air rate; 5.9% HR-launch rate.,0.0475,0.0443,4.09,12,3,17.8,0.67,67.3,Recently homered,677960.0,Ryan Weathers,L,RHB vs LHP,20,20,108.0,4.25,1.27,17,1.42,10.17,2.5,0.811,1.051,1.025,1.0,0.982,0.982,1.0,16.92,14.67,85.0,38.0,D+,Lineup unconfirmed
64,2026-07-30,824488,2026-07-30T23:10:00Z,Scheduled,Great American Ball Park,Pittsburgh Pirates @ Cincinnati Reds,Away,694378,Jacob Gonzalez,Pittsburgh Pirates,Cincinnati Reds,1B,L,No,,41,128,117,28,5,0,4,14,22,8,2,26,0.239,0.299,0.385,0.684,10,30,30,7,2,0.233,0.0667,17,46,44,9,2,0.205,0.0435,36,36,0.0,11.1,46.7,33.3,20.0,13.9,25.0,33.3,38.9,2.8,2.8,2.8,,77.8,21.7,0.418,67.9,15.7,Weak,1.5,Contact-First Profile,A-,Elevated power plane,15.7,Weak,0.904,Good,0.37,-3.63,Negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 77.8 mph average exit velocity; 25.0% air-ball rate; 33.3% pull-air rate; 2.8% HR-launch rate.,0.0312,0.0316,4.05,15,5,29.2,0.51,51.3,Recently homered,695076.0,Rhett Lowder,R,LHB vs RHP,18,15,77.0,5.61,1.57,9,1.05,7.6,4.32,1.312,0.992,1.025,1.0,0.904,0.904,1.0,12.2,14.56,64.8,32.9,D,Lineup unconfirmed
65,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,702284,Cole Young,Seattle Mariners,Los Angeles Dodgers,2B,L,No,,109,434,394,102,14,2,13,50,49,28,8,74,0.259,0.319,0.404,0.723,12,50,46,14,2,0.304,0.04,22,86,80,20,4,0.25,0.0465,35,35,2.9,25.7,38.1,28.6,33.3,22.9,40.0,35.7,31.4,8.6,5.7,8.6,0.0,85.4,17.8,0.52,68.8,23.4,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.4,Weak,0.926,Good,1.27,-11.73,Strong negative regression,Weak Contact-First Profile profile. 2.9% barrel rate; 85.4 mph average exit velocity; 40.0% air-ball rate; 35.7% pull-air rate; 8.6% HR-launch rate.,0.03,0.0304,4.05,35,9,30.3,1.15,115.5,Near normal interval,808963.0,Roki Sasaki,R,LHB vs RHP,18,18,93.2,4.71,1.29,20,1.92,9.03,3.46,1.165,1.131,1.025,1.0,0.926,0.926,1.0,11.75,14.52,83.9,37.9,D+,Lineup unconfirmed
66,2026-07-30,824974,2026-07-31T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Away,663330,Jahmai Jones,Boston Red Sox,Athletics,OF,R,No,,65,120,108,18,4,0,4,11,12,12,0,40,0.167,0.25,0.315,0.565,8,15,13,5,2,0.385,0.1333,9,17,15,5,2,0.333,0.1176,5,5,20.0,60.0,66.7,0.0,33.3,20.0,40.0,100.0,40.0,20.0,20.0,20.0,0.0,90.4,-1.0,0.929,69.6,58.1,Average,3.5,Barrel Machine,D,Ground-ball heavy,58.1,Average,1.023,Small Statcast sample,0.94,-3.06,Negative regression,Average Barrel Machine profile. 20.0% barrel rate; 90.4 mph average exit velocity; 40.0% air-ball rate; 100.0% pull-air rate; 20.0% HR-launch rate.,0.0333,0.0327,3.87,0,0,27.0,0.0,0.0,Very recent HR,686930.0,Mason Barnett,R,RHB vs RHP,14,0,24.2,4.74,1.38,5,1.82,8.39,4.74,1.257,1.04,0.985,0.94,1.023,0.961,0.98,12.06,14.48,61.9,31.8,D,Lineup unconfirmed
67,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,677592,Everson Pereira,Chicago White Sox,New York Yankees,RF,R,No,,24,80,72,16,4,0,3,7,7,5,2,26,0.222,0.288,0.403,0.691,3,3,3,0,0,0.0,0.0,3,3,3,0,0,0.0,0.0,3,3,0.0,33.3,,,,0.0,0.0,,33.3,0.0,0.0,0.0,,80.7,5.0,,66.2,44.8,Below Average,3.0,Contact-First Profile,C,Low line-drive plane,44.8,Below Average,0.985,Small Statcast sample,0.0,-3.0,Negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 80.7 mph average exit velocity; 0.0% air-ball rate; 0.0% HR-launch rate; 0.0% ideal HR-contact rate.,0.0375,0.0342,3.93,49,17,24.0,2.04,204.2,Very long drought,677960.0,Ryan Weathers,L,RHB vs LHP,20,20,108.0,4.25,1.27,17,1.42,10.17,2.5,1.0,1.051,1.025,1.0,0.985,0.985,1.06,12.78,14.3,58.0,37.5,D+,Lineup unconfirmed; Limited recent games
68,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,668227,Randy Arozarena,Seattle Mariners,Los Angeles Dodgers,LF,R,No,,101,431,371,103,21,1,13,66,47,40,17,92,0.278,0.371,0.445,0.816,12,52,46,10,2,0.217,0.0385,22,96,81,21,5,0.259,0.0521,35,35,8.6,25.7,15.8,36.8,47.4,20.0,28.6,10.0,37.1,8.6,0.0,8.6,66.7,84.5,16.9,0.642,68.6,21.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,21.6,Weak,0.92,Good,2.27,-10.73,Strong negative regression,Weak Contact-First Profile profile. 8.6% barrel rate; 84.5 mph average exit velocity; 28.6% air-ball rate; 10.0% pull-air rate; 8.6% HR-launch rate.,0.0302,0.0306,4.15,8,2,28.5,0.28,28.0,Very recent HR,808963.0,Roki Sasaki,R,RHB vs RHP,18,18,93.2,4.71,1.29,20,1.92,9.03,3.46,1.184,1.131,0.985,1.0,0.92,0.92,0.98,12.09,14.25,84.7,37.1,D+,Lineup unconfirmed
69,2026-07-30,822946,2026-07-30T16:10:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Away,679822,Justin Foscue,Texas Rangers,Tampa Bay Rays,2B,R,No,,55,138,125,33,7,0,7,15,19,10,2,36,0.264,0.326,0.488,0.814,9,20,20,3,0,0.15,0.0,17,41,38,9,2,0.237,0.0488,3,3,0.0,0.0,100.0,0.0,0.0,33.3,33.3,100.0,0.0,0.0,0.0,0.0,,72.9,7.7,0.156,67.8,45.3,Below Average,3.0,Pull Power,C,Low line-drive plane,45.3,Below Average,0.987,Small Statcast sample,0.07,-6.93,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 72.9 mph average exit velocity; 33.3% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0507,0.042,4.15,25,12,17.9,1.4,140.0,Above normal drought,663556.0,Shane McClanahan,L,RHB vs LHP,19,19,96.0,3.09,1.14,7,0.66,8.25,3.09,0.886,0.93,1.025,1.0,0.987,0.987,1.035,16.32,14.2,65.1,37.3,D+,Lineup unconfirmed
70,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,682987,Spencer Jones,New York Yankees,Chicago White Sox,CF,L,No,,35,95,84,19,4,0,3,7,11,11,0,38,0.226,0.316,0.381,0.697,5,13,11,2,1,0.182,0.0769,6,15,13,3,1,0.231,0.0667,11,11,9.1,27.3,25.0,25.0,50.0,9.1,27.3,0.0,54.5,0.0,0.0,0.0,0.0,80.4,11.6,0.622,75.6,33.1,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.1,Weak,0.953,Small Statcast sample,0.58,-2.42,Negative regression,Weak Contact-First Profile profile. 9.1% barrel rate; 80.4 mph average exit velocity; 27.3% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0316,0.0318,4.05,0,0,28.0,0.0,0.0,Very recent HR,680732.0,Sean Burke,R,LHB vs RHP,21,17,118.1,3.19,1.12,13,0.99,9.89,2.66,1.223,0.982,1.025,1.0,0.953,0.953,0.98,12.27,14.01,60.0,31.5,D,Lineup unconfirmed
71,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,687221,Dalton Rushing,Los Angeles Dodgers,Seattle Mariners,C,L,No,,72,238,210,54,12,0,11,36,33,23,4,66,0.257,0.34,0.471,0.811,11,33,29,8,1,0.276,0.0303,21,63,55,16,2,0.291,0.0317,19,19,10.5,31.6,41.7,25.0,33.3,15.8,47.4,55.6,52.6,5.3,0.0,5.3,50.0,82.8,13.7,0.891,69.0,40.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.4,Below Average,0.973,Small Statcast sample,1.55,-9.45,Strong negative regression,Below Average Pull Power profile. 10.5% barrel rate; 82.8 mph average exit velocity; 47.4% air-ball rate; 55.6% pull-air rate; 5.3% HR-launch rate.,0.0462,0.0415,4.09,16,5,19.1,0.84,83.8,Near normal interval,693433.0,Bryan Woo,R,LHB vs RHP,20,20,115.1,4.37,1.14,12,0.94,8.9,1.87,0.899,0.974,1.025,1.0,0.973,0.973,1.0,15.9,14.0,74.0,35.6,D,Lineup unconfirmed
72,2026-07-30,823674,2026-07-30T17:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Away,657041,Lane Thomas,Kansas City Royals,Minnesota Twins,CF,R,No,,94,321,279,64,16,0,10,31,37,38,2,77,0.229,0.324,0.394,0.718,12,52,48,10,3,0.208,0.0577,23,98,90,23,5,0.256,0.051,32,32,0.0,18.8,7.7,38.5,53.8,3.1,6.2,0.0,12.5,6.2,0.0,6.2,,76.2,10.8,0.25,70.9,6.5,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,6.5,Weak,0.88,Good,0.21,-9.79,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 76.2 mph average exit velocity; 6.2% air-ball rate; 0.0% pull-air rate; 6.2% HR-launch rate.,0.0312,0.0314,4.05,9,2,27.9,0.32,32.3,Very recent HR,641927.0,Bailey Ober,R,RHB vs RHP,15,15,81.0,4.56,1.25,13,1.44,6.67,2.44,1.297,1.054,0.985,1.0,0.88,0.88,0.98,12.11,13.97,82.8,35.0,D,Lineup unconfirmed
73,2026-07-30,824488,2026-07-30T23:10:00Z,Scheduled,Great American Ball Park,Pittsburgh Pirates @ Cincinnati Reds,Away,656811,Ryan O'Hearn,Pittsburgh Pirates,Cincinnati Reds,RF,L,No,,94,389,351,96,15,0,17,54,69,30,5,85,0.274,0.337,0.462,0.799,12,50,45,8,1,0.178,0.02,23,99,87,20,4,0.23,0.0404,27,27,7.4,33.3,57.9,26.3,15.8,14.8,44.4,66.7,48.1,11.1,3.7,11.1,50.0,84.3,24.4,0.515,69.7,41.4,Below Average,2.5,Pull Power,A-,Elevated power plane,41.4,Below Average,0.976,Good,1.99,-15.01,Strong negative regression,Below Average Pull Power profile. 7.4% barrel rate; 84.3 mph average exit velocity; 44.4% air-ball rate; 66.7% pull-air rate; 11.1% HR-launch rate.,0.0437,0.0409,4.05,14,3,20.6,0.68,67.8,Recently homered,695076.0,Rhett Lowder,R,LHB vs RHP,18,15,77.0,5.61,1.57,9,1.05,7.6,4.32,0.885,0.992,1.025,1.0,0.976,0.976,1.0,15.58,13.78,84.9,36.2,D+,Lineup unconfirmed
74,2026-07-30,824488,2026-07-30T23:10:00Z,Scheduled,Great American Ball Park,Pittsburgh Pirates @ Cincinnati Reds,Away,682848,Endy Rodríguez,Pittsburgh Pirates,Cincinnati Reds,C,S,No,,37,130,108,28,6,0,5,16,17,21,0,32,0.259,0.38,0.454,0.834,2,8,8,2,0,0.25,0.0,5,21,19,4,1,0.211,0.0476,9,9,0.0,22.2,40.0,60.0,0.0,0.0,11.1,0.0,33.3,0.0,0.0,0.0,,82.2,23.2,0.298,70.4,31.0,Weak,2.0,Contact-First Profile,A-,Elevated power plane,31.0,Weak,0.947,Small Statcast sample,0.0,-5.0,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 82.2 mph average exit velocity; 11.1% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0385,0.0354,4.23,15,4,21.6,0.69,69.4,Recently homered,695076.0,Rhett Lowder,R,Switch vs RHP,18,15,77.0,5.61,1.57,9,1.05,7.6,4.32,1.0,0.992,1.035,1.0,0.947,0.947,1.0,14.13,13.75,63.0,33.6,D,Lineup unconfirmed
75,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,663494,Bryan Torres,St. Louis Cardinals,Chicago Cubs,LF,L,No,,40,85,78,18,1,2,4,11,12,6,0,17,0.231,0.286,0.449,0.735,10,12,11,5,0,0.455,0.0,20,32,31,7,1,0.226,0.0312,11,11,0.0,27.3,62.5,25.0,12.5,9.1,45.5,80.0,45.5,9.1,9.1,9.1,,84.9,14.5,0.563,63.4,42.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.6,Below Average,0.979,Small Statcast sample,0.32,-3.68,Negative regression,Below Average Pull Power profile. 0.0% barrel rate; 84.9 mph average exit velocity; 45.5% air-ball rate; 80.0% pull-air rate; 9.1% HR-launch rate.,0.0471,0.0382,3.93,29,18,19.5,1.49,148.7,Above normal drought,665871.0,Javier Assad,R,LHB vs RHP,17,8,65.1,3.86,1.12,12,1.65,5.79,2.2,0.856,1.082,1.025,1.0,0.979,0.979,1.035,14.21,13.69,60.6,35.0,D,Lineup unconfirmed
76,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,545341,Randal Grichuk,Chicago White Sox,New York Yankees,DH,R,No,,72,162,154,38,11,1,9,24,24,6,1,38,0.247,0.278,0.506,0.784,10,18,17,4,0,0.235,0.0,18,38,37,7,0,0.189,0.0,13,13,0.0,38.5,50.0,0.0,50.0,7.7,7.7,0.0,7.7,0.0,0.0,0.0,,86.7,13.6,0.147,72.3,25.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.5,Weak,0.931,Small Statcast sample,0.0,-9.0,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 86.7 mph average exit velocity; 7.7% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0556,0.0455,3.93,43,20,17.1,2.51,251.3,Very long drought,677960.0,Ryan Weathers,L,RHB vs LHP,20,20,108.0,4.25,1.27,17,1.42,10.17,2.5,0.758,1.051,1.025,1.0,0.931,0.931,1.06,16.74,13.67,66.6,41.2,D+,Lineup unconfirmed
77,2026-07-30,823595,2026-07-30T23:10:00Z,Scheduled,Citi Field,Miami Marlins @ New York Mets,Home,673357,Luis Robert Jr.,New York Mets,Miami Marlins,CF,R,No,,32,126,110,22,3,0,4,14,10,16,0,28,0.2,0.302,0.336,0.638,8,28,25,3,2,0.12,0.0714,8,28,25,3,2,0.12,0.0714,25,25,0.0,12.0,57.1,14.3,28.6,4.0,8.0,100.0,16.0,0.0,0.0,0.0,,72.7,5.8,0.388,75.4,18.6,Weak,1.5,Pull Power,C,Low line-drive plane,18.6,Weak,0.912,Good,0.55,-3.45,Negative regression,Weak Pull Power profile. 0.0% barrel rate; 72.7 mph average exit velocity; 8.0% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0317,0.0319,3.87,12,4,27.5,0.44,43.6,Recently homered,691587.0,Eury Pérez,R,RHB vs RHP,18,18,98.2,3.56,1.11,13,1.19,9.67,3.47,1.35,1.014,0.985,0.94,0.912,0.857,1.0,11.78,13.53,63.2,30.5,D,Lineup unconfirmed
78,2026-07-30,824894,2026-07-30T23:15:00Z,Scheduled,Truist Park,Washington Nationals @ Atlanta Braves,Away,691781,Brady House,Washington Nationals,Atlanta Braves,3B,R,No,,47,188,174,41,9,0,7,24,26,13,0,52,0.236,0.287,0.408,0.695,3,11,11,4,0,0.364,0.0,3,11,11,4,0,0.364,0.0,12,12,8.3,33.3,14.3,28.6,57.1,16.7,41.7,20.0,41.7,16.7,0.0,16.7,0.0,84.1,22.8,0.731,72.8,38.7,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,38.7,Below Average,0.968,Small Statcast sample,0.89,-6.11,Strong negative regression,Below Average Contact-First Profile profile. 8.3% barrel rate; 84.1 mph average exit velocity; 41.7% air-ball rate; 20.0% pull-air rate; 16.7% HR-launch rate.,0.0372,0.0352,3.99,19,5,24.9,0.76,76.4,Recently homered,656550.0,Grant Holmes,R,RHB vs RHP,20,19,97.1,3.79,1.36,15,1.39,7.67,3.98,1.0,1.046,0.985,1.0,0.968,0.968,1.0,13.32,13.3,66.3,31.3,D,Lineup unconfirmed; Limited recent games
79,2026-07-30,824488,2026-07-30T23:10:00Z,Scheduled,Great American Ball Park,Pittsburgh Pirates @ Cincinnati Reds,Away,664040,Brandon Lowe,Pittsburgh Pirates,Cincinnati Reds,2B,L,No,,100,446,396,100,24,1,22,65,69,41,2,120,0.253,0.321,0.485,0.806,10,44,39,12,1,0.308,0.0227,21,95,87,26,2,0.299,0.0211,31,31,3.2,16.1,76.5,0.0,23.5,16.1,35.5,72.7,29.0,3.2,3.2,3.2,100.0,83.4,17.7,0.547,72.0,24.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.9,Weak,0.93,Good,1.23,-20.77,Strong negative regression,Weak Pull Power profile. 3.2% barrel rate; 83.4 mph average exit velocity; 35.5% air-ball rate; 72.7% pull-air rate; 3.2% HR-launch rate.,0.0493,0.0457,4.15,4,1,18.0,0.22,22.2,Very recent HR,695076.0,Rhett Lowder,R,LHB vs RHP,18,15,77.0,5.61,1.57,9,1.05,7.6,4.32,0.793,0.992,1.025,1.0,0.93,0.93,0.98,17.63,13.19,84.6,35.3,D,Lineup unconfirmed
80,2026-07-30,822946,2026-07-30T16:10:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Away,677649,Ezequiel Duran,Texas Rangers,Tampa Bay Rays,SS,R,No,,99,373,339,92,19,3,12,48,57,26,2,85,0.271,0.323,0.451,0.774,12,48,43,12,2,0.279,0.0417,22,89,80,23,6,0.288,0.0674,37,37,5.4,18.9,26.3,26.3,47.4,16.2,35.1,38.5,56.8,5.4,5.4,5.4,100.0,83.4,24.2,0.83,69.3,28.0,Weak,2.0,Contact-First Profile,A-,Elevated power plane,28.0,Weak,0.938,Good,1.76,-10.24,Strong negative regression,Weak Contact-First Profile profile. 5.4% barrel rate; 83.4 mph average exit velocity; 35.1% air-ball rate; 38.5% pull-air rate; 5.4% HR-launch rate.,0.0322,0.0321,4.05,6,2,28.2,0.21,21.2,Very recent HR,663556.0,Shane McClanahan,L,RHB vs LHP,19,19,96.0,3.09,1.14,7,0.66,8.25,3.09,1.218,0.93,1.025,1.0,0.938,0.938,0.98,12.39,13.18,84.1,34.7,D,Lineup unconfirmed
81,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,502671,Paul Goldschmidt,New York Yankees,Chicago White Sox,1B,R,No,,79,306,279,72,10,1,16,37,44,23,3,73,0.258,0.32,0.473,0.793,11,44,39,10,1,0.256,0.0227,19,73,67,13,2,0.194,0.0274,24,24,8.3,20.8,26.7,40.0,33.3,25.0,33.3,25.0,33.3,8.3,4.2,8.3,50.0,85.0,24.2,0.516,71.0,24.3,Weak,2.0,Contact-First Profile,A-,Elevated power plane,24.3,Weak,0.928,Good,1.62,-14.38,Strong negative regression,Weak Contact-First Profile profile. 8.3% barrel rate; 85.0 mph average exit velocity; 33.3% air-ball rate; 25.0% pull-air rate; 8.3% HR-launch rate.,0.0523,0.0466,4.05,20,5,17.4,1.15,114.7,Near normal interval,680732.0,Sean Burke,R,RHB vs RHP,21,17,118.1,3.19,1.12,13,0.99,9.89,2.66,0.813,0.982,0.985,1.0,0.928,0.928,1.0,17.56,13.08,79.7,36.0,D+,Lineup unconfirmed
82,2026-07-30,823674,2026-07-30T17:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Away,695506,Jac Caglianone,Kansas City Royals,Minnesota Twins,RF,L,No,,100,386,354,89,17,2,16,46,38,27,4,109,0.251,0.311,0.446,0.757,10,37,35,6,1,0.171,0.027,21,85,82,18,2,0.22,0.0235,16,16,6.2,37.5,44.4,22.2,33.3,18.8,25.0,0.0,12.5,0.0,0.0,0.0,0.0,86.1,4.6,0.19,77.9,21.9,Weak,2.0,Contact-First Profile,D,Ground-ball heavy,21.9,Weak,0.921,Small Statcast sample,0.64,-15.36,Strong negative regression,Weak Contact-First Profile profile. 6.2% barrel rate; 86.1 mph average exit velocity; 25.0% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0415,0.0392,4.05,23,7,22.1,1.04,104.0,Near normal interval,641927.0,Bailey Ober,R,LHB vs RHP,15,15,81.0,4.56,1.25,13,1.44,6.67,2.44,0.86,1.054,1.025,1.0,0.921,0.921,1.0,14.96,12.91,83.8,35.3,D,Lineup unconfirmed
83,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,605141,Mookie Betts,Los Angeles Dodgers,Seattle Mariners,SS,R,No,,71,305,280,64,10,0,13,42,34,23,1,37,0.229,0.289,0.404,0.693,11,46,42,8,2,0.19,0.0435,20,82,75,14,2,0.187,0.0244,24,24,4.2,37.5,23.5,23.5,52.9,20.8,41.7,40.0,37.5,8.3,4.2,8.3,0.0,86.5,21.3,0.451,68.9,30.5,Weak,2.0,Contact-First Profile,A-,Elevated power plane,30.5,Weak,0.945,Good,1.11,-11.89,Strong negative regression,Weak Contact-First Profile profile. 4.2% barrel rate; 86.5 mph average exit velocity; 41.7% air-ball rate; 40.0% pull-air rate; 8.3% HR-launch rate.,0.0426,0.0396,3.93,27,7,21.5,1.25,125.4,Near normal interval,693433.0,Bryan Woo,R,RHB vs RHP,20,20,115.1,4.37,1.14,12,0.94,8.9,1.87,0.952,0.974,0.985,1.0,0.945,0.945,1.0,14.69,12.79,80.3,34.7,D,Lineup unconfirmed
