Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
85,2026-08-15,822941,2026-08-15T22:10:00Z,Scheduled,Tropicana Field,Baltimore Orioles @ Tampa Bay Rays,Home,622761,Jorge Mateo,Tampa Bay Rays,Baltimore Orioles,SS,R,No,,68,137,129,31,6,0,4,30,11,8,0,41,0.24,0.285,0.38,0.665,1,0,0,0,0,0.0,0.0,5,3,3,1,0,0.333,0.0,185,3,5.4,25.9,38.6,35.2,26.1,14.6,27.6,37.3,33.5,7.0,4.3,7.0,40.0,81.2,20.1,0.645,70.5,94.6,112.2,31.4,13.0,9.4,42.2,33.9,Weak,2.5,Contact-First Profile,A-,Elevated power plane,33.9,Weak,0.955,Good,33.3,50.0,97.3,0.771,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.7,4.7,Strong positive regression,Weak Contact-First Profile profile. 5.4% barrel rate; 81.2 mph average exit velocity; 27.6% air-ball rate; 37.3% pull-air rate; 7.0% HR-launch rate.,0.0292,0.0305,3.93,50,29,32.2,1.55,155.0,Above normal drought,680694.0,Kyle Bradish,R,RHB vs RHP,23,23,127.0,3.69,1.34,13,0.92,8.57,3.83,635.0,5.5,24.7,12.8,36.7,28.2,82.8,95.1,114.2,0.504,13.0,37.7,100.0,0.564,5.1,Sinker,R,RHB vs RHP,36.7,83,0.247,0.301,0.39,0.691,2,6,23,0.0241,6.2,0.615,215,0.0279,6.6,0.511,0,0,0,0/0,,,,,0,0,0,39.7,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,429,Sinker,37.995337995338,163.0,Slider,23.31002331002331,100.0,Curveball,21.21212121212121,91.0,4-Seam Fastball,17.482517482517483,75.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.98,45.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.7,32.0,37.7,86.7,50.0,45.0,44.1,4.61,1.0,0.971,0.985,1.0,0.955,0.955,1.035,11.46,7.22,62.0,24.1,F,Lineup unconfirmed,,,
86,2026-08-15,824966,2026-08-16T01:40:00Z,Scheduled,Sutter Health Park,Texas Rangers @ Athletics,Home,691016,Tyler Soderstrom,Athletics,Texas Rangers,LF,L,No,,109,453,396,97,27,3,19,58,56,53,3,91,0.245,0.338,0.472,0.81,10,42,37,10,2,0.27,0.0476,25,106,97,25,5,0.258,0.0472,563,131,5.1,28.0,49.3,25.5,25.0,14.0,24.6,49.4,25.3,5.9,2.6,5.9,72.4,84.5,17.2,0.531,72.2,96.4,112.6,40.6,11.9,10.8,51.8,37.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,3.8,51.6,96.0,0.519,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.17,9.17,Strong positive regression,Below Average Pull Power profile. 5.1% barrel rate; 84.5 mph average exit velocity; 24.6% air-ball rate; 49.4% pull-air rate; 5.9% HR-launch rate.,0.0419,0.0399,4.09,17,4,20.8,0.82,81.6,Near normal interval,669022.0,MacKenzie Gore,L,LHB vs LHP,25,25,134.0,4.43,1.24,17,1.14,10.01,3.29,770.0,5.2,23.2,12.5,42.6,28.1,81.7,94.2,115.7,0.529,17.0,37.6,100.0,0.547,6.0,4-Seam Fastball,L,LHB vs LHP,40.5,143,0.214,0.28,0.443,0.722,9,11,39,0.0629,5.6,0.557,146,0.0137,5.7,0.529,8,6,1,1/6,0.167,0.375,0.167,0.542,0,2,0,38.2,Slight Pitcher Advantage,Below average,33.9,5,Pitch-level Statcast · last 5 MLB games,480,4-Seam Fastball,49.583333333333336,238.0,Changeup,15.833333333333334,76.0,Slider,13.541666666666666,65.0,Curveball,10.416666666666666,50.0,Sinker,8.125,39.0,Cutter,2.5,12.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.977,51.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.5,34.5,37.6,49.6,50.0,45.0,44.1,4.61,1.076,1.006,0.985,1.0,0.966,0.966,1.0,15.33,9.31,85.0,29.5,F,Lineup unconfirmed,,,
87,2026-08-15,824644,2026-08-15T18:20:00Z,Scheduled,Wrigley Field,St. Louis Cardinals @ Chicago Cubs,Away,671056,Iván Herrera,St. Louis Cardinals,Chicago Cubs,DH,R,No,,121,539,457,114,23,1,13,75,51,54,25,94,0.249,0.358,0.389,0.747,11,50,47,14,1,0.298,0.02,26,116,111,28,2,0.252,0.0172,712,164,4.2,27.7,42.9,28.7,27.9,8.5,21.4,47.6,31.3,4.7,2.2,4.7,38.1,83.4,13.9,0.498,71.3,96.4,113.5,38.0,12.9,9.9,42.0,34.4,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.4,Weak,0.956,Good,3.7,55.6,96.2,0.525,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.52,16.52,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 83.4 mph average exit velocity; 21.4% air-ball rate; 47.6% pull-air rate; 4.7% HR-launch rate.,0.0241,0.0256,4.05,27,6,35.2,0.77,76.8,Recently homered,571510.0,Matthew Boyd,L,RHB vs LHP,14,14,79.2,3.5,1.22,9,1.02,7.46,2.6,449.0,5.8,22.7,12.5,48.3,31.0,81.5,94.2,112.5,0.553,9.0,28.9,100.0,0.484,4.7,4-Seam Fastball,R,RHB vs LHP,38.0,164,0.254,0.39,0.41,0.801,5,26,24,0.0305,6.8,0.536,244,0.0328,6.2,0.568,8,6,2,2/6,0.333,0.375,0.5,0.875,0,1,2,36.9,Slight Pitcher Advantage,Below average,48.2,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,43.897216274089935,205.0,Changeup,25.053533190578158,117.0,Curveball,15.845824411134904,74.0,Slider,14.989293361884368,70.0,Sinker,0.21413276231263384,1.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.958,0.983,49.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.0,41.4,28.9,50.0,50.0,45.0,43.9,4.59,0.894,0.987,1.025,1.0,0.956,0.956,1.0,9.95,6.2,85.0,23.4,F,Lineup unconfirmed,,,
88,2026-08-15,824884,2026-08-15T23:15:00Z,Scheduled,Truist Park,Arizona Diamondbacks @ Atlanta Braves,Home,660670,Ronald Acuña Jr.,Atlanta Braves,Arizona Diamondbacks,RF,R,No,,70,309,262,63,11,1,12,42,30,40,5,69,0.24,0.35,0.427,0.777,11,47,45,11,3,0.244,0.0638,17,73,67,14,5,0.209,0.0685,385,101,7.5,27.3,36.9,30.9,32.2,14.0,26.2,34.4,31.5,9.2,5.3,9.2,49.7,82.8,18.9,0.672,73.2,95.1,112.8,53.5,12.6,13.9,52.4,40.8,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,40.8,Below Average,0.974,Good,7.9,29.6,95.0,0.676,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.14,12.14,Strong positive regression,Below Average Contact-First Profile profile. 7.5% barrel rate; 82.8 mph average exit velocity; 26.2% air-ball rate; 34.4% pull-air rate; 9.2% HR-launch rate.,0.0388,0.0369,3.99,19,5,21.8,0.87,87.0,Near normal interval,593958.0,Eduardo Rodriguez,L,RHB vs LHP,24,24,143.1,2.7,1.23,13,0.82,6.34,2.95,800.0,5.4,22.6,15.4,38.8,30.8,81.8,93.9,112.0,0.547,13.0,54.9,99.9,0.699,7.0,4-Seam Fastball,R,RHB vs LHP,35.0,102,0.212,0.343,0.388,0.731,3,16,26,0.0294,4.9,0.646,417,0.024,4.6,0.53,9,9,3,3/9,0.333,0.333,0.444,0.777,0,0,3,43.6,Neutral Matchup,Average,43.3,5,Pitch-level Statcast · last 5 MLB games,488,4-Seam Fastball,38.114754098360656,186.0,Changeup,26.229508196721312,128.0,Cutter,13.934426229508198,68.0,Curveball,11.065573770491802,54.0,Sinker,10.450819672131148,51.0,Pitch Out,0.20491803278688525,1.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.01,0.979,45.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.0,33.0,54.9,36.3,55.4,45.0,43.9,4.58,1.313,0.955,1.025,1.0,0.974,0.974,1.0,13.94,10.4,79.9,30.3,D,Lineup unconfirmed,,,
89,2026-08-15,823671,2026-08-15T23:10:00Z,Scheduled,Target Field,Philadelphia Phillies @ Minnesota Twins,Home,621439,Byron Buxton,Minnesota Twins,Philadelphia Phillies,CF,R,No,,83,366,335,88,17,1,25,57,45,24,5,88,0.263,0.32,0.543,0.863,1,4,4,1,0,0.25,0.0,8,31,29,5,0,0.172,0.0,456,35,7.6,32.1,48.2,34.4,17.4,15.1,28.5,50.7,31.4,8.4,5.7,8.4,35.3,84.6,21.4,0.611,72.7,97.2,109.6,40.1,15.4,12.4,53.4,46.5,Below Average,3.0,Pull Power,A-,Elevated power plane,46.5,Below Average,0.99,Good,2.9,44.4,96.5,0.471,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.09,6.09,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 84.6 mph average exit velocity; 28.5% air-ball rate; 50.7% pull-air rate; 8.4% HR-launch rate.,0.0683,0.0593,4.09,55,15,13.4,4.1,410.4,Very long drought,666200.0,Jesús Luzardo,L,RHB vs LHP,24,24,143.2,3.32,1.14,12,0.75,11.03,2.76,664.0,3.5,19.7,11.4,34.4,27.7,81.6,93.1,110.9,0.45,12.0,50.2,100.0,0.612,9.0,Sweeper,R,RHB vs LHP,48.3,100,0.258,0.31,0.43,0.74,4,6,25,0.04,13.2,0.733,441,0.0249,4.2,0.502,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,48.3,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,493,Sweeper,41.78498985801217,206.0,Sinker,23.32657200811359,115.0,4-Seam Fastball,23.123732251521297,114.0,Changeup,11.764705882352942,58.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,0.96,56.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.3,20.5,50.2,41.9,50.0,45.0,43.8,4.57,0.901,0.944,1.025,1.03,0.99,1.02,1.06,22.14,11.61,79.5,40.9,D+,Lineup unconfirmed,,,
90,2026-08-15,824400,2026-08-15T23:10:00Z,Scheduled,Progressive Field,San Diego Padres @ Cleveland Guardians,Away,669134,Luis Campusano,San Diego Padres,Cleveland Guardians,C,R,No,,44,146,126,40,11,0,5,16,23,18,2,31,0.317,0.411,0.524,0.935,8,31,28,10,1,0.357,0.0323,18,65,56,19,1,0.339,0.0154,178,83,5.0,27.2,49.2,31.0,18.3,11.8,26.7,55.8,28.4,8.0,4.9,8.0,44.9,83.1,17.0,0.536,70.2,95.4,110.4,23.1,14.9,8.9,68.9,37.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.5,Below Average,0.965,Good,4.8,57.1,94.9,0.503,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.16,4.16,Strong positive regression,Below Average Pull Power profile. 5.0% barrel rate; 83.1 mph average exit velocity; 26.7% air-ball rate; 55.8% pull-air rate; 8.0% HR-launch rate.,0.0342,0.0332,4.31,7,2,25.2,0.28,27.8,Very recent HR,676282.0,Joey Cantillo,L,RHB vs LHP,25,25,119.2,3.91,1.48,15,1.13,9.93,4.21,601.0,5.0,25.1,15.5,44.1,26.1,81.9,95.0,113.4,0.531,15.0,34.1,99.9,0.591,2.0,4-Seam Fastball,R,RHB vs LHP,41.2,28,0.292,0.393,0.458,0.851,1,4,7,0.0357,3.8,0.619,397,0.0302,4.9,0.513,0,0,0,0/0,,,,,0,0,0,40.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,355,Curveball,43.943661971830984,156.0,4-Seam Fastball,28.732394366197184,102.0,Changeup,17.746478873239436,63.0,Cutter,9.577464788732394,34.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.968,0.975,51.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.2,35.6,34.1,50.0,50.0,45.0,43.8,4.57,0.897,1.005,1.025,1.03,0.965,0.994,0.98,13.56,7.74,67.6,26.1,F,Lineup unconfirmed,,,
91,2026-08-15,822775,2026-08-15T19:07:00Z,Scheduled,Rogers Centre,New York Yankees @ Toronto Blue Jays,Away,641857,Ryan McMahon,New York Yankees,Toronto Blue Jays,3B,L,No,,102,296,269,59,12,0,10,29,31,23,2,88,0.219,0.285,0.375,0.66,11,38,32,10,1,0.312,0.0263,25,71,63,15,1,0.238,0.0141,358,81,5.2,27.7,48.9,22.6,27.8,18.1,30.3,39.0,30.8,6.2,3.1,6.2,43.0,85.0,19.6,0.552,71.9,96.5,110.9,44.0,11.2,12.8,46.6,35.8,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,35.8,Below Average,0.96,Good,4.9,50.0,97.6,0.476,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.37,7.37,Strong positive regression,Below Average Contact-First Profile profile. 5.2% barrel rate; 85.0 mph average exit velocity; 30.3% air-ball rate; 39.0% pull-air rate; 6.2% HR-launch rate.,0.0338,0.0333,3.99,24,9,26.9,0.89,89.2,Near normal interval,680755.0,Braydon Fisher,R,LHB vs RHP,58,7,61.0,3.54,1.23,6,0.89,8.41,4.87,293.0,6.1,23.5,13.7,56.3,26.3,80.8,93.8,115.4,0.469,6.0,35.7,98.1,0.565,4.1,Slider,L,LHB vs RHP,40.6,235,0.228,0.289,0.414,0.703,10,19,67,0.0426,6.2,0.604,126,0.0238,7.9,0.501,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,39.8,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,81,Slider,55.55555555555556,45.0,Curveball,25.925925925925927,21.0,4-Seam Fastball,18.51851851851852,15.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.971,0.986,45.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.6,40.6,35.7,54.0,50.0,45.0,43.6,4.56,0.855,0.971,1.025,1.0,0.96,0.96,1.0,12.63,7.0,78.8,23.0,F,Lineup unconfirmed,,,
92,2026-08-15,823588,2026-08-15T20:10:00Z,Scheduled,Citi Field,Washington Nationals @ New York Mets,Home,596019,Francisco Lindor,New York Mets,Washington Nationals,SS,S,No,,66,287,254,61,7,4,12,37,31,30,3,54,0.24,0.328,0.441,0.769,11,50,44,11,3,0.25,0.06,25,112,97,28,7,0.289,0.0625,388,145,6.3,29.6,54.2,23.1,22.7,16.2,30.1,51.4,29.7,8.7,6.7,8.7,52.1,84.7,20.6,0.623,70.4,96.3,110.0,23.5,13.3,6.9,52.2,41.4,Below Average,2.5,Pull Power,A-,Elevated power plane,41.4,Below Average,0.976,Good,6.9,53.3,96.1,0.693,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.6,11.6,Strong positive regression,Below Average Pull Power profile. 6.3% barrel rate; 84.7 mph average exit velocity; 30.1% air-ball rate; 51.4% pull-air rate; 8.7% HR-launch rate.,0.0418,0.0389,3.99,0,0,21.2,0.0,0.0,Very recent HR,695418.0,Brad Lord,R,Switch vs RHP,29,2,61.2,3.79,1.18,7,1.02,8.17,3.06,402.0,3.7,23.4,8.7,35.3,27.6,82.1,94.2,115.9,0.519,7.0,37.7,99.5,0.561,5.3,4-Seam Fastball,L,LHB vs RHP,48.1,200,0.246,0.325,0.447,0.772,8,18,44,0.04,6.1,0.638,124,0.0403,6.0,0.707,5,4,3,3/4,0.75,0.8,0.75,1.55,0,1,0,46.1,Neutral Matchup,Average,56.2,5,Pitch-level Statcast · last 5 MLB games,223,4-Seam Fastball,31.838565022421523,71.0,Sinker,25.56053811659193,57.0,Slider,23.766816143497756,53.0,Sweeper,13.452914798206278,30.0,Changeup,5.381165919282512,12.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.962,55.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.1,24.7,37.7,57.1,50.0,45.0,43.6,4.55,1.228,0.989,1.035,1.0,0.976,0.976,0.98,14.65,9.89,80.5,28.9,F,Lineup unconfirmed,,,
93,2026-08-15,824966,2026-08-16T01:40:00Z,Scheduled,Sutter Health Park,Texas Rangers @ Athletics,Home,691777,Max Muncy,Athletics,Texas Rangers,3B,R,No,,57,200,179,38,8,2,5,24,21,14,4,68,0.212,0.28,0.363,0.643,9,22,22,3,0,0.136,0.0,11,25,25,3,0,0.12,0.0,234,26,6.2,22.5,48.5,31.3,20.2,13.1,23.5,54.3,28.6,6.4,3.6,6.4,19.9,82.8,21.1,0.477,72.5,94.5,110.9,46.5,13.6,7.6,51.4,37.3,Below Average,2.5,Pull Power,A-,Elevated power plane,37.3,Below Average,0.964,Good,3.8,57.1,90.4,0.307,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.13,8.13,Strong positive regression,Below Average Pull Power profile. 6.2% barrel rate; 82.8 mph average exit velocity; 23.5% air-ball rate; 54.3% pull-air rate; 6.4% HR-launch rate.,0.025,0.0276,3.81,53,19,35.8,1.48,148.0,Above normal drought,669022.0,MacKenzie Gore,L,RHB vs LHP,25,25,134.0,4.43,1.24,17,1.14,10.01,3.29,770.0,5.2,23.2,12.5,42.6,28.1,81.7,94.2,115.7,0.529,17.0,44.0,100.0,0.615,5.8,4-Seam Fastball,R,RHB vs LHP,33.6,83,0.211,0.325,0.366,0.691,1,11,26,0.012,5.9,0.6,424,0.0354,5.0,0.529,5,3,0,0/3,0.0,0.4,0.0,0.4,0,2,2,38.0,Slight Pitcher Advantage,Below average,37.5,5,Pitch-level Statcast · last 5 MLB games,480,4-Seam Fastball,49.583333333333336,238.0,Changeup,15.833333333333334,76.0,Slider,13.541666666666666,65.0,Curveball,10.416666666666666,50.0,Sinker,8.125,39.0,Cutter,2.5,12.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.988,0.977,49.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.6,34.5,44.0,38.8,50.0,45.0,43.5,4.55,0.758,1.006,1.025,0.975,0.964,0.94,1.035,10.12,5.88,68.3,22.3,F,Lineup unconfirmed,,,
94,2026-08-15,824884,2026-08-15T23:15:00Z,Scheduled,Truist Park,Arizona Diamondbacks @ Atlanta Braves,Home,686948,Drake Baldwin,Atlanta Braves,Arizona Diamondbacks,C,L,No,,99,440,387,106,8,0,20,64,61,45,7,92,0.274,0.359,0.45,0.809,11,47,45,12,0,0.267,0.0,27,121,108,35,5,0.324,0.0413,599,176,6.5,29.7,41.0,24.3,34.6,11.7,23.4,31.6,29.1,6.1,3.6,6.1,50.8,84.2,16.5,0.631,73.4,96.7,111.6,50.1,11.3,15.6,42.8,36.8,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.8,Below Average,0.963,Good,4.5,27.5,96.5,0.583,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.3,12.3,Strong positive regression,Below Average Contact-First Profile profile. 6.5% barrel rate; 84.2 mph average exit velocity; 23.4% air-ball rate; 31.6% pull-air rate; 6.1% HR-launch rate.,0.0455,0.0426,4.09,76,19,19.4,3.93,392.8,Very long drought,593958.0,Eduardo Rodriguez,L,LHB vs LHP,24,24,143.1,2.7,1.23,13,0.82,6.34,2.95,800.0,5.4,22.6,15.4,38.8,30.8,81.8,93.9,112.0,0.547,13.0,57.7,99.9,0.698,8.5,4-Seam Fastball,L,LHB vs LHP,42.1,169,0.255,0.325,0.412,0.737,7,13,35,0.0414,7.2,0.611,174,0.0172,7.3,0.586,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,48.3,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,488,4-Seam Fastball,38.114754098360656,186.0,Changeup,26.229508196721312,128.0,Cutter,13.934426229508198,68.0,Curveball,11.065573770491802,54.0,Sinker,10.450819672131148,51.0,Pitch Out,0.20491803278688525,1.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.015,0.979,44.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.1,33.0,57.7,29.8,55.4,45.0,43.4,4.53,0.852,0.955,0.985,1.0,0.963,0.963,1.06,16.3,8.7,85.0,36.2,D+,Lineup unconfirmed,,,
95,2026-08-15,824400,2026-08-15T23:10:00Z,Scheduled,Progressive Field,San Diego Padres @ Cleveland Guardians,Away,664034,Ty France,San Diego Padres,Cleveland Guardians,1B,R,No,,97,344,309,92,16,2,17,43,51,18,11,77,0.298,0.353,0.528,0.881,12,50,44,14,1,0.318,0.02,27,115,103,37,6,0.359,0.0522,476,150,5.8,29.4,44.1,25.7,29.9,13.7,26.7,44.3,34.4,6.5,3.9,6.5,64.3,85.3,18.5,0.589,70.4,96.8,111.9,20.7,13.0,7.6,47.4,37.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.1,Below Average,0.964,Good,6.0,45.7,97.8,0.593,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.81,8.81,Strong positive regression,Below Average Pull Power profile. 5.8% barrel rate; 85.3 mph average exit velocity; 26.7% air-ball rate; 44.3% pull-air rate; 6.5% HR-launch rate.,0.0494,0.0449,4.15,13,3,18.2,0.72,71.5,Recently homered,676282.0,Joey Cantillo,L,RHB vs LHP,25,25,119.2,3.91,1.48,15,1.13,9.93,4.21,601.0,5.0,25.1,15.5,44.1,26.1,81.9,95.0,113.4,0.531,15.0,34.5,99.9,0.555,4.0,4-Seam Fastball,R,RHB vs LHP,35.2,103,0.286,0.35,0.462,0.811,3,6,26,0.0291,5.1,0.616,397,0.0302,4.9,0.513,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,37.4,Slight Pitcher Advantage,Below average,47.5,5,Pitch-level Statcast · last 5 MLB games,355,Curveball,43.943661971830984,156.0,4-Seam Fastball,28.732394366197184,102.0,Changeup,17.746478873239436,63.0,Cutter,9.577464788732394,34.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.969,0.975,49.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.2,35.6,34.5,52.5,50.0,45.0,43.3,4.53,0.907,1.005,1.025,1.03,0.964,0.993,1.0,17.36,9.4,84.6,30.3,D,Lineup unconfirmed,,,
