player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_pat_made,model_version
00-0041333,Mason Shipley,NO,LAR,K,2026,PRE,2,3,27.4,ELITE,1.816,NFL_PAT_MADE_V1
00-0041333,Mason Shipley,NO,LAR,K,2026,PRE,2,4,11.03,ELITE,1.816,NFL_PAT_MADE_V1
00-0041333,Mason Shipley,NO,LAR,K,2026,PRE,2,5,3.71,ELITE,1.816,NFL_PAT_MADE_V1
00-0041333,Mason Shipley,NO,LAR,K,2026,PRE,2,6,1.07,ELITE,1.816,NFL_PAT_MADE_V1
00-0041582,Kansei Matsuzawa,LV,HOU,K,2026,PRE,2,1,83.86,ELITE,1.817,NFL_PAT_MADE_V1
00-0041582,Kansei Matsuzawa,LV,HOU,K,2026,PRE,2,2,54.31,ELITE,1.817,NFL_PAT_MADE_V1
00-0041582,Kansei Matsuzawa,LV,HOU,K,2026,PRE,2,3,27.55,ELITE,1.817,NFL_PAT_MADE_V1
00-0041582,Kansei Matsuzawa,LV,HOU,K,2026,PRE,2,4,11.11,ELITE,1.817,NFL_PAT_MADE_V1
00-0041582,Kansei Matsuzawa,LV,HOU,K,2026,PRE,2,5,3.57,ELITE,1.817,NFL_PAT_MADE_V1
00-0041582,Kansei Matsuzawa,LV,HOU,K,2026,PRE,2,6,1.01,ELITE,1.817,NFL_PAT_MADE_V1
