Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-08-18,824154,2026-08-19T00:10:00Z,Scheduled,Daikin Park,Los Angeles Angels @ Houston Astros,Home,670541,Yordan Alvarez,Houston Astros,Los Angeles Angels,DH,L,No,,123,543,446,143,25,0,36,82,88,86,7,92,0.321,0.435,0.619,1.054,10,44,36,8,1,0.222,0.0227,24,109,86,28,5,0.326,0.0459,669,118,9.4,33.1,50.4,16.5,32.7,20.2,36.0,45.1,33.4,8.9,5.5,8.9,53.0,86.8,24.2,0.807,74.8,99.3,118.5,56.4,17.4,18.3,41.4,56.1,Average,3.0,Pull Power,A-,Elevated power plane,56.1,Average,1.017,Good,8.5,45.5,100.0,0.713,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,54.83,18.83,Strong positive regression,Average Pull Power profile. 9.4% barrel rate; 86.8 mph average exit velocity; 36.0% air-ball rate; 45.1% pull-air rate; 8.9% HR-launch rate.,0.0663,0.0601,4.25,7,2,12.4,0.57,56.5,Recently homered,691946.0,George Klassen,R,LHB vs RHP,4,4,14.2,5.52,2.11,2,1.23,8.59,9.2,84.0,8.3,28.6,11.9,47.4,31.0,84.9,96.8,111.3,0.565,2.0,74.2,100.0,0.849,9.1,4-Seam Fastball,L,LHB vs RHP,62.2,398,0.344,0.47,0.669,1.139,27,73,68,0.0678,10.2,0.884,46,0.0217,9.4,0.567,0,0,0,0/0,,,,,0,0,0,63.9,Slight Hitter Advantage,Above average,50.0,4,Pitch-level Statcast · last 5 MLB games,315,4-Seam Fastball,40.317460317460316,127.0,Slider,23.49206349206349,74.0,Changeup,23.49206349206349,74.0,Sinker,6.984126984126984,22.0,Curveball,5.714285714285714,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.048,1.008,67.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,62.2,54.1,74.2,62.3,50.0,45.0,62.8,10.28,0.821,1.004,1.025,1.08,1.017,1.098,1.0,23.15,15.89,85.0,43.3,C-,Lineup unconfirmed,,,,,,
2,2026-08-18,824723,2026-08-18T23:10:00Z,Scheduled,Fenway Park,Arizona Diamondbacks @ Boston Red Sox,Home,575929,Willson Contreras,Boston Red Sox,Arizona Diamondbacks,1B,R,No,,114,469,392,110,20,2,25,62,73,52,21,118,0.281,0.391,0.533,0.924,10,41,32,7,2,0.219,0.0488,23,93,71,19,3,0.268,0.0323,542,90,8.8,27.7,46.3,27.0,26.2,16.1,28.2,50.9,31.3,7.6,3.9,7.6,40.6,82.9,18.0,0.678,74.7,97.0,116.5,65.8,11.6,14.5,45.9,48.7,Average,3.0,Pull Power,A,Excellent HR swing plane,48.7,Average,0.996,Good,7.8,50.0,96.1,0.593,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.45,14.45,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 82.9 mph average exit velocity; 28.2% air-ball rate; 50.9% pull-air rate; 7.6% HR-launch rate.,0.0533,0.049,4.25,0,0,15.7,0.0,0.0,Very recent HR,518876.0,Merrill Kelly,R,RHB vs RHP,22,22,125.0,5.11,1.48,25,1.8,5.9,3.82,718.0,8.2,29.9,15.0,48.1,31.8,83.7,97.1,114.6,0.665,25.0,64.7,99.6,0.726,10.5,Changeup,R,RHB vs RHP,53.2,345,0.278,0.381,0.512,0.893,17,32,96,0.0493,8.2,0.693,215,0.0372,7.5,0.626,15,13,7,7/13,0.538,0.6,1.0,1.6,1,1,2,62.8,Slight Hitter Advantage,Above average,81.2,5,Pitch-level Statcast · last 5 MLB games,427,Changeup,33.25526932084309,142.0,4-Seam Fastball,25.292740046838407,108.0,Curveball,12.880562060889929,55.0,Cutter,12.646370023419204,54.0,Sinker,10.070257611241217,43.0,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,1.029,1.007,64.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.2,57.8,64.7,57.1,53.6,45.0,60.8,9.18,0.938,1.112,0.985,1.03,0.996,1.026,0.98,19.21,14.43,84.4,39.0,D+,Lineup unconfirmed,Slider,5.85480093676815,25.0,,,
3,2026-08-18,824319,2026-08-19T00:40:00Z,Scheduled,Coors Field,Los Angeles Dodgers @ Colorado Rockies,Away,571970,Max Muncy,Los Angeles Dodgers,Colorado Rockies,3B,L,No,,116,435,381,96,18,1,25,66,63,50,4,111,0.252,0.345,0.501,0.846,12,41,37,9,4,0.243,0.0976,24,87,79,17,7,0.215,0.0805,522,93,10.2,29.1,64.1,17.4,18.5,16.5,26.3,62.2,28.2,12.1,7.4,12.1,50.9,84.0,18.6,0.663,69.4,96.6,110.7,14.6,16.0,3.2,45.5,45.0,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.0,Below Average,0.986,Good,11.8,65.2,96.8,0.654,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,47.3,22.3,Strong positive regression,Below Average Pull Power profile. 10.2% barrel rate; 84.0 mph average exit velocity; 26.3% air-ball rate; 62.2% pull-air rate; 12.1% HR-launch rate.,0.0575,0.052,4.15,0,0,15.2,0.0,0.0,Very recent HR,663372.0,Ryan Feltner,R,LHB vs RHP,18,18,87.0,5.59,1.49,18,1.86,6.31,3.72,491.0,7.3,26.1,16.9,49.6,26.9,83.0,95.1,111.1,0.592,18.0,59.5,100.0,0.697,9.4,4-Seam Fastball,L,LHB vs RHP,56.7,330,0.248,0.348,0.49,0.838,18,42,82,0.0545,9.8,0.68,197,0.0406,8.8,0.589,5,4,1,1/4,0.25,0.4,0.25,0.65,0,1,1,54.9,Neutral Matchup,Average,42.9,5,Pitch-level Statcast · last 5 MLB games,424,4-Seam Fastball,32.31132075471698,137.0,Slider,20.28301886792453,86.0,Changeup,19.10377358490566,81.0,Sinker,14.38679245283019,61.0,Curveball,7.547169811320755,32.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.019,0.998,62.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.7,50.7,59.5,69.4,82.4,45.0,60.6,9.08,1.292,1.122,1.025,1.0,0.986,0.986,0.98,19.86,19.5,84.0,45.9,C-,Lineup unconfirmed,Sweeper,6.367924528301887,27.0,,,
4,2026-08-18,824319,2026-08-19T00:40:00Z,Scheduled,Coors Field,Los Angeles Dodgers @ Colorado Rockies,Away,660271,Shohei Ohtani,Los Angeles Dodgers,Colorado Rockies,TWP,L,No,,120,530,448,132,24,3,29,81,78,70,5,122,0.295,0.392,0.556,0.948,12,52,49,15,5,0.306,0.0962,25,111,100,31,7,0.31,0.0631,583,120,9.1,32.2,56.0,15.7,26.7,16.8,31.4,44.3,35.6,9.0,4.4,9.0,49.7,85.7,17.5,0.774,72.7,98.7,116.0,43.2,16.5,13.7,47.9,52.0,Average,3.0,Pull Power,A,Excellent HR swing plane,52.0,Average,1.006,Good,7.5,41.0,98.7,0.751,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.8,16.8,Strong positive regression,Average Pull Power profile. 9.1% barrel rate; 85.7 mph average exit velocity; 31.4% air-ball rate; 44.3% pull-air rate; 9.0% HR-launch rate.,0.0547,0.0505,4.31,0,0,15.4,0.0,0.0,Very recent HR,663372.0,Ryan Feltner,R,LHB vs RHP,18,18,87.0,5.59,1.49,18,1.86,6.31,3.72,491.0,7.3,26.1,16.9,49.6,26.9,83.0,95.1,111.1,0.592,18.0,62.9,100.0,0.743,8.8,4-Seam Fastball,L,LHB vs RHP,56.8,349,0.287,0.405,0.517,0.923,15,57,79,0.043,9.8,0.776,197,0.0406,8.8,0.589,11,10,1,1/10,0.1,0.182,0.2,0.382,0,1,1,52.1,Neutral Matchup,Average,22.5,5,Pitch-level Statcast · last 5 MLB games,424,4-Seam Fastball,32.31132075471698,137.0,Slider,20.28301886792453,86.0,Changeup,19.10377358490566,81.0,Sinker,14.38679245283019,61.0,Curveball,7.547169811320755,32.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.026,0.998,63.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.8,50.7,62.9,53.4,82.4,45.0,60.3,8.96,1.243,1.122,1.025,1.03,1.006,1.036,0.98,20.02,19.76,85.0,48.0,C,Lineup unconfirmed,Sweeper,6.367924528301887,27.0,,,
5,2026-08-18,823341,2026-08-18T22:40:00Z,Scheduled,PNC Park,Detroit Tigers @ Pittsburgh Pirates,Away,680664,Eduardo Valencia,Detroit Tigers,Pittsburgh Pirates,C,R,No,,19,56,54,21,6,0,6,12,17,1,1,15,0.389,0.411,0.833,1.244,8,24,23,7,2,0.304,0.0833,13,43,42,16,4,0.381,0.093,79,63,15.4,33.1,48.1,18.4,33.5,14.9,28.9,58.1,42.4,14.1,7.7,14.1,46.5,85.4,15.1,0.806,71.5,98.3,112.4,31.1,19.8,11.0,55.5,64.3,Above Average,3.5,Pull Power,A,Excellent HR swing plane,64.3,Above Average,1.04,Good,15.9,61.1,98.5,0.782,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.03,4.03,Strong positive regression,Above Average Pull Power profile. 15.4% barrel rate; 85.4 mph average exit velocity; 28.9% air-ball rate; 58.1% pull-air rate; 14.1% HR-launch rate.,0.1071,0.0559,4.31,2,1,9.0,0.22,22.2,Very recent HR,677952.0,Braxton Ashcraft,R,RHB vs RHP,24,24,141.1,3.82,1.1,20,1.27,9.87,2.1,736.0,3.9,26.2,13.3,36.9,26.0,83.9,95.7,113.1,0.515,20.0,86.3,69.1,0.868,15.1,4-Seam Fastball,R,RHB vs RHP,42.6,30,0.393,0.433,0.714,1.148,2,1,4,0.0667,15.4,0.675,243,0.0247,2.9,0.411,0,0,0,0/0,,,,,0,0,0,59.4,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,403,4-Seam Fastball,31.017369727047146,125.0,Curveball,26.30272952853598,106.0,Slider,22.084367245657567,89.0,Sinker,16.62531017369727,67.0,Split-Finger,3.970223325062035,16.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.073,0.964,67.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.6,27.3,86.3,81.9,50.0,45.0,59.2,8.44,1.227,1.027,0.985,1.08,1.04,1.123,0.98,21.96,18.09,59.4,43.3,C-,Small season sample; Lineup unconfirmed,,,,,,
6,2026-08-18,824154,2026-08-19T00:10:00Z,Scheduled,Daikin Park,Los Angeles Angels @ Houston Astros,Home,666211,Taylor Trammell,Houston Astros,Los Angeles Angels,CF,L,No,,67,199,175,39,6,2,7,26,20,19,4,62,0.223,0.313,0.4,0.713,8,27,24,3,1,0.125,0.037,22,74,61,13,4,0.213,0.0541,209,73,9.4,25.0,58.5,21.4,20.1,16.0,24.3,58.8,28.6,8.2,5.2,8.2,42.8,82.0,16.8,0.649,74.0,95.4,113.3,61.4,9.7,12.6,48.0,47.2,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.2,Below Average,0.992,Good,11.0,73.3,95.6,0.69,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.19,9.19,Strong positive regression,Below Average Pull Power profile. 9.4% barrel rate; 82.0 mph average exit velocity; 24.3% air-ball rate; 58.8% pull-air rate; 8.2% HR-launch rate.,0.0352,0.034,3.99,18,6,25.0,0.72,72.0,Recently homered,691946.0,George Klassen,R,LHB vs RHP,4,4,14.2,5.52,2.11,2,1.23,8.59,9.2,84.0,8.3,28.6,11.9,47.4,31.0,84.9,96.8,111.3,0.565,2.0,64.7,100.0,0.72,10.8,4-Seam Fastball,L,LHB vs RHP,51.9,168,0.243,0.333,0.439,0.773,7,18,54,0.0417,9.7,0.715,46,0.0217,9.4,0.567,0,0,0,0/0,,,,,0,0,0,56.0,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,315,4-Seam Fastball,40.317460317460316,127.0,Slider,23.49206349206349,74.0,Changeup,23.49206349206349,74.0,Sinker,6.984126984126984,22.0,Curveball,5.714285714285714,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.029,1.008,61.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.9,54.1,64.7,65.0,50.0,45.0,59.0,8.34,1.126,1.004,1.025,1.0,0.992,0.992,1.0,12.89,11.44,72.1,29.3,F,Lineup unconfirmed,,,,,,
7,2026-08-18,823667,2026-08-18T23:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Away,621566,Matt Olson,Atlanta Braves,Minnesota Twins,1B,L,No,,125,545,484,128,31,0,36,88,77,55,3,137,0.264,0.341,0.552,0.893,12,50,45,10,5,0.222,0.1,27,114,101,25,10,0.248,0.0877,752,150,9.4,28.7,49.3,24.4,26.2,16.8,25.9,46.4,33.0,9.9,6.1,9.9,57.3,84.9,22.6,0.762,72.8,97.5,111.7,46.0,14.6,14.2,46.6,50.5,Average,3.0,Pull Power,A-,Elevated power plane,50.5,Average,1.001,Good,10.7,43.6,96.5,0.816,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,60.91,24.91,Strong positive regression,Average Pull Power profile. 9.4% barrel rate; 84.9 mph average exit velocity; 25.9% air-ball rate; 46.4% pull-air rate; 9.9% HR-launch rate.,0.0661,0.0599,4.15,3,1,13.4,0.22,22.3,Very recent HR,805673.0,Zebby Matthews,R,LHB vs RHP,16,16,91.0,5.34,1.35,18,1.78,7.62,2.97,504.0,7.1,27.8,14.5,49.3,30.0,85.0,96.7,112.8,0.564,18.0,63.5,100.0,0.749,8.8,4-Seam Fastball,L,LHB vs RHP,64.1,312,0.261,0.349,0.566,0.916,22,37,78,0.0705,9.7,0.782,213,0.0423,8.3,0.591,0,0,0,0/0,,,,,0,0,0,61.0,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,457,4-Seam Fastball,38.7308533916849,177.0,Slider,21.2253829321663,97.0,Changeup,14.442013129102845,66.0,Curveball,13.347921225382931,61.0,Cutter,8.096280087527353,37.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.027,0.996,63.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,64.1,50.5,63.5,58.4,50.0,45.0,58.1,7.93,1.231,1.109,1.025,1.03,1.001,1.031,0.98,22.62,18.47,85.0,45.1,C-,Lineup unconfirmed,Sinker,4.157549234135668,19.0,,,
8,2026-08-18,823423,2026-08-18T22:40:00Z,Scheduled,Citizens Bank Park,Miami Marlins @ Philadelphia Phillies,Away,665052,Griffin Conine,Miami Marlins,Philadelphia Phillies,RF,L,No,,59,190,165,45,6,0,13,26,30,22,3,57,0.273,0.368,0.545,0.913,12,43,36,11,3,0.306,0.0698,26,91,78,21,6,0.269,0.0659,200,86,9.8,34.1,50.7,29.5,19.8,16.0,30.1,51.8,34.6,10.7,7.2,10.7,67.8,86.7,16.9,0.841,72.1,99.4,115.0,42.9,14.0,11.5,45.6,57.6,Average,3.5,Pull Power,A,Excellent HR swing plane,57.6,Average,1.021,Good,10.5,46.7,100.5,0.85,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.7,4.7,Strong positive regression,Average Pull Power profile. 9.8% barrel rate; 86.7 mph average exit velocity; 30.1% air-ball rate; 51.8% pull-air rate; 10.7% HR-launch rate.,0.0684,0.0543,4.23,13,5,12.7,1.02,102.4,Near normal interval,554430.0,Zack Wheeler,R,LHB vs RHP,20,20,115.1,2.89,1.0,14,1.09,10.69,2.26,581.0,3.6,21.3,12.2,39.8,30.5,81.7,93.4,111.8,0.472,14.0,72.8,100.0,0.867,8.4,4-Seam Fastball,L,LHB vs RHP,60.9,157,0.284,0.389,0.619,1.008,13,21,48,0.0828,11.0,0.896,274,0.0328,3.7,0.514,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,61.9,Slight Hitter Advantage,Above average,45.0,5,Pitch-level Statcast · last 5 MLB games,393,4-Seam Fastball,33.07888040712468,130.0,Split-Finger,18.829516539440203,74.0,Sinker,15.012722646310433,59.0,Sweeper,12.72264631043257,50.0,Curveball,10.178117048346056,40.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.046,0.961,69.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,60.9,25.1,72.8,68.9,64.4,45.0,56.9,7.48,1.101,0.998,1.025,1.03,1.021,1.052,1.0,21.04,15.99,72.9,41.0,D+,Lineup unconfirmed,Cutter,10.178117048346056,40.0,,,
9,2026-08-18,824154,2026-08-19T00:10:00Z,Scheduled,Daikin Park,Los Angeles Angels @ Houston Astros,Home,676369,Nelson Velázquez,Houston Astros,Los Angeles Angels,LF,R,No,,37,88,78,16,4,0,4,10,13,7,1,26,0.205,0.273,0.41,0.683,3,5,4,0,0,0.0,0.0,12,20,18,2,0,0.111,0.0,100,20,7.8,34.5,50.0,29.2,20.8,18.5,36.2,53.2,30.0,6.5,5.8,6.5,42.9,86.3,20.0,0.697,73.8,98.1,110.0,52.6,21.2,13.7,55.0,51.4,Average,3.0,Pull Power,A-,Elevated power plane,51.4,Average,1.004,Good,10.0,50.0,97.7,0.56,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.0,3.0,Positive regression,Average Pull Power profile. 7.8% barrel rate; 86.3 mph average exit velocity; 36.2% air-ball rate; 53.2% pull-air rate; 6.5% HR-launch rate.,0.0455,0.0377,3.93,26,15,19.5,1.33,133.3,Near normal interval,691946.0,George Klassen,R,RHB vs RHP,4,4,14.2,5.52,2.11,2,1.23,8.59,9.2,84.0,8.3,28.6,11.9,47.4,31.0,84.9,96.8,111.3,0.565,2.0,57.1,100.0,0.722,6.9,4-Seam Fastball,R,RHB vs RHP,46.8,21,0.263,0.286,0.316,0.602,0,1,6,0.0,8.3,0.652,30,0.0333,6.5,0.56,0,0,0,0/0,,,,,0,0,0,51.1,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,315,4-Seam Fastball,40.317460317460316,127.0,Slider,23.49206349206349,74.0,Changeup,23.49206349206349,74.0,Sinker,6.984126984126984,22.0,Curveball,5.714285714285714,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.014,1.008,58.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.8,54.1,57.1,65.3,50.0,45.0,56.6,7.37,1.0,1.004,0.985,1.0,1.004,1.004,1.0,14.01,10.45,59.9,28.3,F,Lineup unconfirmed,,,,,,
10,2026-08-18,822938,2026-08-18T22:40:00Z,Scheduled,Tropicana Field,Toronto Blue Jays @ Tampa Bay Rays,Home,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,3B,R,No,,124,542,472,129,18,1,35,77,79,66,2,102,0.273,0.363,0.538,0.901,11,48,42,7,3,0.167,0.0625,26,114,100,25,6,0.25,0.0526,632,126,9.3,32.7,47.5,32.3,20.1,14.4,25.0,60.8,24.1,7.0,4.5,7.0,56.7,86.0,13.7,0.634,78.0,100.0,116.7,78.8,11.9,19.8,63.2,54.6,Average,3.0,Pull Power,A,Excellent HR swing plane,54.6,Average,1.013,Good,9.5,62.5,99.1,0.617,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,51.7,16.7,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 86.0 mph average exit velocity; 25.0% air-ball rate; 60.8% pull-air rate; 7.0% HR-launch rate.,0.0646,0.0587,4.17,21,5,13.5,1.56,155.7,Above normal drought,667755.0,José Soriano,R,RHB vs RHP,24,24,133.2,3.16,1.25,13,0.88,9.02,4.17,647.0,4.6,24.0,11.7,42.3,27.8,83.1,95.2,112.7,0.546,13.0,73.1,99.8,0.81,10.6,Sinker,R,RHB vs RHP,47.9,394,0.268,0.343,0.55,0.892,28,40,79,0.0711,9.4,0.653,245,0.0122,4.3,0.52,7,7,3,3/7,0.429,0.429,0.571,1.0,0,0,4,57.8,Neutral Matchup,Average,53.1,5,Pitch-level Statcast · last 5 MLB games,441,Sinker,33.78684807256236,149.0,Knuckle Curve,26.53061224489796,117.0,4-Seam Fastball,22.22222222222222,98.0,Split-Finger,15.192743764172336,67.0,Slider,2.2675736961451247,10.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.046,0.971,64.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.9,33.9,73.1,68.8,50.0,45.0,56.3,7.26,0.996,0.965,0.985,1.03,1.013,1.043,1.035,22.29,14.37,85.0,42.3,C-,Lineup unconfirmed,,,,,,
