rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,200,44.0,COIN FLIP
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,210,39.3,LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,220,34.6,LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,230,30.2,LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,240,26.0,LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,250,22.3,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,260,18.9,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,270,15.9,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,280,13.0,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,290,10.6,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,300,8.6,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,310,6.8,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,320,5.4,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,330,4.2,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,340,3.2,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,350,2.4,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,360,1.8,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,370,1.4,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,380,1.0,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,390,0.7,VERY LOW
1,2026,PRE,1,Preseason Week 1,00-0038128,Malik Willis,MIA,WAS,away,,ACT,4,2.0,NFL_HISTORY,TEAM_BLEND,29.2,6.82,200.4,5,17.0,18.0,AUTO_PRESEASON_USAGE,young_backup,10.5,187.2,82.4,173.8,173.8,173.8,81.5,132.1,187.4,242.6,292.9,100.0,99.8,98.8,96.3,94.1,93.1,QB_3_SEASON_EMPIRICAL,126,400,0.5,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,100,92.9,ELITE
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,110,90.0,VERY HIGH
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,120,86.2,VERY HIGH
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,130,81.5,VERY HIGH
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,140,75.9,HIGH
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,150,69.7,SOLID
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,160,62.7,SOLID
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,170,55.2,LEAN
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,180,47.6,COIN FLIP
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,190,40.1,COIN FLIP
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,200,33.0,LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,210,26.7,LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,220,20.9,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,230,15.9,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,240,11.8,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,250,8.5,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,260,5.8,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,270,3.9,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,280,2.5,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,290,1.6,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,300,1.0,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,310,0.6,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,320,0.4,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,330,0.2,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,340,0.1,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,350,0.1,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,360,0.0,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,370,0.0,VERY LOW
2,2026,PRE,1,Preseason Week 1,00-0039851,Drake Maye,NE,IND,home,,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,29.5,7.26,212.2,28,28.3,18.0,AUTO_PRESEASON_USAGE,young_backup,9.12,177.0,52.6,252.8,265.0,258.5,110.0,141.4,176.9,212.7,245.2,100.0,99.8,97.8,92.5,81.9,70.3,QB_3_SEASON_EMPIRICAL,1215,380,0.0,VERY LOW
