player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_pat_made,model_version
00-0033787,Jake Elliott,PHI,TEN,K,2026,REG,2,2,68.4,ELITE,2.372,NFL_PAT_MADE_V1
00-0033787,Jake Elliott,PHI,TEN,K,2026,REG,2,3,42.38,ELITE,2.372,NFL_PAT_MADE_V1
00-0033787,Jake Elliott,PHI,TEN,K,2026,REG,2,4,21.6,ELITE,2.372,NFL_PAT_MADE_V1
00-0033787,Jake Elliott,PHI,TEN,K,2026,REG,2,5,9.33,ELITE,2.372,NFL_PAT_MADE_V1
00-0033787,Jake Elliott,PHI,TEN,K,2026,REG,2,6,3.48,ELITE,2.372,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,BAL,K,2026,REG,2,1,80.26,ELITE,1.624,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,BAL,K,2026,REG,2,2,48.3,ELITE,1.624,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,BAL,K,2026,REG,2,3,22.37,ELITE,1.624,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,BAL,K,2026,REG,2,4,8.17,ELITE,1.624,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,BAL,K,2026,REG,2,5,2.47,ELITE,1.624,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,BAL,K,2026,REG,2,6,0.67,SOLID,1.624,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,MIA,K,2026,REG,2,1,97.8,ELITE,3.781,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,MIA,K,2026,REG,2,2,89.42,ELITE,3.781,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,MIA,K,2026,REG,2,3,73.49,ELITE,3.781,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,MIA,K,2026,REG,2,4,53.14,ELITE,3.781,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,MIA,K,2026,REG,2,5,33.58,ELITE,3.781,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,MIA,K,2026,REG,2,6,18.87,ELITE,3.781,NFL_PAT_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,1,84.13,ELITE,1.834,NFL_PAT_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,2,54.9,ELITE,1.834,NFL_PAT_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,3,27.79,ELITE,1.834,NFL_PAT_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,4,11.37,ELITE,1.834,NFL_PAT_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,5,3.78,ELITE,1.834,NFL_PAT_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,6,1.12,ELITE,1.834,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,1,76.84,ELITE,1.47,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,2,43.26,ELITE,1.47,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,3,18.5,ELITE,1.47,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,4,6.1,ELITE,1.47,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,5,1.75,ELITE,1.47,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,6,0.41,COIN FLIP,1.47,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,1,84.08,ELITE,1.844,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,2,54.98,ELITE,1.844,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,3,28.25,ELITE,1.844,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,4,11.62,ELITE,1.844,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,5,3.94,ELITE,1.844,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,6,1.18,ELITE,1.844,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,1,89.46,ELITE,2.25,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,2,65.58,ELITE,2.25,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,3,39.09,ELITE,2.25,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,4,19.05,ELITE,2.25,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,5,7.9,ELITE,2.25,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,6,2.8,ELITE,2.25,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,1,98.72,ELITE,4.316,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,2,93.31,ELITE,4.316,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,3,81.42,ELITE,4.316,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,4,64.07,ELITE,4.316,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,5,44.72,ELITE,4.316,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,6,27.84,ELITE,4.316,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,1,84.51,ELITE,1.861,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,2,55.54,ELITE,1.861,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,3,28.47,ELITE,1.861,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,4,11.84,ELITE,1.861,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,5,4.12,ELITE,1.861,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,6,1.22,ELITE,1.861,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,1,95.59,ELITE,3.089,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,2,81.68,ELITE,3.089,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,3,59.92,ELITE,3.089,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,4,37.34,ELITE,3.089,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,5,20.02,ELITE,3.089,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,6,9.26,ELITE,3.089,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,1,92.23,ELITE,2.566,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,2,72.8,ELITE,2.566,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,3,47.4,ELITE,2.566,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,4,25.66,ELITE,2.566,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,5,11.76,ELITE,2.566,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,6,4.69,ELITE,2.566,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,1,96.69,ELITE,3.387,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,2,85.35,ELITE,3.387,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,3,66.17,ELITE,3.387,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,4,44.18,ELITE,3.387,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,5,25.56,ELITE,3.387,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,6,12.96,ELITE,3.387,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,1,71.48,ELITE,1.257,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,2,35.81,ELITE,1.257,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,3,13.36,ELITE,1.257,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,4,3.91,ELITE,1.257,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,5,0.92,ELITE,1.257,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,6,0.19,VERY LOW,1.257,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,1,82.29,ELITE,1.728,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,2,51.53,ELITE,1.728,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,3,25.07,ELITE,1.728,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,4,9.74,ELITE,1.728,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,5,3.14,ELITE,1.728,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,6,0.86,VERY HIGH,1.728,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,1,96.55,ELITE,3.342,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,2,84.85,ELITE,3.342,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,3,65.21,ELITE,3.342,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,4,43.19,ELITE,3.342,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,5,24.71,ELITE,3.342,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,6,12.36,ELITE,3.342,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,1,90.42,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,2,68.24,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,3,42.05,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,4,21.18,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,5,8.93,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,6,3.26,ELITE,2.354,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,1,96.02,ELITE,3.214,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,2,83.25,ELITE,3.214,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,3,62.51,ELITE,3.214,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,4,40.18,ELITE,3.214,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,5,22.36,ELITE,3.214,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,6,10.84,ELITE,3.214,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,1,98.93,ELITE,4.471,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,2,94.2,ELITE,4.471,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,3,83.03,ELITE,4.471,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,4,66.25,ELITE,4.471,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,5,47.57,ELITE,4.471,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,6,30.59,ELITE,4.471,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,1,92.94,ELITE,2.636,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,2,73.97,ELITE,2.636,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,3,49.13,ELITE,2.636,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,4,27.23,ELITE,2.636,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,5,12.77,ELITE,2.636,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,6,5.25,ELITE,2.636,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,1,97.16,ELITE,3.537,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,2,86.98,ELITE,3.537,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,3,68.78,ELITE,3.537,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,4,47.69,ELITE,3.537,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,5,28.54,ELITE,3.537,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,6,15.08,ELITE,3.537,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,1,94.88,ELITE,2.957,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,2,79.34,ELITE,2.957,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,3,56.56,ELITE,2.957,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,4,34.28,ELITE,2.957,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,5,17.99,ELITE,2.957,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,6,8.2,ELITE,2.957,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,1,89.28,ELITE,2.234,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,2,65.16,ELITE,2.234,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,3,38.64,ELITE,2.234,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,4,18.93,ELITE,2.234,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,5,7.75,ELITE,2.234,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,6,2.73,ELITE,2.234,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,1,85.45,ELITE,1.938,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,2,57.56,ELITE,1.938,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,3,30.68,ELITE,1.938,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,4,13.27,ELITE,1.938,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,5,4.87,ELITE,1.938,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,6,1.53,ELITE,1.938,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,1,97.38,ELITE,3.645,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,2,88.14,ELITE,3.645,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,3,70.97,ELITE,3.645,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,4,50.1,ELITE,3.645,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,5,30.63,ELITE,3.645,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,6,16.49,ELITE,3.645,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,1,84.29,ELITE,1.863,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,2,55.47,ELITE,1.863,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,3,28.62,ELITE,1.863,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,4,12.08,ELITE,1.863,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,5,4.2,ELITE,1.863,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,6,1.23,ELITE,1.863,NFL_PAT_MADE_V1
