Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-09-17,823573,Nolan McLean,690997,Philadelphia Phillies,New York Mets,Citi Field,R,Established Starter Sample,False,False,29,29,1.0,695.0,-,3.24,9.94,23.48,21.67,22.94,6.29,0.933,Projected roster,0.62,-0.685,-0.495,0.0,88.8,64.2,25.9,81.4,25.44,99.0,0.485,1.0,1.0,1.0,1.0,1.0,5.87,5.87,6.5,5.5,Model fallback,0.37,PASS,PASS,51.2,48.8,51.2,4.5,64.7,STRONG MORE,True,51.2475,48.7525,51.2,48.8,88.2,11.8,77.6,11.8,10.7,77.6,22.4,64.7,22.4,12.9,64.7,35.3,51.2,35.3,13.4,51.2,48.8,38.4,48.8,12.9,38.4,61.6,27.4,61.6,11.0,27.4,72.6,18.4,72.6,9.0,18.4,81.6,11.6,81.6,6.7,11.6,88.4,7.0,88.4,4.7,7.0,93.0,4.0,93.0,3.0,88.2,77.6,64.7,51.2,38.4,27.4,18.4,11.6,7.0,4.0,2.1,16.2,22.9,29.2,35.3,41.7,17.2,48.1,23.3,10.0,1.3,50.0,-0.102,-0.123,0.0896,18,33.3,0.871,28.0,31.1,32.8,33.5,24.73,22.14,27.79,27.78,59.68,21.71,11.83,50.9,43.4,32.8,60.2,42.5,-0.34,-2.78,-0.391,-,Francisco Alvarez,1.0,2.94,86.9,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,822845,Sonny Gray,543243,Texas Rangers,Boston Red Sox,Globe Life Field,R,Established Starter Sample,False,False,27,27,1.0,636.0,-,2.76,8.04,21.29,21.97,21.49,5.77,1.011,Projected roster,0.62,-0.525,0.166,0.005,84.7,56.2,23.4,77.2,24.44,95.3,0.5,1.0,1.0,1.0,1.0,1.0,5.83,5.83,6.5,5.5,Model fallback,0.33,PASS,PASS,51.0,49.0,51.0,4.5,64.5,STRONG MORE,True,51.015,48.985,51.0,49.0,87.9,12.1,77.3,12.1,10.6,77.3,22.7,64.5,22.7,12.8,64.5,35.5,51.0,35.5,13.5,51.0,49.0,38.1,49.0,12.9,38.1,61.9,26.8,61.9,11.4,26.8,73.2,18.1,73.2,8.7,18.1,81.9,11.3,81.9,6.8,11.3,88.7,6.6,88.7,4.7,6.6,93.4,3.7,93.4,2.9,87.9,77.3,64.5,51.0,38.1,26.8,18.1,11.3,6.6,3.7,2.0,15.2,21.5,27.4,33.3,39.6,15.9,46.4,24.6,11.1,2.0,56.4,0.015,0.126,0.0841,18,35.3,1.295,27.9,32.5,43.5,35.3,23.62,22.46,33.33,26.58,58.82,28.46,16.36,45.2,40.5,41.3,57.0,44.1,-0.36,1.15,0.082,-,Adley Rutschman,1.0,2.92,86.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,824464,Justin Wrobleski,680736,Cincinnati Reds,Los Angeles Dodgers,Great American Ball Park,L,Established Starter Sample,False,False,21,24,0.875,552.0,-,3.78,7.49,21.41,23.02,21.89,4.6,1.035,Projected roster,0.62,-0.132,0.053,0.0,84.4,52.2,23.0,73.5,19.12,74.8,0.58,1.0,1.0,1.0,1.0,1.0,4.76,4.76,4.5,4.5,Model fallback,0.26,PASS,PASS,49.7,50.3,49.7,3.5,65.5,ELITE MORE,True,49.74,50.260000000000005,49.7,50.3,79.9,20.1,65.5,20.1,14.4,65.5,34.5,49.7,34.5,15.8,49.7,50.3,35.2,50.3,14.5,35.2,64.8,23.4,64.8,11.8,23.4,76.6,14.6,76.6,8.8,14.6,85.4,8.5,85.4,6.1,8.5,91.5,4.7,91.5,3.8,4.7,95.3,2.5,95.3,2.3,2.5,97.5,1.3,97.5,1.2,79.9,65.5,49.7,35.2,23.4,14.6,8.5,4.7,2.4,1.3,0.6,14.8,21.9,28.5,35.2,42.1,16.2,47.8,23.8,10.5,1.7,46.5,-0.173,-0.054,0.095,16,37.2,1.24,27.3,32.4,44.4,33.4,24.05,21.18,30.72,27.81,67.32,22.88,14.29,47.6,40.5,42.2,31.6,39.4,0.67,1.08,0.332,-,Hunter Feduccia,1.0,2.58,85.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,822924,Jeffrey Springs,605488,Tampa Bay Rays,Athletics,Tropicana Field,L,Established Starter Sample,False,False,27,27,1.0,594.0,-,5.93,7.0,14.34,11.77,13.57,3.18,0.869,Projected roster,0.62,-0.748,-0.736,0.132,89.0,72.0,25.1,83.4,21.6,81.9,0.695,1.0,1.0,1.0,1.0,1.0,2.76,2.76,2.5,2.5,Model fallback,0.26,PASS,PASS,48.2,51.8,48.2,2.5,48.2,PASS,False,48.205,51.795,48.2,51.8,48.2,51.8,31.0,51.8,17.2,31.0,69.0,18.4,69.0,12.6,18.4,81.6,10.4,81.6,8.1,10.4,89.6,5.4,89.6,5.0,5.4,94.6,2.7,94.6,2.6,2.7,97.3,1.3,97.3,1.4,1.3,98.7,0.6,98.7,0.6,0.6,99.4,0.2,99.4,0.4,0.2,99.8,0.1,99.8,0.2,48.2,31.0,18.4,10.4,5.4,2.7,1.3,0.6,0.2,0.1,0.0,7.0,13.6,19.7,25.5,31.2,18.6,51.2,21.5,8.4,0.2,25.5,-0.716,-0.72,0.0881,18,28.6,-0.122,28.0,25.8,20.0,19.3,14.71,17.65,28.53,24.26,60.61,11.76,7.1,40.3,22.1,19.6,42.0,25.1,-0.89,-5.57,-0.668,-,Shea Langeliers,1.0,2.06,84.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,824548,Erick Fedde,607200,Detroit Tigers,Chicago White Sox,Rate Field,R,Limited Starter Sample,True,False,14,31,0.452,572.0,-,3.97,6.13,14.25,13.36,13.98,2.84,0.948,Projected roster,0.62,-0.6,-0.191,0.0,87.3,56.4,24.7,79.2,18.37,70.0,0.61,1.0,1.0,1.0,1.0,1.0,2.69,2.69,2.5,2.5,Model fallback,0.19,PASS,PASS,47.4,52.6,47.4,2.5,47.4,PASS,False,47.415,52.585,47.4,52.6,47.4,52.6,29.8,52.6,17.6,29.8,70.2,17.1,70.2,12.7,17.1,82.9,9.3,82.9,7.9,9.3,90.7,4.7,90.7,4.6,4.7,95.3,2.2,95.3,2.5,2.2,97.8,0.9,97.8,1.2,0.9,99.1,0.4,99.1,0.5,0.4,99.6,0.2,99.6,0.2,0.2,99.8,0.1,99.8,0.1,47.4,29.8,17.1,9.3,4.7,2.2,0.9,0.4,0.2,0.1,0.0,6.9,14.0,20.6,26.9,33.2,17.8,50.4,22.2,9.0,0.6,28.5,-0.63,-0.595,0.095,16,31.2,0.247,25.3,28.2,28.1,25.6,15.47,17.1,26.04,25.44,62.3,17.27,9.22,42.5,23.2,21.5,25.0,22.9,0.16,-4.17,-0.312,-,Jake Rogers,1.0,1.99,77.4,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,824548,Framber Valdez,664285,Chicago White Sox,Detroit Tigers,Rate Field,L,Established Starter Sample,False,False,29,29,1.0,713.0,-,4.01,6.65,14.11,13.8,14.01,3.72,0.971,Projected roster,0.62,-0.685,-0.068,0.0,84.0,57.1,24.2,75.6,23.82,90.9,0.575,1.0,1.0,1.0,1.0,1.0,3.61,3.61,3.5,3.5,Model fallback,0.11,PASS,PASS,45.9,54.1,45.9,2.5,62.2,STRONG MORE,True,45.8975,54.1025,45.9,54.1,62.2,37.9,45.9,37.9,16.3,45.9,54.1,31.5,54.1,14.4,31.5,68.5,20.4,68.5,11.1,20.4,79.6,12.4,79.6,7.9,12.4,87.6,7.4,87.6,5.0,7.4,92.6,4.2,92.6,3.2,4.2,95.8,2.3,95.8,1.9,2.3,97.7,1.2,97.7,1.1,1.2,98.8,0.5,98.8,0.7,62.2,45.9,31.5,20.4,12.4,7.4,4.2,2.3,1.2,0.5,0.2,7.4,14.0,20.2,26.0,31.8,17.4,48.8,23.2,9.7,0.9,31.5,-0.664,-0.62,0.0882,18,25.9,0.124,24.5,27.3,31.2,20.4,15.62,15.65,28.36,24.22,59.84,17.73,10.96,39.5,21.8,29.8,55.8,31.8,0.49,-4.5,-0.237,-,Dillon Dingler,1.0,2.45,88.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,824141,Seth Lugo,607625,Houston Astros,Kansas City Royals,Daikin Park,R,Established Starter Sample,False,False,30,30,1.0,709.0,-,4.99,6.91,15.29,14.07,14.92,3.84,0.927,Projected roster,0.62,-0.773,-0.277,0.0,87.7,64.3,28.0,77.9,23.8,90.8,0.635,1.0,1.0,1.0,1.0,1.0,3.56,3.56,3.5,3.5,Model fallback,0.06,PASS,PASS,45.2,54.8,45.2,2.5,62.7,STRONG MORE,True,45.232499999999995,54.767500000000005,45.2,54.8,62.7,37.3,45.2,37.3,17.5,45.2,54.8,30.7,54.8,14.5,30.7,69.3,19.4,69.3,11.3,19.4,80.7,11.3,80.7,8.0,11.3,88.7,6.3,88.7,5.1,6.3,93.7,3.3,93.7,3.0,3.3,96.7,1.6,96.7,1.7,1.6,98.4,0.7,98.4,0.9,0.7,99.3,0.3,99.3,0.4,62.7,45.2,30.7,19.4,11.3,6.3,3.3,1.6,0.7,0.3,0.2,9.0,14.9,20.5,25.7,30.8,18.0,50.1,22.3,9.0,0.5,30.7,-0.593,-0.637,0.0795,18,27.6,-0.256,20.9,29.1,17.6,25.1,16.15,16.38,26.85,25.73,63.14,15.48,9.38,40.8,24.9,24.1,50.7,29.7,0.01,0.56,0.13,-,Luke Maile,1.0,2.33,89.4,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,824305,Tanner Gordon,685299,San Diego Padres,Colorado Rockies,Coors Field,R,Limited Starter Sample,True,False,10,22,0.455,428.0,-,5.55,7.49,17.49,16.45,17.18,3.69,0.947,Projected roster,0.62,-0.494,-0.25,0.019,87.3,57.2,24.9,79.1,20.07,77.0,0.64,1.0,1.0,1.0,1.0,1.0,3.5,3.5,3.5,3.5,Model fallback,0.0,PASS,PASS,45.1,54.9,45.1,2.5,63.4,STRONG MORE,True,45.055,54.945,45.1,54.9,63.4,36.6,45.1,36.6,18.3,45.1,54.9,29.3,54.9,15.8,29.3,70.7,17.5,70.7,11.8,17.5,82.5,9.7,82.5,7.7,9.7,90.3,5.1,90.3,4.6,5.1,94.9,2.5,94.9,2.6,2.5,97.5,1.1,97.5,1.4,1.1,98.9,0.5,98.9,0.6,0.5,99.5,0.2,99.5,0.3,63.4,45.1,29.3,17.5,9.7,5.1,2.5,1.1,0.5,0.2,0.1,11.5,17.2,22.5,27.5,32.7,17.7,50.2,22.3,9.1,0.7,31.3,-0.546,-0.523,0.0759,17,28.2,0.361,26.8,31.9,23.7,23.6,18.41,18.9,36.98,25.71,70.5,17.42,11.22,40.1,30.3,28.5,37.1,30.9,-0.54,0.07,0.136,-,Brett Sullivan,1.0,2.21,73.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,824305,Michael King,650633,Colorado Rockies,San Diego Padres,Coors Field,R,Established Starter Sample,False,False,30,30,1.0,711.0,-,3.03,7.61,19.9,20.43,20.06,5.35,0.994,Projected roster,0.62,-0.438,-0.114,0.0,87.0,57.4,26.7,76.6,25.21,97.6,0.475,1.0,1.0,1.0,1.0,1.0,5.32,5.32,5.5,5.5,Model fallback,-0.18,PASS,PASS,44.0,56.0,44.0,4.5,58.5,MORE,True,43.985,56.015,44.0,56.0,85.6,14.4,73.0,14.4,12.6,73.0,27.0,58.5,27.0,14.5,58.5,41.5,44.0,41.5,14.5,44.0,56.0,30.8,56.0,13.2,30.8,69.2,20.2,69.2,10.7,20.2,79.8,12.4,79.8,7.8,12.4,87.6,7.3,87.6,5.1,7.3,92.7,3.9,92.7,3.3,3.9,96.1,2.0,96.1,1.9,85.6,73.0,58.5,44.0,30.8,20.2,12.4,7.3,3.9,2.0,0.9,15.5,20.1,24.3,28.3,32.4,17.1,48.5,23.4,9.9,1.1,46.2,-0.215,-0.211,0.0602,18,26.2,0.258,26.5,28.1,27.7,24.2,21.22,22.34,32.2,27.27,67.21,21.23,12.26,46.7,37.6,37.1,59.3,41.7,0.55,-1.25,-0.105,-,Ethan Salas,1.0,2.69,88.1,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-17,823334,Wilber Dotel,696062,Milwaukee Brewers,Pittsburgh Pirates,PNC Park,R,Limited Starter Sample,True,False,1,19,0.053,150.0,-,4.84,9.17,19.92,19.27,19.73,3.48,0.975,Projected roster,0.62,-0.516,-0.235,0.011,87.0,59.5,25.1,79.1,16.9,65.3,0.635,1.0,1.0,1.0,1.0,1.0,3.39,3.39,3.5,3.5,Model fallback,-0.11,PASS,PASS,43.9,56.1,43.9,2.5,63.7,STRONG MORE,True,43.925,56.074999999999996,43.9,56.1,63.7,36.3,43.9,36.3,19.8,43.9,56.1,26.7,56.1,17.2,26.7,73.3,14.6,73.3,12.1,14.6,85.4,7.1,85.4,7.5,7.1,92.9,3.1,92.9,4.0,3.1,96.9,1.3,96.9,1.8,1.3,98.7,0.5,98.7,0.8,0.5,99.5,0.2,99.5,0.3,0.2,99.8,0.1,99.8,0.1,63.7,43.9,26.7,14.6,7.1,3.1,1.3,0.5,0.2,0.1,0.0,15.6,19.7,23.5,27.1,45.0,18.0,50.8,22.0,8.8,0.4,31.7,-0.456,-0.604,0.0737,7,44.0,-0.959,15.8,27.3,11.5,18.5,20.58,19.42,26.43,27.03,60.56,15.25,9.47,46.6,34.8,27.4,15.9,28.1,0.85,-6.16,-0.395,-,Rafael Flores Jr.,1.0,1.99,50.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
