Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,James McCann,Ryan Feltner,0.0,0,0,4.4,1.2,1.94,0.74,1.38,4.05,53.3,1.6,0|1|0|4|3,08/11|08/08|08/05|08/04|08/03,3.3,0|1|0|4|3|7|6|2|8|2,08/11|08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18,2.93,0|1|0|4|3|7|6|2|8|2|8|1|1|0|1,08/11|08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18|07/11|07/07|05/18|05/16|05/10,95.9,85.3,69.9,53.1,37.6,24.9,15.9,3.59,169.9
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Ryan Feltner,0.0,0,0,4.8,1.2,1.61,0.7,1.51,3.82,66.7,2.2,1|4|3|2|1,08/11|08/10|08/09|08/08|08/07,2.1,1|4|3|2|1|4|3|0|1|2,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31,2.53,1|4|3|2|1|4|3|0|1|2|5|4|0|5|3,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25,95.5,83.7,66.9,49.0,33.7,22.0,13.4,3.17,159.4
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Geraldo Perdomo,Ryan Feltner,0.0,0,7,4.7,1.2,1.87,0.89,0.59,3.33,66.7,1.4,1|1|2|3|0,08/10|08/09|08/08|08/07|08/06,2.2,1|1|2|3|0|2|2|2|1|8,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01,2.27,1|1|2|3|0|2|2|2|1|8|4|0|2|2|4,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26,93.3,78.2,59.3,40.8,26.1,15.8,9.0,2.65,139.6
2026-08-12,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.005,83.5,36.0,8.4,SW,228.0,0.0,Overcast,2.3,3.3,55.1,C,92.0,Athletics,Zack Gelof,Drew Rasmussen,1.0,1,1,3.7,0.85,0.83,0.72,0.33,1.88,60.0,1.4,0|6|0|0|1,08/11|08/10|07/09|07/08|07/07,1.8,0|6|0|0|1|2|1|0|5|3,08/11|08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19,2.27,0|6|0|0|1|2|1|0|5|3|2|3|5|3|3,08/11|08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19|06/18|06/17|06/16|06/15|06/14,80.2,53.2,29.7,14.2,6.2,2.6,0.9,2.73,132.5
2026-08-12,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.005,83.5,36.0,8.4,SW,228.0,0.0,Overcast,2.3,3.3,55.1,C,92.0,Athletics,Henry Bolte,Drew Rasmussen,0.0,0,0,4.4,0.85,1.05,0.53,0.33,1.91,46.7,2.0,1|3|3|3|0,08/11|08/10|08/09|08/08|08/07,2.4,1|3|3|3|0|2|0|4|0|8,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,1.93,1|3|3|3|0|2|0|4|0|8|1|0|0|4|0,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/27,80.7,52.8,29.8,15.1,7.0,3.2,1.4,2.26,111.3
2026-08-12,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.005,83.5,36.0,8.4,SW,228.0,0.0,Overcast,2.3,3.3,55.1,C,92.0,Athletics,Tyler Soderstrom,Drew Rasmussen,0.0,0,4,3.7,0.85,0.72,0.5,0.39,1.64,66.7,3.0,3|3|3|3|3,08/10|08/09|08/08|08/07|08/06,2.3,3|3|3|3|3|2|2|1|3|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,1.93,3|3|3|3|3|2|2|1|3|0|0|0|0|3|3,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26,76.9,46.1,23.5,10.8,4.1,1.6,0.4,2.35,119.4
2026-08-12,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,87.3,60.0,5.8,W,270.0,11.0,Clear,3.9,5.6,58.5,B,92.0,Atlanta Braves,Matt Olson,Zac Thornton,0.0,0,2,4.0,0.85,0.9,0.9,0.66,2.46,73.3,2.6,5|2|3|0|3,08/11|08/10|08/09|08/08|08/07,2.9,5|2|3|0|3|6|0|2|4|4,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,2.73,5|2|3|0|3|6|0|2|4|4|5|0|2|4|1,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/27,88.1,65.5,43.2,25.0,13.0,6.4,2.9,3.4,164.3
2026-08-12,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,87.3,60.0,5.8,W,270.0,11.0,Clear,3.9,5.6,58.5,B,92.0,Atlanta Braves,Austin Riley,Zac Thornton,0.0,0,2,5.0,0.85,0.9,0.38,0.6,1.87,46.7,1.2,0|2|0|1|3,08/11|08/10|08/09|08/08|08/07,2.2,0|2|0|1|3|1|4|5|2|4,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,1.67,0|2|0|1|3|1|4|5|2|4|1|0|0|0|2,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/29|07/27|07/26,81.0,52.0,28.9,14.2,6.4,2.7,1.0,2.03,103.0
2026-08-12,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,87.3,60.0,5.8,W,270.0,11.0,Clear,3.9,5.6,58.5,B,92.0,Atlanta Braves,Drake Baldwin,Zac Thornton,0.333,1,3,4.7,0.85,0.98,0.42,0.28,1.67,46.7,1.6,1|4|0|1|2,08/11|08/10|08/09|08/08|08/07,1.7,1|4|0|1|2|2|4|0|0|3,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,1.6,1|4|0|1|2|2|4|0|0|3|0|1|2|3|1,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/27,76.5,47.1,24.8,11.4,4.8,1.8,0.7,1.85,95.2
2026-08-12,Baltimore Orioles @ Minnesota Twins,Target Field,0.988,1.008,86.6,38.0,6.4,NE,54.0,1.0,Clear,3.4,5.0,57.5,B,92.0,Baltimore Orioles,Pete Alonso,Zebby Matthews,0.0,0,0,3.7,1.16,1.35,0.67,0.82,2.85,46.7,3.8,6|2|10|1|0,08/11|08/10|08/09|08/08|08/07,2.4,6|2|10|1|0|1|0|3|1|0,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,2.53,6|2|10|1|0|1|0|3|1|0|6|1|0|3|4,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28|07/27|07/26,91.0,72.5,50.7,31.6,18.4,10.4,5.1,3.08,145.9
