Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-14,St. Louis Cardinals @ Chicago Cubs,Wrigley Field,1.018,1.004,76.7,86.0,8.2,ENE,61.0,5.0,Mainly clear,1.9,2.8,54.3,C,92.0,Chicago Cubs,Alex Bregman,Matthew Liberatore,0.429,3,7,5.0,1.2,2.01,1.49,1.6,5.12,66.7,5.2,0|13|6|6|1,08/13|08/12|08/11|08/09|08/08,3.9,0|13|6|6|1|2|5|2|2|2,08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03,3.2,0|13|6|6|1|2|5|2|2|2|0|2|1|5|1,08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29,97.9,91.8,81.5,67.7,52.9,39.5,28.1,3.98,190.2
2026-08-14,Kansas City Royals @ Los Angeles Angels,Angel Stadium,1.0,1.004,78.7,60.0,10.2,SW,230.0,0.0,Clear,1.8,2.6,53.9,C,75.0,Kansas City Royals,Jac Caglianone,Grayson Rodriguez,0.0,0,0,4.6,1.2,2.12,0.77,1.55,4.49,66.7,4.6,2|4|6|1|10,08/12|08/11|08/10|08/09|08/08,3.4,2|4|6|1|10|2|3|1|4|1,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,3.07,2|4|6|1|10|2|3|1|4|1|4|0|5|3|0,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28,97.0,87.9,74.6,59.2,44.2,31.1,20.7,3.76,181.3
2026-08-14,Boston Red Sox @ Pittsburgh Pirates,PNC Park,0.982,1.006,81.7,67.0,0.4,W,270.0,9.0,Clear,2.7,3.9,56.0,C,92.0,Boston Red Sox,Caleb Durbin,Bubba Chandler,0.0,0,2,4.6,1.03,1.56,0.98,1.31,3.86,66.7,2.6,9|4|0|0|0,08/13|08/12|08/11|08/10|08/09,3.5,9|4|0|0|0|3|3|6|2|8,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04,3.13,9|4|0|0|0|3|3|6|2|8|3|0|4|1|4,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29,95.6,83.9,67.6,50.2,34.4,22.4,13.7,3.91,185.4
2026-08-14,St. Louis Cardinals @ Chicago Cubs,Wrigley Field,1.018,1.004,76.7,86.0,8.2,ENE,61.0,5.0,Mainly clear,1.9,2.8,54.3,C,92.0,Chicago Cubs,Pete Crow-Armstrong,Matthew Liberatore,0.308,4,13,3.7,1.2,1.39,1.4,1.05,3.81,73.3,1.8,0|3|3|3|0,08/13|08/12|08/11|08/09|08/08,3.4,0|3|3|3|0|5|4|9|4|3,08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03,2.93,0|3|3|3|0|5|4|9|4|3|0|4|0|2|4,08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29,95.5,84.0,66.9,49.5,33.6,21.8,13.4,3.65,178.6
2026-08-14,Boston Red Sox @ Pittsburgh Pirates,PNC Park,0.982,1.006,81.7,67.0,0.4,W,270.0,9.0,Clear,2.7,3.9,56.0,C,92.0,Boston Red Sox,Ceddanne Rafaela,Bubba Chandler,0.0,0,0,4.4,1.03,1.81,1.02,1.02,3.84,73.3,2.4,4|1|4|3|0,08/13|08/12|08/11|08/10|08/09,2.5,4|1|4|3|0|1|5|2|0|5,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04,3.27,4|1|4|3|0|1|5|2|0|5|5|6|7|4|2,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29,95.3,84.0,66.7,50.0,34.5,22.2,13.6,3.96,189.5
2026-08-14,Boston Red Sox @ Pittsburgh Pirates,PNC Park,0.982,1.006,81.7,67.0,0.4,W,270.0,9.0,Clear,2.7,3.9,56.0,C,92.0,Boston Red Sox,Andruw Monasterio,Bubba Chandler,0.0,0,0,4.8,1.03,1.55,0.68,1.2,3.44,80.0,1.0,1|2|2|0|0,08/13|08/12|08/11|08/10|08/09,2.4,1|2|2|0|0|3|4|5|2|5,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04,2.67,1|2|2|0|0|3|4|5|2|5|2|2|3|3|6,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29,94.3,80.1,61.7,42.5,27.7,17.0,9.7,3.29,167.2
2026-08-14,Arizona Diamondbacks @ Atlanta Braves,Truist Park,1.008,1.01,92.7,52.0,3.6,WNW,292.0,6.0,Mainly clear,4.7,6.8,60.3,B,92.0,Arizona Diamondbacks,James McCann,Unknown,0.0,0,0,4.4,1.0,1.63,0.62,1.17,3.39,53.3,1.6,0|1|0|4|3,08/11|08/08|08/05|08/04|08/03,3.3,0|1|0|4|3|7|6|2|8|2,08/11|08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18,2.93,0|1|0|4|3|7|6|2|8|2|8|1|1|0|1,08/11|08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18|07/11|07/07|05/18|05/16|05/10,93.4,78.9,60.4,41.4,27.1,16.8,9.7,3.59,168.0
2026-08-14,St. Louis Cardinals @ Chicago Cubs,Wrigley Field,1.018,1.004,76.7,86.0,8.2,ENE,61.0,5.0,Mainly clear,1.9,2.8,54.3,C,92.0,Chicago Cubs,Seiya Suzuki,Matthew Liberatore,1.0,1,1,3.7,1.2,1.41,0.87,0.95,3.22,66.7,3.0,0|6|5|0|4,08/13|08/12|08/11|08/08|08/07,2.7,0|6|5|0|4|0|2|2|5|3,08/13|08/12|08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02,2.73,0|6|5|0|4|0|2|2|5|3|2|1|1|7|3,08/13|08/12|08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/30|07/29|07/28|07/27,93.0,77.4,57.7,38.8,24.7,14.4,8.0,3.35,163.8
2026-08-14,Arizona Diamondbacks @ Atlanta Braves,Truist Park,1.008,1.01,92.7,52.0,3.6,WNW,292.0,6.0,Mainly clear,4.7,6.8,60.3,B,92.0,Arizona Diamondbacks,Gabriel Moreno,Unknown,0.0,0,0,4.8,1.0,1.44,0.59,1.19,3.22,66.7,2.6,3|1|4|3|2,08/12|08/11|08/10|08/09|08/08,2.2,3|1|4|3|2|1|4|3|0|1,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01,2.53,3|1|4|3|2|1|4|3|0|1|2|5|4|0|5,08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29|07/28|07/27|07/26,93.0,77.5,57.5,39.0,24.3,14.4,7.9,3.14,156.5
2026-08-14,Seattle Mariners @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Cam Smith,George Kirby,0.667,2,3,5.0,0.98,1.45,0.94,0.68,3.05,53.3,3.4,0|2|7|0|8,08/12|08/11|08/10|08/08|08/07,2.8,0|2|7|0|8|0|2|2|6|1,08/12|08/11|08/10|08/08|08/07|08/05|08/04|08/03|08/02|08/01,2.4,0|2|7|0|8|0|2|2|6|1|4|4|0|0|0,08/12|08/11|08/10|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26,92.2,75.5,54.6,35.6,21.8,12.2,6.8,2.89,142.5
