player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0031203,Cairo Santos,CHI,CLE,K,2026,PRE,1,3.0,17.11,ELITE,1.359,NFL_FG_MADE_V1
00-0031203,Cairo Santos,CHI,CLE,K,2026,PRE,1,3.5,6.76,ELITE,1.359,NFL_FG_MADE_V1
00-0031203,Cairo Santos,CHI,CLE,K,2026,PRE,1,4.0,6.76,ELITE,1.359,NFL_FG_MADE_V1
00-0031203,Cairo Santos,CHI,CLE,K,2026,PRE,1,4.5,2.44,ELITE,1.359,NFL_FG_MADE_V1
00-0031203,Cairo Santos,CHI,CLE,K,2026,PRE,1,5.0,2.44,ELITE,1.359,NFL_FG_MADE_V1
00-0031203,Cairo Santos,CHI,CLE,K,2026,PRE,1,5.5,0.83,VERY HIGH,1.359,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,0.5,88.98,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,1.0,88.98,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,1.5,67.09,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,2.0,67.09,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,2.5,43.18,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,3.0,43.18,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,3.5,24.43,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,4.0,24.43,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,4.5,12.39,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,5.0,12.39,ELITE,2.453,NFL_FG_MADE_V1
00-0031492,Jason Myers,SEA,DAL,K,2026,PRE,1,5.5,5.71,ELITE,2.453,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,0.5,84.56,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,1.0,84.56,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,1.5,58.43,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,2.0,58.43,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,2.5,34.32,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,3.0,34.32,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,3.5,17.72,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,4.0,17.72,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,4.5,8.25,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,5.0,8.25,ELITE,2.086,NFL_FG_MADE_V1
00-0032569,Wil Lutz,DEN,ATL,K,2026,PRE,1,5.5,3.47,ELITE,2.086,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,0.5,91.77,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,1.0,91.77,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,1.5,73.4,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,2.0,73.4,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,2.5,50.77,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,3.0,50.77,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,3.5,31.06,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,4.0,31.06,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,4.5,17.17,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,5.0,17.17,ELITE,2.787,NFL_FG_MADE_V1
00-0032726,Ka'imi Fairbairn,HOU,LAC,K,2026,PRE,1,5.5,8.73,ELITE,2.787,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,0.5,84.23,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,1.0,84.23,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,1.5,58.49,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,2.0,58.49,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,2.5,34.43,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,3.0,34.43,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,3.5,17.64,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,4.0,17.64,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,4.5,8.16,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,5.0,8.16,ELITE,2.083,NFL_FG_MADE_V1
00-0033303,Harrison Butker,KC,LAR,K,2026,PRE,1,5.5,3.44,ELITE,2.083,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,0.5,73.07,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,1.0,73.07,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,1.5,41.21,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,2.0,41.21,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,2.5,19.4,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,3.0,19.4,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,3.5,8.09,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,4.0,8.09,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,4.5,3.07,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,5.0,3.07,ELITE,1.463,NFL_FG_MADE_V1
00-0033787,Jake Elliott,PHI,BAL,K,2026,PRE,1,5.5,1.03,ELITE,1.463,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,0.5,81.32,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,1.0,81.32,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,1.5,53.35,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,2.0,53.35,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,2.5,29.25,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,3.0,29.25,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,3.5,13.99,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,4.0,13.99,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,4.5,6.05,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,5.0,6.05,ELITE,1.876,NFL_FG_MADE_V1
00-0033862,Zane Gonzalez,MIA,WAS,K,2026,PRE,1,5.5,2.42,ELITE,1.876,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,0.5,86.21,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,1.0,86.21,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,1.5,61.76,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,2.0,61.76,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,2.5,37.59,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,3.0,37.59,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,3.5,20.2,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,4.0,20.2,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,4.5,9.67,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,5.0,9.67,ELITE,2.22,NFL_FG_MADE_V1
00-0034173,Eddy Pineiro,SF,TEN,K,2026,PRE,1,5.5,4.19,ELITE,2.22,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,0.5,84.67,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,1.0,84.67,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,1.5,59.13,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,2.0,59.13,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,2.5,35.05,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,3.0,35.05,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,3.5,18.09,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,4.0,18.09,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,4.5,8.45,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,5.0,8.45,ELITE,2.108,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,TB,K,2026,PRE,1,5.5,3.55,ELITE,2.108,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,0.5,63.57,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,1.0,63.57,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,1.5,36.37,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,2.0,36.37,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,2.5,19.59,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,3.0,19.59,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,3.5,10.22,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,4.0,10.22,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,4.5,5.24,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,5.0,5.24,ELITE,1.397,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,SF,K,2026,PRE,1,5.5,2.64,ELITE,1.397,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,0.5,78.86,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,1.0,78.86,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,1.5,49.18,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,2.0,49.18,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,2.5,25.95,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,3.0,25.95,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,3.5,11.93,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,4.0,11.93,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,4.5,4.95,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,5.0,4.95,ELITE,1.739,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,ARI,K,2026,PRE,1,5.5,1.97,ELITE,1.739,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,0.5,84.62,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,1.0,84.62,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,1.5,58.92,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,2.0,58.92,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,2.5,34.59,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,3.0,34.59,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,3.5,17.78,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,4.0,17.78,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,4.5,8.22,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,5.0,8.22,ELITE,2.096,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,NYJ,K,2026,PRE,1,5.5,3.52,ELITE,2.096,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,0.5,71.03,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,1.0,71.03,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,1.5,38.84,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,2.0,38.84,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,2.5,17.75,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,3.0,17.75,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,3.5,7.12,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,4.0,7.12,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,4.5,2.6,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,5.0,2.6,ELITE,1.386,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,CAR,K,2026,PRE,1,5.5,0.87,VERY HIGH,1.386,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,0.5,79.29,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,1.0,79.29,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,1.5,50.08,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,2.0,50.08,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,2.5,26.49,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,3.0,26.49,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,3.5,12.31,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,4.0,12.31,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,4.5,5.28,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,5.0,5.28,ELITE,1.766,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,WAS,K,2026,PRE,1,5.5,2.08,ELITE,1.766,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,0.5,77.14,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,1.0,77.14,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,1.5,48.36,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,2.0,48.36,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,2.5,26.09,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,3.0,26.09,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,3.5,12.64,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,4.0,12.64,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,4.5,5.74,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,5.0,5.74,ELITE,1.74,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,DET,K,2026,PRE,1,5.5,2.53,ELITE,1.74,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,0.5,82.42,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,1.0,82.42,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,1.5,54.86,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,2.0,54.86,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,2.5,30.9,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,3.0,30.9,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,3.5,15.1,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,4.0,15.1,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,4.5,6.78,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,5.0,6.78,ELITE,1.941,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,HOU,K,2026,PRE,1,5.5,2.7,ELITE,1.941,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,0.5,84.13,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,1.0,84.13,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,1.5,59.02,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,2.0,59.02,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,2.5,35.61,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,3.0,35.61,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,3.5,19.16,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,4.0,19.16,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,4.5,9.33,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,5.0,9.33,ELITE,2.141,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,SEA,K,2026,PRE,1,5.5,4.26,ELITE,2.141,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,0.5,63.28,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,1.0,63.28,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,1.5,36.18,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,2.0,36.18,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,2.5,19.67,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,3.0,19.67,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,3.5,10.25,ELITE,1.394,NFL_FG_MADE_V1
