Date,Game,Away,Home,First Pitch PT,First Pitch Local,Stadium,HR Weather Rating,HR Conditions,HR Conditions Reason,Ball Flight AI Score,Ball Flight Grade,Weather Confidence (%),Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Estimated FT Change by Wind2,Carry Percentile,Raw Carry Score,Pre-v4 Raw Carry Score,Pre-v4 Confidence Adjusted Carry,Game HR Carry Score,Game Confidence-Adjusted HR Score,Game Weather Confidence %,Game Ensemble Disagreement Score,Game Carry Multiplier,Forecast Trend,Carry Score Change Since Last Run,Temp Change Since Last Run F,Wind Toward CF Change Since Last Run MPH,Precip Change Since Last Run Pct,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Current Temp Bias F,Current Wind Bias MPH,Forecast Run PT,Forecast Age Minutes,Models Available,Game LHB Carry Score,Game RHB Carry Score,Game Avg Wind Toward CF MPH,Game Avg Density Altitude Ft,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Projected Roof Status,Roof Status Basis,MLB Venue,Game Status,Latitude,Longitude,Field Elevation Ft,CF Bearing Degrees,Roof Type,Weather Conditions,Forecast Run UTC,NWS Forecast Updated,Park Wind Exposure,Park Temperature Offset F,Park Carry Bias,Game Avg Temp F,Game Avg Dew Point F,Game Avg RH %,Game Avg Pressure hPa,Game Avg Wind MPH,Game Max Gust MPH,Game Avg Wind Toward LF MPH,Game Avg Wind Toward RF MPH,Game Effective Wind Vector MPH,Game Park Swirl Uncertainty MPH,LF Shield Multiplier,CF Shield Multiplier,RF Shield Multiplier,Park Swirl Factor,Game Avg Air Density kg/m3,Game XBH Score,Game Run Environment Score,Game Pitching Comfort Score,Temp Change During Game F,Pressure Change hPa,Park Learned Calibration Points,Park Calibration Settled Games,Pre-Calibration HR Score,First Pitch Temp F,First Pitch Dew Point F,First Pitch RH %,First Pitch Surface Pressure hPa,First Pitch Cloud Cover %,First Pitch Precip %,First Pitch Wind MPH,First Pitch Wind Gust MPH,First Pitch Wind From,First Pitch Wind Toward CF MPH,First Pitch Wind Toward LF MPH,First Pitch Wind Toward RF MPH,First Pitch Air Density kg/m3,First Pitch Density Altitude Ft,First Pitch HR Carry Score,First Pitch Carry Multiplier,First Pitch LHB Carry Score,First Pitch RHB Carry Score,First Pitch Confidence-Adjusted HR Score,First Pitch Weather Confidence %,First Pitch Ensemble Disagreement Score,First Pitch Delay Risk Score,First Pitch Delay Risk,+1 Hour Temp F,+1 Hour Dew Point F,+1 Hour RH %,+1 Hour Surface Pressure hPa,+1 Hour Cloud Cover %,+1 Hour Precip %,+1 Hour Wind MPH,+1 Hour Wind Gust MPH,+1 Hour Wind From,+1 Hour Wind Toward CF MPH,+1 Hour Wind Toward LF MPH,+1 Hour Wind Toward RF MPH,+1 Hour Air Density kg/m3,+1 Hour Density Altitude Ft,+1 Hour HR Carry Score,+1 Hour Carry Multiplier,+1 Hour LHB Carry Score,+1 Hour RHB Carry Score,+1 Hour Confidence-Adjusted HR Score,+1 Hour Weather Confidence %,+1 Hour Ensemble Disagreement Score,+1 Hour Delay Risk Score,+1 Hour Delay Risk,+2 Hours Temp F,+2 Hours Dew Point F,+2 Hours RH %,+2 Hours Surface Pressure hPa,+2 Hours Cloud Cover %,+2 Hours Precip %,+2 Hours Wind MPH,+2 Hours Wind Gust MPH,+2 Hours Wind From,+2 Hours Wind Toward CF MPH,+2 Hours Wind Toward LF MPH,+2 Hours Wind Toward RF MPH,+2 Hours Air Density kg/m3,+2 Hours Density Altitude Ft,+2 Hours HR Carry Score,+2 Hours Carry Multiplier,+2 Hours LHB Carry Score,+2 Hours RHB Carry Score,+2 Hours Confidence-Adjusted HR Score,+2 Hours Weather Confidence %,+2 Hours Ensemble Disagreement Score,+2 Hours Delay Risk Score,+2 Hours Delay Risk,+3 Hours Temp F,+3 Hours Dew Point F,+3 Hours RH %,+3 Hours Surface Pressure hPa,+3 Hours Cloud Cover %,+3 Hours Precip %,+3 Hours Wind MPH,+3 Hours Wind Gust MPH,+3 Hours Wind From,+3 Hours Wind Toward CF MPH,+3 Hours Wind Toward LF MPH,+3 Hours Wind Toward RF MPH,+3 Hours Air Density kg/m3,+3 Hours Density Altitude Ft,+3 Hours HR Carry Score,+3 Hours Carry Multiplier,+3 Hours LHB Carry Score,+3 Hours RHB Carry Score,+3 Hours Confidence-Adjusted HR Score,+3 Hours Weather Confidence %,+3 Hours Ensemble Disagreement Score,+3 Hours Delay Risk Score,+3 Hours Delay Risk,Previous Forecast Run UTC,Wind Out Probability Change Since Last Run Pct,Ball Flight Air Density Component,Ball Flight Wind Component,Ball Flight Park Geometry Component,Ball Flight Swirl Component,Ball Flight Altitude Component,Ball Flight Humidity Component,Ball Flight Pressure Component,Ball Flight Temperature Component,Ball Flight Calibration Component,Ball Flight Observation Bias Component,Confidence Adjusted Carry,Carry Percentile Value,Carry Grade,Estimated Distance Boost Ft,Estimated HR Increase %
2026-07-14,American League All-Stars @ National League All-Stars,American League All-Stars,National League All-Stars,05:00 PM,08:00 PM EDT,Citizens Bank Park,🟢 Good,🟢 Good,adjusted carry 80.5; +17 ft carry; +7.3% HR env.,62.5,B+,91.2,8,6,3.8,5,100th,83.4,83.4,80.5,83.4,62.5,91.2,6.8,1.073,IMPROVING RAPIDLY,18.0,0.0,0.0,0.0,100.0,0,3.6,0.4,0.1,0.21,2026-07-14 02:15:59 PM PDT,67.2,5,85.1,80.0,7.3,1822.0,LOW,10.5,LOW,11.3,OPEN,OPEN-AIR PARK,Citizens Bank Park,Pre-Game,39.9061,-75.1665,20,10.07,OPEN_AIR,Clear,2026-07-14 21:15:59 UTC,2026-07-14T20:08:45+00:00,0.98,0.7,1.6,86.1,68.5,57.6,1012.3,9.2,20.8,2.8,8.6,6.6,0.8,0.94,1.03,0.98,0.09,1.1528,59.9,58.1,51.0,-8.4,-0.4,0.0,0,80.5,89.3,68.6,52.1,1012.4,0.0,0.0,9.4,20.8,SW,7.5,2.9,8.8,1.1462,2027.0,85.9,1.086,87.7,82.4,83.0,92.0,5.5,10.5,LOW,85.6,68.5,58.3,1012.3,0.0,0.0,9.0,17.6,SW,7.2,2.8,8.4,1.1538,1789.0,82.5,1.078,84.2,79.2,79.8,91.7,5.9,9.4,LOW,83.2,68.5,62.9,1012.3,0.0,0.0,9.1,18.0,SW,7.3,2.8,8.5,1.1588,1632.0,81.4,1.075,83.2,78.0,78.3,89.9,8.7,8.9,LOW,80.9,68.3,66.9,1012.0,0.0,0.0,8.9,17.2,SW,7.2,2.7,8.3,1.1637,1485.0,79.6,1.071,81.3,76.3,76.5,89.5,11.1,7.9,LOW,2026-07-14 21:15:43 UTC,0.0,80.3,64.8,54.7,49.5,62.6,56.3,51.1,64.8,50.0,50.4,62.5,100,B+,8,3.8
