Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-09-25,Arizona Diamondbacks @ San Diego Padres,Petco Park,0.965,1.003,76.4,77.0,8.1,NW,318.0,0.0,Overcast,1.5,2.2,53.3,C,75.0,Arizona Diamondbacks,Gabriel Moreno,Unknown,0.0,0,0,4.8,1.0,1.82,0.9,0.98,3.67,73.3,3.8,5|5|4|4|1,09/24|09/23|09/22|09/20|09/19,3.2,5|5|4|4|1|0|5|4|1|3,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,3.0,5|5|4|4|1|0|5|4|1|3|3|5|0|2|3,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07,94.8,82.2,65.2,47.8,31.7,20.1,11.7,3.62,177.0
2026-09-25,Arizona Diamondbacks @ San Diego Padres,Petco Park,0.965,1.003,76.4,77.0,8.1,NW,318.0,0.0,Overcast,1.5,2.2,53.3,C,75.0,Arizona Diamondbacks,Nolan Arenado,Unknown,0.0,0,0,3.7,1.0,1.53,0.69,1.01,3.21,73.3,5.0,7|3|6|6|3,09/24|09/23|09/22|09/20|09/19,4.0,7|3|6|6|3|2|4|1|1|7,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,3.4,7|3|6|6|3|2|4|1|1|7|0|4|4|0|3,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07,92.6,77.0,57.8,39.3,24.3,14.3,7.7,4.15,194.0
2026-09-25,Arizona Diamondbacks @ San Diego Padres,Petco Park,0.965,1.003,76.4,77.0,8.1,NW,318.0,0.0,Overcast,1.5,2.2,53.3,C,75.0,Arizona Diamondbacks,Corbin Carroll,Unknown,0.0,0,0,5.0,1.0,1.2,0.6,1.19,2.97,53.3,2.2,1|3|2|4|1,09/24|09/23|09/22|09/20|09/19,2.5,1|3|2|4|1|5|0|1|6|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.33,1|3|2|4|1|5|0|1|6|2|1|4|1|3|1,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/07|09/06|09/05,91.6,73.4,52.7,34.0,20.8,11.7,6.4,2.94,143.6
2026-09-25,Houston Astros @ Athletics,Sutter Health Park,1.01,1.006,85.5,26.0,11.1,SW,228.0,0.0,Overcast,2.5,3.7,55.6,C,75.0,Athletics,Henry Bolte,Unknown,0.0,0,0,4.2,1.0,1.18,0.96,0.37,2.55,66.7,2.4,0|7|2|1|2,09/24|09/23|09/22|09/20|09/19,2.0,0|7|2|1|2|1|1|3|2|1,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13,2.27,0|7|2|1|2|1|1|3|2|1|2|2|3|2|5,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07,88.2,67.0,45.0,26.8,14.4,7.5,3.6,2.69,137.6
2026-09-25,Houston Astros @ Athletics,Sutter Health Park,1.01,1.006,85.5,26.0,11.1,SW,228.0,0.0,Overcast,2.5,3.7,55.6,C,75.0,Athletics,Zack Gelof,Unknown,0.0,0,0,3.7,1.0,0.91,0.65,0.72,2.27,53.3,3.2,3|3|4|2|4,09/24|09/23|09/22|09/20|09/19,2.9,3|3|4|2|4|5|1|0|0|7,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13,2.33,3|3|4|2|4|5|1|0|0|7|0|1|0|0|5,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07,86.2,62.4,38.5,21.0,10.6,4.8,2.1,2.9,138.9
2026-09-25,Houston Astros @ Athletics,Sutter Health Park,1.01,1.006,85.5,26.0,11.1,SW,228.0,0.0,Overcast,2.5,3.7,55.6,C,75.0,Athletics,Lawrence Butler,Unknown,0.0,0,0,3.7,1.0,0.98,0.59,0.59,2.16,40.0,2.6,1|3|6|0|3,09/24|09/23|09/22|09/20|09/19,2.7,1|3|6|0|3|1|4|1|0|8,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13,2.2,1|3|6|0|3|1|4|1|0|8|0|6|0|0|0,09/24|09/23|09/22|09/20|09/19|09/18|09/17|09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07,85.1,59.9,35.5,19.0,8.9,4.2,1.9,2.68,125.8
2026-09-25,Atlanta Braves @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Atlanta Braves,Drake Baldwin,Eury Pérez,0.444,4,9,4.4,0.98,1.57,0.67,0.59,2.82,73.3,2.0,3|0|2|1|4,09/24|09/23|09/22|09/20|09/19,2.4,3|0|2|1|4|4|0|6|2|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.53,3|0|2|1|4|4|0|6|2|2|4|3|1|4|2,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08,90.1,70.7,50.1,31.7,18.6,10.2,5.2,2.98,151.2
2026-09-25,Atlanta Braves @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Atlanta Braves,Ronald Acuña Jr.,Eury Pérez,1.0,1,1,3.7,0.98,1.07,0.56,0.62,2.24,53.3,3.0,3|0|1|7|4,09/24|09/22|09/20|09/19|09/18,3.2,3|0|1|7|4|3|4|0|3|7,09/24|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12,2.4,3|0|1|7|4|3|4|0|3|7|1|0|1|2|0,09/24|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/07,85.2,61.3,38.3,21.4,10.6,4.6,1.8,2.91,138.9
2026-09-25,Atlanta Braves @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Atlanta Braves,Matt Olson,Eury Pérez,1.0,1,1,3.8,0.98,1.09,0.32,0.7,2.12,46.7,1.8,1|4|1|0|3,09/24|09/23|09/22|09/20|09/19,2.7,1|4|1|0|3|7|2|2|0|7,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.2,1|4|1|0|3|7|2|2|0|7|0|3|1|1|1,09/24|09/23|09/22|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08,84.0,58.7,34.7,18.3,9.0,4.0,1.7,2.67,127.4
2026-09-25,Baltimore Orioles @ New York Yankees,Yankee Stadium,1.035,1.0,72.1,34.0,16.7,NNE,18.0,6.0,Overcast,0.1,0.2,50.3,C,84.0,Baltimore Orioles,Christian Encarnacion-Strand,Brendan Beck,0.0,0,0,4.8,1.2,1.43,1.14,0.83,3.41,40.0,2.0,7|2|1|0|0,09/23|09/23|09/21|09/20|09/19,2.6,7|2|1|0|0|1|8|5|1|1,09/23|09/23|09/21|09/20|09/19|09/18|09/16|09/15|09/14|09/13,2.2,7|2|1|0|0|1|8|5|1|1|0|4|2|0|1,09/23|09/23|09/21|09/20|09/19|09/18|09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07,94.1,79.9,61.1,42.8,27.4,16.2,9.4,2.69,132.1
