Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-07-31,New York Yankees @ Chicago Cubs,Wrigley Field,1.018,1.005,79.3,71.0,11.7,ESE,114.0,2.0,Overcast,2.3,3.3,55.1,C,92.0,Chicago Cubs,Seiya Suzuki,Will Warren,0.333,1,3,4.8,1.1,1.19,0.84,0.91,2.83,2.0,0.0,6.0,4.44,13.1,40,93,70.0,3.2,1|1|7|3|4,07/30|07/29|07/28|07/27|07/26,3.0,1|1|7|3|4|3|1|3|3|4,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,2.87,1|1|7|3|4|3|1|3|3|4|3|3|2|2|3,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,86.9,69.2,49.0,32.1,20.0,11.6,6.6,3.4,71.3
2026-07-31,Texas Rangers @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Jeremy Peña,Nathan Eovaldi,0.25,1,4,4.3,0.97,1.36,0.95,0.6,2.88,2.0,0.0,6.0,3.3,12.5,40,61,62.5,3.6,3|1|3|6|5,07/29|07/28|07/27|07/26|07/25,3.9,3|1|3|6|5|4|6|4|6|1,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18,3.27,3|1|3|6|5|4|6|4|6|1|4|1|2|1|2,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12|07/11|07/10|06/28,87.5,67.7,48.4,32.6,21.0,12.9,7.8,3.56,69.8
2026-07-31,Arizona Diamondbacks @ Cleveland Guardians,Progressive Field,0.995,1.006,83.9,43.0,4.5,N,9.0,1.0,Overcast,2.8,4.1,56.2,C,92.0,Arizona Diamondbacks,Gabriel Moreno,Tanner Bibee,0.0,0,3,4.5,0.94,1.21,0.69,0.73,2.57,2.0,1.0,5.0,30.0,9.2,40,82,72.5,3.4,5|4|0|5|3,07/29|07/28|07/27|07/26|07/25,3.4,5|4|0|5|3|3|6|4|3|1,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20,3.2,5|4|0|5|3|3|6|4|3|1|1|4|3|2|4,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,90.8,71.0,47.0,26.5,13.1,5.3,2.1,3.32,72.2
2026-07-31,Pittsburgh Pirates @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.3,33.0,7.5,ESE,113.0,1.0,Overcast,3.8,5.5,58.3,B,92.0,Pittsburgh Pirates,Brandon Lowe,Hunter Greene,0.0,0,2,4.4,1.2,1.22,0.76,0.73,2.58,2.0,0.0,5.0,6.13,14.8,40,101,62.5,4.0,3|1|5|6|5,07/30|07/29|07/28|07/27|07/26,2.3,3|1|5|6|5|0|0|1|0|2,07/30|07/29|07/28|07/27|07/26|07/24|07/22|07/22|07/20|07/18,2.2,3|1|5|6|5|0|0|1|0|2|3|2|3|2|0,07/30|07/29|07/28|07/27|07/26|07/24|07/22|07/22|07/20|07/18|07/18|07/12|07/11|07/11|07/09,85.2,65.9,45.7,28.1,16.6,8.8,4.1,2.9,64.6
2026-07-31,Pittsburgh Pirates @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.3,33.0,7.5,ESE,113.0,1.0,Overcast,3.8,5.5,58.3,B,92.0,Pittsburgh Pirates,Nick Gonzales,Hunter Greene,0.333,3,9,4.3,1.2,1.53,0.67,0.43,2.56,2.0,0.0,5.0,7.01,13.5,40,104,62.5,2.2,3|1|3|2|2,07/30|07/29|07/28|07/27|07/26,2.4,3|1|3|2|2|1|2|2|6|2,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20,2.6,3|1|3|2|2|1|2|2|6|2|4|2|4|5|0,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/18|07/12|07/11,86.5,66.6,45.1,27.3,15.0,8.0,4.0,2.68,63.5
2026-07-31,New York Yankees @ Chicago Cubs,Wrigley Field,1.018,1.005,79.3,71.0,11.7,ESE,114.0,2.0,Overcast,2.3,3.3,55.1,C,92.0,Chicago Cubs,Pete Crow-Armstrong,Will Warren,0.0,0,3,4.7,1.1,1.16,0.74,0.76,2.63,2.0,0.0,6.0,2.62,17.2,40,109,65.0,1.8,2|4|1|0|2,07/30|07/29|07/28|07/27|07/26,2.8,2|4|1|0|2|10|4|0|5|0,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,2.33,2|4|1|0|2|10|4|0|5|0|2|0|1|4|0,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,82.8,62.8,43.5,28.8,18.1,11.2,6.8,3.05,64.8
2026-07-31,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.009,90.1,31.0,4.7,WSW,253.0,0.0,Mainly clear,4.0,5.9,58.9,B,92.0,Washington Nationals,James Wood,Bryce Elder,0.333,2,6,4.8,0.98,1.02,0.89,0.65,2.51,2.0,0.0,6.0,2.41,18.8,40,110,55.0,2.6,1|3|1|1|7,07/30|07/29|07/28|07/27|07/26,2.4,1|3|1|1|7|1|1|1|5|3,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,2.47,1|3|1|1|7|1|1|1|5|3|0|0|5|3|5,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,81.2,60.0,41.2,26.7,16.4,10.1,6.2,3.16,61.8
2026-07-31,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.009,90.1,31.0,4.7,WSW,253.0,0.0,Mainly clear,4.0,5.9,58.9,B,92.0,Washington Nationals,CJ Abrams,Bryce Elder,0.25,2,8,4.3,0.98,1.17,0.68,0.84,2.57,2.0,0.0,6.0,1.93,22.5,40,106,57.5,2.2,0|1|2|0|8,07/30|07/29|07/28|07/27|07/26,3.8,0|1|2|0|8|7|3|5|8|4,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,3.27,0|1|2|0|8|7|3|5|8|4|5|0|4|1|1,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,77.5,57.3,40.9,28.4,19.0,12.5,8.1,3.32,62.3
2026-07-31,New York Yankees @ Chicago Cubs,Wrigley Field,1.018,1.005,79.3,71.0,11.7,ESE,114.0,2.0,Overcast,2.3,3.3,55.1,C,92.0,Chicago Cubs,Justin Dean,Will Warren,0.0,0,0,3.2,1.1,1.0,0.98,0.85,2.57,2.0,0.0,6.0,1.88,25.0,9,9,11.1,0.2,1|0|0|0|0,07/28|07/25|07/21|07/19|07/03,1.0,1|0|0|0|0|1|1|1|5,07/28|07/25|07/21|07/19|07/03|07/01|06/28|06/24|06/19,1.0,1|0|0|0|0|1|1|1|5,07/28|07/25|07/21|07/19|07/03|07/01|06/28|06/24|06/19,75.0,55.9,40.2,28.5,19.8,13.0,8.6,3.31,50.0
2026-07-31,Milwaukee Brewers @ Los Angeles Angels,Angel Stadium,1.0,1.007,88.2,44.0,8.9,WSW,242.0,0.0,Mainly clear,3.3,4.8,57.3,B,75.0,Milwaukee Brewers,Brice Turang,Ryan Johnson,0.0,0,0,4.4,1.2,1.24,0.54,0.75,2.31,2.0,0.0,5.0,5.51,20.2,40,102,62.5,2.6,4|5|0|2|2,07/29|07/28|07/27|07/26|07/25,2.3,4|5|0|2|2|5|1|0|3|1,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,2.4,4|5|0|2|2|5|1|0|3|1|0|4|3|0|6,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/17|07/12|07/11|07/11|07/09,79.8,59.9,39.8,24.1,13.7,6.8,3.4,2.75,60.9
2026-07-31,Detroit Tigers @ Athletics,Sutter Health Park,1.01,1.011,99.8,15.0,7.2,WSW,244.0,0.0,Clear,5.0,7.2,61.0,B,75.0,Detroit Tigers,Kevin McGonigle,Jeffrey Springs,0.5,1,2,4.6,1.2,1.26,0.68,0.36,2.33,2.0,0.0,5.0,3.49,15.7,40,105,47.5,3.0,1|9|2|3|0,07/29|07/28|07/27|07/26|07/25,2.2,1|9|2|3|0|1|1|1|1|3,07/29|07/28|07/27|07/26|07/25|07/23|07/22|07/21|07/20|07/19,2.07,1|9|2|3|0|1|1|1|1|3|4|0|0|1|4,07/29|07/28|07/27|07/26|07/25|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,84.3,59.6,38.7,23.2,13.1,7.2,3.9,2.4,54.7
2026-07-31,New York Yankees @ Chicago Cubs,Wrigley Field,1.018,1.005,79.3,71.0,11.7,ESE,114.0,2.0,Overcast,2.3,3.3,55.1,C,92.0,Chicago Cubs,Alex Bregman,Will Warren,0.25,1,4,4.7,1.1,1.16,0.79,0.66,2.43,2.0,0.0,6.0,1.79,26.1,40,106,55.0,4.0,5|1|5|9|0,07/30|07/29|07/28|07/27|07/25,3.3,5|1|5|9|0|0|0|3|4|6,07/30|07/29|07/28|07/27|07/25|07/24|07/22|07/21|07/20|07/19,3.07,5|1|5|9|0|0|0|3|4|6|0|0|9|4|0,07/30|07/29|07/28|07/27|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,73.9,54.5,38.2,26.5,17.2,11.6,7.6,2.97,58.1
2026-07-31,Pittsburgh Pirates @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.3,33.0,7.5,ESE,113.0,1.0,Overcast,3.8,5.5,58.3,B,92.0,Cincinnati Reds,Sal Stewart,Paul Skenes,0.0,0,7,4.2,0.87,0.95,0.51,0.87,2.36,2.0,0.0,5.0,2.06,20.3,40,108,52.5,2.4,2|1|0|6|3,07/30|07/29|07/28|07/28|07/26,2.3,2|1|0|6|3|1|4|5|1|0,07/30|07/29|07/28|07/28|07/26|07/25|07/24|07/22|07/21|07/20,2.27,2|1|0|6|3|1|4|5|1|0|5|0|3|2|1,07/30|07/29|07/28|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,79.7,56.8,38.1,24.3,14.9,9.1,5.4,3.1,59.4
2026-07-31,Texas Rangers @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Yordan Alvarez,Nathan Eovaldi,1.0,2,2,4.4,0.97,1.14,0.68,0.76,2.48,2.0,0.0,6.0,1.38,24.7,40,108,60.0,1.8,0|5|3|0|1,07/29|07/28|07/27|07/26|07/25,2.9,0|5|3|0|1|3|5|3|7|2,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,3.07,0|5|3|0|1|3|5|3|7|2|2|3|2|6|4,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,75.3,54.3,37.7,26.1,17.6,11.9,8.1,3.21,60.8
2026-07-31,Milwaukee Brewers @ Los Angeles Angels,Angel Stadium,1.0,1.007,88.2,44.0,8.9,WSW,242.0,0.0,Mainly clear,3.3,4.8,57.3,B,75.0,Milwaukee Brewers,Jackson Chourio,Ryan Johnson,0.0,0,0,4.5,1.2,1.11,0.69,0.52,2.18,2.0,0.0,5.0,6.46,19.0,40,74,52.5,2.2,0|4|1|5|1,07/29|07/28|07/27|07/26|07/25,1.7,0|4|1|5|1|1|1|1|1|2,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19,2.0,0|4|1|5|1|1|1|1|1|2|5|1|5|2|0,07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/11,81.0,58.7,37.1,21.0,10.9,5.2,2.3,2.5,56.2
2026-07-31,Miami Marlins @ New York Mets,Citi Field,1.0,1.005,80.9,61.0,7.2,SSE,154.0,1.0,Clear,2.1,3.0,54.6,C,92.0,Miami Marlins,Otto Lopez,Freddy Peralta,0.214,3,14,4.4,1.18,1.21,0.57,0.55,2.26,2.0,0.0,5.0,2.67,21.0,40,106,60.0,2.2,0|5|0|6|0,07/30|07/29|07/28|07/27|07/26,1.8,0|5|0|6|0|2|1|1|1|2,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/18,1.6,0|5|0|6|0|2|1|1|1|2|2|0|0|0|4,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/18|07/17|07/12|07/11|07/10|07/09,79.0,56.4,36.8,22.8,13.4,8.0,4.4,2.53,57.2
2026-07-31,Kansas City Royals @ Colorado Rockies,Coors Field,1.08,1.01,79.9,34.0,23.0,NNE,28.0,14.0,Partly cloudy,4.6,6.6,60.1,B,67.0,Colorado Rockies,Jake McCarthy,Michael Wacha,0.0,0,3,4.3,0.91,1.04,0.54,0.68,2.34,2.0,0.0,5.0,1.7,16.5,40,90,60.0,1.6,0|3|0|3|2,07/29|07/28|07/26|07/25|07/24,2.4,0|3|0|3|2|1|4|3|2|6,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,2.2,0|3|0|3|2|1|4|3|2|6|1|3|1|4|0,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,83.5,53.4,36.1,22.9,14.7,9.3,5.9,2.78,57.6
2026-07-31,San Francisco Giants @ San Diego Padres,Petco Park,0.965,1.004,79.9,65.0,7.6,WNW,302.0,0.0,Overcast,2.0,2.9,54.4,C,75.0,San Diego Padres,Fernando Tatis Jr.,Unknown,0.0,0,0,4.5,1.0,1.21,0.54,0.58,2.32,2.0,0.0,5.0,1.75,19.8,40,108,52.5,2.2,1|1|8|0|1,07/30|07/29|07/28|07/26|07/25,2.5,1|1|8|0|1|0|2|4|8|0,07/30|07/29|07/28|07/26|07/25|07/24|07/23|07/22|07/21|07/20,2.8,1|1|8|0|1|0|2|4|8|0|9|3|4|0|1,07/30|07/29|07/28|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,80.2,53.9,36.1,23.1,14.5,9.1,5.9,2.82,56.2
2026-07-31,Pittsburgh Pirates @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.3,33.0,7.5,ESE,113.0,1.0,Overcast,3.8,5.5,58.3,B,92.0,Pittsburgh Pirates,Esmerlyn Valdez,Hunter Greene,0.0,0,0,4.0,1.2,0.97,0.67,0.97,2.32,2.0,0.0,6.0,1.61,29.9,40,41,57.5,1.6,1|0|1|0|6,07/30|07/29|07/28|07/27|07/26,1.3,1|0|1|0|6|1|0|0|0|4,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20,2.07,1|0|1|0|6|1|0|0|0|4|4|2|4|4|4,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/18|07/12|07/11,70.1,51.2,36.1,24.8,16.9,11.4,7.6,2.87,56.5
2026-07-31,Boston Red Sox @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Los Angeles Dodgers,Andy Pages,Ranger Suarez,0.667,2,3,4.3,0.85,1.09,0.69,0.47,2.18,2.0,0.0,5.0,2.95,21.0,40,107,47.5,2.8,2|6|1|1|4,07/30|07/29|07/28|07/26|07/25,2.1,2|6|1|1|4|1|2|2|2|0,07/30|07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19,2.27,2|6|1|1|4|1|2|2|2|0|2|1|1|4|5,07/30|07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/19|07/17|07/12|07/11|07/10,79.0,55.9,36.0,21.2,12.2,6.8,3.6,2.93,56.6
2026-07-31,Arizona Diamondbacks @ Cleveland Guardians,Progressive Field,0.995,1.006,83.9,43.0,4.5,N,9.0,1.0,Overcast,2.8,4.1,56.2,C,92.0,Cleveland Guardians,Chase DeLauter,Mitch Bratt,0.0,0,0,4.3,1.2,1.19,0.53,0.57,2.14,2.0,0.0,5.0,3.53,21.9,40,92,57.5,1.6,2|0|4|0|2,07/29|07/28|07/28|07/26|07/24,1.9,2|0|4|0|2|0|1|2|7|1,07/29|07/28|07/28|07/26|07/24|07/23|07/22|07/21|07/20|07/19,2.07,2|0|4|0|2|0|1|2|7|1|3|1|3|0|5,07/29|07/28|07/28|07/26|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/18|07/12|07/11|07/10,78.1,55.7,35.6,20.8,11.5,6.1,3.3,2.46,55.8
2026-07-31,Detroit Tigers @ Athletics,Sutter Health Park,1.01,1.011,99.8,15.0,7.2,WSW,244.0,0.0,Clear,5.0,7.2,61.0,B,75.0,Detroit Tigers,Riley Greene,Jeffrey Springs,0.0,0,2,4.2,1.2,0.94,0.71,0.59,2.2,2.0,0.0,5.0,2.14,22.0,40,108,47.5,2.2,1|1|2|4|3,07/29|07/28|07/27|07/26|07/25,2.2,1|1|2|4|3|1|1|2|0|7,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20,1.93,1|1|2|4|3|1|1|2|0|7|3|1|2|1|0,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,78.0,54.1,35.2,22.2,13.2,7.8,4.6,2.46,52.6
2026-07-31,San Francisco Giants @ San Diego Padres,Petco Park,0.965,1.004,79.9,65.0,7.6,WNW,302.0,0.0,Overcast,2.0,2.9,54.4,C,75.0,San Francisco Giants,Luis Arraez,Unknown,0.0,0,0,4.2,1.0,1.28,0.44,0.48,2.19,2.0,0.0,5.0,3.04,19.6,40,103,60.0,3.0,0|7|2|2|4,07/30|07/29|07/28|07/27|07/26,2.6,0|7|2|2|4|5|3|1|0|2,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/20|07/19,2.33,0|7|2|2|4|5|3|1|0|2|1|1|0|3|4,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/20|07/19|07/18|07/17|07/12|07/11|07/10,80.4,56.2,35.1,21.3,12.2,6.8,3.8,2.61,57.7
2026-07-31,Boston Red Sox @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Boston Red Sox,Ceddanne Rafaela,Unknown,0.0,0,0,4.1,1.0,1.11,0.49,0.56,2.07,2.0,0.0,4.0,10.82,18.0,40,102,67.5,2.4,1|2|1|6|2,07/30|07/29|07/28|07/27|07/26,2.5,1|2|1|6|2|0|5|0|5|3,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20,2.53,1|2|1|6|2|0|5|0|5|3|3|3|2|3|2,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/17|07/17|07/12,82.0,58.5,34.9,18.1,8.2,3.5,1.4,2.59,60.5
2026-07-31,Detroit Tigers @ Athletics,Sutter Health Park,1.01,1.011,99.8,15.0,7.2,WSW,244.0,0.0,Clear,5.0,7.2,61.0,B,75.0,Detroit Tigers,Dillon Dingler,Jeffrey Springs,1.0,1,1,4.2,1.2,1.14,0.6,0.62,2.19,2.0,0.0,5.0,1.97,26.5,40,100,55.0,1.4,1|0|2|4|0,07/29|07/28|07/27|07/26|07/25,2.7,1|0|2|4|0|0|4|1|5|10,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20,2.07,1|0|2|4|0|0|4|1|5|10|0|2|1|0|1,07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,73.5,52.2,34.9,22.4,13.9,8.8,5.6,2.54,54.2
2026-07-31,Boston Red Sox @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Los Angeles Dodgers,Shohei Ohtani,Ranger Suarez,0.5,1,2,4.6,0.85,1.08,0.5,0.63,2.15,2.0,0.0,5.0,2.58,23.1,40,99,57.5,3.0,4|7|1|0|3,07/29|07/28|07/26|07/25|07/24,2.2,4|7|1|0|3|0|1|0|1|5,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/19,2.07,4|7|1|0|3|0|1|0|1|5|0|5|1|3|0,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/19|07/17|07/12|07/11|07/10|07/08,76.9,54.3,34.7,21.4,12.3,7.0,3.9,2.93,58.3
2026-07-31,Kansas City Royals @ Colorado Rockies,Coors Field,1.08,1.01,79.9,34.0,23.0,NNE,28.0,14.0,Partly cloudy,4.6,6.6,60.1,B,67.0,Colorado Rockies,Cole Carrigg,Michael Wacha,0.0,0,0,4.0,0.91,1.05,0.72,0.52,2.22,2.0,0.0,5.0,1.73,25.8,40,40,52.5,2.4,0|4|3|2|3,07/29|07/28|07/26|07/25|07/24,2.5,0|4|3|2|3|0|4|2|6|1,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17,1.73,0|4|3|2|3|0|4|2|6|1|0|0|1|0|0,07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12|07/11|07/10|07/09|07/08,74.2,51.9,34.7,22.5,14.5,9.4,5.6,2.78,55.0
2026-07-31,New York Yankees @ Chicago Cubs,Wrigley Field,1.018,1.005,79.3,71.0,11.7,ESE,114.0,2.0,Overcast,2.3,3.3,55.1,C,92.0,Chicago Cubs,Nico Hoerner,Will Warren,0.0,0,2,4.3,1.1,1.26,0.49,0.6,2.22,2.0,0.0,5.0,1.5,27.9,40,107,47.5,4.2,3|0|4|10|4,07/30|07/29|07/28|07/27|07/26,2.8,3|0|4|10|4|2|1|0|2|2,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,2.87,3|0|4|10|4|2|1|0|2|2|7|6|2|0|0,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11,72.1,50.5,34.5,22.9,15.2,9.8,6.2,2.62,52.1
2026-07-31,Washington Nationals @ Atlanta Braves,Truist Park,1.008,1.009,90.1,31.0,4.7,WSW,253.0,0.0,Mainly clear,4.0,5.9,58.9,B,92.0,Washington Nationals,Luis García Jr.,Bryce Elder,0.6,3,5,4.0,0.98,1.12,0.44,0.79,2.22,2.0,0.0,5.0,1.5,28.4,40,102,60.0,3.6,6|2|5|3|2,07/30|07/29|07/28|07/27|07/26,2.5,6|2|5|3|2|0|0|4|2|1,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20,1.73,6|2|5|3|2|0|0|4|2|1|0|0|0|1|0,07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/12|07/11|07/10,71.6,50.9,34.4,22.8,14.8,9.4,6.1,2.87,57.0
2026-07-31,Pittsburgh Pirates @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.3,33.0,7.5,ESE,113.0,1.0,Overcast,3.8,5.5,58.3,B,92.0,Pittsburgh Pirates,Jake Mangum,Hunter Greene,0.0,0,0,4.2,1.2,1.26,0.52,0.3,2.07,2.0,0.0,4.0,6.55,17.0,40,80,60.0,1.6,1|3|2|1|1,07/30|07/28|07/27|07/26|07/25,1.7,1|3|2|1|1|2|3|0|3|1,07/30|07/28|07/27|07/26|07/25|07/24|07/22|07/20|07/19|07/18,2.07,1|3|2|1|1|2|3|0|3|1|0|3|3|8|0,07/30|07/28|07/27|07/26|07/25|07/24|07/22|07/20|07/19|07/18|07/18|07/12|07/11|07/09|07/08,83.0,57.4,34.1,17.7,8.4,3.6,1.5,2.12,55.0
