Run Timestamp,Target Date,Player ID,Player,Team,Game,Game Number,Model Version,Recommended Direction,Model Line,Projected FS,Sim Mean,Recommended Probability %,AI Score,Grade,Projection Edge,Lineup Spot,Lineup Source,Opp Pitcher,Opp Pitcher Hand,Weather Factor,Weather Note,Change From Previous,Change Reason
2026-07-31T15:28:25-07:00,2026-07-31,,Carson Benge,NYM,MIA @ NYM,1,V5 Stable,MORE,5.0,6.4,6.4,58.9,175.31,B,1.4,4,Today Posted,Janson Junk,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Josh Rojas,KC,KC @ COL,1,V5 Stable,MORE,5.5,7.58,7.58,66.1,175.25,B,2.08,8,Today Posted,Tomoyuki Sugano,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Brayan Rocchio,CLE,ARI @ CLE,1,V5 Stable,MORE,4.5,6.22,6.22,58.4,174.98,B,1.72,5,Today Posted,Mitch Bratt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Andy Pages,LAD,BOS @ LAD,1,V5 Stable,MORE,4.5,6.15,6.15,58.5,174.75,B,1.65,2,Today Posted,Ranger Suarez,L,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Tyler Stephenson,CIN,PIT @ CIN,1,V5 Stable,MORE,5.0,6.65,6.65,59.0,174.58,B,1.65,4,Today Posted,Paul Skenes,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Francisco Alvarez,NYM,MIA @ NYM,1,V5 Stable,MORE,4.0,6.53,6.53,62.6,174.07,B,2.53,9,Today Posted,Janson Junk,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Miguel Vargas,CWS,CWS @ TB,1,V5 Stable,MORE,4.0,6.33,6.33,58.2,173.78,B,2.33,3,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Rafael Devers,SF,SF @ SD,1,V5 Stable,MORE,2.5,6.09,6.09,61.5,173.69,B,3.59,4,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Daylen Lile,WSH,WSH @ ATL,1,V5 Stable,MORE,3.5,6.49,6.49,62.1,173.61,B,2.99,6,Today Posted,Bryce Elder,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Tyler Soderstrom,ATH,DET @ ATH,1,V5 Stable,MORE,4.0,6.2,6.2,61.6,172.91,B,2.2,4,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Austin Hedges,CLE,ARI @ CLE,1,V5 Stable,MORE,5.0,6.6,6.6,60.3,171.82,B-,1.6,8,Today Posted,Mitch Bratt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Steven Kwan,CLE,ARI @ CLE,1,V5 Stable,MORE,5.0,6.03,6.03,58.9,170.8,B-,1.03,9,Today Posted,Mitch Bratt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Josh Naylor,SEA,MIN @ SEA,1,V5 Stable,MORE,4.0,5.82,5.82,61.8,170.78,B-,1.82,5,Last 7 Confirmed,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Yainer Diaz,HOU,TEX @ HOU,1,V5 Stable,MORE,4.0,6.61,6.61,60.4,170.4,B-,2.61,7,Today Posted,Nathan Eovaldi,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Cedric Mullins,TB,CWS @ TB,1,V5 Stable,MORE,4.0,6.01,6.01,58.3,168.7,B-,2.01,4,Today Posted,Erick Fedde,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ketel Marte,ARI,ARI @ CLE,1,V5 Stable,MORE,4.0,6.22,6.22,58.6,168.65,B-,2.22,4,Today Posted,Tanner Bibee,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,George Springer,TOR,STL @ TOR,1,V5 Stable,MORE,3.0,5.55,5.55,58.3,167.15,B-,2.55,4,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Victor Mesa Jr.,TB,CWS @ TB,1,V5 Stable,MORE,3.5,6.16,6.16,59.3,166.51,B-,2.66,6,Today Posted,Erick Fedde,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Luis Campusano,SD,SF @ SD,1,V5 Stable,MORE,4.0,6.11,6.11,58.0,166.44,B-,2.11,6,Today Posted,Carson Whisenhunt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jonah Heim,ATH,DET @ ATH,1,V5 Stable,MORE,4.0,6.25,6.25,60.0,166.3,B-,2.25,3,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,JJ Bleday,CIN,PIT @ CIN,1,V5 Stable,MORE,4.0,6.22,6.22,60.2,166.15,B-,2.22,3,Today Posted,Paul Skenes,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ezequiel Duran,TEX,TEX @ HOU,1,V5 Stable,MORE,3.0,5.47,5.47,68.5,165.05,B-,2.47,5,Today Posted,Hunter Brown,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Heliot Ramos,SF,SF @ SD,1,V5 Stable,MORE,3.0,5.91,5.91,61.8,165.03,B-,2.91,2,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ben Malgeri,DET,DET @ ATH,1,V5 Stable,MORE,5.5,7.23,7.23,62.6,163.98,B-,1.73,9,Today Posted,Jeffrey Springs,L,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jacob Wilson,ATH,DET @ ATH,1,V5 Stable,MORE,4.0,5.59,5.59,58.0,163.95,B-,1.59,2,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nico Hoerner,CHC,NYY @ CHC,1,V5 Stable,MORE,3.5,5.59,5.59,60.8,163.53,B-,2.09,6,Today Posted,Will Warren,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Geraldo Perdomo,ARI,ARI @ CLE,1,V5 Stable,MORE,3.5,5.7,5.7,61.2,162.65,B-,2.2,2,Today Posted,Tanner Bibee,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Alec Bohm,PHI,PHI @ BAL,1,V5 Stable,MORE,3.5,5.68,5.68,59.5,162.37,B-,2.18,4,Today Posted,Brandon Young,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jacob Young,WSH,WSH @ ATL,1,V5 Stable,MORE,3.5,5.83,5.83,61.3,161.88,B-,2.33,9,Today Posted,Bryce Elder,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ryan Jeffers,MIN,MIN @ SEA,1,V5 Stable,LESS,5.5,5.09,5.09,63.8,161.64,B-,0.41,2,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ozzie Albies,ATL,WSH @ ATL,1,V5 Stable,MORE,3.0,5.48,5.48,67.8,161.48,B-,2.48,4,Today Posted,Foster Griffin,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Kazuma Okamoto,TOR,STL @ TOR,1,V5 Stable,LESS,6.0,5.63,5.63,64.5,161.25,B-,0.37,3,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,JJ Wetherholt,STL,STL @ TOR,1,V5 Stable,MORE,3.5,5.4,5.4,59.0,161.22,B-,1.9,1,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Bryce Eldridge,SF,SF @ SD,1,V5 Stable,MORE,3.5,5.61,5.61,60.6,161.01,B-,2.11,3,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Vladimir Guerrero Jr.,TOR,STL @ TOR,1,V5 Stable,MORE,3.5,5.7,5.7,62.3,160.94,B-,2.2,2,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Trevor Larnach,MIN,MIN @ SEA,1,V5 Stable,LESS,6.0,5.54,5.54,63.6,160.6,B-,0.46,1,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Alec Burleson,STL,STL @ TOR,1,V5 Stable,MORE,3.5,5.71,5.71,60.6,160.55,B-,2.21,3,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Spencer Jones,NYY,NYY @ CHC,1,V5 Stable,MORE,4.0,6.95,6.95,61.3,160.48,B-,2.95,7,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Mike Trout,LAA,MIL @ LAA,1,V5 Stable,MORE,3.5,5.52,5.52,60.5,160.22,B-,2.02,2,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Chandler Simpson,TB,CWS @ TB,1,V5 Stable,MORE,3.5,5.35,5.35,59.2,159.82,B-,1.85,5,Today Posted,Erick Fedde,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nathaniel Lowe,CIN,PIT @ CIN,1,V5 Stable,MORE,4.0,5.8,5.8,58.5,159.74,B-,1.8,5,Today Posted,Paul Skenes,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Bryson Stott,PHI,PHI @ BAL,1,V5 Stable,MORE,4.0,5.59,5.59,59.2,159.53,B-,1.59,7,Today Posted,Brandon Young,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Colton Cowser,BAL,PHI @ BAL,1,V5 Stable,MORE,5.0,6.98,6.98,61.4,159.36,C+,1.98,8,Today Posted,Andrew Painter,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Cal Raleigh,SEA,MIN @ SEA,1,V5 Stable,MORE,4.0,6.03,6.03,59.9,159.33,C+,2.03,6,Last 7 Confirmed,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Luis Arraez,SF,SF @ SD,1,V5 Stable,MORE,3.5,5.36,5.36,61.6,159.25,C+,1.86,1,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Michael Harris II,ATL,WSH @ ATL,1,V5 Stable,MORE,2.5,5.24,5.24,67.0,158.77,C+,2.74,5,Today Posted,Foster Griffin,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Zach Neto,LAA,MIL @ LAA,1,V5 Stable,MORE,3.5,5.59,5.59,61.1,158.49,C+,2.09,1,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,David Hamilton,MIL,MIL @ LAA,1,V5 Stable,MORE,4.0,5.93,5.93,63.0,158.06,C+,1.93,8,Today Posted,Ryan Johnson,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Brenton Doyle,COL,KC @ COL,1,V5 Stable,MORE,5.0,6.93,6.93,60.8,158.03,C+,1.93,8,Today Posted,Michael Wacha,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,J.T. Realmuto,PHI,PHI @ BAL,1,V5 Stable,MORE,4.0,5.92,5.92,62.7,157.87,C+,1.92,6,Today Posted,Brandon Young,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jacob Gonzalez,PIT,PIT @ CIN,1,V5 Stable,MORE,4.5,6.53,6.53,58.2,157.28,C+,2.03,8,Today Posted,Hunter Greene,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Brett Baty,NYM,MIA @ NYM,1,V5 Stable,MORE,4.0,5.6,5.6,58.0,157.06,C+,1.6,7,Today Posted,Janson Junk,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ian Happ,CHC,NYY @ CHC,1,V5 Stable,MORE,3.5,5.42,5.42,58.0,156.47,C+,1.92,5,Today Posted,Will Warren,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,José Tena,WSH,WSH @ ATL,1,V5 Stable,MORE,5.0,6.72,6.72,59.9,155.99,C+,1.72,8,Today Posted,Bryce Elder,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Henry Davis,PIT,PIT @ CIN,1,V5 Stable,MORE,3.5,6.05,6.05,61.3,155.96,C+,2.55,9,Today Posted,Hunter Greene,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Bo Bichette,NYM,MIA @ NYM,1,V5 Stable,MORE,3.5,5.43,5.43,58.4,155.29,C+,1.93,3,Today Posted,Janson Junk,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Corey Seager,TEX,TEX @ HOU,1,V5 Stable,MORE,3.5,5.53,5.53,58.3,155.19,C+,2.03,3,Today Posted,Hunter Brown,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Vaughn Grissom,LAA,MIL @ LAA,1,V5 Stable,LESS,5.5,5.04,5.04,62.9,154.44,C+,0.46,5,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jakob Marsee,MIA,MIA @ NYM,1,V5 Stable,MORE,4.0,5.86,5.86,63.4,154.3,C+,1.86,7,Today Posted,Kodai Senga,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Sam Antonacci,CWS,CWS @ TB,1,V5 Stable,LESS,5.5,4.95,4.95,63.5,154.14,C+,0.55,1,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Miguel Rojas,LAD,BOS @ LAD,1,V5 Stable,MORE,5.0,6.37,6.37,60.6,153.87,C+,1.37,3,Today Posted,Ranger Suarez,L,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Christian Walker,HOU,TEX @ HOU,1,V5 Stable,MORE,3.0,5.72,5.72,69.4,152.96,C+,2.72,4,Today Posted,Nathan Eovaldi,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jared Young,NYM,MIA @ NYM,1,V5 Stable,MORE,4.0,5.94,5.94,59.9,152.6,C+,1.94,6,Today Posted,Janson Junk,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Max Kepler,ARI,ARI @ CLE,1,V5 Stable,MORE,2.5,5.37,5.37,69.0,152.48,C+,2.87,5,Today Posted,Tanner Bibee,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jordan Walker,STL,STL @ TOR,1,V5 Stable,MORE,2.5,5.22,5.22,68.3,152.32,C+,2.72,2,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jasson Domínguez,NYY,NYY @ CHC,1,V5 Stable,MORE,3.0,5.53,5.53,68.7,152.19,C+,2.53,4,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Mookie Betts,LAD,BOS @ LAD,1,V5 Stable,MORE,2.5,5.42,5.42,70.8,151.79,C+,2.92,5,Today Posted,Ranger Suarez,L,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Paul Goldschmidt,NYY,NYY @ CHC,1,V5 Stable,MORE,3.0,5.68,5.68,68.9,151.5,C+,2.68,1,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jake Burger,TEX,TEX @ HOU,1,V5 Stable,MORE,3.0,5.52,5.52,66.2,151.48,C+,2.52,7,Today Posted,Hunter Brown,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nathan Lukes,TOR,STL @ TOR,1,V5 Stable,MORE,4.0,5.39,5.39,59.5,151.44,C+,1.39,1,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Taylor Trammell,HOU,TEX @ HOU,1,V5 Stable,MORE,4.0,6.45,6.45,60.5,151.23,C+,2.45,6,Today Posted,Nathan Eovaldi,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ceddanne Rafaela,BOS,BOS @ LAD,1,V5 Stable,LESS,5.0,4.39,4.39,67.6,150.54,C+,0.61,2,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Trent Grisham,NYY,NYY @ CHC,1,V5 Stable,MORE,3.0,5.79,5.79,68.2,149.7,C+,2.79,5,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nolan Arenado,ARI,ARI @ CLE,1,V5 Stable,MORE,3.0,5.2,5.2,66.5,149.62,C+,2.2,6,Today Posted,Tanner Bibee,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,David Fry,CLE,ARI @ CLE,1,V5 Stable,MORE,5.0,6.64,6.64,58.6,149.49,C+,1.64,6,Today Posted,Mitch Bratt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Anthony Seigler,BOS,BOS @ LAD,1,V5 Stable,MORE,2.5,5.11,5.11,67.3,148.43,C,2.61,1,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nolan Schanuel,LAA,MIL @ LAA,1,V5 Stable,MORE,3.0,4.96,4.96,70.8,148.32,C,1.96,3,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jose Altuve,HOU,TEX @ HOU,1,V5 Stable,MORE,2.5,5.28,5.28,68.9,148.19,C,2.78,5,Today Posted,Nathan Eovaldi,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Lawrence Butler,ATH,DET @ ATH,1,V5 Stable,MORE,4.0,5.5,5.5,59.1,148.13,C,1.5,6,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Eugenio Suárez,CIN,PIT @ CIN,1,V5 Stable,MORE,2.5,5.28,5.28,64.6,148.08,C,2.78,6,Today Posted,Paul Skenes,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Wilyer Abreu,BOS,BOS @ LAD,1,V5 Stable,LESS,5.0,4.65,4.65,67.3,147.5,C,0.35,3,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Colson Montgomery,CWS,CWS @ TB,1,V5 Stable,MORE,2.5,5.17,5.17,66.6,147.4,C,2.67,4,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Royce Lewis,MIN,MIN @ SEA,1,V5 Stable,MORE,3.0,4.78,4.78,62.5,147.2,C,1.78,5,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Evan Carter,TEX,TEX @ HOU,1,V5 Stable,MORE,3.5,5.16,5.16,58.8,147.12,C,1.66,6,Today Posted,Hunter Brown,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Dansby Swanson,CHC,NYY @ CHC,1,V5 Stable,LESS,5.5,4.99,4.99,63.9,146.66,C,0.51,8,Today Posted,Will Warren,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Xander Bogaerts,SD,SF @ SD,1,V5 Stable,MORE,3.0,5.1,5.1,68.2,146.27,C,2.1,7,Today Posted,Carson Whisenhunt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Willy Adames,SF,SF @ SD,1,V5 Stable,MORE,2.5,4.77,4.77,64.6,146.2,C,2.27,6,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Tommy White,ATH,DET @ ATH,1,V5 Stable,MORE,3.0,5.26,5.26,58.4,145.19,C,2.26,5,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jo Adell,LAA,MIL @ LAA,1,V5 Stable,LESS,5.5,5.18,5.18,63.4,144.01,C,0.32,6,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jorge Soler,LAA,MIL @ LAA,1,V5 Stable,MORE,3.0,4.94,4.94,65.6,143.74,C,1.94,4,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Javier Sanoja,MIA,MIA @ NYM,1,V5 Stable,MORE,3.0,5.21,5.21,58.8,143.72,C,2.21,9,Today Posted,Kodai Senga,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Luis Robert Jr.,NYM,MIA @ NYM,1,V5 Stable,MORE,3.0,5.01,5.01,67.3,143.43,C,2.01,5,Today Posted,Janson Junk,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Troy Johnston,COL,KC @ COL,1,V5 Stable,MORE,4.0,5.98,5.98,63.0,143.07,C,1.98,7,Today Posted,Michael Wacha,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Yohel Pozo,BAL,PHI @ BAL,1,V5 Stable,MORE,5.0,6.65,6.65,61.5,142.35,C,1.65,9,Today Posted,Andrew Painter,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Brandon Marsh,PHI,PHI @ BAL,1,V5 Stable,LESS,5.5,5.15,5.15,63.2,141.98,C,0.35,5,Today Posted,Brandon Young,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Josh Bell,MIN,MIN @ SEA,1,V5 Stable,MORE,3.0,5.05,5.05,65.6,141.43,C,2.05,4,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Hunter Feduccia,TB,CWS @ TB,1,V5 Stable,MORE,4.0,5.58,5.58,58.8,140.64,C,1.58,9,Today Posted,Erick Fedde,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jung Hoo Lee,SF,SF @ SD,1,V5 Stable,LESS,5.0,4.55,4.55,65.1,140.58,C,0.45,5,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Austin Riley,ATL,WSH @ ATL,1,V5 Stable,MORE,2.5,4.75,4.75,62.3,139.72,C,2.25,7,Today Posted,Foster Griffin,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Teoscar Hernández,LAD,BOS @ LAD,1,V5 Stable,MORE,2.5,4.98,4.98,68.0,139.33,C,2.48,6,Today Posted,Ranger Suarez,L,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ernie Clement,TOR,STL @ TOR,1,V5 Stable,MORE,2.5,4.68,4.68,70.0,139.25,C,2.18,6,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Richie Palacios,TB,CWS @ TB,1,V5 Stable,MORE,4.0,5.44,5.44,58.0,139.19,C,1.44,7,Today Posted,Erick Fedde,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jeff McNeil,ATH,DET @ ATH,1,V5 Stable,MORE,2.5,5.07,5.07,70.2,139.17,C,2.57,8,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Tim Tawa,ARI,ARI @ CLE,1,V5 Stable,MORE,2.5,5.29,5.29,68.0,138.64,C,2.79,8,Today Posted,Tanner Bibee,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Michael Conforto,CHC,NYY @ CHC,1,V5 Stable,MORE,3.0,5.27,5.27,67.2,138.44,D,2.27,7,Today Posted,Will Warren,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Cam Smith,HOU,TEX @ HOU,1,V5 Stable,MORE,3.0,5.62,5.62,66.9,138.42,D,2.62,9,Today Posted,Nathan Eovaldi,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Luke Raley,SEA,MIN @ SEA,1,V5 Stable,MORE,3.5,5.93,5.93,70.8,137.98,D,2.43,7,Last 7 Confirmed,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Braden Montgomery,CWS,CWS @ TB,1,V5 Stable,MORE,2.5,4.32,4.32,63.0,137.9,D,1.82,6,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
