Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-09-07,Toronto Blue Jays @ Athletics,Sutter Health Park,1.01,1.007,89.0,19.0,4.8,WNW,292.0,0.0,Clear,3.1,4.5,56.8,C,75.0,Toronto Blue Jays,Brett Bateman,Jacob Lopez,0.0,0,0,4.6,1.13,1.52,0.73,0.28,2.46,2.0,0.0,5.0,30.0,10.4,25,25,64.0,3.0,3|1|3|4|4,09/06|09/05|09/04|09/03|09/02,2.5,3|1|3|4|4|0|3|3|3|1,09/06|09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28|08/26,2.47,3|1|3|4|4|0|3|3|3|1|5|1|2|4|0,09/06|09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28|08/26|08/25|08/23|08/22|08/21|08/19,89.6,68.3,44.5,24.6,12.0,4.8,1.8,2.68,64.6
2026-09-07,St. Louis Cardinals @ San Francisco Giants,Oracle Park,0.965,1.002,76.1,47.0,12.1,W,281.0,0.0,Clear,1.1,1.6,52.4,C,75.0,San Francisco Giants,Rafael Devers,Michael McGreevy,0.6,3,5,4.5,0.99,1.18,0.81,0.96,2.7,2.0,0.0,6.0,2.4,22.5,40,144,60.0,4.4,1|7|9|0|5,09/06|09/05|09/04|09/03|09/02,4.0,1|7|9|0|5|5|4|4|3|2,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/29|08/29|08/28,4.0,1|7|9|0|5|5|4|4|3|2|3|5|4|7|1,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/29|08/29|08/28|08/27|08/26|08/25|08/24|08/23,77.5,60.3,43.2,30.6,20.9,13.8,8.8,3.74,67.1
2026-09-07,Cincinnati Reds @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Cincinnati Reds,Sal Stewart,Unknown,0.0,0,0,4.4,1.0,1.21,0.57,0.74,2.53,2.0,0.0,5.0,3.35,13.6,40,143,62.5,1.8,2|2|2|0|3,09/06|09/05|09/04|09/02|09/01,2.7,2|2|2|0|3|1|4|5|6|2,09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26,2.8,2|2|2|0|3|1|4|5|6|2|3|1|4|6|1,09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22|08/21,86.4,62.8,41.8,25.8,15.8,9.0,5.2,3.06,64.3
2026-09-07,Chicago Cubs @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Chicago Cubs,Pete Crow-Armstrong,Robert Gasser,0.0,0,3,4.7,1.07,1.1,0.9,0.92,2.74,2.0,0.0,7.0,1.41,25.1,40,144,65.0,3.2,4|2|3|4|3,09/06|09/05|09/04|09/03|09/02,4.0,4|2|3|4|3|0|2|6|14|2,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28,3.27,4|2|3|4|3|0|2|6|14|2|1|0|0|7|1,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22,74.9,56.2,41.4,30.0,21.6,15.3,10.8,3.52,65.0
2026-09-07,Chicago Cubs @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Milwaukee Brewers,Jackson Chourio,Matthew Boyd,0.0,0,1,4.7,0.98,1.18,0.82,0.52,2.53,2.0,0.0,6.0,2.03,19.9,40,109,65.0,2.8,2|2|3|0|7,09/06|09/05|09/04|09/03|09/02,2.7,2|2|3|0|7|3|2|3|3|2,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28,2.87,2|2|3|0|7|3|2|3|3|2|12|0|2|0|2,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/27|08/25|08/23|08/22|08/21,80.1,58.7,40.7,26.8,17.6,11.3,7.1,3.05,63.0
2026-09-07,Chicago Cubs @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Chicago Cubs,Alex Bregman,Robert Gasser,0.5,1,2,4.5,1.07,1.13,0.76,0.82,2.72,2.0,0.0,7.0,1.2,23.4,40,141,62.5,2.4,1|0|3|1|7,09/06|09/05|09/04|09/03|09/02,3.5,1|0|3|1|7|2|10|2|7|2,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28,2.93,1|0|3|1|7|2|10|2|7|2|0|0|2|4|3,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22,76.6,55.7,39.7,28.6,20.7,15.1,10.6,3.22,62.2
2026-09-07,Cincinnati Reds @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Cincinnati Reds,Elly De La Cruz,Unknown,0.0,0,0,4.5,1.0,1.3,0.78,0.55,2.37,2.0,0.0,6.0,2.15,26.6,40,124,60.0,4.2,7|4|5|3|2,09/06|09/05|09/04|09/02|09/01,3.7,7|4|5|3|2|0|3|3|6|4,09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26,3.33,7|4|5|3|2|0|3|3|6|4|1|1|2|9|0,09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22|08/21,73.4,54.6,38.3,25.5,16.8,10.7,6.7,3.13,60.4
2026-09-07,Washington Nationals @ San Diego Padres,Petco Park,0.965,1.009,92.5,43.0,11.6,NW,322.0,2.0,Overcast,4.0,5.8,58.8,B,92.0,San Diego Padres,Fernando Tatis Jr.,Jake Irvin,0.0,0,1,4.3,1.2,1.09,0.71,0.64,2.41,2.0,0.0,6.0,1.68,23.7,40,141,55.0,2.6,3|0|0|4|6,09/06|09/05|09/04|09/02|09/01,1.8,3|0|0|4|6|2|0|2|1|0,09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26,2.53,3|0|0|4|6|2|0|2|1|0|1|0|10|4|5,09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22|08/21,76.3,55.1,38.1,25.3,16.6,10.8,6.9,2.73,56.7
2026-09-07,Arizona Diamondbacks @ Kansas City Royals,Kauffman Stadium,0.995,1.01,91.2,49.0,7.4,SSE,160.0,5.0,Clear,4.3,6.3,59.5,B,92.0,Kansas City Royals,Jac Caglianone,Unknown,0.0,0,0,4.0,1.0,1.32,0.53,0.86,2.62,2.0,0.0,7.0,1.02,28.7,40,131,57.5,2.0,2|0|5|3|0,09/05|09/04|09/03|09/02|09/01,3.1,2|0|5|3|0|2|3|2|14|0,09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28|08/27|08/26,2.87,2|0|5|3|0|2|3|2|14|0|2|0|1|3|6,09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28|08/27|08/26|08/22|08/21|08/19|08/18|08/17,71.3,52.5,37.8,27.5,19.7,14.2,10.1,3.3,60.0
2026-09-07,Toronto Blue Jays @ Athletics,Sutter Health Park,1.01,1.007,89.0,19.0,4.8,WNW,292.0,0.0,Clear,3.1,4.5,56.8,C,75.0,Toronto Blue Jays,George Springer,Jacob Lopez,0.2,1,5,4.0,1.13,1.2,0.53,0.58,2.24,2.0,0.0,5.0,2.87,20.9,40,109,52.5,1.6,1|1|3|3|0,09/06|09/05|09/04|09/02|09/01,2.7,1|1|3|3|0|3|2|8|5|1,09/06|09/05|09/04|09/02|09/01|08/30|08/29|08/28|08/27|08/26,2.47,1|1|3|3|0|3|2|8|5|1|0|2|4|0|4,09/06|09/05|09/04|09/02|09/01|08/30|08/29|08/28|08/27|08/26|08/25|08/23|08/22|08/21|08/20,79.1,56.5,36.4,22.8,13.4,7.2,3.9,2.54,55.5
