Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
74,2026-09-17,824305,2026-09-17T19:10:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,669134,Luis Campusano,San Diego Padres,Colorado Rockies,C,R,No,,66,228,198,54,12,0,8,22,29,27,3,49,0.273,0.368,0.455,0.823,11,47,43,11,3,0.256,0.0638,20,75,67,14,3,0.209,0.04,288,98,4.2,21.9,46.2,25.6,27.8,13.4,23.8,53.5,27.8,6.8,4.0,6.8,72.1,81.5,17.0,0.517,70.3,93.9,109.6,30.3,10.9,7.0,62.0,34.4,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.4,Weak,0.956,Good,3.1,55.0,92.3,0.486,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.58,4.58,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 81.5 mph average exit velocity; 23.8% air-ball rate; 53.5% pull-air rate; 6.8% HR-launch rate.,0.0351,0.034,4.15,0,0,24.8,0.0,0.0,Very recent HR,685299.0,Tanner Gordon,R,RHB vs RHP,22,10,97.1,5.55,1.48,18,1.66,7.49,1.66,593.0,5.9,27.0,19.4,41.0,32.9,84.2,96.0,113.3,0.582,18.0,27.7,99.5,0.507,3.0,4-Seam Fastball,R,RHB vs RHP,35.9,177,0.273,0.367,0.461,0.828,6,20,38,0.0339,5.7,0.538,180,0.0278,5.6,0.561,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,34.9,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,399,4-Seam Fastball,45.363408521303256,181.0,Changeup,24.06015037593985,96.0,Slider,17.54385964912281,70.0,Curveball,13.032581453634085,52.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.955,0.984,47.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.9,40.0,27.7,40.9,82.4,45.0,44.3,4.63,1.224,1.09,0.985,1.0,0.956,0.956,0.98,13.38,10.61,74.3,30.0,D,Lineup unconfirmed,,,,,,,,,,,,
75,2026-09-17,824464,2026-09-17T16:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Away,669257,Will Smith,Los Angeles Dodgers,Cincinnati Reds,C,R,No,,66,249,212,51,9,0,7,30,30,30,3,41,0.241,0.337,0.382,0.719,11,38,30,7,1,0.233,0.0263,14,48,39,8,1,0.205,0.0208,336,56,5.5,23.5,37.1,24.8,38.1,22.7,34.7,33.2,32.7,9.6,3.2,9.6,38.2,82.6,25.4,0.56,67.6,93.4,108.8,5.0,14.3,1.3,62.2,26.2,Weak,2.0,Contact-First Profile,A-,Elevated power plane,26.2,Weak,0.933,Good,3.6,40.0,92.1,0.496,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.04,10.04,Strong positive regression,Weak Contact-First Profile profile. 5.5% barrel rate; 82.6 mph average exit velocity; 34.7% air-ball rate; 33.2% pull-air rate; 9.6% HR-launch rate.,0.0281,0.0294,4.05,19,6,30.3,0.63,62.7,Recently homered,663903.0,Brady Singer,R,RHB vs RHP,29,29,150.2,5.38,1.51,30,1.79,7.47,3.35,814.0,6.6,28.4,15.7,43.6,32.6,84.0,96.8,113.4,0.582,30.0,42.6,100.0,0.562,7.7,Sinker,R,RHB vs RHP,43.1,174,0.273,0.351,0.447,0.797,6,18,23,0.0345,8.3,0.623,242,0.0331,7.1,0.523,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,0,42.8,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,473,Sinker,57.92811839323467,274.0,Slider,30.866807610993657,146.0,Sweeper,6.342494714587738,30.0,Cutter,4.439746300211416,21.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.985,0.991,40.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.1,45.5,42.6,30.5,71.6,45.0,44.2,4.62,0.925,1.11,0.985,1.0,0.933,0.933,1.0,11.38,7.82,73.6,23.8,F,Lineup unconfirmed,4-Seam Fastball,0.42283298097251587,2.0,,,,,,,,,
76,2026-09-17,824141,2026-09-17T23:15:00Z,Scheduled,Daikin Park,Kansas City Royals @ Houston Astros,Away,668942,Josh Rojas,Kansas City Royals,Houston Astros,3B,L,No,,41,108,100,24,4,0,2,11,13,5,1,16,0.24,0.283,0.34,0.623,5,11,9,1,0,0.111,0.0,11,28,24,7,1,0.292,0.0357,142,31,0.5,17.1,44.0,28.3,27.7,22.3,32.8,43.8,29.6,4.3,1.8,4.3,200.0,80.2,17.7,0.314,65.9,92.2,103.0,1.7,9.3,0.3,48.9,17.6,Weak,1.5,Pull Power,A,Excellent HR swing plane,17.6,Weak,0.909,Good,0.0,50.0,92.2,0.32,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.4,0.4,Near expected,Weak Pull Power profile. 0.5% barrel rate; 80.2 mph average exit velocity; 32.8% air-ball rate; 43.8% pull-air rate; 4.3% HR-launch rate.,0.0185,0.0256,3.87,15,8,50.0,0.3,30.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,37.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,36.5,50.0,45.0,44.1,4.61,1.071,1.0,1.0,0.94,0.909,0.855,0.98,9.55,6.41,52.0,17.5,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,
77,2026-09-17,823573,2026-09-17T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,543760,Marcus Semien,New York Mets,Philadelphia Phillies,2B,R,No,,131,514,464,102,14,1,14,50,48,42,2,100,0.22,0.285,0.345,0.63,11,47,42,10,0,0.238,0.0,24,97,85,23,0,0.271,0.0,665,126,2.9,21.1,49.7,30.2,19.8,19.2,30.8,53.2,28.7,5.6,3.5,5.6,37.9,82.1,19.3,0.449,66.4,93.0,106.9,3.1,8.6,1.0,57.2,25.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,25.8,Weak,0.932,Good,1.6,55.0,93.4,0.378,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.24,9.24,Strong positive regression,Weak Pull Power profile. 2.9% barrel rate; 82.1 mph average exit velocity; 30.8% air-ball rate; 53.2% pull-air rate; 5.6% HR-launch rate.,0.0272,0.0281,3.81,115,33,33.1,3.47,347.0,Very long drought,605400.0,Aaron Nola,R,RHB vs RHP,30,30,161.1,4.69,1.37,34,1.9,9.2,3.07,867.0,6.1,25.8,15.1,45.3,29.1,82.1,95.6,113.9,0.561,34.0,46.8,99.7,0.633,6.3,Knuckle Curve,R,RHB vs RHP,36.0,374,0.213,0.271,0.345,0.616,11,27,71,0.0294,3.7,0.47,268,0.0522,6.3,0.562,4,4,0,0/4,0.0,0.0,0.0,0.0,0,0,1,40.6,Slight Pitcher Advantage,Below average,40.0,5,Pitch-level Statcast · last 5 MLB games,490,Knuckle Curve,32.04081632653061,157.0,4-Seam Fastball,23.46938775510204,115.0,Changeup,17.551020408163264,86.0,Sinker,16.93877551020408,83.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.994,0.986,43.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.0,42.5,46.8,40.8,50.0,45.0,44.1,4.61,0.758,1.128,0.985,0.94,0.932,0.876,1.06,10.3,6.12,84.8,29.7,F,Lineup unconfirmed,Cutter,10.0,49.0,,,,,,,,,
78,2026-09-17,822845,2026-09-18T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Away,655316,Andruw Monasterio,Boston Red Sox,Texas Rangers,SS,R,No,,101,329,297,71,23,1,6,35,40,24,3,64,0.239,0.299,0.384,0.683,4,10,10,0,0,0.0,0.0,15,47,44,4,0,0.091,0.0,504,83,2.9,18.3,35.4,35.3,29.2,13.5,23.9,38.5,28.4,5.0,3.3,5.0,20.5,81.0,23.7,0.397,67.3,91.6,107.5,2.6,10.6,0.5,51.3,18.7,Weak,1.5,Contact-First Profile,A-,Elevated power plane,18.7,Weak,0.912,Good,1.2,37.5,90.3,0.277,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.33,9.33,Strong positive regression,Weak Contact-First Profile profile. 2.9% barrel rate; 81.0 mph average exit velocity; 23.9% air-ball rate; 38.5% pull-air rate; 5.0% HR-launch rate.,0.0182,0.0219,4.05,112,34,49.5,2.26,226.3,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,39.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,21.0,57.2,45.0,44.0,4.6,0.901,1.0,1.0,1.0,0.912,0.912,1.06,8.58,6.04,69.3,26.8,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,
79,2026-09-17,823978,2026-09-18T01:38:00Z,Scheduled,Angel Stadium,Minnesota Twins @ Los Angeles Angels,Home,545361,Mike Trout,Los Angeles Angels,Minnesota Twins,CF,R,No,,133,591,480,116,25,0,21,81,52,98,10,155,0.242,0.38,0.425,0.805,12,51,40,11,1,0.275,0.0196,26,113,92,23,1,0.25,0.0088,688,114,7.9,22.3,38.0,28.2,33.6,13.4,27.3,36.5,32.8,6.5,4.4,6.5,29.2,82.2,21.3,0.695,72.2,94.9,113.3,42.9,11.4,10.6,38.4,38.1,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,38.1,Below Average,0.967,Good,7.9,28.1,94.9,0.657,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.38,21.38,Strong positive regression,Below Average Contact-First Profile profile. 7.9% barrel rate; 82.2 mph average exit velocity; 27.3% air-ball rate; 36.5% pull-air rate; 6.5% HR-launch rate.,0.0355,0.0349,4.17,13,5,22.9,0.57,56.9,Recently homered,671737.0,Taj Bradley,R,RHB vs RHP,29,29,165.1,3.81,1.25,23,1.25,10.34,3.92,900.0,4.7,24.9,14.4,40.7,34.0,84.0,95.2,112.7,0.55,23.0,51.0,100.0,0.658,7.1,4-Seam Fastball,R,RHB vs RHP,40.1,422,0.233,0.372,0.424,0.796,16,68,113,0.0379,7.6,0.728,282,0.0213,1.8,0.509,6,5,3,3/5,0.6,0.667,0.6,1.267,0,1,1,47.4,Neutral Matchup,Average,57.5,5,Pitch-level Statcast · last 5 MLB games,465,4-Seam Fastball,47.74193548387097,222.0,Cutter,25.591397849462364,119.0,Split-Finger,19.56989247311828,91.0,Curveball,7.096774193548387,33.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.972,49.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.1,33.0,51.0,34.5,50.0,45.0,44.0,4.6,0.804,1.024,0.985,1.0,0.967,0.967,1.0,13.78,7.33,85.0,25.9,F,Lineup unconfirmed,,,,,,,,,,,,
80,2026-09-17,824464,2026-09-17T16:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Home,670770,TJ Friedl,Cincinnati Reds,Los Angeles Dodgers,CF,L,No,,89,269,236,39,6,1,4,20,13,22,5,62,0.165,0.25,0.25,0.5,7,6,5,1,0,0.2,0.0,18,24,21,5,1,0.238,0.0417,287,23,7.0,27.6,49.8,31.5,15.5,13.9,28.9,63.1,29.4,7.5,3.5,7.5,42.8,81.6,19.1,0.446,66.6,95.4,107.6,12.7,14.7,2.5,56.6,33.1,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.1,Weak,0.953,Good,17.4,100.0,100.6,0.66,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.0,14.0,Strong positive regression,Weak Pull Power profile. 7.0% barrel rate; 81.6 mph average exit velocity; 28.9% air-ball rate; 63.1% pull-air rate; 7.5% HR-launch rate.,0.0149,0.0202,3.81,13,12,59.0,0.22,22.0,Very recent HR,680736.0,Justin Wrobleski,L,LHB vs LHP,24,21,133.1,3.78,1.16,21,1.42,7.49,2.09,760.0,6.1,27.6,17.1,35.0,32.2,84.1,96.0,111.5,0.574,21.0,8.1,99.7,0.323,2.4,4-Seam Fastball,L,LHB vs LHP,40.5,36,0.206,0.25,0.206,0.456,0,2,8,0.0,0.0,0.359,148,0.0473,6.8,0.597,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,31.2,Slight Pitcher Advantage,Below average,50.4,5,Pitch-level Statcast · last 5 MLB games,317,4-Seam Fastball,53.943217665615144,171.0,Slider,25.55205047318612,81.0,Sweeper,6.624605678233438,21.0,Sinker,5.993690851735016,19.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.92,0.986,50.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.5,36.3,8.1,89.5,71.6,45.0,44.0,4.6,1.0,1.051,0.985,0.94,0.953,0.896,0.98,7.46,5.63,73.1,19.2,F,Lineup unconfirmed,Curveball,2.8391167192429023,9.0,Cutter,2.5236593059936907,8.0,Changeup,2.5236593059936907,8.0,,,
81,2026-09-17,822845,2026-09-18T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Home,679822,Justin Foscue,Texas Rangers,Boston Red Sox,2B,R,No,,93,235,214,58,13,1,11,25,34,17,3,59,0.271,0.332,0.495,0.827,11,28,26,9,0,0.346,0.0,23,67,62,19,3,0.306,0.0448,315,104,6.3,23.3,49.2,23.3,27.5,16.2,24.9,45.9,30.9,7.6,5.3,7.6,52.6,82.6,24.0,0.631,69.3,93.3,109.7,10.2,13.9,4.1,53.3,33.9,Weak,2.5,Pull Power,A-,Elevated power plane,33.9,Weak,0.955,Good,6.7,36.0,91.9,0.665,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.64,6.64,Strong positive regression,Weak Pull Power profile. 6.3% barrel rate; 82.6 mph average exit velocity; 24.9% air-ball rate; 45.9% pull-air rate; 7.6% HR-launch rate.,0.0468,0.0418,4.09,28,12,19.5,1.44,143.9,Above normal drought,543243.0,Sonny Gray,R,RHB vs RHP,27,27,156.2,2.76,1.17,15,0.86,8.04,2.41,757.0,4.6,26.2,13.5,46.2,27.6,83.7,95.8,111.1,0.506,15.0,51.5,99.9,0.656,7.5,Sinker,R,RHB vs RHP,29.7,84,0.177,0.214,0.304,0.518,3,3,23,0.0357,4.6,0.526,223,0.0224,3.6,0.454,0,0,0,0/0,,,,,0,0,0,41.4,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,458,Sinker,24.017467248908297,110.0,Sweeper,20.305676855895197,93.0,Cutter,16.812227074235807,77.0,4-Seam Fastball,15.720524017467248,72.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.003,0.971,45.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.7,35.8,51.5,33.4,57.2,45.0,43.9,4.59,0.87,0.962,0.985,1.0,0.955,0.955,1.035,16.02,8.54,74.1,29.8,F,Lineup unconfirmed,Curveball,15.502183406113538,71.0,Changeup,7.641921397379913,35.0,,,,,,
82,2026-09-17,824141,2026-09-17T23:15:00Z,Scheduled,Daikin Park,Kansas City Royals @ Houston Astros,Home,665161,Jeremy Peña,Houston Astros,Kansas City Royals,SS,R,No,,102,438,404,112,19,1,19,73,49,24,8,102,0.277,0.329,0.47,0.799,11,46,44,12,2,0.273,0.0435,24,99,94,24,5,0.255,0.0505,552,114,4.7,25.0,47.8,29.9,22.3,14.1,26.5,50.8,27.3,6.2,4.5,6.2,81.1,82.7,11.2,0.606,70.5,95.0,111.2,15.4,12.0,4.8,58.3,34.9,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.9,Weak,0.958,Good,6.1,56.7,94.9,0.682,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.69,6.69,Strong positive regression,Weak Pull Power profile. 4.7% barrel rate; 82.7 mph average exit velocity; 26.5% air-ball rate; 50.8% pull-air rate; 6.2% HR-launch rate.,0.0434,0.0409,3.99,4,1,21.3,0.19,18.8,Very recent HR,607625.0,Seth Lugo,R,RHB vs RHP,30,30,164.0,4.99,1.45,19,1.04,6.91,2.91,955.0,4.5,26.6,16.0,42.8,30.7,82.2,95.5,113.6,0.562,19.0,36.6,96.0,0.567,4.4,Sinker,R,RHB vs RHP,37.8,338,0.279,0.328,0.494,0.822,17,18,78,0.0503,3.9,0.551,259,0.0309,4.6,0.538,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,39.0,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,18.376068376068375,86.0,Sinker,16.23931623931624,76.0,Cutter,15.598290598290598,73.0,Curveball,14.102564102564102,66.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.973,0.97,50.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.8,34.5,36.6,53.0,50.0,45.0,43.8,4.58,1.056,0.99,0.985,1.0,0.958,0.958,0.98,15.36,8.86,84.9,28.3,F,Lineup unconfirmed,Sweeper,12.820512820512821,60.0,Slider,11.11111111111111,52.0,Changeup,10.683760683760683,50.0,Slow Curve,1.0683760683760684,5.0
83,2026-09-17,824464,2026-09-17T16:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Away,663656,Kyle Tucker,Los Angeles Dodgers,Cincinnati Reds,RF,L,No,,144,588,504,114,21,4,15,83,66,75,3,102,0.226,0.327,0.373,0.7,12,46,38,9,4,0.237,0.087,25,100,82,17,4,0.207,0.04,828,142,4.3,22.5,49.3,18.7,31.7,17.5,27.5,44.3,29.6,6.6,4.3,6.6,50.4,82.5,18.0,0.493,68.9,94.3,111.8,17.7,10.8,5.9,42.4,29.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,29.9,Weak,0.944,Good,4.2,41.0,94.2,0.497,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.36,20.36,Strong positive regression,Weak Pull Power profile. 4.3% barrel rate; 82.5 mph average exit velocity; 27.5% air-ball rate; 44.3% pull-air rate; 6.6% HR-launch rate.,0.0255,0.0266,4.05,6,2,33.6,0.18,17.9,Very recent HR,663903.0,Brady Singer,R,LHB vs RHP,29,29,150.2,5.38,1.51,30,1.79,7.47,3.35,814.0,6.6,28.4,15.7,43.6,32.6,84.0,96.8,113.4,0.582,30.0,25.9,100.0,0.462,4.4,Sinker,L,LHB vs RHP,37.8,410,0.219,0.322,0.356,0.678,11,53,70,0.0268,4.3,0.489,443,0.0497,6.4,0.616,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,35.1,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,473,Sinker,57.92811839323467,274.0,Slider,30.866807610993657,146.0,Sweeper,6.342494714587738,30.0,Cutter,4.439746300211416,21.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.952,0.991,45.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.8,45.5,25.9,37.1,71.6,45.0,43.6,4.56,1.35,1.11,1.025,1.0,0.944,0.944,0.98,10.35,9.36,85.0,27.6,F,Lineup unconfirmed,4-Seam Fastball,0.42283298097251587,2.0,,,,,,,,,
84,2026-09-17,822924,2026-09-17T17:10:00Z,Scheduled,Tropicana Field,Athletics @ Tampa Bay Rays,Away,661531,Brian Serven,Athletics,Tampa Bay Rays,C,R,No,,25,76,72,14,1,0,5,8,14,3,1,19,0.194,0.237,0.417,0.654,5,13,12,0,0,0.0,0.0,12,40,37,7,2,0.189,0.05,83,36,5.9,20.9,40.6,29.0,30.3,16.6,33.8,45.3,40.0,7.6,5.1,7.6,100.0,82.9,13.7,0.567,67.2,94.2,108.6,4.4,9.4,1.9,51.2,33.0,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.0,Weak,0.952,Good,5.6,53.8,94.2,0.588,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.46,-0.54,Near expected,Weak Pull Power profile. 5.9% barrel rate; 82.9 mph average exit velocity; 33.8% air-ball rate; 45.3% pull-air rate; 7.6% HR-launch rate.,0.0658,0.0451,3.99,20,7,14.4,1.39,138.9,Above normal drought,656876.0,Drew Rasmussen,R,RHB vs RHP,28,28,160.1,2.81,0.92,14,0.79,8.98,1.52,870.0,3.6,21.3,11.5,39.1,28.7,82.0,93.7,111.9,0.481,14.0,56.4,100.0,0.691,8.1,Cutter,R,RHB vs RHP,38.8,41,0.189,0.268,0.432,0.701,3,3,12,0.0732,5.0,0.625,259,0.0154,3.5,0.438,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,46.2,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,475,Cutter,27.789473684210527,132.0,Sinker,26.31578947368421,125.0,4-Seam Fastball,24.63157894736842,117.0,Changeup,16.842105263157894,80.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.013,0.961,47.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.8,25.4,56.4,50.4,50.0,45.0,43.6,4.55,0.899,0.95,0.985,1.0,0.952,0.952,1.035,16.82,8.69,60.6,25.4,F,Small season sample; Lineup unconfirmed,Sweeper,2.736842105263158,13.0,Curveball,1.6842105263157894,8.0,,,,,,
