Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-24,Tampa Bay Rays,Detroit Tigers,Tampa Bay Rays @ Detroit Tigers,03:40 PM,06:40 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Mostly clear,75.2,47.1,🟡 4.6 mph Cross (RF → LF),7.8,WNW,6.9,5.8,2.1,-4.6,,FORECAST MODEL,1.8,60.7,B+,Density 68 | Wind 60 | Temp 51 | Altitude 62 | Confidence 94%,7,5,3.2,93.7,🟢 Good,3.9,3,92.5,0.0,5.6,0.4,1.1634,1597.0,993.7,53.3,73.1,51.6,FIRST RUN,0.0,-0.22,16,LOW,1.1,LOW,5.6,2026-08-23 07:59:16 PM PDT,105.8,5
2026-08-24,Boston Red Sox,Miami Marlins,Boston Red Sox @ Miami Marlins,03:40 PM,06:40 PM EDT,loanDepot park,CLOSED,PROJECTED: TEMPERATURE,Mostly clear,86.4,70.0,⚪ Calm,0.0,SE,-0.0,-0.0,-0.0,-0.0,,FORECAST MODEL,8.1,49.9,C,Density 66 | Wind 45 | Temp 64 | Altitude 59 | Confidence 93%,0,0,-0.0,93.0,🟧 Below Average,-1.5,0,0.0,100.0,3.6,0.4,1.171,1284.0,1015.5,75.2,85.0,73.0,FIRST RUN,0.0,-0.36,18,LOW,14.3,LOW,5.8,2026-08-23 07:59:17 PM PDT,407.6,5
2026-08-24,Colorado Rockies,Washington Nationals,Colorado Rockies @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,OPEN,OPEN-AIR PARK,Clear,79.5,43.3,🟡 4.8 mph Cross (LF → RF),5.0,NW,-3.1,-0.9,1.9,4.8,,FORECAST MODEL,1.1,53.6,B,Density 64 | Wind 47 | Temp 54 | Altitude 58 | Confidence 93%,2,2,1.1,92.6,🟨 Neutral,-1.1,-1,0.0,60.7,17.2,1.1,1.1781,1177.0,1011.7,53.8,76.0,47.9,FIRST RUN,0.0,0.6,15,LOW,0.8,LOW,5.8,2026-08-23 07:59:18 PM PDT,6.5,5
2026-08-24,Texas Rangers,Chicago White Sox,Texas Rangers @ Chicago White Sox,04:40 PM,06:40 PM CDT,Rate Field,OPEN,OPEN-AIR PARK,Mostly clear,70.1,62.4,⚪ Light Variable,5.2,ENE,-4.4,-3.0,-0.1,4.0,,FORECAST MODEL,0.0,52.4,B,Density 65 | Wind 43 | Temp 47 | Altitude 59 | Confidence 96%,1,1,0.7,96.1,🟨 Neutral,-2.4,-2,0.0,100.0,15.4,0.9,1.1747,1236.0,996.3,56.8,69.0,65.9,FIRST RUN,0.0,0.11,20,LOW,0.0,LOW,9.7,2026-08-23 07:59:19 PM PDT,138.3,5
2026-08-24,Cleveland Guardians,Los Angeles Angels,Cleveland Guardians @ Los Angeles Angels,06:38 PM,06:38 PM PDT,Angel Stadium,OPEN,OPEN-AIR PARK,Clear,82.8,58.2,🟢 4.8 mph Out to CF,5.7,SSW,4.7,4.8,2.9,-1.9,,FORECAST MODEL,1.2,59.5,B,Density 68 | Wind 60 | Temp 59 | Altitude 60 | Confidence 87%,6,4,2.9,86.6,🟨 Neutral,3.8,2,100.0,0.0,6.7,0.9,1.1641,1490.0,1010.4,66.5,80.1,64.6,FIRST RUN,0.0,-1.22,19,LOW,1.5,MEDIUM,18.8,2026-08-23 07:59:20 PM PDT,147.3,5
2026-08-24,Chicago Cubs,Arizona Diamondbacks,Chicago Cubs @ Arizona Diamondbacks,06:40 PM,06:40 PM MST,Chase Field,CLOSED,PROJECTED: TEMPERATURE,Clear,104.3,20.4,⚪ Calm,0.0,W,-0.0,-0.0,0.0,0.0,,FORECAST MODEL,2.1,50.0,C,Density 61 | Wind 50 | Temp 81 | Altitude 57 | Confidence 93%,0,0,-0.0,93.4,🟧 Below Average,0.0,0,5.6,5.6,12.8,0.3,1.1896,858.0,972.0,55.1,101.7,22.6,FIRST RUN,0.0,-0.04,19,NONE (ROOF),0.0,LOW,5.3,2026-08-23 07:59:22 PM PDT,236.7,5
2026-08-24,Pittsburgh Pirates,San Diego Padres,Pittsburgh Pirates @ San Diego Padres,06:40 PM,06:40 PM PDT,Petco Park,OPEN,OPEN-AIR PARK,Mostly clear,72.5,81.0,⚪ Light Variable,3.5,WSW,-0.1,1.5,2.4,2.8,,FORECAST MODEL,0.9,54.3,B,Density 63 | Wind 52 | Temp 49 | Altitude 57 | Confidence 90%,3,2,1.3,90.4,🟨 Neutral,0.7,0,73.1,0.0,18.2,0.5,1.1814,955.0,1009.5,67.5,71.5,83.2,FIRST RUN,0.0,0.03,18,LOW,0.5,LOW,13.8,2026-08-23 07:59:23 PM PDT,147.3,5
2026-08-24,Minnesota Twins,Athletics,Minnesota Twins @ Athletics,06:40 PM,06:40 PM PDT,Sutter Health Park,OPEN,OPEN-AIR PARK,Clear,87.3,33.3,🟢 9.4 mph Out to CF,9.3,SW,8.3,9.4,6.1,-1.9,,FORECAST MODEL,0.3,64.6,B+,Density 68 | Wind 68 | Temp 60 | Altitude 61 | Confidence 89%,9,7,4.4,88.8,🟢 Good,7.1,5,100.0,0.0,11.5,1.3,1.1666,1533.0,1012.7,52.9,81.9,41.3,FIRST RUN,0.0,0.56,16,LOW,0.2,LOW,9.8,2026-08-23 07:59:25 PM PDT,358.5,5
2026-08-24,Philadelphia Phillies,Seattle Mariners,Philadelphia Phillies @ Seattle Mariners,06:40 PM,06:40 PM PDT,T-Mobile Park,OPEN,PROJECTED: DRY,Partly cloudy,72.4,59.8,🟡 5.4 mph Cross (LF → RF),7.4,N,-5.2,-3.7,-0.5,5.4,,FORECAST MODEL,0.0,49.5,C,Density 62 | Wind 43 | Temp 47 | Altitude 56 | Confidence 91%,0,0,-0.2,91.4,🟧 Below Average,-2.3,-2,0.0,100.0,7.7,0.2,1.1865,901.0,1007.3,56.6,69.6,63.0,FIRST RUN,0.0,0.74,18,LOW,0.9,LOW,15.7,2026-08-23 07:59:26 PM PDT,513.2,5
2026-08-24,Cincinnati Reds,San Francisco Giants,Cincinnati Reds @ San Francisco Giants,06:45 PM,06:45 PM PDT,Oracle Park,OPEN,OPEN-AIR PARK,Partly cloudy,58.1,91.3,🟢 5.5 mph Out to CF,7.6,W,4.2,5.5,4.0,-0.7,,FORECAST MODEL,0.3,53.8,B,Density 50 | Wind 63 | Temp 35 | Altitude 49 | Confidence 93%,2,2,1.1,93.2,🟨 Neutral,5.0,3,100.0,0.0,9.4,0.7,1.225,-209.0,1016.2,57.7,57.3,93.2,FIRST RUN,0.0,-0.88,18,LOW,0.2,LOW,5.5,2026-08-23 07:59:28 PM PDT,332.5,5
