Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-15,Boston Red Sox @ Pittsburgh Pirates,PNC Park,0.982,1.005,78.3,77.0,2.7,E,90.0,5.0,Overcast,2.2,3.2,54.8,C,92.0,Boston Red Sox,Ceddanne Rafaela,Jared Jones,0.0,0,0,4.6,1.08,1.33,0.74,0.77,2.68,2.0,0.0,5.0,7.62,14.2,40,115,72.5,2.4,4|1|4|3|0,08/13|08/12|08/11|08/10|08/09,2.5,4|1|4|3|0|1|5|2|0|5,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04,3.27,4|1|4|3|0|1|5|2|0|5|5|6|7|4|2,08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29,85.8,68.6,48.4,30.2,17.8,9.1,4.5,3.31,71.1
2026-08-15,San Diego Padres @ Cleveland Guardians,Progressive Field,0.995,1.004,76.8,71.0,5.4,SE,132.0,7.0,Overcast,1.8,2.6,54.0,C,92.0,San Diego Padres,Jackson Merrill,Joey Cantillo,0.0,0,1,4.3,1.05,1.18,0.77,0.86,2.68,2.0,0.0,6.0,3.48,17.3,40,119,65.0,3.2,2|2|4|4|4,08/14|08/12|08/11|08/10|08/09,3.5,2|2|4|4|4|4|3|4|1|7,08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04,3.07,2|2|4|4|4|4|3|4|1|7|1|5|3|1|1,08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30,82.7,64.1,45.0,30.0,18.6,11.9,6.7,3.38,67.6
2026-08-15,Miami Marlins @ Cincinnati Reds,Great American Ball Park,1.045,1.007,83.0,82.0,1.7,WSW,247.0,27.0,Overcast,3.0,4.3,56.6,C,92.0,Cincinnati Reds,Sal Stewart,Ryan Gusto,0.0,0,0,4.3,1.12,1.16,0.77,0.81,2.7,2.0,0.0,6.0,2.84,16.3,40,121,57.5,2.6,1|8|2|1|1,08/14|08/13|08/12|08/11|08/09,2.5,1|8|2|1|1|2|0|5|2|3,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04,2.6,1|8|2|1|1|2|0|5|2|3|3|0|8|2|1,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29,83.7,63.2,44.4,29.8,18.9,11.7,7.2,3.07,63.3
2026-08-15,St. Louis Cardinals @ Chicago Cubs,Wrigley Field,1.018,1.003,73.6,95.0,8.4,ESE,119.0,25.0,Overcast,1.5,2.2,53.3,C,92.0,Chicago Cubs,Seiya Suzuki,Michael McGreevy,0.286,2,7,4.4,0.94,1.08,0.67,0.91,2.55,2.0,0.0,5.0,4.63,15.3,40,105,75.0,3.4,6|0|6|5|0,08/14|08/13|08/12|08/11|08/08,3.0,6|0|6|5|0|4|0|2|2|5,08/14|08/13|08/12|08/11|08/08|08/07|08/06|08/05|08/04|08/03,2.93,6|0|6|5|0|4|0|2|2|5|3|2|1|1|7,08/14|08/13|08/12|08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/30|07/29|07/28,84.7,64.2,43.8,27.7,16.1,8.7,4.7,3.38,70.2
2026-08-15,Chicago White Sox @ Detroit Tigers,Comerica Park,0.982,1.006,84.3,50.0,5.6,S,187.0,4.0,Partly cloudy,2.8,4.1,56.2,C,92.0,Detroit Tigers,Eduardo Valencia,Anthony Kay,0.0,0,0,3.2,1.01,1.24,0.64,0.92,2.73,2.0,0.0,6.0,1.37,22.4,16,16,62.5,2.2,3|3|1|4|0,08/14|08/13|08/09|08/08|08/07,2.3,3|3|1|4|0|0|7|2|1|2,08/14|08/13|08/09|08/08|08/07|08/05|08/02|08/01|07/31|07/29,2.8,3|3|1|4|0|0|7|2|1|2|11|0|0|4|4,08/14|08/13|08/09|08/08|08/07|08/05|08/02|08/01|07/31|07/29|07/28|07/17|07/12|07/11|07/10,77.6,57.6,41.5,29.1,20.7,14.4,9.9,3.46,64.6
2026-08-15,Arizona Diamondbacks @ Atlanta Braves,Truist Park,1.008,1.009,90.7,54.0,3.7,NW,308.0,4.0,Overcast,4.3,6.2,59.5,B,92.0,Arizona Diamondbacks,Gabriel Moreno,Grant Holmes,0.286,2,7,4.3,0.94,1.17,0.47,0.68,2.32,2.0,0.0,4.0,30.0,10.4,40,94,67.5,2.6,2|3|1|4|3,08/14|08/12|08/11|08/10|08/09,2.3,2|3|1|4|3|2|1|4|3|0,08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02,2.33,2|3|1|4|3|2|1|4|3|0|1|2|5|4|0,08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29|07/28|07/27,89.6,66.1,40.7,20.7,9.1,3.5,1.3,2.87,65.8
2026-08-15,Chicago White Sox @ Detroit Tigers,Comerica Park,0.982,1.006,84.3,50.0,5.6,S,187.0,4.0,Partly cloudy,2.8,4.1,56.2,C,92.0,Detroit Tigers,Kevin McGonigle,Anthony Kay,0.333,1,3,4.6,1.01,1.13,0.81,0.53,2.5,2.0,0.0,5.0,2.8,14.1,40,118,55.0,2.4,2|2|1|6|1,08/14|08/13|08/12|08/11|08/09,2.7,2|2|1|6|1|3|4|7|0|1,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04,3.33,2|2|1|6|1|3|4|7|0|1|1|7|5|1|9,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28,85.9,60.5,40.4,26.2,15.6,9.4,5.5,2.99,60.9
2026-08-15,Boston Red Sox @ Pittsburgh Pirates,PNC Park,0.982,1.005,78.3,77.0,2.7,E,90.0,5.0,Overcast,2.2,3.2,54.8,C,92.0,Boston Red Sox,Wilyer Abreu,Jared Jones,0.0,0,0,4.4,1.08,0.96,0.8,0.71,2.42,2.0,0.0,6.0,2.13,21.0,40,119,50.0,1.8,1|3|2|3|0,08/14|08/13|08/12|08/11|08/10,3.2,1|3|2|3|0|1|6|4|6|6,08/14|08/13|08/12|08/11|08/10|08/09|08/07|08/06|08/05|08/04,2.8,1|3|2|3|0|1|6|4|6|6|5|0|2|3|0,08/14|08/13|08/12|08/11|08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29,79.0,57.5,39.2,25.9,16.0,10.1,6.0,2.96,58.1
2026-08-15,St. Louis Cardinals @ Chicago Cubs,Wrigley Field,1.018,1.003,73.6,95.0,8.4,ESE,119.0,25.0,Overcast,1.5,2.2,53.3,C,92.0,Chicago Cubs,Alex Bregman,Michael McGreevy,1.0,2,2,4.5,0.94,1.06,0.76,0.78,2.6,2.0,0.0,6.0,1.17,26.8,40,120,57.5,5.0,0|0|13|6|6,08/14|08/13|08/12|08/11|08/09,3.7,0|0|13|6|6|1|2|5|2|2,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04,3.13,0|0|13|6|6|1|2|5|2|2|2|0|2|1|5,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30,73.2,53.6,39.0,28.0,20.2,14.0,9.9,3.28,60.4
2026-08-15,San Diego Padres @ Cleveland Guardians,Progressive Field,0.995,1.004,76.8,71.0,5.4,SE,132.0,7.0,Overcast,1.8,2.6,54.0,C,92.0,Cleveland Guardians,Chase DeLauter,Unknown,0.0,0,0,4.7,1.0,1.27,0.59,0.49,2.32,2.0,0.0,5.0,4.3,16.7,40,105,62.5,2.4,1|2|3|5|1,08/14|08/13|08/12|08/11|08/09,2.3,1|2|3|5|1|1|3|5|0|2,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04,2.33,1|2|3|5|1|1|3|5|0|2|6|4|0|2|0,08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28,83.3,60.4,38.8,23.1,12.7,6.8,3.5,2.78,61.3
