Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-16,Baltimore Orioles,Tampa Bay Rays,Baltimore Orioles @ Tampa Bay Rays,09:15 AM,12:15 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Clear,88.9,68.6,⚪ Calm,0.0,WSW,0.0,0.0,0.0,0.0,,FORECAST MODEL,6.0,50.0,C,Density 61 | Wind 50 | Temp 68 | Altitude 56 | Confidence 88%,0,0,-0.0,87.7,🟧 Below Average,0.0,0,0.0,0.0,76.0,0.0,1.1896,858.0,1019.1,77.3,89.3,68.0,FIRST RUN,0.0,-0.11,14,NONE (ROOF),0.0,LOW,15.6,2026-08-15 10:02:26 PM PDT,25.4,5
2026-08-16,Boston Red Sox,Pittsburgh Pirates,Boston Red Sox @ Pittsburgh Pirates,10:35 AM,01:35 PM EDT,PNC Park,OPEN,OPEN-AIR PARK,Code 14,81.4,80.5,🟡 6.4 mph Cross (RF → LF),8.3,WSW,6.5,4.7,0.3,-6.4,,FORECAST MODEL,63.2,64.0,B+,Density 80 | Wind 61 | Temp 60 | Altitude 68 | Confidence 85%,9,6,4.2,84.8,🟢 Good,4.4,3,100.0,0.0,10.7,0.9,1.1254,2546.0,982.2,74.3,81.5,80.6,FIRST RUN,0.0,-0.64,14,ELEVATED,62.8,LOW,16.7,2026-08-15 10:02:27 PM PDT,40.8,5
2026-08-16,Arizona Diamondbacks,Atlanta Braves,Arizona Diamondbacks @ Atlanta Braves,10:35 AM,01:35 PM EDT,Truist Park,OPEN,OPEN-AIR PARK,Clear,94.3,47.4,⚪ Light Variable,5.1,NW,4.3,4.4,2.5,-1.8,,FORECAST MODEL,4.7,67.0,B+,Density 86 | Wind 60 | Temp 74 | Altitude 74 | Confidence 96%,11,8,5.1,96.2,🟢 Good,3.8,2,100.0,0.0,13.4,0.4,1.1038,3321.0,985.7,69.2,95.1,44.9,FIRST RUN,0.0,0.72,19,LOW,11.5,LOW,3.2,2026-08-15 10:02:29 PM PDT,15.9,5
2026-08-16,New York Yankees,Toronto Blue Jays,New York Yankees @ Toronto Blue Jays,10:37 AM,01:37 PM EDT,Rogers Centre,OPEN,PROJECTED: FAVORABLE,Overcast,74.9,65.2,🟡 5.3 mph Cross (RF → LF),5.4,E,2.7,0.4,-2.1,-5.3,,FORECAST MODEL,2.5,54.3,B,Density 67 | Wind 50 | Temp 52 | Altitude 60 | Confidence 93%,3,2,1.3,92.8,🟨 Neutral,0.1,0,25.0,0.0,23.4,0.5,1.1679,1394.0,1001.4,62.8,74.0,68.3,FIRST RUN,0.0,-1.15,16,LOW,15.9,LOW,1.3,2026-08-15 10:02:29 PM PDT,0.0,4
2026-08-16,Washington Nationals,New York Mets,Washington Nationals @ New York Mets,10:40 AM,01:40 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Partly cloudy,81.3,54.4,🟢 10.2 mph Out to CF,11.7,S,9.9,10.2,5.8,-4.1,,FORECAST MODEL,20.8,66.0,B+,Density 67 | Wind 74 | Temp 59 | Altitude 60 | Confidence 92%,10,7,4.8,91.9,🟢 Good,9.5,7,100.0,0.0,6.1,0.4,1.1692,1376.0,1015.3,63.0,80.9,55.9,FIRST RUN,0.0,-0.26,14,LOW,15.1,LOW,14.6,2026-08-15 10:02:31 PM PDT,633.9,5
2026-08-16,San Diego Padres,Cleveland Guardians,San Diego Padres @ Cleveland Guardians,10:40 AM,01:40 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Code 15,80.5,81.3,🟡 6.5 mph Cross (LF → RF),6.7,W,-3.4,-0.2,3.2,6.5,,FORECAST MODEL,45.9,57.4,B,Density 75 | Wind 49 | Temp 58 | Altitude 65 | Confidence 81%,5,3,2.2,81.4,🟨 Neutral,-0.2,0,5.6,21.9,16.1,0.8,1.1431,2018.0,994.3,74.0,79.8,83.7,FIRST RUN,0.0,0.09,15,ELEVATED,63.9,MEDIUM,27.0,2026-08-15 10:02:33 PM PDT,555.2,5
2026-08-16,Chicago White Sox,Detroit Tigers,Chicago White Sox @ Detroit Tigers,10:40 AM,01:40 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Code 25,82.0,75.2,🟡 7.0 mph Cross (RF → LF),7.2,WSW,3.3,-0.5,-4.1,-7.0,,FORECAST MODEL,52.8,59.1,B,Density 78 | Wind 51 | Temp 61 | Altitude 67 | Confidence 79%,6,4,2.7,78.9,🟨 Neutral,0.3,0,8.1,39.3,8.8,0.6,1.1327,2354.0,989.3,72.6,82.3,74.3,FIRST RUN,0.0,-0.31,15,MODERATE,43.3,LOW,17.9,2026-08-15 10:02:34 PM PDT,517.5,5
2026-08-16,Miami Marlins,Cincinnati Reds,Miami Marlins @ Cincinnati Reds,10:40 AM,01:40 PM EDT,Great American Ball Park,OPEN,OPEN-AIR PARK,Partly cloudy,87.7,67.6,🟢 6.1 mph Out to LF,6.9,W,6.1,5.2,1.7,-4.3,,FORECAST MODEL,14.4,65.1,B+,Density 81 | Wind 61 | Temp 68 | Altitude 69 | Confidence 86%,9,7,4.5,85.5,🟢 Good,4.5,3,100.0,0.0,16.1,2.6,1.1222,2680.0,992.2,73.7,88.8,64.1,FIRST RUN,0.0,-0.34,15,MODERATE,28.5,LOW,16.1,2026-08-15 10:02:36 PM PDT,532.3,5
2026-08-16,Philadelphia Phillies,Minnesota Twins,Philadelphia Phillies @ Minnesota Twins,11:10 AM,01:10 PM CDT,Target Field,OPEN,OPEN-AIR PARK,Mostly clear,76.5,60.6,🟡 8.6 mph Cross (LF → RF),10.6,NNW,-0.3,5.7,9.0,8.6,,FORECAST MODEL,0.0,64.0,B+,Density 74 | Wind 63 | Temp 56 | Altitude 66 | Confidence 92%,9,6,4.2,92.2,🟢 Good,5.1,3,100.0,0.0,2.1,0.5,1.144,2127.0,987.4,60.1,77.9,56.4,FIRST RUN,0.0,-0.94,14,LOW,0.4,LOW,7.5,2026-08-15 10:02:37 PM PDT,45.7,5
2026-08-16,St. Louis Cardinals,Chicago Cubs,St. Louis Cardinals @ Chicago Cubs,12:15 PM,02:15 PM CDT,Wrigley Field,OPEN,OPEN-AIR PARK,Code 13,80.3,73.2,🟡 8.4 mph Cross (LF → RF),9.7,WNW,-1.9,3.2,6.3,8.4,,FORECAST MODEL,17.5,59.0,B,Density 70 | Wind 54 | Temp 59 | Altitude 62 | Confidence 84%,6,4,2.7,84.3,🟨 Neutral,1.7,1,73.1,1.9,8.9,1.2,1.1578,1630.0,1007.1,70.7,80.6,72.9,FIRST RUN,0.0,0.51,15,MODERATE,26.4,LOW,10.1,2026-08-15 10:02:39 PM PDT,31.6,5
