rank,date,game_pk,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_starts,last7_start_rate_pct,last7_most_recent_order,starter_id,starter,starter_hand,expected_pa,starter_pa_share,bullpen_k_pa_pct,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds,proj_k,line,play,true_probability_pct,fair_odds,confidence,ai_score,l5_k_per_game,l10_k_per_game,l15_k_per_game,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,bvp_pa,bvp_k,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_pitches,bvp_whiff_pct,bvp_csw_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,bvp_reliability,split_pa,split_k_rate_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,top_pitch,top_pitch_usage_pct,top_pitch_batter_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw_pct,velo_band_source,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct
13,2026-09-05,823094,ATH,SEA,622268,Donovan Walton,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,8.0,669923,George Kirby,R,1.15,0.78,22.7,,,,,,,,,,,,,,0.4049,1.5,LESS,95.6,-2196,75,88,0.2,0.4,0.4667,20.0,30.0,33.3,0.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,183,16.4,20.3,21.9,26.7,Sweeper,30.3,40.7,17.7,24.1,96.5088,1.5,105,62,8,12.9,VELO_BAND_1.5,36.1,63.9,4.4,95.6,0.0,100.0,0.0,100.0,63.9,31.8,4.4,0.0,0.0
14,2026-09-05,824310,STL,COL,693409,César Prieto,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,690279,Mason Adams,R,1.15,0.7037,17.3,,,,,,,,,,,,,,0.413,1.5,LESS,95.6,-2156,57,83,0.2,0.3,0.3636,20.0,30.0,36.4,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,27,14.8,26.3,20.6,27.5,4-Seam,30.9,18.8,12.2,28.7,92.2133,2.5,37,15,1,6.7,VELO_BAND_2.5,36.8,63.2,4.4,95.6,0.0,100.0,0.0,100.0,63.2,32.4,4.4,0.0,0.0
15,2026-09-05,824145,HOU,AZ,543877,Christian Vázquez,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,9.0,694297,Brandon Pfaadt,R,1.15,0.6343,18.2,,,,,,,,,,,,,,0.4217,1.5,LESS,95.5,-2114,73,87,0.8,0.7,0.7333,60.0,60.0,60.0,20.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,144,20.1,15.6,17.1,25.4,4-Seam,29.1,15.0,14.2,27.1,92.488,1.5,134,67,8,11.9,VELO_BAND_1.5,37.6,62.4,4.5,95.5,0.0,100.0,0.0,100.0,62.4,33.1,4.5,0.0,0.0
16,2026-09-05,822850,TB,TEX,663743,Nick Fortes,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,7.0,594798,Jacob deGrom,R,1.15,0.7778,22.4,,,,,,,,,,,,,,0.4111,1.5,LESS,95.5,-2107,72,87,0.8,0.6,0.4667,80.0,60.0,46.7,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,96,15.6,29.2,32.0,29.6,4-Seam,40.1,12.1,17.6,26.1,97.3561,1.5,87,47,4,8.5,VELO_BAND_1.5,36.6,63.4,4.5,95.5,0.0,100.0,0.0,100.0,63.4,32.0,4.5,0.0,0.0
17,2026-09-05,823823,CHC,MIA,699393,Pedro Ramírez,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,4,57.1,7.0,687473,Ryan Gusto,R,1.15,0.537,21.8,,,,,,,,,,,,,,0.4164,1.5,LESS,95.5,-2103,73,87,0.6,0.5,0.7333,40.0,40.0,60.0,20.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,159,19.5,18.9,18.7,27.7,4-Seam,28.1,17.7,15.6,26.0,92.9898,1.5,130,59,5,8.5,VELO_BAND_1.5,37.1,62.9,4.5,95.5,0.0,100.0,0.0,100.0,62.9,32.6,4.5,0.0,0.0
18,2026-09-05,824389,CLE,DET,595978,Austin Hedges,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,8.0,664285,Framber Valdez,L,1.15,0.78,21.7,,,,,,,,,,,,,,0.4131,1.5,LESS,95.5,-2099,72,87,1.2,0.8,0.7333,80.0,60.0,53.3,40.0,20.0,20.0,5,0,0.0,20.2,18,0.0,16.7,9.1,100.0,100.0,11.5,0.1142,76,11.8,17.3,17.5,25.5,Sinker,44.3,6.0,14.1,28.5,93.9579,1.5,173,68,6,8.8,VELO_BAND_1.5,36.7,63.3,4.5,95.5,0.0,100.0,0.0,100.0,63.3,32.2,4.5,0.0,0.0
19,2026-09-05,823577,SF,NYM,687551,Drew Gilbert,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,1.0,804267,Zac Thornton,L,1.15,0.78,23.3,,,,,,,,,,,,,,0.4117,1.5,LESS,95.4,-2089,71,87,0.4,0.3,0.8,40.0,30.0,53.3,0.0,0.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,33,33.3,18.4,18.1,24.0,Cutter,30.6,10.5,15.6,28.2,90.3719,1.5,119,48,4,8.3,VELO_BAND_1.5,36.6,63.4,4.6,95.4,0.0,100.0,0.0,100.0,63.4,32.0,4.6,0.0,0.0
20,2026-09-05,824553,MIN,CWS,663616,Trevor Larnach,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,6.0,641743,Anthony Kay,L,1.15,0.78,21.8,,,,,,,,,,,,,,0.4246,1.5,LESS,95.4,-2063,74,88,0.6,0.4,0.6,40.0,30.0,46.7,20.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,34,20.6,19.8,23.2,26.2,Sweeper,23.5,39.3,20.5,29.0,94.5165,1.5,226,101,16,15.8,VELO_BAND_1.5,37.8,62.2,4.6,95.4,0.0,100.0,0.0,100.0,62.2,33.2,4.6,0.0,0.0
21,2026-09-05,823823,MIA,CHC,691858,Jared Serna,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,8.0,665871,Javier Assad,R,1.15,0.5556,20.7,,,,,,,,,,,,,,0.4188,1.5,LESS,95.4,-2061,60,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,3,0.0,17.6,13.7,24.7,Sinker,42.0,0.0,11.0,28.3,92.8211,,16,8,1,12.5,HITTER_FASTBALL_FALLBACK,37.2,62.8,4.6,95.4,0.0,100.0,0.0,100.0,62.8,32.6,4.6,0.0,0.0
22,2026-09-05,823823,CHC,MIA,621438,Tyrone Taylor,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,4.0,687473,Ryan Gusto,R,1.15,0.537,21.8,,,,,,,,,,,,,,0.4187,1.5,LESS,95.4,-2053,69,86,0.0,0.2,0.2667,0.0,20.0,26.7,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,73,15.1,18.9,18.7,27.7,4-Seam,28.1,16.4,16.5,28.3,92.9898,1.5,91,41,4,9.8,VELO_BAND_1.5,37.2,62.8,4.6,95.4,0.0,100.0,0.0,100.0,62.8,32.6,4.6,0.0,0.0
23,2026-09-05,823094,SEA,ATH,640902,Jhonny Pereda,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,9.0,605488,Jeffrey Springs,L,1.15,0.78,21.4,,,,,,,,,,,,,,0.4227,1.5,LESS,95.3,-2048,67,86,0.6,0.8,0.7333,40.0,70.0,66.7,20.0,10.0,6.7,2,0,0.0,21.5,7,0.0,14.3,0.0,100.0,100.0,11.5,0.0484,20,20.0,16.1,19.8,24.3,4-Seam,44.3,12.0,14.7,24.9,91.1869,1.5,56,27,4,14.8,VELO_BAND_1.5,37.6,62.4,4.7,95.3,0.0,100.0,0.0,100.0,62.4,32.9,4.6,0.0,0.0
24,2026-09-05,823094,ATH,SEA,695720,Tommy White,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,5.0,669923,George Kirby,R,1.15,0.78,22.7,,,,,,,,,,,,,,0.4229,1.5,LESS,95.3,-2037,70,87,1.0,0.8,0.7333,100.0,70.0,66.7,0.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,97,14.4,20.3,21.9,26.7,Sweeper,30.3,32.1,15.3,27.4,96.5088,1.5,91,50,8,16.0,VELO_BAND_1.5,37.6,62.4,4.7,95.3,0.0,100.0,0.0,100.0,62.4,32.9,4.7,0.0,0.0
25,2026-09-05,823577,NYM,SF,620443,Luis Torrens,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,9.0,683627,Anthony Molina,R,1.15,0.463,19.8,,,,,,,,,,,,,,0.4336,1.5,LESS,95.3,-2028,67,86,1.0,0.6,0.5333,60.0,40.0,40.0,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,143,19.6,18.0,24.3,26.5,4-Seam,49.2,15.4,15.6,26.6,96.2277,1.5,169,83,10,12.0,VELO_BAND_1.5,38.7,61.3,4.7,95.3,0.0,100.0,0.0,100.0,61.3,34.0,4.7,0.0,0.0
26,2026-09-05,824145,AZ,HOU,666971,Lourdes Gurriel Jr.,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,814490,Ethan Pecko,R,1.15,0.7284,22.9,,,,,,,,,,,,,,0.4312,1.5,LESS,95.3,-2006,64,85,0.8,0.6,0.6667,80.0,60.0,60.0,0.0,0.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,106,20.8,15.3,24.3,21.9,Sinker,28.1,2.8,12.2,26.1,92.531,1.5,73,42,4,9.5,VELO_BAND_1.5,38.4,61.6,4.7,95.3,0.0,100.0,0.0,100.0,61.6,33.6,4.7,0.0,0.0
27,2026-09-05,824310,COL,STL,687859,Troy Johnston,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,669461,Matthew Liberatore,L,1.15,0.78,20.6,,,,,,,,,,,,,,0.424,1.5,LESS,95.2,-1996,74,88,0.8,0.6,0.5333,60.0,50.0,46.7,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,71,16.9,27.2,24.3,29.2,4-Seam,29.1,25.8,19.9,24.7,93.9134,1.5,206,94,19,20.2,VELO_BAND_1.5,37.6,62.4,4.8,95.2,0.0,100.0,0.0,100.0,62.4,32.8,4.8,0.0,0.0
28,2026-09-05,824795,BOS,BAL,678882,Ceddanne Rafaela,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,3.0,605135,Chris Bassitt,R,1.15,0.78,21.0,,,,,,,,,,,,,,0.4306,1.5,LESS,95.2,-1990,82,90,0.8,0.9,0.8667,60.0,70.0,66.7,20.0,20.0,20.0,2,0,0.0,21.5,7,25.0,28.6,60.0,75.0,100.0,0.0,0.0484,315,18.7,16.9,18.1,25.2,Sinker,38.0,10.1,16.9,26.3,91.5879,1.5,200,117,19,16.2,VELO_BAND_1.5,38.3,61.7,4.8,95.2,0.0,100.0,0.0,100.0,61.7,33.5,4.8,0.0,0.0
29,2026-09-05,824145,HOU,AZ,514888,Jose Altuve,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,4,57.1,4.0,694297,Brandon Pfaadt,R,1.15,0.6343,18.2,,,,,,,,,,,,,,0.4276,1.5,LESS,95.1,-1958,80,89,1.2,0.9,0.9333,80.0,60.0,66.7,40.0,30.0,26.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,266,21.1,15.6,17.1,25.4,4-Seam,29.1,18.9,16.5,27.7,92.488,1.5,159,80,6,7.5,VELO_BAND_1.5,37.9,62.1,4.9,95.1,0.0,100.0,0.0,100.0,62.1,33.0,4.9,0.0,0.0
30,2026-09-05,824310,STL,COL,663494,Bryan Torres,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,690279,Mason Adams,R,1.15,0.7037,17.3,,,,,,,,,,,,,,0.4266,1.5,LESS,95.1,-1942,64,85,0.4,0.4,0.5333,40.0,40.0,40.0,0.0,0.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,114,21.1,26.3,20.6,27.5,4-Seam,30.9,13.8,13.5,28.0,92.2133,1.5,71,30,3,10.0,VELO_BAND_1.5,37.8,62.2,4.9,95.1,0.0,100.0,0.0,100.0,62.2,32.9,4.9,0.0,0.0
31,2026-09-05,824389,CLE,DET,690984,Petey Halpin,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,4,57.1,1.01,664285,Framber Valdez,L,1.15,0.78,21.7,,,,,,,,,,,,,,0.4376,1.5,LESS,95.1,-1941,69,86,0.4,0.5,0.6,40.0,40.0,53.3,0.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,32,28.1,17.3,17.5,25.5,Sinker,44.3,22.5,15.4,27.4,93.9579,1.5,88,49,12,24.5,VELO_BAND_1.5,38.9,61.1,4.9,95.1,0.0,100.0,0.0,100.0,61.1,34.0,4.9,0.0,0.0
32,2026-09-05,824145,AZ,HOU,663457,Lars Nootbaar,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,5.0,814490,Ethan Pecko,R,1.15,0.7284,22.9,,,,,,,,,,,,,,0.4261,1.5,LESS,95.1,-1929,71,87,0.8,0.4,0.4667,60.0,30.0,33.3,20.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,219,18.3,15.3,24.3,21.9,Sinker,28.1,6.7,13.1,29.8,92.531,1.5,203,87,7,8.0,VELO_BAND_1.5,37.7,62.3,4.9,95.1,0.0,100.0,0.0,100.0,62.3,32.8,4.9,0.0,0.0
33,2026-09-05,824795,BAL,BOS,677008,Heston Kjerstad,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,543243,Sonny Gray,R,1.15,0.78,22.8,,,,,,,,,,,,,,0.4345,1.5,LESS,95.1,-1921,56,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,2,0.0,24.2,22.4,27.6,Sinker,21.7,0.0,11.4,28.4,90.6958,,3,2,0,0.0,HITTER_FASTBALL_FALLBACK,38.5,61.5,4.9,95.1,0.0,100.0,0.0,100.0,61.5,33.5,4.9,0.0,0.0
34,2026-09-05,823094,ATH,SEA,672016,Denzel Clarke,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,5.01,669923,George Kirby,R,1.15,0.78,22.7,,,,,,,,,,,,,,0.4332,1.5,LESS,95.0,-1915,59,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,1,0.0,20.3,21.9,26.7,Sweeper,30.3,,12.6,28.2,96.5088,,20,9,2,22.2,HITTER_FASTBALL_FALLBACK,38.3,61.7,5.0,95.0,0.0,100.0,0.0,100.0,61.7,33.4,4.9,0.0,0.0
35,2026-09-05,824145,HOU,AZ,676694,Jake Meyers,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,6.02,694297,Brandon Pfaadt,R,1.15,0.6343,18.2,,,,,,,,,,,,,,0.4328,1.5,LESS,95.0,-1911,68,86,0.4,0.7,0.6,40.0,50.0,46.7,0.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,72,20.8,15.6,17.1,25.4,4-Seam,29.1,9.2,13.5,25.2,92.488,1.5,65,36,5,13.9,VELO_BAND_1.5,38.3,61.7,5.0,95.0,0.0,100.0,0.0,100.0,61.7,33.3,5.0,0.0,0.0
36,2026-09-05,823823,MIA,CHC,691277,Deyvison De Los Santos,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,2.01,665871,Javier Assad,R,1.15,0.5556,20.7,,,,,,,,,,,,,,0.4393,1.5,LESS,94.9,-1876,53,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,0,22.5,17.6,13.7,24.7,Sinker,42.0,,11.5,28.6,92.8211,,2,1,0,0.0,HITTER_FASTBALL_FALLBACK,38.9,61.1,5.1,94.9,0.0,100.0,0.0,100.0,61.1,33.8,5.0,0.0,0.0
