rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,ladder_yards,probability_pct,grade
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,140,36.0,LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,150,30.6,LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,160,25.5,LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,170,20.9,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,180,16.9,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,190,13.3,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,200,10.3,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,210,7.9,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,220,5.9,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,230,4.3,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,240,3.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,250,2.2,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,260,1.5,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,270,1.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,280,0.7,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,290,0.4,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,300,0.3,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,310,0.2,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,320,0.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,330,0.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,340,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,350,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,360,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,370,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,380,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,390,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,115.6,66.8,176.0,186.1,190.5,29.5,70.8,116.2,161.0,201.2,400,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,100,52.8,LEAN
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,110,44.7,COIN FLIP
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,120,36.7,LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,130,29.1,LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,140,22.5,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,150,16.8,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,160,12.1,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,170,8.4,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,180,5.6,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,190,3.6,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,200,2.3,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,210,1.4,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,220,0.8,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,230,0.5,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,240,0.2,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,250,0.1,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,260,0.1,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,270,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,280,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,290,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,300,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,310,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,320,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,330,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,340,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,350,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,360,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,370,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,380,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,390,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,103.5,48.5,103.4,126.0,152.3,41.1,70.6,103.5,136.2,165.4,400,0.0,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,100,51.8,LEAN
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,110,44.5,COIN FLIP
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,120,37.2,LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,130,30.4,LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,140,24.2,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,150,18.9,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,160,14.3,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,170,10.6,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,180,7.5,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,190,5.1,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,200,3.5,VERY LOW
5,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,6.6,102.2,54.3,,,,33.0,65.9,102.5,138.6,171.8,210,2.4,VERY LOW
